Term	P-value	Genes
MP0002925_abnormal_cardiovascular_devel_	1.9543801120994172E-8	CTGF,MECOM,SERPINF1,IL1RN,TGFBR3,ANGPT1,FLNB,MMP13,MYCN,FOXC1,PLEKHG5,PKD2,H2-AB1,JAG1,CXCL12,IL1B,RRAS,FGR,ABCA4,MEIS1,EPAS1,SDC4,ACVR1,ALDH1A2,COL4A1,DYNC2LI1,RECK,PDGFRB,PRDM1,EPHA3,NRP1,ACVRL1,GJA1,ANPEP,EDNRA,ANKRD17,ADM,ADAM19,MLLT4,PBX1,FOXO1,HOXA3,HEG1,RFX3,CXCR3,LEF1,SMO
MP0000001_mammalian_phenotype_	2.4519788553263947E-8	IGHM,EOMES,PKD2,IGF1,ENAH,ATOX1,ST8SIA1,FAAH,SDC4,GSTA4,GPR125,ABCB1A,BCL11B,OMG,SULF2,HFE,RRAS,GPR22,PDGFRB,HOXA10,MAPK13,SLC30A4,PTPN3,MAFB,CEACAM10,CXCL12,ABCA4,NR4A1,NR4A3,CXCL14,RAG1,PEX11A,ID3,PRKG1,PRDM1,OLFM4,EPHA3,KLF3,PPARG,FUT8,ETV1,BCL6,MLLT3,ADCYAP1R1,PRKCA,LEF1,PALLD,SLC18A2,IRF4,SYNE2,MARCKS,CD200,MSR1,BATF3,MYCL1,GPHN,KCNE3,JAG1,BBS1,ALDH1A2,COL4A1,EDNRA,ANKRD17,SH2D1A,CIITA,BASP1,SOX6,KCNQ3,MSI2,THY1,MMP13,ALOX15,FOXC1,CSF1,H2-AB1,IL18,IL1B,FN3K,NRG4,GABBR1,SPINT1,DMC1,CD2,CD40,CCR7,ST6GAL1,IKZF2,NRP2,NRP1,GJA1,BGN,CD19,FOXO1,BLK,RFX3,CD8A,CXCR3,PDCD1,CD83,CD86,TRIB2,BCL2L11,UBA7,IL1RN,TGFBR3,FLNB,MREG,PERP,EPAS1,ADAM23,RHOC,PURA,AHI1,CLEC5A,AKAP12,ADAM19,HOXC8,HOXC4,HOXA2,HOXA3,HOXA5,HOXB3,MYLK,ARHGAP6,EGR2,CYP11A1,SMO,SPARC,ITSN1,MYCN,INHBA,FPR2,DNAJC6,SKAP1,ADIPOQ,GDF3,C1QA,RIMS2,SCD1,ACVRL1,RAB38,SEPT3,DNTT,DSP,DST,LIN28A,ITGAX,HEG1,CD79A,EYA1,DGAT2,CTGF,HNF4A,GFRA1,GFRA2,SLC7A7,CECR2,COL1A2,COL1A1,FGR,FBN1,ITGA2B,SLAMF6,CSRP3,FAT1,FZD1,PBX1,PPP1R16B,EVL,CTTN,CTSW,PPP1R13B
MP0002081_perinatal_lethality_	3.8719591296316865E-8	MECOM,NUAK1,MYCN,INHBA,FOXC1,PKD2,IGF1,ENAH,ATOX1,CXCL12,CXCL14,GABBR1,SPINT1,KIF1B,CLDN1,MAF,PEX11A,LUZP1,KIF26B,BLNK,EPHA3,NRP2,NRP1,GJA1,NEO1,BCL11B,MLLT3,ROBO1,RFX3,EYA1,DGAT2,PROS1,SLC18A2,MPL,CTGF,MARCKS,FLNB,GPHN,GFRA1,JAG1,SLC7A7,CECR2,COL1A1,EPAS1,ACVR1,COL4A1,FBN1,PDGFRB,EDNRA,FAT1,PBX3,LOX,CELF4,SOX6,HOXA2,HOXA3,HOXA5,LPL,MAFB,HOXB3,KCNQ3,EGR2,CYP11A1,SMO,TCF7L2
MP0005025_abnormal_response_to_	5.571125307678899E-8	IGHM,EOMES,BCL2L11,IL1RN,MSR1,MMP12,FPR1,H2-AB1,IL18,IL17RB,IL1B,POU2AF1,FGR,IGJ,CXCL16,RAG1,KLRA8,GSTA4,FLT3,KLRA17,CD3G,C1QA,CCR5,PRDM1,OLFM4,SLC11A1,SCD1,ST6GAL1,SLAMF6,IL28RA,SH2D1A,GZMA,CD19,TLR3,CIITA,ADCYAP1R1,KLRK1,ITGAX,ITK,CD8A,CXCR3,NCR1,IRF4
MP0002128_abnormal_blood_circulation_	5.929007157863155E-8	MECOM,IL1RN,PKP2,MYCN,FOXC1,PKD2,H2-AB1,ENAH,ATOX1,IL18,JAG1,CXCL12,MGP,COL1A2,COL1A1,MEIS1,EPAS1,MYO1E,COL4A1,FBN1,ADIPOQ,RECK,VEGFC,PDGFRB,PRDM1,ITGA2B,ACVRL1,NRP1,GJA1,ANKRD17,ADM,ADAM19,LOX,HEG1,MAFB,PDCD1,SMO,PROS1,PPP1R13B
MP0002722_abnormal_immune_system_	6.614989426593376E-7	IGHM,IGLL1,BCL2L11,TCF7,IL1RN,CD200,BACH2,SPIC,LAG3,ALOX15,CSF1,FPR2,IL7R,HPGDS,IGF1,H2-AB1,GFRA1,SLC7A7,POU2AF1,COL1A1,SLC40A1,EPAS1,NR4A1,PURA,RAG1,ALDH1A2,TSPAN33,PRKG1,CD3G,CD3D,CD3E,CCR7,ITGA2B,BLNK,CIDEB,EDNRA,ADM,BCL11B,BCL6,CD19,PBX1,FOXO1,CIITA,KLRK1,HOXA9,H2-AA,RASGRP1,IL2RB,TOX,IRF4,MPL
MP0002419_abnormal_innate_immunity_	1.2588606489490364E-6	IL1RN,CD200,MSR1,SPIC,CMKLR1,MMP12,CSF1,FPR1,GPR68,FPR2,H2-AB1,RETNLA,IL18,IL1B,COL1A1,SLC40A1,FGR,MRC1,IGJ,CXCL16,RAG1,FLT3,CCR5,ST6GAL1,SLAMF6,CD55,PPARG,GJA1,ANPEP,TLR3,CIITA,CD59A,CXCR3,H2-AA
MP0002169_no_abnormal_phenotype_	7.727818068084281E-6	IGHM,EOMES,THY1,CEACAM10,MYCN,INHBA,PKD2,IGF1,H2-AB1,ST8SIA1,FAAH,NRG4,CD2,ID3,GPR125,PRKG1,CD40,C1QA,PRDM1,RIMS2,ST6GAL1,KLF3,ACVRL1,PPARG,GJA1,ETV1,CD19,SEPT3,FOXO1,DNTT,ADCYAP1R1,BLK,ITGAX,RFX3,CD79A,OMG,CD8A,CD83,EYA1,TRIB2,CTGF,BCL2L11,HNF4A,UBA7,HFE,MYCL1,GFRA1,JAG1,CECR2,COL1A1,FGR,GPR22,ALDH1A2,PDGFRB,AKAP12,SLAMF6,EDNRA,ANKRD17,FZD1,MAPK13,CIITA,SOX6,PPP1R16B,HOXA2,HOXA5,PTPN3,EVL,MYLK,ARHGAP6,EGR2,CYP11A1,CTSW,SMO,PPP1R13B
MP0002873_normal_phenotype_	8.748361154771828E-6	IGHM,EOMES,THY1,CEACAM10,MYCN,INHBA,PKD2,IGF1,H2-AB1,ST8SIA1,FAAH,NRG4,CD2,ID3,GPR125,PRKG1,CD40,C1QA,PRDM1,RIMS2,ST6GAL1,KLF3,ACVRL1,PPARG,GJA1,ETV1,CD19,SEPT3,FOXO1,DNTT,ADCYAP1R1,BLK,ITGAX,RFX3,CD79A,OMG,CD8A,CD83,EYA1,TRIB2,CTGF,BCL2L11,HNF4A,UBA7,HFE,MYCL1,GFRA1,JAG1,CECR2,COL1A1,FGR,GPR22,ALDH1A2,PDGFRB,AKAP12,SLAMF6,EDNRA,ANKRD17,FZD1,MAPK13,CIITA,SOX6,PPP1R16B,HOXA2,HOXA5,PTPN3,EVL,MYLK,ARHGAP6,EGR2,CYP11A1,CTSW,SMO,PPP1R13B
MP0003279_aneurysm_	9.304968985220173E-6	GJA1,LOX,FBN1,MGP,MMP12,PDGFRB,COL1A1,ADAM19
MP0001784_abnormal_fluid_regulation_	5.308934881147051E-5	MECOM,PKP2,MYCN,FOXC1,PKD2,H2-AB1,ENAH,JAG1,COL1A1,SLC40A1,GABBR1,CLDN1,RAG1,COL4A1,FBN1,ADIPOQ,DYNC2LI1,VEGFC,PDGFRB,SCD1,EPHA3,GJA1,EDNRA,ANKRD17,ADM,ADAM19,BCL11B,PBX1,FOXO1,HEG1,SMO,DGAT2,PPP1R13B
MP0005671_abnormal_response_to_	6.500735028143433E-5	CD8A,CXCR3,PDCD1,CD40,CCR5,SUCNR1,IL2RB,TNFRSF13C,H2-AB1,CCL17
MP0003935_abnormal_craniofacial_develop_	1.1407335036864381E-4	LUZP1,CTGF,MECOM,NRP1,ACVRL1,GJA1,EDNRA,MYCN,FOXC1,BCL11B,FZD1,PBX1,FOXO1,HOXA2,HOXA3,MAFB,LEF1,SMO,EYA1,ACVR1,TCF7L2,ALDH1A2
MP0001790_abnormal_immune_system_	1.1791843762922013E-4	IGHM,CIITA,EOMES,IGK,CD79A,CD200,SKAP1,SH2D1A,BATF3,ALOX15,BCL6,H2-AB1,CD19,IRF4
MP0005387_immune_system_phenotype_	1.1791843762922013E-4	IGHM,CIITA,EOMES,IGK,CD79A,CD200,SKAP1,SH2D1A,BATF3,ALOX15,BCL6,H2-AB1,CD19,IRF4
MP0002082_postnatal_lethality_	1.3400013596285472E-4	MYCN,CSF1,PKD2,IGF1,ENAH,ATOX1,DNAJC6,NR4A1,CXCL14,GABBR1,MAF,PRDM1,ACE,IKZF2,KLF3,NRP2,NRP1,PPARG,GJA1,FUT8,BCL6,MLLT3,FOXO1,DST,ADCYAP1R1,LIN28A,HEG1,LEF1,DGAT2,SULF2,SLC18A2,BCL2L11,HFE,FLNB,PERP,JAG1,COL1A2,COL1A1,EPAS1,ADAM23,ALDH1A2,COL4A1,FBN1,AHI1,PDGFRB,CSRP3,ADAM19,FAT1,HOXC8,HOXC4,BASP1,SOX6,HOXA5,SLC30A4,HOXB3,KCNQ3,EGR2,SMO,MSI2
MP0010770_preweaning_lethality_	1.3716421606110814E-4	MYCN,CSF1,PKD2,IGF1,ENAH,ATOX1,DNAJC6,NR4A1,CXCL14,GABBR1,MAF,PRDM1,ACE,IKZF2,KLF3,NRP2,NRP1,PPARG,GJA1,FUT8,BCL6,MLLT3,FOXO1,DST,ADCYAP1R1,LIN28A,HEG1,LEF1,DGAT2,SULF2,SLC18A2,BCL2L11,HFE,FLNB,PERP,JAG1,COL1A2,COL1A1,EPAS1,ADAM23,ALDH1A2,COL4A1,FBN1,AHI1,PDGFRB,CSRP3,ADAM19,FAT1,HOXC8,HOXC4,BASP1,SOX6,HOXA5,SLC30A4,HOXB3,KCNQ3,EGR2,SMO,MSI2
MP0005508_abnormal_skeleton_morphology_	1.3730787575140662E-4	COL1A2,PDGFRB,COL1A1,HOXA2,HOXA3,HOXA5,GJA1,EDNRA,ANK,BGN,FOXC1,CSF1,FBN1,SPARC
MP0004808_abnormal_hematopoietic_stem_	2.459592585638232E-4	CXCL12,MECOM,COL1A1,ITGA2B,CSF1,HOXA9,MSI2,NR4A1,PBX1,MPL
MP0005390_skeleton_phenotype_	2.554869128432992E-4	CTGF,PDGFRB,CLEC5A,IL1RN,CD200,PPARG,GJA1,EDNRA,MMP13,BGN,FOXC1,CSF1,FPR2,COL1A2,COL1A1,HOXA2,HOXA3,HOXA5,ANK,FBN1,SPARC
MP0002249_abnormal_larynx_morphology_	2.845405717067319E-4	ALDH1A2,HOXA3,HOXA5,HOXB3,SMO,EYA1,FOXC1
MP0000266_abnormal_heart_morphology_	2.927338494712175E-4	MECOM,PKP2,MAB21L2,MYCN,FOXC1,PKD2,H2-AB1,IL18,CXCL12,MGP,MEIS1,SPINT1,ADIPOQ,HIF3A,DYNC2LI1,LUZP1,ACE,EPHA3,NRP1,ACVRL1,GJA1,BCL6,MLLT4,FOXO1,HEG1,RFX3,PDCD1,PRKCA,TGFBR3,ANGPT1,PLEKHG5,JAG1,EPAS1,CHGA,ACVR1,ALDH1A2,COL4A1,FBN1,PDGFRB,CSRP3,EDNRA,ANKRD17,ADAM19,FZD1,HOXA3,LPL,SMO
MP0004811_abnormal_neuron_physiology_	3.0364745784009975E-4	ITSN1,EOMES,PDGFRB,NRP2,NRP1,FOXC1,IGF1,PERP,ROBO1,DNAJC6,BASP1,GPR56,DST,HOXA3,NR4A3,SLC4A10,KCNQ3,EGR2,KIF1B,TNFRSF19,NEFH,COL4A1,PPP1R9A
MP0009642_abnormal_blood_homeostasis_	3.1618080663161865E-4	SLC3A1,PKD2,H2-AB1,IL18,IL1B,CES1D,MYO1E,GABBR1,SDC3,GSTA4,KLRA17,ACE,CIDEB,GJA1,AFP,CD19,FOXO1,CD59A,CXCR3,PPAP2A,BCL2L11,HFE,PLTP,IL1RN,SYTL4,SLC40A1,MRC1,EPAS1,KNG1,FLT3,AHI1,CFH,PDGFRB,FCGRT,MAPK13,LOX,HOXA5,MAFB,DIO2,CYP11A1,SUCNR1,GP1BA,INHBA,BCMO1,PDK4,IGK,CXCL14,CXCL16,RAG1,KLRA8,ADIPOQ,LUZP1,PRKG1,OLFM4,RIMS2,SCD1,EPHA3,ZBTB16,FXYD4,ADCYAP1R1,EYA1,DGAT2,PROS1,MPL,HNF4A,DPP4,P2RY12,RETNLA,JAG1,SLC7A7,ST3GAL5,COL1A1,BBS1,CHGA,ALDH1A2,FBN1,ITGA2B,SLAMF6,SLC46A1,EDNRA,RPH3AL,FZD1,PBX1,PBX3,CIITA
MP0010769_abnormal_survival_	3.190266008758092E-4	ITSN1,MYCN,CSF1,PKD2,ENAH,ATOX1,DNAJC6,NR4A1,CXCL14,GABBR1,RAG1,MAF,GDF3,PRDM1,ACE,IKZF2,KLF3,NRP2,NRP1,GJA1,FUT8,BCL6,MLLT3,FOXO1,DST,ADCYAP1R1,LIN28A,HEG1,LEF1,DGAT2,SULF2,SLC18A2,BCL2L11,HFE,FLNB,PERP,JAG1,COL1A2,COL1A1,EPAS1,ADAM23,ALDH1A2,COL4A1,FBN1,AHI1,PDGFRB,CSRP3,ADAM19,FAT1,HOXC8,HOXC4,BASP1,SOX6,HOXA2,HOXA5,SLC30A4,HOXB3,KCNQ3,EGR2,CYP11A1,SMO,MSI2
MP0002136_abnormal_kidney_physiology_	3.4398790692070826E-4	IGHM,BCL2L11,SLC3A1,PKD2,H2-AB1,DAB2,IGK,MYO1E,FBN1,AHI1,ADIPOQ,CFH,CD40,C1QA,PDGFRB,ACE,SCD1,CD55,ADM,CD19,CD59A,FXYD4,MAFB,CXCR3,PDCD1,RASGRP1,SUCNR1
MP0002168_other_aberrant_phenotype_	3.789413480647048E-4	ENAH,CXCR3,ANK,DST,SCD1,ST6GAL1,FBN1,MARCKS,PBX1
MP0000249_abnormal_blood_vessel_	3.864603926552062E-4	PRKG1,BCL2L11,ABCB1A,ACE,IL1RN,EPHA3,ANKRD17,ALOX15,ADM,CSF1,CD19,RRAS,IL1B,LPL,EPAS1,CXCL16,PDCD1,RAG1,FBN1,ADIPOQ
MP0005395_other_phenotype_	4.50107693205687E-4	ENAH,ATOX1,DST,SLC30A4,SCD1,ST6GAL1,MARCKS,GJA1,CXCR3,ANK,FBN1,PBX1
MP0010768_mortality/aging_	5.42712006382615E-4	ITSN1,MYCN,CSF1,PKD2,ENAH,ATOX1,DNAJC6,NR4A1,CXCL14,GABBR1,RAG1,MAF,GDF3,PRDM1,ACE,IKZF2,KLF3,NRP2,NRP1,GJA1,FUT8,BCL6,MLLT3,FOXO1,DST,ADCYAP1R1,LIN28A,HEG1,LEF1,DGAT2,SULF2,SLC18A2,BCL2L11,HFE,FLNB,PERP,JAG1,COL1A2,COL1A1,EPAS1,ADAM23,ALDH1A2,COL4A1,FBN1,AHI1,PDGFRB,CSRP3,ADAM19,FAT1,HOXC8,HOXC4,BASP1,SOX6,HOXA2,HOXA5,SLC30A4,HOXB3,KCNQ3,EGR2,CYP11A1,SMO,MSI2
MP0000163_abnormal_cartilage_morphology_	5.512747605521433E-4	CTGF,EDNRA,FLNB,MMP13,FOXC1,IGF1,PBX1,MGP,HOXA2,HOXA3,HOXA5,HOXB3,EBF1,ANK,EGR2,SMO,EYA1,ACVR1,ALDH1A2,FBN1,CSGALNACT1
MP0000703_abnormal_thymus_morphology_	6.531006664980938E-4	IGHM,BCL2L11,TCF7,CSF1,IL7R,COL1A1,NR4A1,HIVEP2,PURA,RAG1,ALDH1A2,FLT3,CD3G,CD3D,CD3E,CCR7,EDNRA,BCL11B,BCL6,PBX1,HOXA3,ITK,EYA1,H2-AA,RASGRP1,IL2RB
MP0005164_abnormal_response_to_	7.346361940882396E-4	PPARG,RRAS,MMP13,PDGFRB,FPR2,EPAS1,IL1RN,AHI1,ADIPOQ,OMG
MP0002113_abnormal_skeleton_development_	7.978234791503122E-4	CTGF,TGFBR3,MMP13,FLNB,MYCN,FOXC1,CSF1,GPR68,IGF1,IL17RB,SLC7A7,MGP,COL1A1,EBF1,RAG1,GSTA4,HOXA10,GJA1,BGN,MLLT3,HOXC4,HOXA2,HOXA5,HOXA9,MAFB,EGR2,SMO,CSGALNACT1
MP0001845_abnormal_inflammatory_respons_	9.932882395889686E-4	IGHM,BCL2L11,IL1RN,CMKLR1,SLC3A1,CSF1,FPR2,HPGDS,H2-AB1,RETNLA,IL18,IL17RB,IL1B,FGR,RAG1,MAF,FBN1,AHI1,CFH,CD40,C1QA,CCR7,CCR5,OLFM4,ACE,SCD1,ST6GAL1,SH2D1A,ADM,BCL6,CD19,TLR3,FOXO1,CIITA,MYLK,CXCR3,PDCD1,RASGRP1,IL2RB
MP0004272_abnormal_basement_membrane_	0.001046803807128403	RECK,COL4A1,SPINT1,AHI1,ADM,FOXC1
MP0002882_abnormal_neuron_morphology_	0.0010560625846209829	EOMES,SERPINF1,CACNG8,MYCN,CLIC5,FOXC1,CSF1,IGF1,ENAH,DNAJC6,CMAH,ABCA4,NR4A3,GABBR1,KIF1B,KLK8,C1QA,ABCB1A,GNAT2,EPHA7,NRP2,NRP1,GJA1,ETV1,MLLT4,ROBO1,DST,PDCD1,EYA1,CD86,NEFH,SLC18A2,BCL2L11,MSR1,GPHN,GFRA1,GFRA2,JAG1,GPR56,PURA,BBS1,ALDH1A2,AHI1,CHRNB1,FZD1,BASP1,HOXA2,HOXA3,EGR2,SMO,SBF2
MP0002069_abnormal_eating/drinking_beha_	0.0010751007318521356	MARCKS,INHBA,CSF1,GPHN,GFRA2,IL18,CES1D,CXCL14,FAAH,SDC3,SPINT1,BBS1,ACVR1,MAF,ADIPOQ,CCR5,ACE,SCD1,CIDEB,PPARG,GJA1,ADM,BCL11B,ROBO1,LOX,FXYD4,HOXA2,MYLK,EGR2,CYP11A1,DGAT2,SLC18A2
MP0000049_abnormal_middle_ear_	0.0010843029306108836	GJA1,EDNRA,ANK,MECOM,SMO,EYA1,ACVR1,HOXA2,PBX1
MP0002135_abnormal_kidney_morphology_	0.001111023014881841	BCL2L11,SLC3A1,MYCN,FOXC1,PLEKHG5,PKD2,GFRA1,JAG1,DAB2,MEIS1,MYO1E,IGK,CXCL14,ALDH1A2,MAF,COL4A1,AHI1,ADIPOQ,CFH,CD40,C1QA,PDGFRB,KIF26B,ACE,CD55,ADM,FAT1,CD19,PBX1,MAFB,PDCD1,EYA1,RASGRP1,SULF2
