Term	P-value	Genes
platelet alpha granule membrane (GO:0031092)	0.008290615020452913	GP1BA,GP9,ITGA2B
extracellular region part (GO:0044421)	0.014596551593220927	FSTL1,CTGF,IL1RN,MMP13,INHBA,CCL22,IGF1,ORM1,MGP,COL1A2,COL1A1,DKKL1,FBN1,CFH,CRISP1,C1QA,C1QB,ACE,BGN,ADM,TFPI2,DST,SULF2,IGFBP5
cytoplasmic vesicle membrane (GO:0030659)	0.01701167933762332	GJA1,GP9,GP1BA,ITGA2B
extrinsic to membrane (GO:0019898)	0.021192934080705376	GNA14,GNAT2,GNGT2,GFRA2
actin cytoskeleton (GO:0015629)	0.022661031481847938	CTTNBP2NL,FLNB,CLIC5,PKD2,FSCN1,MARCKS
cytoskeleton (GO:0005856)	0.023797223212827987	CTTNBP2NL,FARP1,PKP2,MARCKS,SPIB,FLNB,CLIC5,PKD2,KLHL4,BASP1,BICD1,DSP,FSCN1,CTTN
secretory granule membrane (GO:0030667)	0.024229869322722628	GP9,GP1BA,ITGA2B
vesicle membrane (GO:0012506)	0.025952322467993085	GJA1,GP9,GP1BA,ITGA2B
external side of plasma membrane (GO:0009897)	0.025952322467993085	ACE,CD3E,CCR5,TGFBR3
extrinsic to plasma membrane (GO:0019897)	0.027816360969071568	GNA14,GNAT2,GNGT2
insoluble fraction (GO:0005626)	0.0542717240297116	RAPGEF3,RECK,SLC11A1,ACE,NRP2,SLC3A1,CLIC5,LY6D,CPD,EMP1,ABCA4,GPR137B,PRKCA,SPINT1,DGAT2,RASGRP1,GP1BA,PPAP2A,SLC18A2
fibrillar collagen (GO:0005583)	0.0684339542166438	COL1A2,COL1A1
membrane fraction (GO:0005624)	0.07102213232589191	RAPGEF3,RECK,SLC11A1,ACE,NRP2,SLC3A1,LY6D,CPD,EMP1,ABCA4,GPR137B,PRKCA,SPINT1,DGAT2,RASGRP1,GP1BA,PPAP2A,SLC18A2
basement membrane (GO:0005604)	0.07812397939157224	FBN1,DST
actin filament (GO:0005884)	0.08821177396790127	PALLD,ARHGAP6
platelet alpha granule lumen (GO:0031093)	0.11849741808392854	IGF1,SPARC,VEGFC
proteinaceous extracellular matrix (GO:0005578)	0.13491502104403408	CTGF,TFPI2,MGP,BGN
extracellular matrix part (GO:0044420)	0.15985220797951355	COL1A2,COL1A1,DST,FBN1
cell junction (GO:0030054)	0.18308306967641302	MS4A1,DST,PARD6B,PKP2,SLC13A3,MLLT4
integrin complex (GO:0008305)	0.19137734801928	ITGAE,ITGAX
extracellular matrix (GO:0031012)	0.19316107615023884	CTGF,TFPI2,MGP,BGN
extracellular space (GO:0005615)	0.20649514118643614	FSTL1,CFH,CRISP1,ACE,IL1RN,MMP13,ADM,CCL22,ORM1,COL1A2,DKKL1,FBN1,SULF2
chromatin (GO:0000785)	0.2079600346299443	MAF,MYCN,FOXC1
cell-cell junction (GO:0005911)	0.25261483430077125	MLLT4,PARD6B,PKP2
tight junction (GO:0005923)	0.28900306528171454	PARD6B
heterochromatin (GO:0000792)	0.28900306528171454	FOXC1
collagen (GO:0005581)	0.30384176982408834	COL1A2,COL1A1
integral to peroxisomal membrane (GO:0005779)	0.31286265325746715	PEX11A
condensed nuclear chromosome (GO:0000794)	0.3359246096583962	DMC1
microvillus (GO:0005902)	0.3359246096583962	DOCK4
apical plasma membrane (GO:0016324)	0.35341690465035636	DPP4,SLC46A1
chromosome, telomeric region (GO:0000781)	0.35821549761629573	PURA
nuclear speck (GO:0016607)	0.35821549761629573	ZBTB16
axon (GO:0030424)	0.35821549761629573	NEFH
nicotinic acetylcholine-gated receptor-channel complex (GO:0005892)	0.3797609990144973	CHRNB1
endosome (GO:0005768)	0.38711621171451355	ZFYVE9,CCR5,FPR1,ACE
synapse (GO:0045202)	0.40058594366256867	CHRNB1
integral to Golgi membrane (GO:0030173)	0.40058594366256867	CSGALNACT1
Golgi membrane (GO:0000139)	0.40171446634402747	GJA1,ST3GAL5
organelle membrane (GO:0031090)	0.41951812574394043	BCL2L11,ITGA2B,CYP7B1,SYNE2,GJA1,AGPAT9,TLR3,GP9,ST3GAL5,ASPH,GP1BA
nuclear chromatin (GO:0000790)	0.42071433740830955	FOXC1
membrane raft (GO:0045121)	0.4368051442619797	THY1,CD55
cornified envelope (GO:0001533)	0.4401693894213764	DSP
transcriptional repressor complex (GO:0017053)	0.4401693894213764	ZBTB16
condensed chromosome (GO:0000793)	0.4401693894213764	DMC1
intrinsic to Golgi membrane (GO:0031228)	0.45897353846932737	CSGALNACT1
voltage-gated calcium channel complex (GO:0005891)	0.4947151830032701	CACNG8
nuclear chromosome (GO:0000228)	0.5281043212404684	DMC1
peroxisome (GO:0005777)	0.5449814697159936	HACL1,PEX11A
cell-substrate junction (GO:0030055)	0.5449814697159936	MS4A1,DST
mitochondrial outer membrane (GO:0005741)	0.5592952228153993	BCL2L11
cell surface (GO:0009986)	0.5622848628101755	ROBO1,ACVRL1,DPP4,SULF2
calcium channel complex (GO:0034704)	0.5741117699150342	CACNG8
mitochondrial matrix (GO:0005759)	0.5934037786993508	BDH1,TST
intracellular (GO:0005622)	0.609892275007659	EID2,BLNK,IL1RN,CLNK,CSGALNACT1
PML body (GO:0016605)	0.6156496558163538	ZBTB16
transport vesicle (GO:0030133)	0.6156496558163538	BGN
endosome membrane (GO:0010008)	0.6156496558163538	TLR3
ER-Golgi intermediate compartment (GO:0005793)	0.6285784053057628	ANPEP
endoplasmic reticulum (GO:0005783)	0.6358913814988884	PHTF2,THY1,AGPAT9,AGPAT3,PTGDS,TMEM98,ASPH,VPREB3
endoplasmic reticulum membrane (GO:0005789)	0.6435138436926886	AGPAT9,ASPH,CYP7B1
chromosome (GO:0005694)	0.664822573320169	DMC1
early endosome (GO:0005769)	0.664822573320169	ZFYVE9
intermediate filament (GO:0005882)	0.6870056593238438	NEFH
outer membrane (GO:0019867)	0.6870056593238438	BCL2L11
nuclear membrane (GO:0031965)	0.7362723317920203	SYNE2
voltage-gated potassium channel complex (GO:0008076)	0.745156526447677	KCNQ3
neuron projection (GO:0043005)	0.745156526447677	NEFH
nuclear body (GO:0016604)	0.8062937016963281	ZBTB16
focal adhesion (GO:0005925)	0.8191405593255446	MS4A1
microtubule organizing center (GO:0005815)	0.8243541856343667	PKD2,SLC13A3
soluble fraction (GO:0005625)	0.8309564847923444	CD55,CTTN,ADM,CSGALNACT1
ubiquitin ligase complex (GO:0000151)	0.8368367896555586	FBXO10
cytoplasmic membrane-bounded vesicle (GO:0016023)	0.8540130810399843	DST,BGN
lysosome (GO:0005764)	0.8625798687770213	RAMP3
mitochondrial membrane (GO:0031966)	0.8802276608868046	BCL2L11
adherens junction (GO:0005912)	0.8802276608868046	MS4A1
cytoplasmic vesicle (GO:0031410)	0.8885186452897751	DST,BGN
vacuole (GO:0005773)	0.8991458466960769	RAMP3
vesicle (GO:0031982)	0.9000802588370609	DST,BGN
cell projection (GO:0042995)	0.9027914246724908	DOCK4,NEFH
cytoplasm (GO:0005737)	0.9229747729252178	DUSP16,SPIB,DAZL,CMAH,FSCN1,DMC1,C1QC,CD3D,C1QA,CCR5,ACVRL1,ADM,MLLT3,FOXO1,DST,PPIC,IRF4,HNF4A,HFE,CDC42EP2,IL1RN,ADAP2,TNK1,NAAA,FLNB,SLC40A1,TRIM9,ALDH1A2,KIF13B,AKAP12,TULP4,SH2D1A,RPH3AL,PBX1,PBX3,MAFB,PPP1R13B
transcription factor complex (GO:0005667)	0.9260099438486926	EPAS1
centrosome (GO:0005813)	0.9309350606153779	SLC13A3
perinuclear region of cytoplasm (GO:0048471)	0.9418656510305654	CSF1
Golgi apparatus (GO:0005794)	0.9501620980759885	C1QA,FUT8,FUT10,SDC4
protein complex (GO:0043234)	0.9509610741615274	GNGT2,CACNG8,INHBA,CSF1,IGF1,GNA14,FBXO10,TTC8,SCN4B,CD3G,CD3D,CD3E,C1QA,C1QB,GNAT2,GJA1,ZBTB16,ITGAE,ITGAX,CD8A,CAMK1D,CAMK2D,IGFBP5,TGFBR3,EPAS1,BBS1,ACVR1,CHRNB1,IL28RA,KCNQ3,TCF7L2
cytosolic part (GO:0044445)	0.9737225426063197	TCF7L2
mitochondrial part (GO:0044429)	0.9844994890484514	BCL2L11,ADAP2,TST,BDH1
cytoskeletal part (GO:0044430)	0.9914946852016175	PKD2,SLC13A3,ARHGAP6,PALLD,NEFH
nucleus (GO:0005634)	0.9958615181293692	AIF1,DUSP16,PKP2,MYCN,FOXC1,ENC1,NR4A3,ID3,C1QC,REC8,GZMA,ZBTB16,BCL6,MLLT3,SEPT3,FOXO1,MS4A1,AK1,TET1,RFX3,LEF1,PALLD,EYA1,IRF4,HNF4A,BATF3,CECR2,PURA,ALDH1A2,AKAP12,PBX1,SOX6,MAFB,PPP1R13B
nucleolus (GO:0005730)	0.9962454395398511	CYB561,PPM1E,C1QC,ZBTB16,PBX1,MS4A1,LEF1
mitochondrion (GO:0005739)	0.9966298956701203	PDK4,MYL10,TNFRSF19
intracellular organelle (GO:0043229)	0.9972653850177903	AIF1,THY1,HACL1,DUSP16,PKP2,SPIB,FOXC1,PKD2,ENC1,BICD1,SDC4,DMC1,CTTNBP2NL,CCR5,ACE,BGN,PTGDS,FOXO1,AK1,TET1,RFX3,TGFBR3,FLNB,PURA,PPM1E,AKAP12,KLHL4,FUT10,MAFB,RAMP3,TNFRSF19,MYCN,CLIC5,FPR1,PDK4,FSCN1,NR4A3,CYB561,SLC13A3,PEX11A,ID3,C1QC,FARP1,C1QA,REC8,AGPAT9,AGPAT3,GZMA,FUT8,ZBTB16,BCL6,MLLT3,SEPT3,MS4A1,TMEM98,DSP,DST,LEF1,PALLD,EYA1,IRF4,PHTF2,HNF4A,MARCKS,BATF3,ASPH,CECR2,VPREB3,ALDH1A2,ZFYVE9,PBX1,MYL10,BASP1,SOX6,CTTN,PPP1R13B
intracellular membrane-bounded organelle (GO:0043231)	0.9982251008570797	AIF1,THY1,HACL1,DUSP16,PKP2,FOXC1,ENC1,SDC4,CCR5,ACE,BGN,PTGDS,FOXO1,AK1,TET1,RFX3,TGFBR3,PURA,AKAP12,FUT10,MAFB,RAMP3,TNFRSF19,MYCN,FPR1,PDK4,NR4A3,PEX11A,ID3,C1QC,C1QA,REC8,AGPAT9,AGPAT3,GZMA,FUT8,ZBTB16,BCL6,MLLT3,SEPT3,MS4A1,TMEM98,DST,LEF1,PALLD,EYA1,IRF4,PHTF2,HNF4A,BATF3,ASPH,CECR2,VPREB3,ALDH1A2,ZFYVE9,PBX1,MYL10,SOX6,PPP1R13B
cytosol (GO:0005829)	0.9997347653361567	BCL2L11,SERPINB8,ATOX1,TACSTD2,CIDEB,ZFYVE9,AGPAT3,ITK,AK1,PRKCA,PPAP2A
nucleoplasm (GO:0005654)	0.9999950658060889	NR4A1
cellular_component (GO:0005575)	1.0	GNGT2,CACNG8,SLC3A1,ENC1,ST8SIA1,SCN4B,CTTNBP2NL,NEO1,EMP1,TET1,PPIC,CAMK1D,CAMK2D,NEFH,PPAP2A,CSGALNACT1,SULF2,HFE,PPM1E,KLHL4,GP9,PARD6B,MAFB,DIO2,BDH1,IGLL1,TTC8,ABCA4,IGJ,NR4A1,NR4A3,CYB561,CXCL16,ID3,EPHA3,AGPAT9,AGPAT3,PLA2G7,FUT8,BCL6,MLLT4,MLLT3,ADCYAP1R1,PRKCA,SLC18A2,IRF4,IGFBP5,SYNE2,MARCKS,CD200,MSR1,JAG1,ST3GAL5,BBS1,SLC46A1,EDNRA,MYL10,SOX6,ITK,KCNQ3,RASGRP1,HACL1,PKP2,SPIB,MMP13,FOXC1,DMC1,CD2,DKKL1,CD163,BGN,FOXO1,TST,IL2RB,BCL2L11,PLTP,IL1RN,TGFBR3,ADAM23,CFH,RAPGEF3,AKAP12,CPD,ARHGAP6,RAMP3,SMO,TNFRSF19,CYP7B1,MYCN,FPR1,FPR2,IL17RB,CMAH,P2RY6,P2RX1,CLDN1,ACVRL1,ZBTB16,LY6D,DSP,DST,ITGAE,ITGAX,PROS1,PHTF2,HNF4A,CLNK,DPP4,GFRA2,ASPH,CECR2,COL1A2,COL1A1,ACVR1,FBN1,FAT1,PPP1R16B,SBF2,PPP1R13B,DUSP16,PKD2,IGF1,GNA14,MPZL1,ATOX1,FBXO10,SDC4,GPR125,VEGFC,CIDEB,ANPEP,PTGDS,SLC4A10,GPR114,TNK1,GPR68,CCL22,DAB2,GPR56,SLC40A1,GPR22,DOCK4,GPR35,GPR18,CRISP1,HTR7,CHRNB1,GP1BA,KLRD1,SERPINF1,KLRC1,CLIC5,SERPINB8,DAZL,PEX11A,FARP1,TACSTD2,BLNK,GNAT2,ICAM4,ROBO1,MS4A1,LEF1,PALLD,BATF3,CMKLR1,VPREB3,ALDH1A2,COL4A1,KIF13B,SH2D1A,TLR3,BASP1,KLRK1,TCF7L2,AIF1,THY1,CSF1,IL18,IL1B,BICD1,GABBR1,SPINT1,TM4SF1,CD3G,CD3D,CD3E,CD40,CCR7,CCR5,CD72,SLC11A1,ACE,CD55,NRP2,GJA1,ADM,CD19,AK1,RFX3,CD8A,CD83,CD86,CDC42EP2,NPHP1,FLNB,MRC1,EPAS1,KNG1,PURA,FLT3,IL28RA,FUT10,LPL,NCR1,SPARC,INHBA,TFR2,PDK4,MGP,FSCN1,SLC13A3,PCDH7,MAF,C1QC,RECK,C1QA,C1QB,REC8,GZMA,SEPT3,TMEM98,EYA1,DGAT2,MPL,FSTL1,CTGF,ADAP2,NAAA,ANGPT1,ORM1,SLC7A8,SLC7A7,EID2,GPR137B,TRIM9,ITGA2B,TULP4,ZFYVE9,RPH3AL,PBX1,PBX3,TFPI2,CTTN
