Term	P-value	Genes
coreceptor activity (GO:0015026)	0.003442474004008514	CD8A,CD86,CCR5,TGFBR3
G-protein-coupled receptor binding (GO:0001664)	0.005684203281861172	CXCL12,CCL5,ACE,CCL22,CCL17,CXCL14,XCL1
protein binding, bridging (GO:0030674)	0.006476041513150036	CLNK,SKAP1,ARHGAP6,SH2D1A,COL1A2,DSP,BLNK,ADAP2
transforming growth factor beta binding (GO:0050431)	0.0075193002200158385	ACVRL1,TGFBR3,ACVR1
scavenger receptor activity (GO:0005044)	0.0075193002200158385	MSR1,CXCL16,CD163
protein tyrosine kinase activity (GO:0004713)	0.011185201605275155	NRP2,NRP1,SKAP1,PDGFRB,ITK,FLT3,TNK1
transforming growth factor beta receptor activity (GO:0005024)	0.011404534021909617	ACVRL1,TGFBR3,ACVR1
receptor signaling protein activity (GO:0005057)	0.012031123157248908	CD3E,BLNK,IL1RN,TGFBR3,ACVRL1,NCR1,ACVR1,CD19,MAPK13
G-protein coupled receptor activity (GO:0004930)	0.018145445879485137	GPR125,CCR7,CCR5,HTR7,PDGFRB,GNAT2,PPARG,EDNRA,CMKLR1,FPR1,GPR68,FPR2,GPR56,P2RY6,GPR22,GPR35,GPR18,GPR114
SH3/SH2 adaptor activity (GO:0005070)	0.02383911210570607	CLNK,SKAP1,SH2D1A,ARHGAP6,BLNK
heparin binding (GO:0008201)	0.02797256088417929	FSTL1,KNG1,LPL,TGFBR3
O-acyltransferase activity (GO:0008374)	0.028914069151396323	DGAT2,AGPAT9,AGPAT3
RNA polymerase II transcription factor activity, enhancer binding (GO:0003705)	0.028914069151396323	EPAS1,PURA,RFX3
SMAD binding (GO:0046332)	0.03059117651976378	EID2,ACVRL1,TGFBR3,ACVR1
guanyl-nucleotide exchange factor activity (GO:0005085)	0.034072655739455816	ITSN1,RCBTB2,RAPGEF3,FARP1,RASGRP1
extracellular matrix structural constituent (GO:0005201)	0.03640020832966592	TFPI2,MGP,BGN,COL1A2,FBN1
monooxygenase activity (GO:0004497)	0.04246986361954185	CYP1B1,CYP11A1,CMAH,CYP7B1
activin binding (GO:0048185)	0.04726704301549853	ACVRL1,ACVR1
steroid hydroxylase activity (GO:0008395)	0.04726704301549853	CYP7B1,CYP11A1
RNA polymerase II transcription factor activity (GO:0003702)	0.05150381230496985	CIITA,MEIS1,TEF,TCF7,EPAS1,RFX3,SPIB,PURA,TCF7L2,MAF,IRF4
molecular adaptor activity (GO:0060090)	0.05239233600747151	CLNK,SKAP1,SH2D1A,ARHGAP6,BLNK
receptor signaling protein serine/threonine kinase activity (GO:0004702)	0.052859658207112914	ACVRL1,MAPK13,TGFBR3,ACVR1
integrin binding (GO:0005178)	0.052859658207112914	ICAM4,ADAM23,THY1,DST
peptide receptor activity, G-protein coupled (GO:0008528)	0.055398910753756976	EDNRA,CMKLR1,CCR5,FPR1,FPR2
insulin-like growth factor binding (GO:0005520)	0.055535602830285725	CTGF,IGFBP5
interleukin-1 receptor binding (GO:0005149)	0.055535602830285725	IL1RN,IL1B
chemokine binding (GO:0019956)	0.055535602830285725	CCR5,CMKLR1
GTPase activity (GO:0003924)	0.061810845547001586	GNA14,RRAS,RHOBTB3,GNGT2,RHOJ,RHOC,GNG11,RAB38
fucosyltransferase activity (GO:0008417)	0.06426583967059009	FUT8,FUT10
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)	0.06426583967059009	ASPH,TET1
endopeptidase inhibitor activity (GO:0004866)	0.07189528898909103	RECK,SPINT1,SERPINF1,SERPINB8,PROS1
non-membrane spanning protein tyrosine kinase activity (GO:0004715)	0.0734194848353702	ITK,TNK1
drug binding (GO:0008144)	0.07734736947433238	PPARG,ACE,PPIC
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	0.0819367105734993	NRP2,NRP1,FLT3,PDGFRB
Rho GTPase binding (GO:0017048)	0.08296024649920013	DOCK4,CDC42EP2
peptide binding (GO:0042277)	0.09060450900315287	CCR5,PPIC,EDNRA,CMKLR1,FPR1,FPR2,GP1BA
metallopeptidase activity (GO:0008237)	0.09079332167442729	ANPEP,MMP13,MMP12,ACE,ADAMDEC1
voltage-gated sodium channel activity (GO:0005248)	0.09285372259923393	PKD2,SCN4B
phosphoinositide phospholipase C activity (GO:0004435)	0.10306731727863881	EDNRA,CCR5
glycosaminoglycan binding (GO:0005539)	0.11191840527205714	FSTL1,KNG1,LPL,TGFBR3
receptor signaling complex scaffold activity (GO:0030159)	0.11357016072012563	CD3G,CD3E
glutathione transferase activity (GO:0004364)	0.11357016072012563	GSTA3,GSTA4
phospholipase C activity (GO:0004629)	0.11357016072012563	EDNRA,CCR5
specific transcriptional repressor activity (GO:0016566)	0.12433303226980615	ZBTB16,TCF7L2
metalloendopeptidase activity (GO:0004222)	0.13084716265367072	MMP13,MMP12,ADAMDEC1
Rho GTPase activator activity (GO:0005100)	0.1353282866444284	DOCK4,CDC42EP2
protein kinase activity (GO:0004672)	0.1369128367400178	TNIK,PDGFRB,TGFBR3,TNK1,NRP2,NRP1,ACVRL1,PDK4,MAPK13,ITK,MYLK,SKAP1,ACVR1,FLT3
serine-type endopeptidase inhibitor activity (GO:0004867)	0.13827082850752728	SPINT1,SERPINF1,SERPINB8
sequence-specific DNA binding (GO:0043565)	0.14111643432061927	FOXO1,EPAS1,LEF1,PURA,FOXC1,BCL6
calcium ion binding (GO:0005509)	0.1432405343860519	ITSN1,DNASE1L3,ASPH,RASGRP1,PKD2,FBN1,SPARC
iron ion binding (GO:0005506)	0.14652978322031082	CYP1B1,TET1
growth factor activity (GO:0008083)	0.15547683440577376	JAG1,IL1B,INHBA,CSF1,IL1RN
MHC protein binding (GO:0042287)	0.1579128182019533	CD8A,LAG3
sodium channel activity (GO:0005272)	0.1579128182019533	PKD2,SCN4B
protein complex scaffold (GO:0032947)	0.1579128182019533	CD3G,CD3E
protein dimerization activity (GO:0046983)	0.15973076892915153	CD3G,CD3D,CD3E,HNF4A,PPARG,DPP4,GZMA,CSF1,ZBTB16,P2RX1,TRIM9,ACVR1,ADIPOQ
copper ion binding (GO:0005507)	0.16945405954334447	ATOX1,LOX
Ras guanyl-nucleotide exchange factor activity (GO:0005088)	0.18113148462428674	FARP1,RCBTB2
PDZ domain binding (GO:0030165)	0.18113148462428674	DOCK4,TGFBR3
serine-type peptidase activity (GO:0008236)	0.18361590596233165	ZFYVE9,GZMA,CPD,KLK8
amine transmembrane transporter activity (GO:0005275)	0.18548980713284857	SLC7A8,SLC3A1,SLC18A2
serine hydrolase activity (GO:0017171)	0.19016929007271619	ZFYVE9,GZMA,CPD,KLK8
actin binding (GO:0003779)	0.19904797557419443	FLNB,CCR5,DST,ACE,MARCKS
phospholipase activity (GO:0004620)	0.2189949666776903	EDNRA,LPL,CCR5
peptidase activity (GO:0008233)	0.2299804536145209	ACE,ANPEP,ZFYVE9,DPP4,GZMA,MMP13,MMP12,CPD,KLK8,ADAMDEC1
protein C-terminus binding (GO:0008022)	0.24016784330727609	DAB2,BAIAP3,DST,PKD2,MLLT4
small GTPase regulator activity (GO:0005083)	0.2449513101224747	RCBTB2,FARP1,CDC42EP2,DOCK4
actin filament binding (GO:0051015)	0.2529730533254504	MARCKS,DST
amino acid transmembrane transporter activity (GO:0015171)	0.2529730533254504	SLC7A8,SLC3A1
cytoskeletal protein binding (GO:0008092)	0.2606535245774715	CCR5,ACE,MARCKS,RPH3AL,FLNB,PKD2,DST,PALLD,KIF1B
Ras GTPase activator activity (GO:0005099)	0.2650851694489566	CDC42EP2,DOCK4
hormone activity (GO:0005179)	0.27120691290771554	INHBA,IGF1,PENK
metal ion binding (GO:0046872)	0.2715042336576376	ITSN1,CYP1B1,MMP13,MMP12,PKD2,ATOX1,ASPH,KNG1,FBN1,ICK,DNASE1L3,LOX,TET1,RASGRP1,SPARC,CSGALNACT1
protein homodimerization activity (GO:0042803)	0.2735918866404984	HNF4A,DPP4,GZMA,CSF1,ZBTB16,P2RX1,TRIM9,ACVR1,ADIPOQ
lipase activity (GO:0016298)	0.2800562744431476	EDNRA,CCR5,LPL
death receptor activity (GO:0005035)	0.28026343675349413	TNFRSF19
tumor necrosis factor binding (GO:0043120)	0.28026343675349413	TNFRSF19
sialyltransferase activity (GO:0008373)	0.28026343675349413	ST3GAL5
receptor antagonist activity (GO:0048019)	0.28026343675349413	IL1RN
heme binding (GO:0020037)	0.28026343675349413	CYP1B1
protein kinase A binding (GO:0051018)	0.28026343675349413	AKAP12
kinase activity (GO:0016301)	0.2841359193621477	TNIK,TGFBR3,TNK1,PDK4,FN3K,SKAP1,ACVR1,FLT3,PDGFRB,NRP2,ACVRL1,NRP1,MAPK13,ITK,AK1,MYLK
phosphoinositide binding (GO:0035091)	0.2892981397564813	ADAP2,ARAP2
phosphotransferase activity, for other substituted phosphate groups (GO:0016780)	0.30356307612221417	CDS1
MHC class I protein binding (GO:0042288)	0.30356307612221417	CD8A
DNA bending activity (GO:0008301)	0.30356307612221417	FOXC1
structural molecule activity (GO:0005198)	0.30650464103888847	CD3G,CD3E,NPHP1,BGN,MPZL1,JAG1,ASPH,TFPI2,MGP,BICD1,COL1A2,DSP,FBN1
calmodulin binding (GO:0005516)	0.31341577668269427	MARCKS,NRGN
Ras GTPase binding (GO:0017016)	0.32541162678373575	CDC42EP2,DOCK4
nucleoside kinase activity (GO:0019206)	0.32611102824179244	AK1
neutral amino acid transmembrane transporter activity (GO:0015175)	0.32611102824179244	SLC7A8
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	0.32611102824179244	ALOX15
MAP kinase activity (GO:0004707)	0.32611102824179244	MAPK13
voltage-gated anion channel activity (GO:0008308)	0.32611102824179244	PKD2
insulin-like growth factor receptor binding (GO:0005159)	0.32611102824179244	IGF1
carbohydrate binding (GO:0030246)	0.32785177748826927	FSTL1,MRC1,LPL,TGFBR3,KNG1
oxidoreductase activity (GO:0016491)	0.3360348593457154	LDHC,CYP1B1,CYP7B1,GMPR,ALOX15,ASPH,LOX,CMAH,TET1,CYB561,DIO2,CYP11A1,BDH1
protein heterodimerization activity (GO:0046982)	0.34071816367616503	CD3G,CD3D,CD3E,P2RX1,PPARG
transcription factor activity (GO:0003700)	0.346246491793757	HNF4A,BATF3,MYCN,SCML2,EPAS1,PURA,PRDM1,TULP4,KLF3,ETV1,BCL6,PBX1,HOXC5,SOX6,RFX3,EGR2,TCF7L2,IRF4
voltage-gated ion channel activity (GO:0005244)	0.3469515661285488	KCNQ3,CACNG8,PKD2,SCN4B
acetylgalactosaminyltransferase activity (GO:0008376)	0.3479314606283981	CSGALNACT1
serotonin receptor activity (GO:0004993)	0.3479314606283981	HTR7
insulin receptor binding (GO:0005158)	0.3479314606283981	IGF1
Rho guanyl-nucleotide exchange factor activity (GO:0005089)	0.3479314606283981	FARP1
eukaryotic cell surface binding (GO:0043499)	0.3479314606283981	ADIPOQ
arylsulfatase activity (GO:0004065)	0.3479314606283981	SULF2
organic cation transmembrane transporter activity (GO:0015101)	0.3479314606283981	SLC7A8
telomeric DNA binding (GO:0042162)	0.3690477664516054	PURA
neuropeptide hormone activity (GO:0005184)	0.3690477664516054	PENK
microfilament motor activity (GO:0000146)	0.3690477664516054	MYO1E
small GTPase binding (GO:0031267)	0.3727580001109505	CDC42EP2,DOCK4
GTPase binding (GO:0051020)	0.38439512510280205	CDC42EP2,DOCK4
steroid hormone receptor activity (GO:0003707)	0.38948258931266994	NR4A3
nucleotide kinase activity (GO:0019201)	0.38948258931266994	AK1
fatty acid binding (GO:0005504)	0.38948258931266994	HNF4A
transforming growth factor beta receptor binding (GO:0005160)	0.38948258931266994	TGFBR3
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	0.38948258931266994	PDE2A
transcription repressor activity (GO:0016564)	0.3959960525457702	HOXC6,RFX3,BATF3,ZBTB16,TCF7L2,BCL6,ID3
beta-catenin binding (GO:0008013)	0.40925784710108154	TCF7L2
receptor serine/threonine kinase binding (GO:0033612)	0.40925784710108154	TGFBR3
identical protein binding (GO:0042802)	0.4224362074943245	HNF4A,HACL1,DPP4,INHBA,CSF1,COL1A2,COL1A1,P2RX1,TRIM9,ACVR1,ADIPOQ,ITGA2B,GZMA,ZBTB16,ROBO1
double-stranded RNA binding (GO:0003725)	0.4283947552172206	TLR3
carboxypeptidase activity (GO:0004180)	0.4283947552172206	CPD
low-density lipoprotein binding (GO:0030169)	0.4283947552172206	MSR1
DNA binding (GO:0003677)	0.4382929334575084	MYCN,FOXC1,SCML2,DMC1,RAG1,PRDM1,KLF3,ZBTB16,ETV1,BCL6,FOXO1,TET1,RFX3,LEF1,IRF4,HNF4A,BATF3,EPAS1,HIVEP2,PURA,DNASE1L3,TULP4,PBX1,HOXC5,CIITA,SOX6,EGR2,TCF7L2
transcription regulator activity (GO:0030528)	0.4393840509066618	SPIB,MYCN,FOXC1,SCML2,POU2AF1,MEIS1,MAF,ID3,PRDM1,KLF3,ZBTB16,ETV1,BCL6,FOXO1,RFX3,CD86,IRF4,HNF4A,TCF7,BATF3,TEF,EPAS1,PURA,TULP4,PBX1,HOXC6,HOXC5,CIITA,SOX6,EGR2,TCF7L2
calcium channel activity (GO:0005262)	0.44105825641501656	CACNG8,P2RX1
aminopeptidase activity (GO:0004177)	0.44691384899342906	ANPEP
protein kinase binding (GO:0019901)	0.4561694397785531	KIF13B,CD3E,TCF7L2
motor activity (GO:0003774)	0.4629186363933087	KIF13B,MYO1E
acetylcholine receptor activity (GO:0015464)	0.46483500548517154	CHRNB1
SH3 domain binding (GO:0017124)	0.46483500548517154	CD3E
phospholipid binding (GO:0005543)	0.4730093199295456	PLA2G7,ADAP2,ARAP2
carboxylic acid transmembrane transporter activity (GO:0046943)	0.47365993705530857	SLC7A8,SLC3A1
acetylcholine binding (GO:0042166)	0.48217746438066544	CHRNB1
carbon-carbon lyase activity (GO:0016830)	0.4989598484281515	HACL1
vitamin binding (GO:0019842)	0.4989598484281515	HACL1
enzyme regulator activity (GO:0030234)	0.5112853253627092	ITSN1,RAPGEF3,RECK,FARP1,SERPINF1,CDC42EP2,SERPINB8,RCBTB2,DOCK4,ARHGAP6,SPINT1,PROS1,RASGRP1
transferase activity (GO:0016740)	0.5121847497676358	PDK4,FN3K,SKAP1,GSTA3,GSTA4,NRP2,ACVRL1,NRP1,AGPAT9,AGPAT3,FUT8,DNTT,AK1,TST,DGAT2,CSGALNACT1,TNIK,TGFBR3,TNK1,ST3GAL5,ACVR1,FLT3,PDGFRB,CDS1,MAPK13,FUT10,ITK,MYLK
enzyme inhibitor activity (GO:0004857)	0.5125364196678184	RECK,SERPINF1,SPINT1,SERPINB8,PROS1
acyltransferase activity (GO:0008415)	0.5299482565176438	AGPAT9,AGPAT3,DGAT2
endopeptidase activity (GO:0004175)	0.5306981919211439	GZMA,MMP13,MMP12,KLK8,ADAMDEC1
protein phosphatase binding (GO:0019903)	0.5309159160999485	PPP1R16B
voltage-gated calcium channel activity (GO:0005245)	0.5309159160999485	CACNG8
oxygen binding (GO:0019825)	0.5309159160999485	CYP1B1
deoxyribonuclease activity (GO:0004536)	0.5309159160999485	DNASE1L3
glutamate receptor activity (GO:0008066)	0.5309159160999485	GABBR1
cation channel activity (GO:0005261)	0.5366857337680319	P2RX1,KCNQ3,CACNG8,PKD2,SCN4B
lipoprotein binding (GO:0008034)	0.5461239348477093	MSR1
cell surface binding (GO:0043498)	0.5461239348477093	ADIPOQ
chloride channel activity (GO:0005254)	0.5461239348477093	PKD2
collagen binding (GO:0005518)	0.5608405854693677	SPARC
serine-type endopeptidase activity (GO:0004252)	0.5641931669495212	GZMA,KLK8
ligand-dependent nuclear receptor activity (GO:0004879)	0.575081689430129	NR4A3
ubiquitin binding (GO:0043130)	0.575081689430129	CIITA
extracellular ligand-gated ion channel activity (GO:0005230)	0.575081689430129	P2RX1
phosphatase binding (GO:0019902)	0.5888625606096691	PPP1R16B
kinase binding (GO:0019900)	0.5906110890910177	KIF13B,CD3E,TCF7L2
transferase activity, transferring glycosyl groups (GO:0016757)	0.598284262069885	ST3GAL5,FUT10,FUT8,CSGALNACT1
GTPase activator activity (GO:0005096)	0.6094593045707867	CDC42EP2,DOCK4
channel activity (GO:0015267)	0.6125239275733095	P2RX1,CHRNB1,KCNQ3,CACNG8,PKD2,SCN4B
protein tyrosine phosphatase activity (GO:0004725)	0.618072711554179	EYA1,MTMR7
transferase activity, transferring acyl groups (GO:0016746)	0.618993852718358	AGPAT9,AGPAT3,DGAT2
enzyme binding (GO:0019899)	0.6192834346491797	KIF13B,CD3E,CD40,CDC42EP2,PPP1R16B,EPAS1,DOCK4,ARHGAP6,TCF7L2
transcription factor binding (GO:0008134)	0.6307172408532934	PPARG,BATF3,FOXC1,PBX1,HOXC6,CIITA,POU2AF1,EPAS1,MAFB,TCF7L2,IRF4,ID3
cation transmembrane transporter activity (GO:0008324)	0.6338674123960306	CACNG8,PKD2,SLC7A8,SLC40A1,SLC30A4,P2RX1,KCNQ3,SCN4B
GTP binding (GO:0005525)	0.6348610800074638	GNAT2,RAB38
microtubule motor activity (GO:0003777)	0.6396731202251873	KIF13B
ATP binding (GO:0005524)	0.6417656585169434	TNK1,ACVRL1,ABCA4,DMC1,ACVR1,ICK
transcription corepressor activity (GO:0003714)	0.6460180997544073	HOXC6,BATF3,ID3
coenzyme binding (GO:0050662)	0.651365874154976	HACL1
structural constituent of cytoskeleton (GO:0005200)	0.6589556566222505	BICD1,DSP
structure-specific DNA binding (GO:0043566)	0.6589556566222505	PURA,TET1
protein domain specific binding (GO:0019904)	0.6684748463131732	IL1B,CD3E,DOCK4,TGFBR3
hydrolase activity (GO:0016787)	0.6799625650404463	GNGT2,MMP13,MMP12,MTMR7,GNA14,ABCA4,MYO1E,FAAH,KLK8,ADAMDEC1,CCR5,ACE,ANPEP,GZMA,RAB38,RHOBTB3,EYA1,PPAP2A,SULF2,DPP4,GNG11,PDE2A,RRAS,RHOJ,RHOC,DNASE1L3,KIF13B,EDNRA,ZFYVE9,CPD,LPL
oxidoreductase activity, acting on NADH or NADPH (GO:0016651)	0.6817636626827547	GMPR,CYB561
ion channel activity (GO:0005216)	0.6924187754325203	P2RX1,KCNQ3,CACNG8,PKD2,SCN4B
purine nucleotide binding (GO:0017076)	0.7014796599771164	GNAT2,TNK1,ACVRL1,RAB38,ABCA4,DMC1,ACVR1,ICK
transcription activator activity (GO:0016563)	0.7083794745679269	FOXC1,FOXO1,CIITA,POU2AF1,EPAS1,CD86,IRF4
protein serine/threonine kinase activity (GO:0004674)	0.7130069112729901	TNIK,TGFBR3,ACVRL1,MAPK13,MYLK,ACVR1
double-stranded DNA binding (GO:0003690)	0.7139946143988716	PURA
voltage-gated potassium channel activity (GO:0005249)	0.732270883129505	KCNQ3
structural constituent of muscle (GO:0008307)	0.732270883129505	ASPH
lyase activity (GO:0016829)	0.7365286516702906	HACL1,ENO3
cofactor binding (GO:0048037)	0.7409677770678956	HACL1
hydrolase activity, acting on ester bonds (GO:0016788)	0.7529734702509848	DNASE1L3,CCR5,EDNRA,MTMR7,PDE2A,LPL,EYA1,PPAP2A,SULF2
ion transmembrane transporter activity (GO:0015075)	0.7529734702509848	GJA1,CACNG8,PKD2,SLC7A8,SLC40A1,SLC30A4,P2RX1,KCNQ3,SCN4B
carboxylic acid binding (GO:0031406)	0.757526018039155	HNF4A
nucleoside binding (GO:0001882)	0.7669054764871485	TNK1,ACVRL1,ABCA4,DMC1,ACVR1,ICK
N-acetyltransferase activity (GO:0008080)	0.7730292994709935	AGPAT3
lipid binding (GO:0008289)	0.7741576936905039	HNF4A,ADAP2,PLA2G7,ARAP2
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	0.7804064337588947	ABCA4
antigen binding (GO:0003823)	0.7823046851520061	IGHM,IGJ,LAG3,IL7R
nucleotide binding (GO:0000166)	0.794117692979458	GNAT2,TNK1,ACVRL1,RAB38,ABCA4,DMC1,ACVR1,ICK
small conjugating protein ligase activity (GO:0019787)	0.7985856970316756	FBXO10,UBE2E2
ATPase activity, coupled to movement of substances (GO:0043492)	0.8138583605013355	ABCA4
acetyltransferase activity (GO:0016407)	0.8138583605013355	AGPAT3
phosphoprotein phosphatase activity (GO:0004721)	0.8177374855068642	EYA1,MTMR7
translation factor activity, nucleic acid binding (GO:0008135)	0.8199126167842169	DAZL
sugar binding (GO:0005529)	0.8199126167842169	MRC1
potassium channel activity (GO:0005267)	0.8314387442379984	KCNQ3
acid-amino acid ligase activity (GO:0016881)	0.8352472431866547	FBXO10,UBE2E2
ligand-gated ion channel activity (GO:0015276)	0.8523319471945683	P2RX1
transporter activity (GO:0005215)	0.853788362482293	CACNG8,SLC3A1,PKD2,SLC7A8,SLC40A1,ABCA4,P2RX1,SCN4B,SLC11A1,CHRNB1,SLC46A1,GJA1,SLC30A4,KCNQ3,SLC18A2
unfolded protein binding (GO:0051082)	0.8617895562108475	PPIC
nucleotidyltransferase activity (GO:0016779)	0.8662895050683066	DNTT
nuclear hormone receptor binding (GO:0035257)	0.870643442502543	PPARG
electron carrier activity (GO:0009055)	0.870643442502543	ASPH
enzyme activator activity (GO:0008047)	0.8715798942000695	CDC42EP2,DOCK4,ARHGAP6
nucleic acid binding (GO:0003676)	0.8878507120859331	MYCN,FOXC1,SCML2,DAZL,DMC1,RAG1,PRDM1,KLF3,ZBTB16,ETV1,BCL6,FOXO1,TET1,RFX3,LEF1,IRF4,HNF4A,BATF3,EPAS1,HIVEP2,PURA,DNASE1L3,TULP4,PBX1,TLR3,HOXC5,CIITA,SOX6,EGR2,TCF7L2
ATPase activity, coupled (GO:0042623)	0.8938958078019237	ABCA4,MYO1E
magnesium ion binding (GO:0000287)	0.8939548454117954	ICK
translation regulator activity (GO:0045182)	0.8974107158095578	DAZL
anion transmembrane transporter activity (GO:0008509)	0.9039893777803906	PKD2
transcription cofactor activity (GO:0003712)	0.9077409208844268	BATF3,HOXC6,CIITA,POU2AF1,EPAS1,ID3
zinc ion binding (GO:0008270)	0.9088832418332423	KNG1,MMP13,MMP12
protein binding (GO:0005515)	0.9260235715111935	NUAK1,PKD2,IGF1,MPZL1,ATOX1,PPIC,TNIK,TNK1,CCL22,CCL17,DAB2,RRAS,GPR56,DOCK4,XCL1,PDGFRB,BCAS1,MAPK13,GP9,PARD6B,MAFB,GP1BA,SERPINB8,CLIC5,DAZL,CXCL12,POU2AF1,NR4A1,CXCL14,KIF1B,RAG1,ID3,BLNK,PPARG,ICAM4,BCL6,MLLT4,ROBO1,PRKCA,LEF1,PALLD,IRF4,IGFBP5,TCF7,MARCKS,MSR1,BATF3,CMKLR1,JAG1,BBS1,VPREB1,KIF13B,SH2D1A,CIITA,B9D1,KLRK1,TCF7L2,RASGRP1,CPVL,THY1,HACL1,CYP1B1,FOXC1,CSF1,IL7R,IL18,IL1B,BAIAP3,LRBA,CCL5,GABBR1,SPINT1,NRGN,CD2,DKKL1,CD3G,CD3D,CD3E,CD40,CCR5,CD72,ACE,NRP1,CD163,CD19,FOXO1,AK1,CD8A,CD86,IL2RB,PLS3,BCL2L11,ESM1,CDC42EP2,NPHP1,IL1RN,PENK,TGFBR3,LAG3,FLNB,EPAS1,ADAM23,RHOC,KNG1,PDLIM4,AKAP12,IL28RA,HOXC6,HOXC8,HOXA9,LPL,ARHGAP6,EGR2,SMO,TNFRSF19,SPARC,ITSN1,MYCN,INHBA,IL17RB,P2RX1,EBF1,SKAP1,ADIPOQ,RECK,RIMS2,ACVRL1,GZMA,ZBTB16,LY6D,DSP,DST,GSPT2,CTGF,HNF4A,ADAP2,CLNK,ANGPT1,DPP4,ORM1,PDE2A,GFRA1,GFRA2,SLC7A8,CECR2,COL1A2,PTGFRN,COL1A1,EID2,TRIM9,ACVR1,FBN1,ITGA2B,CSRP3,TULP4,ZFYVE9,RPH3AL,PBX1,PPP1R16B,SBF2,PPP1R13B
ubiquitin-protein ligase activity (GO:0004842)	0.9263587817168618	FBXO10
transcription coactivator activity (GO:0003713)	0.93135108017484	CIITA,POU2AF1,EPAS1
ligase activity (GO:0016874)	0.9611667619097967	FBXO10,UBE2E2
