Term	P-value	Genes
MP0002128_abnormal_blood_circulation_	1.8461630857047207E-4	MYCN,IL18,HIF1A,ABCA1,MEIS1,PTGER4,CHD7,COL4A1,APOE,VEGFA,COX6A2,FOXP1,LSR,F2R
MP0008469_abnormal_protein_level_	2.1111222817825015E-4	F7,IL18,HIF1A,C3AR1,CCL3,ABCA1,PTGER4,OLR1,APOE,STC2,MGAT2,CD28,LGMN,AHR,F2R
MP0001544_abnormal_cardiovascular_syste_	2.3799848006724817E-4	PTPRO,VEGFA,COX6A2,MYCN,HIF1A,FOXP1,CALCRL,PTGER4,F2R
MP0005385_cardiovascular_system_phenoty_	2.3799848006724817E-4	PTPRO,VEGFA,COX6A2,MYCN,HIF1A,FOXP1,CALCRL,PTGER4,F2R
MP0000689_abnormal_spleen_morphology_	3.897847209580034E-4	IGHM,TCF4,MYB,IL7R,TFRC,SLC40A1,ABCA1,APOE,MGAT2,CD34,CD72,LY6A,CD28,LGMN,AHR,HOXA9,IRF8
MP0000703_abnormal_thymus_morphology_	6.448208019496323E-4	IGHM,TCF4,MYB,IL7R,ABCA1,CHD7,APOE,VEGFA,FUS,JMJD6,HOXA7,H2-AA
MP0002925_abnormal_cardiovascular_devel_	7.849368187417855E-4	MEF2C,MYB,MMP14,MYCN,HIF1A,MEIS1,PTGER4,CHD7,COL4A1,VEGFA,DDX5,SENP2,AHR,FOXP1,F2R
MP0000266_abnormal_heart_morphology_	8.227279508124863E-4	MEF2C,MYCN,TFRC,IL18,HIF1A,ABCA1,MEIS1,PTGER4,APOE,VEGFA,SENP2,AHR,FOXP1,CIAPIN1,TSC22D1,CHD7,COL4A1,JMJD6,CALCRL
MP0009642_abnormal_blood_homeostasis_	8.449818994200812E-4	MMP14,IL18,HIF1A,RABGGTA,SDC3,APOE,VEGFA,CD28,AHR,LIN7C,SHMT1,SLC40A1,HDC,PF4,INPPL1,APOBEC1,HOXA5,ARG1,TFRC,C3AR1,ABCA1,FABP4,FABP5,PTGER4,LY6A,DPP4,STC2,MGAT2,ENPP1,JMJD6,LGMN,CTSB
MP0004036_abnormal_muscle_relaxation_	0.0013672409732162169	APOE,OLR1,HIF1A,VEGFA
MP0009931_abnormal_skin_appearance_	0.001868411683690413	MYB,MMP14,TFRC,SLC40A1,MEIS1,PTGER4,APOE,LY6A,JMJD6,AHR,LSR
MP0010155_abnormal_intestine_physiology_	0.0021009225473254236	IGHM,AHR,HIF1A,ABCA1,TMPO,CALCRL,F2R
MP0005025_abnormal_response_to_	0.002498534411716578	IGHM,ARG1,RASA4,IL18,CCL3,SDC1,H2-DMA,APOE,CLEC4N,CD28,AHR,IFNGR2,IRF8
MP0003075_altered_response_to_	0.0025578060233651463	IL18,APOE,HIF1A,OLFM1
MP0003115_abnormal_respiratory_system_	0.0029660392295569674	MMP14,MYCN,CHD7,HOXA5,JMJD6
MP0001191_abnormal_skin_condition_	0.003093984148528671	IGHM,APOE,CD34,ENPP1,JMJD6,AHR,LSR,CALCRL
MP0005448_abnormal_energy_balance_	0.003240618036654621	IL18,APOE,FABP5,SDC3,HDC,INPPL1
MP0002733_abnormal_thermal_nociception_	0.004143027715283259	APOE,SLC40A1,P2RX3,HDC,BAMBI
MP0001216_abnormal_epidermal_layer_	0.004222510154457642	APOE,CD34,LY6A,AHR,DSP,ITGB5,TMPO,CTSB
MP0001835_abnormal_antigen_presentation_	0.004553264640290715	IGHM,H2-OA,H2-AA,H2-DMA
MP0002114_abnormal_axial_skeleton_	0.004740783906285175	MEF2C,MMP14,MYCN,HIF1A,KIF1B,APOE,MGAT2,VEGFA,ENPP1,HOXA5,HOXA7,HOXA9,PRKD3
MP0009764_decreased_sensitivity_to_	0.0055815316473946915	APOE,AHR,HIF1A,F2R
MP0003567_abnormal_fetal_cardiomyocyte_	0.005745580282919486	CALCRL,FOXP1,MYCN
MP0001879_abnormal_lymphatic_vessel_	0.005745580282919486	IGHM,PTGER4,VEGFA
MP0000598_abnormal_liver_morphology_	0.0061032579654391236	CIAPIN1,ARG1,MYB,MYCN,MEIS1,FABP4,FABP5,PTGER4,JMJD6,LGMN,AHR,LSR,IRF8
MP0002735_abnormal_chemical_nociception_	0.006193681139426261	HDC,P2RX3,BAMBI
MP0001533_abnormal_skeleton_physiology_	0.006229388921691701	APOE,ADAM8,HIF1A,ENPP1,PTGER4,MMP14
MP0001800_abnormal_humoral_immune_	0.007037313268710012	IGHM,H2-OA,C3AR1,SDC1,APOE,FUS,CD72,LY6A,CD28,AOAH,IRF8
MP0002152_abnormal_brain_morphology_	0.0070817454969623805	MYCN,HIF1A,ABCA1,MEIS1,KIF1B,APOE,VEGFA,FUS,TMEM176B,PLXNB2,PTPRF,TCF4,SLC40A1,HDC,CHD7,COL4A1,LILRB3,CKB,JMJD6,CTSB,F2R
MP0001175_abnormal_lung_morphology_	0.007702179904444105	MMP14,MYCN,HIF1A,ABCA1,MEIS1,PTGER4,APOE,VEGFA,JMJD6,HOXA5
MP0005000_abnormal_immune_tolerance_	0.007956739006984842	IGHM,ADAM8,HIF1A,C3AR1,PTGER4,H2-DMA,APOE,CD28,IFNGR2,CTSB
MP0002081_perinatal_lethality_	0.008965380060840697	MEF2C,MMP14,MYCN,HIF1A,ABCA1,PTGER4,KIF1B,VEGFA,FUS,ZFP110,PLXNB2,FOXP1,TCF4,SLC2A3,CHD7,COL4A1,JMJD6,HOXA5
MP0002972_abnormal_cardiac_muscle_	0.009106453489250778	MEF2C,IL18,APOE,ASPH,HIF1A,VEGFA
MP0000604_amyloidosis_	0.009911278453671124	ABCA1,APOE,CTSB
MP0002106_abnormal_muscle_physiology_	0.010079074320156482	HIF1A,VEGFA,FOXP1,CALCRL,MYCN,P2RY14
MP0002998_abnormal_bone_remodeling_	0.011208095892380539	APOE,ENPP1,PTGER4,MMP14,LY6A
MP0000477_abnormal_intestine_morphology_	0.011307643066729581	IGHM,MGAT2,MYCN,JMJD6,AHR,SLC40A1,HOXA5,TMPO
MP0005166_decreased_susceptibility_to_	0.011661270305765779	IL18,APOE,HIF1A,OLFM1
MP0002161_abnormal_fertility/fecundity_	0.011879457132175766	MMP14,ABCA1,RABGGTA,VEGFA,FUS,OLFM1,AMBP,TEX14,AHR,STYX,SLC2A3,ASPH,CHD7,COL4A1,MGAT2,TLR6,HOXA9,LSR,F2R
MP0005195_abnormal_posterior_eye_	0.01242967416169539	PTPRF,SRSF1,IL18,MEIS1,GPNMB,COL4A1,APOE,VEGFA,AHR,F2R
MP0001664_abnormal_digestion_	0.013049004534283759	IL18,MGAT2,HOXA5,TFRC
MP0002113_abnormal_skeleton_development_	0.014146199186475918	MEF2C,MMP14,MYCN,HIF1A,PTGER4,MGAT2,ENPP1,LY6A,HOXA5,HOXA9
MP0000767_abnormal_smooth_muscle_	0.015588241444647297	APOE,CALCRL,AHR,ENPP1
MP0000627_abnormal_mammary_gland_	0.015690845333355897	PTPRF,AHR,HIF1A,HOXA9,SDC1
MP0005388_respiratory_system_phenotype_	0.01653913898955812	IGHM,AHR,HIF1A,HOXA5,PTGER4
MP0002133_abnormal_respiratory_system_	0.01653913898955812	IGHM,AHR,HIF1A,HOXA5,PTGER4
MP0009333_abnormal_splenocyte_physiolog_	0.017068646687856546	H2-AA,SLC40A1,CD28
MP0002557_abnormal_social/conspecific_i_	0.018277611693970183	APOE,PTPRF,MGAT2,VEGFA,CKB,AMBP,CHD7
MP0005390_skeleton_phenotype_	0.01861002689524605	APOE,ADAM8,ENPP1,MMP14,HIF1A,HOXA5,PTGER4
MP0002136_abnormal_kidney_physiology_	0.019138508870280093	MEF2C,IGHM,PTPRO,DAB2,HIF1A,ABCA1,APOE,MGAT2,LIN7C
MP0003935_abnormal_craniofacial_develop_	0.019632845518983345	MEF2C,PTPRF,VEGFA,MMP14,MYCN,HIF1A,CHD7
MP0010769_abnormal_survival_	0.019911351931656735	MEF2C,ARG1,MMP14,MYCN,ABCA1,PTGER4,APOE,VEGFA,FUS,AHR,TCF4,CHD7,COL4A1,MGAT2,INPPL1,APOBEC1,PPP1CB,HOXA5,CTSB,F2R
MP0004185_abnormal_adipocyte_glucose_	0.021471379506480547	FABP4,FABP5
MP0003755_abnormal_palate_morphology_	0.0215120216966862	PTPRF,VEGFA,MMP14,JMJD6,ASPH,CHD7
MP0003436_decreased_susceptibility_to_	0.02244251950138289	ADAM8,PTGER4,HIF1A
MP0005253_abnormal_eye_physiology_	0.022889467674748233	APOE,SRSF1,ZFP110,CHD7
MP0002086_abnormal_extraembryonic_tissu_	0.02305916900042356	MEF2C,MYB,MYCN,TFRC,DAB2,HIF1A,ABCA1,COL4A1,VEGFA,SENP2,F2R
MP0002933_joint_inflammation_	0.023417742554749647	PTGER4,MMP14,ENPP1
MP0010768_mortality/aging_	0.02432384982186897	MEF2C,ARG1,MMP14,MYCN,ABCA1,PTGER4,APOE,VEGFA,FUS,AHR,TCF4,CHD7,COL4A1,MGAT2,INPPL1,APOBEC1,PPP1CB,HOXA5,CTSB,F2R
MP0009763_increased_sensitivity_to_	0.024523172900718104	APOE,FUS,AHR,HIF1A,C3AR1,IRF8,F2R
MP0001845_abnormal_inflammatory_respons_	0.02522039426715479	IGHM,IL18,HIF1A,C3AR1,ABCA1,SDC1,GCA,APOE,MGAT2,CD28,AHR,CTSB,F2R
MP0002078_abnormal_glucose_homeostasis_	0.026524893951808452	IGHM,DPP4,HIF1A,FABP4,FABP5,SDC3,HDC,APOE,MGAT2,INPPL1,CTSB,IGFBP4
MP0002277_abnormal_respiratory_mucosa_	0.027058031288476395	C3AR1,HOXA5
MP0004782_abnormal_surfactant_physiolog_	0.027058031288476395	HIF1A,HOXA5
MP0000343_altered_response_to_	0.02754604136974029	APOE,OLR1,F2R
MP0002082_postnatal_lethality_	0.028828087531361905	MEF2C,ARG1,MMP14,MYCN,ABCA1,PTGER4,VEGFA,FUS,AHR,TCF4,CHD7,COL4A1,MGAT2,INPPL1,APOBEC1,PPP1CB,HOXA5,CTSB
MP0010770_preweaning_lethality_	0.029051937140264612	MEF2C,ARG1,MMP14,MYCN,ABCA1,PTGER4,VEGFA,FUS,AHR,TCF4,CHD7,COL4A1,MGAT2,INPPL1,APOBEC1,PPP1CB,HOXA5,CTSB
MP0004084_abnormal_cardiac_muscle_	0.03107166522329442	HIF1A,VEGFA
MP0002697_abnormal_eye_size_	0.03173884483333029	SLC40A1,SRSF1,MMP14,MYCN,COL4A1
MP0005391_vision/eye_phenotype_	0.03294028026050912	APOE,SRSF1,ZFP110,JMJD6,CHD7,COL4A1
MP0001943_abnormal_respiration_	0.03333821668655616	MEF2C,MYCN,HIF1A,C3AR1,ABCA1,KIF1B,APOE,INPPL1,JMJD6
MP0000609_abnormal_liver_physiology_	0.034574443467850186	SHMT1,TFRC,SLC40A1,C3AR1,ABCA1,FABP4,PTGER4,APOE,AHR
MP0003828_pulmonary_edema_	0.03530455007395483	PTGER4,AHR
MP0003948_abnormal_gas_homeostasis_	0.03887450223008945	VEGFA,ARG1,INPPL1,MMP14,TFRC,JMJD6,IL18
MP0003137_abnormal_impulse_conducting_	0.03944635165308344	APOE,ASPH,VEGFA
MP0005165_increased_susceptibility_to_	0.03944635165308344	APOE,AHR,HIF1A
MP0000465_gastrointestinal_hemorrhage_	0.0397466585254964	IL18,MGAT2
MP0001790_abnormal_immune_system_	0.0400032221405734	IGHM,APOE,AHR,C3AR1
MP0005387_immune_system_phenotype_	0.0400032221405734	IGHM,APOE,AHR,C3AR1
MP0005369_muscle_phenotype_	0.040228394764480174	VEGFA,MYCN,P2RY14,HIF1A,FOXP1,CALCRL
MP0001881_abnormal_mammary_gland_	0.04075885248772398	PTPRF,HIF1A,HOXA9
MP0002080_prenatal_lethality_	0.04456875339112608	MEF2C,MMP14,HIF1A,APOE,VEGFA,SENP2,ZFP110,FOXP1,CIAPIN1,DAB2,SLC40A1,SRSF3,MYCN,TFRC,ABCA1,MEIS1,LY6A,PLXNB2,DSP,MYB,CHD7,COL4A1,MGAT2,CALCRL
MP0000249_abnormal_blood_vessel_	0.04491927005431056	APOE,APOBEC1,HIF1A,PTGER4,OLR1,F2R
MP0005375_adipose_tissue_phenotype_	0.04622724952929512	ENPP1,FABP4,FABP5
MP0002734_abnormal_mechanical_nocicepti_	0.04764842219557214	HDC,KIF1B,BAMBI
MP0008770_decreased_survivor_rate_	0.04922834389095215	APOE,VEGFA,AHR,PTGER4,F2R
MP0002932_abnormal_joint_morphology_	0.051238763578691914	ENPP1,HOXA5,MMP14,MYCN
MP0001853_heart_inflammation_	0.051704196256624	APOE,AHR
MP0008007_abnormal_cellular_replicative_	0.05680393383597282	APOE,HIF1A
MP0006072_abnormal_retinal_apoptosis_	0.059417241449243985	SRSF1,ZFP110
MP0002109_abnormal_limb_morphology_	0.06276919907726579	MEF2C,MMP14,MYCN,ASPH,HIF1A,CHD7,APOE,HOXA9,TMPO,PRKD3
MP0008775_abnormal_heart_ventricle_	0.06749819057745626	HIF1A,VEGFA
MP0003795_abnormal_bone_structure_	0.06940173762583023	MEF2C,MMP14,PTGER4,APOE,MGAT2,ENPP1,LY6A,PRKD3
MP0003942_abnormal_urinary_system_	0.06973268885789642	PTPRF,LIN7C,JMJD6
MP0002970_abnormal_white_adipose_	0.07362087430107142	APOE,IL18,FABP4,FABP5,HDC
MP0003699_abnormal_female_reproductive_	0.07713625355759206	ASPH,ABCA1,CHD7,MGAT2,VEGFA,FUS,AMBP,AHR,HOXA9
MP0003953_abnormal_hormone_level_	0.07850608354699345	DPP4,ABCA1,FABP4,FABP5,SDC3,HDC,APOE,INPPL1,AHR,HOXA5,CTSB
MP0005666_abnormal_adipose_tissue_	0.07879710965892624	FABP4,FABP5
MP0005620_abnormal_muscle_contractility_	0.08030757765540254	MEF2C,APOE,VEGFA,IL18,HIF1A
MP0009115_abnormal_fat_cell_	0.0803860954165952	APOE,HDC,LY6A
MP0002282_abnormal_trachea_morphology_	0.08170890735402153	HOXA5,HIF1A
MP0004883_abnormal_blood_vessel_	0.08170890735402153	APOE,F2R
MP0004019_abnormal_vitamin_homeostasis_	0.08465363361634529	ABCA1,APOE
MP0010630_abnormal_cardiac_muscle_	0.08494132725249191	MEF2C,VEGFA,MYCN,JMJD6,HIF1A
MP0003634_abnormal_glial_cell_	0.08612157258016118	APOE,VEGFA,IL18,PLXNB2,CTSB
MP0003984_embryonic_growth_retardation_	0.08637528376300081	MEF2C,MYCN,TFRC,HIF1A,ABCA1,COL4A1,F2R
MP0003861_abnormal_nervous_system_	0.08732836356263093	MYCN,TFRC,HIF1A,APOE,VEGFA,TMEM176B,PLXNB2,PTPRF,TCF4,SLC40A1,CHD7,JMJD6,F2R
MP0001663_abnormal_digestive_system_	0.08977115388376856	IL18,APOE,HIF1A
MP0000681_abnormal_thyroid_gland_	0.0906381947874501	HOXA5,CTSB
MP0008932_abnormal_embryonic_tissue_	0.09170135835559065	DAB2,HIF1A,CHD7
MP0004811_abnormal_neuron_physiology_	0.09344002472761355	VEGFA,HIF1A,KIF1B,CTSB,COL4A1,F2R
MP0004484_altered_response_of_	0.09983940194222184	ASPH,OLR1
MP0001697_abnormal_embryo_size_	0.103027885425307	CIAPIN1,MYCN,DAB2,HIF1A,SLC40A1,ZFP110,DSP,F2R
MP0001970_abnormal_pain_threshold_	0.10333024558209063	SLC40A1,P2RX3,HDC,BAMBI
MP0003195_calcinosis_	0.10376003260386973	ENPP1
MP0002295_abnormal_pulmonary_circulatio_	0.10928916412221777	PTGER4,ABCA1
MP0006138_congestive_heart_failure_	0.11249044259691761	PTGER4,MYCN
MP0002138_abnormal_hepatobiliary_system_	0.11264626457566021	ARG1
MP0002009_preneoplasia_	0.11264626457566021	PTGER4
MP0005257_abnormal_intraocular_pressure_	0.11264626457566021	GPNMB
MP0001731_abnormal_postnatal_growth_	0.11776240043294026	MYCN,APOE,VEGFA,FUS,ENPP1,CKB,INPPL1,LGMN,AHR,HOXA5,CTSB
MP0002896_abnormal_bone_mineralization_	0.1182992950731982	ENPP1,MMP14,LY6A
MP0002127_abnormal_cardiovascular_syste_	0.11896523287321761	MEF2C,APOE
MP0004215_abnormal_myocardial_fiber_	0.11896523287321761	ASPH,HIF1A
MP0003950_abnormal_plasma_membrane_	0.12144522030224723	APOE
MP0001177_atelectasis_	0.12553117081139045	HIF1A,HOXA5
MP0003936_abnormal_reproductive_system_	0.12631666767415733	PTPRF,AHR,HOXA9,MYCN
MP0000470_abnormal_stomach_morphology_	0.12921829537351315	AHR,HOXA5,MYCN
MP0003943_abnormal_hepatobiliary_system_	0.13218223762973463	MYB,MYCN
MP0005636_abnormal_mineral_homeostasis_	0.13501233985598504	MGAT2,ENPP1,TFRC,SLC40A1
MP0002168_other_aberrant_phenotype_	0.1355378677147515	MMP14,ENPP1
MP0000432_abnormal_head_morphology_	0.1363924571300998	MMP14,MYCN,ASPH,CHD7,VEGFA,INPPL1,JMJD6
MP0001286_abnormal_eye_development_	0.13678055450713492	PTPRF,VEGFA,AHR,CHD7
MP0002254_reproductive_system_inflammat_	0.13878469094265988	ABCA1
MP0000747_muscle_weakness_	0.13891261229202526	KIF1B,VEGFA
MP0002693_abnormal_pancreas_physiology_	0.14214182480647328	IGHM,DPP4,CD28,CTSB
MP0004197_abnormal_fetal_growth/weight/_	0.1439475015753235	MGAT2,MYCN,JMJD6,LSR
MP0002085_abnormal_embryonic_tissue_	0.14591904545919626	MEF2C,MYCN,TFRC,DAB2,HIF1A,SLC40A1,CHD7,VEGFA,PLXNB2,DSP,F2R
MP0009840_abnormal_foam_cell_	0.14732687944556908	APOE
MP0003191_abnormal_cellular_cholesterol_	0.14732687944556908	ABCA1
MP0005381_digestive/alimentary_phenotyp_	0.14972448900322277	IL18,APOE,HIF1A
MP0005332_abnormal_amino_acid_	0.15441839906637503	APOE,ARG1,SHMT1
MP0001765_abnormal_ion_homeostasis_	0.1615456317642771	MGAT2,ENPP1,PTGER4
MP0010030_abnormal_orbit_morphology_	0.16416028645312375	MMP14
MP0010352_gastrointestinal_tract_polyps_	0.16416028645312375	AHR
MP0000733_abnormal_muscle_development_	0.16651739503136706	MMP14,MGAT2
MP0004808_abnormal_hematopoietic_stem_	0.17003414875159736	MYB,HOXA9
MP0002083_premature_death_	0.17210142861710173	IGHM,MMP14,CCL3,ABCA1,RABGGTA,H2-DMA,APOE,AHR,IRF8,PTPRF,MYB,ASPH,ENPP1
MP0004858_abnormal_nervous_system_	0.1724531306289188	PTPRF
MP0009672_abnormal_birth_weight_	0.17356354867287907	MMP14,IGFBP4
MP0005452_abnormal_adipose_tissue_	0.17624393405121744	IL18,FABP4,FABP5,SDC3,HDC,CHD7,APOE
MP0001915_intracranial_hemorrhage_	0.17710500723200426	ABCA1,COL4A1
MP0005167_abnormal_blood-brain_barrier_	0.18066447265103186	APOE
MP0002132_abnormal_respiratory_system_	0.18066447265103186	JMJD6
MP0001730_embryonic_growth_arrest_	0.1858269533504886	MYCN,AMBP,HIF1A,ABCA1
MP0009278_abnormal_bone_marrow_	0.1887951059005338	TSC22D1
MP0005376_homeostasis/metabolism_phenot_	0.18982012593777411	APOE,ARG1,HIF1A,F2R
MP0001486_abnormal_startle_reflex_	0.19098949036644366	SLC2A3,APOE,CKB
MP0001672_abnormal_embryogenesis/_devel_	0.19237680871238702	MEF2C,MYCN,TFRC,HIF1A,ABCA1,COL4A1,F2R
MP0005380_embryogenesis_phenotype_	0.19237680871238702	MEF2C,MYCN,TFRC,HIF1A,ABCA1,COL4A1,F2R
MP0002088_abnormal_embryonic_growth/wei_	0.1926949252981144	MEF2C,MYCN,TFRC,HIF1A,ABCA1,COL4A1
MP0000377_abnormal_hair_follicle_	0.1935038424049905	APOE,AHR,CD34
MP0000350_abnormal_cell_proliferation_	0.20039922263261678	IGHM,PTPRF,CD34,HIF1A,SDC1
MP0005646_abnormal_pituitary_gland_	0.20481738139344413	APOE
MP0000678_abnormal_parathyroid_gland_	0.20481738139344413	VEGFA
MP0000639_abnormal_adrenal_gland_	0.20580357866625645	APOE,ABCA1
MP0005334_abnormal_fat_pad_	0.21225788971357934	APOE,IL18,C3AR1,HDC
MP0005379_endocrine/exocrine_gland_phen_	0.2127105724504492	APOE
MP0004264_abnormal_extraembryonic_tissu_	0.2127105724504492	SLC2A3
MP0004270_analgesia_	0.2127105724504492	KIF1B
MP0005164_abnormal_response_to_	0.2130606635198336	APOE,F2R
MP0005319_abnormal_enzyme/_coenzyme_	0.21433489999890884	APOE,STC2,AHR,HIF1A
MP0009785_altered_susceptibility_to_	0.21669880427903332	CLEC4N,SDC1
MP0002971_abnormal_brown_adipose_	0.21669880427903332	APOE,HDC
MP0002063_abnormal_learning/memory/cond_	0.2206940772173375	PTPRF,HIF1A,CCL3,HDC,APOE,CKB
MP0002909_abnormal_adrenal_gland_	0.2282648773165656	APOE
MP0003045_fibrosis_	0.2282648773165656	MMP14
MP0001119_abnormal_female_reproductive_	0.23985556232904434	APOE,AMBP,AHR,ABCA1,CHD7
MP0005584_abnormal_enzyme/coenzyme_acti_	0.24002125800786103	APOE,AHR,ENPP1
MP0002115_abnormal_skeleton_extremities_	0.24337771436073447	MEF2C,MMP14,HIF1A,APOE,HOXA9,PRKD3
MP0003329_amyloid_beta_deposits_	0.24351474853391722	APOE
MP0001984_abnormal_olfaction_	0.24351474853391722	APOE
MP0003279_aneurysm_	0.24351474853391722	APOE
MP0004085_abnormal_heartbeat_	0.2506205016626647	ASPH,VEGFA,FOXP1
MP0002166_altered_tumor_susceptibility_	0.25102737043349177	PTGER4
MP0005193_abnormal_anterior_eye_	0.25471963446889156	APOE,HIF1A,MEIS1,GPNMB,COL4A1
MP0002210_abnormal_sex_determination_	0.2566491248529891	MMP14,STC2,FUS,ZFP110,TEX14,AHR
MP0005595_abnormal_vascular_smooth_	0.257000434863838	APOE,HIF1A
MP0001873_stomach_inflammation_	0.2658316224460349	IL18
MP0005058_abnormal_lysosome_morphology_	0.27312468579279797	LGMN
MP0003252_abnormal_bile_duct_	0.27312468579279797	AHR
MP0005076_abnormal_cell_differentiation_	0.27312468579279797	PTPRF
MP0004272_abnormal_basement_membrane_	0.28034598468214383	COL4A1
MP0005023_abnormal_wound_healing_	0.28275131939009757	HIF1A,SDC1
