Term	P-value	Genes
integrin complex (GO:0008305)	0.041628656331083404	ITGB2,ITGB7
actin cytoskeleton (GO:0015629)	0.053957141993106576	GSN,CDH1,LSP1
extrinsic to membrane (GO:0019898)	0.0622736857384669	CDH1,PRNP
cytoskeleton (GO:0005856)	0.0841736347199767	PKP2,LSP1,GSN,CDH1,TPM4,ANXA1
receptor complex (GO:0043235)	0.1295910391863518	CSF2RB,ITGB2,ITGB7
cell-cell adherens junction (GO:0005913)	0.15164244310222136	CDH1
cell-cell junction (GO:0005911)	0.15247526387571922	CDH1,PKP2
intracellular (GO:0005622)	0.16250417974727593	DDIT4,CD74,CLNK,CSGALNACT1
basement membrane (GO:0005604)	0.16319951259771048	ERBB2IP
cell-substrate junction (GO:0030055)	0.1668495326642796	CDH1,ERBB2IP
cell projection membrane (GO:0031253)	0.174600679362903	PLEK
cytoplasm (GO:0005737)	0.17992200277027393	ERRFI1,IL15,ZFP36,GZMB,PLEK,ITGB2,CYTIP,PRNP,HLX,DDIT4,CDH1,ANXA1,ZRANB1,LGALS3,S100A11,PTPN12,ERBB2IP,BAMBI,PBX3,SOCS2,BTG1,GRN
integral to Golgi membrane (GO:0030173)	0.18584802574515336	CSGALNACT1
cell junction (GO:0030054)	0.19176911667996033	PKP2,CDH1,ERBB2IP
cell cortex (GO:0005938)	0.20788944943505602	CYTIP
cornified envelope (GO:0001533)	0.20788944943505602	ANXA1
extrinsic to plasma membrane (GO:0019897)	0.21868755520061117	CDH1
intrinsic to Golgi membrane (GO:0031228)	0.21868755520061117	CSGALNACT1
secretory granule (GO:0030141)	0.22933989819689776	CRISP3
membrane (GO:0016020)	0.23023163020109008	RGS1,PKP2,FPR2,CLEC10A,C3AR1,CD33,CCR1,IL10RA,CD28,VLDLR,PLXNC1,ITGB2,CSF1R,PTGS1,BCL2L11,CDH1,FCER1G,LGALS3,TRPC6
ruffle (GO:0001726)	0.23984842665577222	S100A11
nuclear chromosome (GO:0000228)	0.26044170429421365	JUN
mitochondrial outer membrane (GO:0005741)	0.28048246437327007	BCL2L11
extracellular region (GO:0005576)	0.3038387991062968	IL15,TNFSF11,COL4A1,CFP,CRISP3,SEPP1,GSN,CTSS
external side of plasma membrane (GO:0009897)	0.3464825302131536	CD28
chromosome (GO:0005694)	0.35540819139470725	JUN
outer membrane (GO:0019867)	0.3728989854990157	BCL2L11
chromatin (GO:0000785)	0.46102423467836007	MYCN
focal adhesion (GO:0005925)	0.49691433658575407	CDH1
proteinaceous extracellular matrix (GO:0005578)	0.5368707493613872	CRISP3
extracellular matrix part (GO:0044420)	0.5617458663244855	ERBB2IP
mitochondrial membrane (GO:0031966)	0.5736826481267053	BCL2L11
adherens junction (GO:0005912)	0.5736826481267053	CDH1
extracellular matrix (GO:0031012)	0.5909867835129018	CRISP3
Golgi apparatus (GO:0005794)	0.5983512259885061	PTGS1,IL15,CDH1
nucleus (GO:0005634)	0.6175910366784412	PKP2,USP18,MYCN,ARL4C,AHNAK,ID2,KLF6,GZMB,AHR,FOS,HLF,NCOA1,ZRANB1,LGALS3,S100A11,MITF,ERBB2IP,EGR1,BTG1
perinuclear region of cytoplasm (GO:0048471)	0.6811341471807311	CDH1
endosome (GO:0005768)	0.7145928558245322	IL15
cytoplasmic membrane-bounded vesicle (GO:0016023)	0.7445718443322592	CRISP3
cytoplasmic vesicle (GO:0031410)	0.7776950615938599	CRISP3
vesicle (GO:0031982)	0.789719983561709	CRISP3
cell projection (GO:0042995)	0.7926241653799148	S100A11
cell surface (GO:0009986)	0.7954886291768786	HBEGF
intracellular organelle (GO:0043229)	0.7963879140297233	JUN,PKP2,USP18,IL15,ATF3,AHNAK,AHR,FOS,PTGS1,HLF,HLX,LSP1,NCOA1,CDH1,ZRANB1,CRISP3,LGALS3,MITF,ERBB2IP,GSN,EGR1,GRN,MYCN,ARL4C,ID2,KLF6,GZMB,PMAIP1,ANXA1,S100A11,MYL10,CTSS,BTG1,CTSH,TPM4
cytosol (GO:0005829)	0.8111120745150175	MAP3K8,BCL2L11,JUN,CABLES1,ZFP36,GZMB,CD28,GSN
intracellular membrane-bounded organelle (GO:0043231)	0.8173130619665634	PKP2,USP18,IL15,AHNAK,AHR,FOS,PTGS1,HLF,NCOA1,CDH1,ZRANB1,CRISP3,LGALS3,MITF,ERBB2IP,EGR1,GRN,MYCN,ARL4C,ID2,KLF6,GZMB,PMAIP1,S100A11,MYL10,CTSS,BTG1,CTSH
mitochondrion (GO:0005739)	0.9016448590905062	MYL10,PMAIP1
nucleolus (GO:0005730)	0.9554589023242724	HLX,ATF3,FOS
nucleoplasm (GO:0005654)	0.9558002052848136	DUSP3,NR4A1
endoplasmic reticulum (GO:0005783)	0.96927503178572	CTSH
mitochondrial part (GO:0044429)	0.977516714516725	BCL2L11
organelle membrane (GO:0031090)	0.9823491558847338	BCL2L11
cytoskeletal part (GO:0044430)	0.9914893392357178	TPM4
protein complex (GO:0043234)	0.9997980298623641	ITGB2,ITGB7,NIPBL,CSF2RB,CDH1
cellular_component (GO:0005575)	1.0	ERRFI1,ATF3,IL10RA,EMP1,EMR1,FOS,CSGALNACT1,PTPRF,PROCR,HLF,HLX,CSF2RB,CABLES1,ZRANB1,FCER1G,SOCS2,GSN,GRN,ARL4C,NR4A1,ID2,KLF6,PLXNC1,SORL1,PRNP,SORD,DLK1,NIPBL,MYL10,BTG1,PKP2,USP18,MMP13,TGFBI,AHNAK,PLEK,CSF1R,BCL2L11,NKG7,CFP,LGALS3,TRPC6,CLEC7A,MITF,ERBB2IP,MYCN,FPR2,P2RX5,ITGB2,ITGB7,CLNK,FADS3,HBEGF,TPM4,ZFP36,PTGS1,DDIT4,CRISP3,CRISP1,COL4A1,PTPN12,MAP3K8,JUN,RGS1,SLC22A3,DUSP3,IL15,CCL3,GABBR1,CD52,CD33,CD74,CD68,CCR1,CXCL2,CD28,AHR,CYTIP,LSP1,NCOA1,CDH1,FLT3,LILRB3,BAMBI,EGR1,TFR2,CLEC10A,C3AR1,CYSLTR1,SEPP1,GZMB,VLDLR,PMAIP1,PDE4B,TNFSF11,ANXA1,S100A11,PBX3,CALCRL,CTSS,CTSH
