Term	P-value	Genes
MP0001835_abnormal_antigen_presentation_	1.0848917229303349E-9	IGHM,MAP3K8,CTSS,PDCD1LG2,H2-OA,H2-AA,CD74,FCER1G,FLT3,H2-AB1,H2-DMA
MP0002398_abnormal_bone_marrow_	4.659772976069082E-9	IGHM,MAP3K8,CSF2RB2,RGS2,USP18,CLEC10A,H2-AB1,C3AR1,NR4A1,AHNAK,ID2,H2-DMA,CD74,CD28,PLEK,ITGB2,ITGB7,CSF1R,PDCD1,FOS,SLPI,PRNP,PDCD1LG2,BCL2L11,PROCR,LSP1,DLK1,TNFSF11,FLT3,CLEC4N,LILRB3,FCER1G,LGALS3,PTPN12,EGR1
MP0001800_abnormal_humoral_immune_	1.0168164561917147E-8	IGHM,MAP3K8,PDCD1LG2,BCL2L11,RGS1,NFKBIZ,FPR2,H2-AB1,DLK1,IL15,H2-OA,C3AR1,ATF3,CSF2RB,CFP,CD74,FCER1G,LGALS3,IL10RA,CD28,ITGB2,PDCD1,CTSS
MP0002722_abnormal_immune_system_	2.134603736118385E-8	PTGS1,IGHM,PDCD1LG2,BCL2L11,RGS1,ERRFI1,HIST1H1C,FPR2,H2-AB1,IL15,TGFBI,NR4A1,TNFSF11,CSF2RB,ID2,CD74,ZFP36,SOCS3,AHR,ITGB2,ITGB7,HOXA7,CSF1R,CYTIP,FOS,CALCRL,EGR1,H2-AA,PRNP
MP0002148_abnormal_hypersensitivity_rea_	9.238484270563236E-8	IL15,IGHM,AHR,C3AR1,CCL3,CYSLTR1,CD74,FCER1G,CSF2RB,CCR1,CD28,H2-DMA
MP0002083_premature_death_	4.209444644614263E-7	IGHM,JUN,USP18,ERRFI1,HIST1H1C,H2-AB1,TGFBI,CCL3,GABBR1,H2-DMA,CD74,SEPP1,ZFP36,AHR,ITGB2,CSF1R,PDCD1,FOS,PRNP,TGM2,PTPRF,BCL2L11,HLF,HBEGF,NIPBL,FLT3,FCER1G,MITF,MEG3,GSN,EGR1
MP0001790_abnormal_immune_system_	6.309742798372976E-7	IL15,IGHM,AHR,C3AR1,ITGB7,TNFSF11,CD274,GSN,GZMB,H2-AB1,ID2
MP0005387_immune_system_phenotype_	6.309742798372976E-7	IL15,IGHM,AHR,C3AR1,ITGB7,TNFSF11,CD274,GSN,GZMB,H2-AB1,ID2
MP0005390_skeleton_phenotype_	2.580026333932278E-5	PTGS1,CFP,NOV,MITF,MMP13,FPR2,DUSP1,SOCS3,HOXA5,CSF1R,GSN,CTSS,TIPARP
MP0002405_respiratory_system_inflammati_	3.134919101653428E-5	SOCS3,AHR,CYSLTR1,LGALS3,ATF3,CSF2RB,EGR1,CCR1,H2-AB1,DUSP1
MP0001533_abnormal_skeleton_physiology_	3.467885588533973E-5	PTGS1,CFP,NOV,SOCS3,CSF1R,GSN,CTSS,MMP13,FPR2,DUSP1
MP0009763_increased_sensitivity_to_	4.6099147310229316E-5	PTGS1,CFP,PDCD1LG2,LGALS3,CLEC7A,SEPP1,GZMB,DUSP1,AHR,C3AR1,SLPI,PRNP,TGM2
MP0001614_abnormal_blood_vessel_	5.996616186892431E-5	JUN,RGS2,ERRFI1,HIST1H1C,MMP13,MMP12,MYCN,H2-AB1,IL15,KLF6,ZFP36L1,VLDLR,AHR,ITGB2,TIPARP,PTGS1,HBEGF,DDIT4,COL4A1,NOV,PTPN12,CALCRL,EGR1
MP0000627_abnormal_mammary_gland_	7.867165426474974E-5	PTPRF,BCL2L11,AHR,CSF1R,TNFSF11,GSN,NCOA1,CDH1,ID2
MP0003936_abnormal_reproductive_system_	1.29430935625098E-4	PTPRF,BCL2L11,AHR,CSF1R,TNFSF11,GSN,MYCN,NCOA1,CDH1,ID2
MP0000689_abnormal_spleen_morphology_	1.6834102879283757E-4	PTGS1,IGHM,BCL2L11,RGS1,H2-AB1,DLK1,TGFBI,NR4A1,TNFSF11,FLT3,MITF,CD28,SOCS3,AHR,ITGB2,CSF1R,PDCD1,FOS,EGR1,PRNP
MP0001119_abnormal_female_reproductive_	2.16282365373557E-4	PTGS1,BCL2L11,FCER1G,ERRFI1,CCNB1IP1,IL15,AHR,ITGB7,FOS,CABLES1,EGR1,NCOA1,TIPARP
MP0000685_abnormal_immune_system_	2.468755868807772E-4	IL15,ITGB7,H2-AB1,LSP1,TNFSF11
MP0000001_mammalian_phenotype_	2.602785119110207E-4	IGHM,ERRFI1,ZFP36L1,FOS,TIPARP,HS6ST2,PTGS1,PTPRF,PROCR,DDIT4,MEG3,SOCS3,GSN,NR4A1,PLXNC1,SORL1,PRNP,SORD,NIPBL,COL4A1,PTPN12,CD274,CSF2RB2,RGS2,NFKBIZ,MMP13,H2-AB1,DUSP1,IL15,GABBR1,AHNAK,CD52,CD28,AHR,CSF1R,PDCD1,BCL2L11,NCOA1,CFP,LGALS3,CLEC7A,MITF,BAMBI,HOXA5,HOXA7,EGR1,MYCN,FPR2,C3AR1,CYSLTR1,SEPP1,GZMB,ITGB5,ITGB2,ITGB7,TGM2,HBEGF,PDE4B,TNFSF11,TSC22D1,NOV,CALCRL,CTSS,CTSB,CTSH
MP0010155_abnormal_intestine_physiology_	3.204521794257434E-4	PTGS1,IGHM,MAP3K8,AHR,ITGB7,LGALS3,CALCRL,CDH1,IL10RA
MP0000703_abnormal_thymus_morphology_	3.238751968332264E-4	IGHM,BCL2L11,ERRFI1,HIST1H1C,IL15,NR4A1,TNFSF11,FLT3,ZFP36,HOXA7,FOS,H2-AA,PRNP,TGM2
MP0002925_abnormal_cardiovascular_devel_	7.163139942606838E-4	PTGS1,JUN,ERRFI1,HIST1H1C,MMP13,MYCN,H2-AB1,CDH1,COL4A1,NOV,KLF6,PTPN12,ZFP36L1,VLDLR,AHR,ITGB2,EGR1
MP0000163_abnormal_cartilage_morphology_	7.302789312700464E-4	NOV,LGALS3,MITF,ERRFI1,MMP13,HBEGF,HOXA5,CSF1R,TNFSF11,GSN,CSGALNACT1
MP0001851_eye_inflammation_	7.586294862558748E-4	ZFP36,NFKBIZ,JUN,ITGB2,NIPBL
MP0002933_joint_inflammation_	9.451585470096734E-4	PDCD1,ERRFI1,ZFP36,ITGB2,ITGB7
MP0001216_abnormal_epidermal_layer_	0.0010979227637005922	PTGS1,JUN,ERRFI1,NFKBIZ,HBEGF,AHR,ITGB5,ITGB2,CTSB,CDH1
MP0003943_abnormal_hepatobiliary_system_	0.00116383193624054	HLX,MYCN,JUN,KLF6,PTPN12
MP0008469_abnormal_protein_level_	0.0014624098525544429	USP18,HLX,DUSP1,C3AR1,CCL3,NCOA1,FLT3,CD33,IL10RA,CD28,AHR,ITGB2,CSF1R,EGR1,SLPI
MP0009764_decreased_sensitivity_to_	0.0017107141213033139	PMAIP1,PDE4B,AHR,TGM2,FCER1G
MP0002115_abnormal_skeleton_extremities_	0.0017782027428105036	MMP13,NIPBL,TNFSF11,NOV,FCER1G,LGALS3,MITF,SOCS2,ITGB2,CSF1R,FOS,GSN,CSGALNACT1
MP0005023_abnormal_wound_healing_	0.001937755847095674	PTGS1,JUN,GSN,EGR1,MMP13,SLPI
MP0009278_abnormal_bone_marrow_	0.0024266788852472113	SOCS3,FPR2,TSC22D1
MP0001340_abnormal_eyelid_morphology_	0.002755592999588296	PTPRF,JUN,MITF,ERRFI1,NFKBIZ,DLK1,NIPBL,HOXA5
MP0002086_abnormal_extraembryonic_tissu_	0.002818838694373345	PROCR,NBEA,HIST1H1C,MYCN,IL15,NCOA1,CDH1,COL4A1,FCER1G,KLF6,PTPN12,ZFP36L1,MEG3,SOCS3,ITGB7
MP0002113_abnormal_skeleton_development_	0.0029109959943704094	MMP13,MYCN,NIPBL,TNFSF11,NOV,FCER1G,LGALS3,MITF,ITGB2,HOXA5,CSF1R,GSN,CSGALNACT1
MP0001175_abnormal_lung_morphology_	0.00376072206669913	HLX,ERRFI1,MMP12,MYCN,DUSP1,HBEGF,CSF2RB,CLEC7A,MEG3,SOCS2,HOXA5,EGR1
MP0002277_abnormal_respiratory_mucosa_	0.003871983773800824	C3AR1,FPR2,HOXA5
MP0000249_abnormal_blood_vessel_	0.004142183857631622	NOV,BCL2L11,JUN,RGS2,CYSLTR1,SORL1,PDCD1,GSN,EGR1
MP0003699_abnormal_female_reproductive_	0.004150519963373354	PTGS1,ERRFI1,IL15,TNFSF11,GABBR1,CABLES1,NCOA1,CDH1,MITF,AHR,CSF1R,GSN,EGR1,TIPARP
MP0005508_abnormal_skeleton_morphology_	0.005161665471143061	NOV,HOXA5,CSF1R,MITF,GSN,TIPARP
MP0009642_abnormal_blood_homeostasis_	0.005462842423646652	JUN,USP18,H2-AB1,DUSP1,GABBR1,CD33,IL10RA,CD28,PLEK,AHR,CSF1R,TIPARP,PTGS1,BCL2L11,PROCR,HLX,NCOA1,FLT3,FCER1G,MITF,SOCS3,HOXA5,GSN,EGR1,NBEA,C3AR1,VLDLR,ITGB2,TGM2,PDCD1LG2,DLK1,PBX3,CTSS,CTSB
MP0002998_abnormal_bone_remodeling_	0.005743079456034563	NOV,FCER1G,CSF1R,MITF,GSN,NCOA1
MP0005464_abnormal_platelet_physiology_	0.006118680751722912	PTGS1,GSN,SLPI,FCER1G,PLEK
MP0003795_abnormal_bone_structure_	0.006289652805116185	ERRFI1,MMP13,TNFSF11,NCOA1,NOV,FCER1G,MITF,ITGB2,CSF1R,FOS,GSN,EGR1
MP0008874_decreased_physiological_sensi_	0.006816539551192915	PTGS1,AHR,BCL2L11,JUN,GABBR1,MMP12
MP0002873_normal_phenotype_	0.006854068715247082	IGHM,CSF2RB2,RGS2,ERRFI1,MYCN,H2-AB1,AHNAK,CD52,CD28,PLXNC1,ITGB5,FOS,PRNP,HS6ST2,BCL2L11,PROCR,SORD,HBEGF,NCOA1,CFP,MITF,BAMBI,SOCS3,HOXA5,HOXA7,CTSB,CTSH
MP0005671_abnormal_response_to_	0.007318310878644142	CYTIP,PDCD1,CD28,H2-AB1
MP0005076_abnormal_cell_differentiation_	0.007458524496841503	NIPBL,PTPRF,ID2
MP0005391_vision/eye_phenotype_	0.008486472305397725	JUN,MITF,DDIT4,ITGB2,NIPBL,FOS,EGR1,COL4A1
MP0001191_abnormal_skin_condition_	0.009101044706647358	IGHM,ERRFI1,NFKBIZ,AHR,ITGB2,CALCRL,EGR1,CDH1
MP0001853_heart_inflammation_	0.010160218676655737	ZFP36,H2-AB1,AHR
MP0002693_abnormal_pancreas_physiology_	0.0112862816801477	IGHM,PDCD1LG2,CD28,H2-AB1,PDCD1,CTSS,CTSB
MP0000598_abnormal_liver_morphology_	0.011540549086313268	JUN,HLX,MYCN,H2-AB1,DLK1,NR4A1,NOV,KLF6,PTPN12,MEG3,SOCS3,AHR,PDCD1,EGR1
MP0004197_abnormal_fetal_growth/weight/_	0.011569242705746932	MITF,HLX,MYCN,MEG3,DLK1,NIPBL,FOS
MP0002169_no_abnormal_phenotype_	0.012189604124491339	IGHM,CSF2RB2,RGS2,ERRFI1,MYCN,H2-AB1,AHNAK,CD52,CD28,PLXNC1,ITGB5,FOS,PRNP,HS6ST2,BCL2L11,PROCR,SORD,HBEGF,NCOA1,CFP,BAMBI,SOCS3,HOXA5,HOXA7,CTSB,CTSH
MP0005165_increased_susceptibility_to_	0.01312644937279224	PTGS1,GSN,AHR,GRN
MP0001881_abnormal_mammary_gland_	0.01371198485264176	PTPRF,CDH1,TNFSF11,ID2
MP0003303_peritoneal_inflammation_	0.015026624067706591	LGALS3,SOCS3
MP0001731_abnormal_postnatal_growth_	0.01550813295378703	MMP13,MYCN,H2-AB1,DLK1,TGFBI,NIPBL,TNFSF11,ID2,ZFP36,MEG3,SOCS2,AHR,HOXA5,CSF1R,EGR1,CTSB
MP0002557_abnormal_social/conspecific_i_	0.015908525400887122	PTPRF,MITF,SEPP1,HBEGF,CSF1R,FOS,EGR1,GRN
MP0003724_increased_susceptibility_to_	0.016097721805011306	FPR2,SOCS3,DUSP1
MP0000604_amyloidosis_	0.016097721805011306	SORL1,CTSB,PRNP
MP0003448_altered_tumor_morphology_	0.016434205622146925	PDCD1LG2,FOS,GZMB,CTSB,TGM2
MP0002734_abnormal_mechanical_nocicepti_	0.01688810433052816	GABBR1,NBEA,ERBB2IP,BAMBI
MP0001545_abnormal_hematopoietic_system_	0.018083983575101076	FPR2,TSC22D1,SOCS3
MP0005397_hematopoietic_system_phenotyp_	0.018083983575101076	FPR2,TSC22D1,SOCS3
MP0001501_abnormal_sleep_pattern_	0.018083983575101076	GABBR1,FOS,PRNP
MP0005164_abnormal_response_to_	0.02126296950513768	SORL1,EGR1,MMP13,FPR2
MP0005166_decreased_susceptibility_to_	0.02126296950513768	EGR1,MMP12,OLFM1,LGALS3
MP0009785_altered_susceptibility_to_	0.022053458412492125	IL15,USP18,CLEC4N,FLT3
MP0005193_abnormal_anterior_eye_	0.022554247089375336	NOV,JUN,MITF,ZFP36,NFKBIZ,SORD,ITGB2,EGR1,COL4A1
MP0000681_abnormal_thyroid_gland_	0.0236208281699805	HOXA5,H2-AB1,CTSB
MP0005310_abnormal_salivary_gland_	0.02482633772281249	CTSS,CTSB,H2-AB1
MP0000920_abnormal_myelination_	0.025430617244833836	CD300LF,C3AR1,GABBR1,MMP12,ERBB2IP
MP0008873_increased_physiological_sensi_	0.025497719911586135	PTGS1,TGFBI,AHR,ERRFI1,EGR1,TGM2
MP0002135_abnormal_kidney_morphology_	0.02706833952684475	PTGS1,PTPRF,BCL2L11,RGS2,MYCN,TSC22D1,COL4A1,ID2,NOV,CLEC4N,AHR,PDCD1,TIPARP
MP0000266_abnormal_heart_morphology_	0.027540440776104402	PKP2,HIST1H1C,MYCN,H2-AB1,IER3,ZFP36L1,AHR,PDCD1,TGM2,HBEGF,NIPBL,TSC22D1,COL4A1,NOV,PTPN12,CALCRL,EGR1
MP0001784_abnormal_fluid_regulation_	0.029806170288244234	PKP2,HLX,NFKBIZ,MYCN,H2-AB1,DUSP1,GABBR1,CDH1,COL4A1,AHR,CALCRL
MP0003075_altered_response_to_	0.029974882470503953	GSN,EGR1,OLFM1
MP0000477_abnormal_intestine_morphology_	0.03009116299310888	PTGS1,IGHM,HLX,ERRFI1,MYCN,AHR,HOXA5,ID2
MP0002092_abnormal_eye_morphology_	0.032903365060603484	JUN,NIPBL,MITF,EGR1,COL4A1
MP0008770_decreased_survivor_rate_	0.03304156687016619	NOV,MITF,SEPP1,MEG3,AHR,ID2
MP0000350_abnormal_cell_proliferation_	0.034821643665744195	IGHM,PTPRF,JUN,CD74,KLF6,MMP13,ZFP36L1,TIAM1
MP0003436_decreased_susceptibility_to_	0.035642571992147966	PTGS1,CFP,CTSS
MP0002161_abnormal_fertility/fecundity_	0.03709293414526418	ERRFI1,HIST1H1C,MMP12,H2-AB1,GABBR1,OLFM1,SEPP1,AHR,CSF1R,INSL6,PRNP,TIPARP,BCL2L11,CCNB1IP1,DLK1,CABLES1,COL4A1,FCER1G,MITF,EGR1
MP0001544_abnormal_cardiovascular_syste_	0.03730611668468292	MYCN,H2-AB1,HBEGF,PDCD1,CALCRL,TGM2
MP0005385_cardiovascular_system_phenoty_	0.03730611668468292	MYCN,H2-AB1,HBEGF,PDCD1,CALCRL,TGM2
MP0003122_maternal_imprinting_	0.04039389019009625	DLK1,MEG3
MP0005253_abnormal_eye_physiology_	0.04052766480450055	DDIT4,ITGB2,MITF,FOS
MP0000343_altered_response_to_	0.04344636860703565	CCR1,TGM2,FCER1G
MP0002109_abnormal_limb_morphology_	0.04470502313646034	BCL2L11,ERRFI1,MMP13,MYCN,NIPBL,TNFSF11,NOV,FCER1G,SOCS2,CSF1R,FOS,CSGALNACT1
MP0002082_postnatal_lethality_	0.045559886505388475	JUN,ERRFI1,MYCN,NR4A1,GABBR1,ID2,SEPP1,AHR,CSF1R,TIPARP,PTGS1,BCL2L11,HBEGF,PDE4B,NIPBL,COL4A1,MITF,MEG3,HOXA5,CTSB
MP0010770_preweaning_lethality_	0.045911637176708216	JUN,ERRFI1,MYCN,NR4A1,GABBR1,ID2,SEPP1,AHR,CSF1R,TIPARP,PTGS1,BCL2L11,HBEGF,PDE4B,NIPBL,COL4A1,MITF,MEG3,HOXA5,CTSB
MP0003329_amyloid_beta_deposits_	0.04601601660046601	SORL1,PRNP
MP0003828_pulmonary_edema_	0.048928774977861494	AHR,DUSP1
MP0002063_abnormal_learning/memory/cond_	0.056839495199838226	PTPRF,HBEGF,CCL3,GABBR1,NCOA1,VLDLR,FOS,EGR1,PRNP
MP0002272_abnormal_nervous_system_	0.05977033775962474	RGS2,ERBB2IP,GABBR1,FOS,GSN,PRNP
MP0005197_abnormal_uvea_morphology_	0.05983757536895185	ITGB2,MITF,COL4A1,VLDLR
MP0002697_abnormal_eye_size_	0.0605433882749595	JUN,MITF,EGR1,MYCN,COL4A1
MP0004808_abnormal_hematopoietic_stem_	0.061369602291981275	EGR1,SOCS3,NR4A1
MP0000858_altered_metastatic_potential_	0.061369602291981275	FOS,CTSB,CDH1
MP0010769_abnormal_survival_	0.06273601124684695	JUN,ERRFI1,MYCN,NR4A1,GABBR1,ID2,SEPP1,AHR,CSF1R,TIPARP,PTGS1,BCL2L11,HBEGF,PDE4B,NIPBL,COL4A1,NOV,MITF,MEG3,HOXA5,CTSB
MP0010630_abnormal_cardiac_muscle_	0.06278875552503031	PKP2,MYCN,ZFP36L1,H2-AB1,HBEGF,IER3
MP0000470_abnormal_stomach_morphology_	0.06419657303831672	AHR,HOXA5,CLEC7A,MYCN
MP0003953_abnormal_hormone_level_	0.06584811726022095	PTGS1,H2-AB1,GABBR1,NCOA1,MITF,SOCS2,SOCS3,AHR,HOXA5,EGR1,CTSB,TIPARP,TGM2
MP0003567_abnormal_fetal_cardiomyocyte_	0.06770753470948171	CALCRL,MYCN
MP0006082_CNS_inflammation_	0.06770753470948171	CCL3,LGALS3
MP0010307_abnormal_tumor_latency_	0.06770753470948171	EGR1,CTSB
MP0002019_abnormal_tumor_incidence_	0.07362182857541456	IGHM,ERRFI1,TGFBI,NR4A1,CABLES1,ID2,AHRR,TIAM1,CYTIP,FOS,EGR1,CTSB
MP0010768_mortality/aging_	0.07461158460442234	JUN,ERRFI1,MYCN,NR4A1,GABBR1,ID2,SEPP1,AHR,CSF1R,TIPARP,PTGS1,BCL2L11,HBEGF,PDE4B,NIPBL,COL4A1,NOV,MITF,MEG3,HOXA5,CTSB
MP0005195_abnormal_posterior_eye_	0.08038106408396534	PTPRF,DDIT4,COL4A1,MITF,VLDLR,AHR,ITGB2,PDCD1,FOS
MP0006072_abnormal_retinal_apoptosis_	0.08133383010317467	FOS,DDIT4
MP0002114_abnormal_axial_skeleton_	0.08231365649854995	JUN,MYCN,DLK1,TNFSF11,NOV,HOXA5,HOXA7,BTG2,PRNP,TIPARP,CSGALNACT1
MP0003948_abnormal_gas_homeostasis_	0.08504021390572027	PTGS1,JUN,NBEA,H2-AB1,DUSP1,PBX3,CD300LF
MP0002932_abnormal_joint_morphology_	0.08665741656016879	JUN,HOXA5,ERRFI1,MYCN
MP0004947_skin_inflammation_	0.0889558122788737	ZFP36,NFKBIZ,ITGB2
MP0001243_abnormal_dermal_layer_	0.0935946442172904	EGR1,SOCS2,ITGB2
MP0009931_abnormal_skin_appearance_	0.0963391047476366	HLX,ERRFI1,NFKBIZ,CDH1,KLF6,SOCS3,AHR,ITGB2
MP0002882_abnormal_neuron_morphology_	0.09702281396126253	NBEA,MYCN,GABBR1,ID2,VLDLR,PLXNC1,PDCD1,FOS,PRNP,PTPRF,BCL2L11,HLX,HBEGF,NCOA1,MITF,ERBB2IP,CTSB
MP0003956_abnormal_body_size_	0.0979937166368534	JUN,MMP13,IL15,TGFBI,GABBR1,CD74,AHR,CSF1R,CSGALNACT1,BCL2L11,NCOA1,FLT3,FCER1G,MITF,MEG3,BAMBI,SOCS2,SOCS3,EGR1,NBEA,HIST1H1C,NR4A1,ID2,H2-DMA,KLF6,SEPP1,VLDLR,PRNP,HBEGF,DLK1,NIPBL,COL4A1
MP0005330_cardiomyopathy_	0.09833168777958469	NOV,H2-AB1,HBEGF
MP0005388_respiratory_system_phenotype_	0.10099537412573997	IGHM,AHR,HOXA5,DUSP1
MP0002133_abnormal_respiratory_system_	0.10099537412573997	IGHM,AHR,HOXA5,DUSP1
MP0003638_abnormal_response/metabolism__	0.10316432821465753	PTGS1,NCOA1,H2-AB1
MP0003690_abnormal_glial_cell_	0.10316610301444219	EGR1,GRN
MP0003566_abnormal_cell_adhesion_	0.10316610301444219	CDH1,TGM2
MP0005647_abnormal_sex_gland_	0.10316610301444219	CSF1R,AHR
MP0000767_abnormal_smooth_muscle_	0.10561566971540355	CALCRL,AHR,TIPARP
MP0003115_abnormal_respiratory_system_	0.1080899131649355	MYCN,HOXA5,HBEGF
MP0000377_abnormal_hair_follicle_	0.11048075486095132	AHR,ITGB2,MITF,CDH1
MP0004883_abnormal_blood_vessel_	0.11076585897028163	SORL1,EGR1
MP0000230_abnormal_systemic_arterial_	0.1274923863817452	PTGS1,TRPC6,RGS2,DUSP1,IER3
MP0002733_abnormal_thermal_nociception_	0.12866763853627783	PTGS1,GABBR1,BAMBI
MP0002138_abnormal_hepatobiliary_system_	0.1334814156292779	SOCS2
MP0008004_abnormal_stomach_pH_	0.1334814156292779	PTGS1
MP0001663_abnormal_digestive_system_	0.13401721835985664	SOCS3,LGALS3,CLEC7A
MP0009333_abnormal_splenocyte_physiolog_	0.1343748150876235	H2-AA,CD28
MP0005376_homeostasis/metabolism_phenot_	0.13626403190083333	MMP13,SORD,FPR2,SORL1,EGR1
MP0005620_abnormal_muscle_contractility_	0.1416539501351127	TRPC6,NBEA,H2-AB1,HBEGF,IER3
MP0000432_abnormal_head_morphology_	0.14243342143734125	MYCN,NIPBL,TNFSF11,FCER1G,MITF,CSF1R,FOS,TIPARP
MP0006138_congestive_heart_failure_	0.15068614082494228	MYCN,H2-AB1
MP0005423_abnormal_somatic_nervous_	0.15394100655182857	PBX3
MP0003136_yellow_coat_color_	0.15394100655182857	MITF
MP0005334_abnormal_fat_pad_	0.15647371120486694	NBEA,VLDLR,DLK1,C3AR1,ID2
MP0005319_abnormal_enzyme/_coenzyme_	0.15837035841809263	CD33,DUSP1,AHR,EGR1,NCOA1
MP0001764_abnormal_homeostasis_	0.15898470107120616	EGR1,SORD
MP0002972_abnormal_cardiac_muscle_	0.1633304625565338	IER3,PDCD1,H2-AB1,HBEGF
MP0004510_myositis_	0.16399034979599453	H2-AB1
MP0005171_absent_coat_pigmentation_	0.16399034979599453	MITF
MP0002572_abnormal_emotion/affect_behav_	0.16521937812856896	PTPRF,RGS2,GABBR1,FOS,EGR1,GRN,PRNP
MP0001970_abnormal_pain_threshold_	0.1656128675030099	PTGS1,GABBR1,ERBB2IP,BAMBI
