Term	P-value	Genes
19797726-SuppTable1b	3.576068936492962E-14	DNASE1L1,PLD3,PDCD1LG2,CD33,CD74,NAGA,FCER1G,LGALS3,S100A11,MITF,CCR1,FPR2,DUSP3,CD300LF,C3AR1,PLXNC1,CSF1R,CD274,CTSS,GRN,CTSB,PLBD1,TMEM51
17174972-TableS1	3.682706656199166E-14	CD52,PDCD1LG2,CD33,LILRB3,IL1R2,CD74,CD68,PROCR,CCR1,CLEC10A,IL10RA,CD28,PLXNC1,ITGB2,CSF1R,TNFSF11,CD274,PDCD1,CSF2RB,PRNP,CDH1,FLT3
16479545-SuppTable1	2.9098883996087297E-13	IL15,MAP3K8,SOCS3,CCL3,PROCR,RGS2,CD274,IER3,NFKBIZ,CCR1,CXCL2,FPR2,TSC22D1,CISH,ID2
12917485-Table8	1.7845734557058225E-12	JUN,RGS1,DUSP1,PDE4B,NR4A1,ATF3,NKG7,GABBR1,TSC22D1,ANXA1,CD74,LGALS3,ZFP36,PLEK,PBX3,PMAIP1,ITGB5,SORL1,FOS,BTG2,BTG1,CTSB,PRNP,MGST1
18801183-SuppTable1	2.325343866172445E-12	JUN,USP18,SLC22A3,ERRFI1,MMP12,DUSP1,IL15,ST8SIA4,CD74,CCR1,IL10RA,PLEK,EMP1,CSF1R,FOS,SLPI,PTPRF,BCL2L11,IL1R2,HLF,NKG7,CSF2RB,CDH1,CFP,TRPC6,SOCS2,HOXA5,EGR1,CNN3,NBEA,HIST1H1C,MYCN,FPR2,C3AR1,NR4A1,IER5,KLF6,SEPP1,PLXNC1,ITGB7,MFSD6,TSPAN6,DLK1,PDE4B,COL4A1,NOV,S100A11,PBX3
18450603-Table3S	4.112396445164934E-12	IGHM,NAGA,ARL4C,DUSP3,C3AR1,P2RX5,ST8SIA4,IER3,ANXA1,CD52,CFP,FCER1G,S100A11,CLEC7A,PLEK,CD300LF,ITGB2,CSF1R,EVI2A,TMEM71,CTSS,GRN,CTSB,CTSH
18480837-SuppTable1	4.2981305652009575E-12	IER3,IER5,MAP3K8,PDE4B,ZFP36,NFKBIZ,DDIT4,PRNP,CCL3,CXCL2,PLEK,ID2
16651414-Supp2	5.893499625767447E-12	IGHM,JUN,RGS2,USP18,MMP12,DUSP1,IL15,ATF3,AHNAK,CD52,CD74,ZFP36,CCR1,CXCL2,IL10RA,PLEK,CSF1R,CYTIP,FOS,SLPI,MYADM,CCNB1IP1,LSP1,CSF2RB,FCER1G,CLEC7A,EGR1,GRN,ARL4C,C3AR1,NR4A1,KLF6,MPEG1,GZMB,ITGB5,ITGB2,EVI2A,ANXA1,CD274,CTSS,CTSB,CTSH
12446012-Table2	7.527246446463495E-12	TGFBI,SOCS3,IL1R2,CSF2RB2,LGALS3,S100A11,CYTIP,CSF2RB,GZMB,MMP12,BTG1,CCR1,FPR2,H2-AB1
19837975-TableS1	1.0530045781794821E-11	HLF,NBEA,NFKBIZ,HIST1H1C,ARL4C,DUSP1,HBEGF,CYSLTR1,ST8SIA4,TSC22D1,ANXA1,FCER1G,KLF6,LGALS3,CLEC7A,CXCL2,IL10RA,MEG3,BAZ2B,PMAIP1,SOCS2,EGR1,CTSH,PLBD1,METRNL
16488994-SuppTable1b	2.0683667395887204E-11	PTPRF,JUN,PROCR,RGS2,H2-AB1,DUSP1,C3AR1,CCL3,TNFSF11,AHNAK,H2-DMA,NOV,CD74,KLF6,MITF,CXCL2,NT5DC2,EMP1,ITGB5,H2-EB1,EGR1,H2-AA
16488994-SuppTable1a	2.501133157311505E-11	PTPRF,JUN,PROCR,RGS2,H2-AB1,DUSP1,C3AR1,CCL3,TNFSF11,H2-DMA,NOV,CD74,KLF6,MITF,CXCL2,NT5DC2,SOCS2,EMP1,ITGB5,H2-EB1,EGR1,H2-AA
15246160-table6	6.078311272185418E-11	KLF6,FLT3,ANXA1,NR4A1,RGS1,ATF3,DUSP1,JUN
15501955-Table1	7.973874086726148E-11	EGR1,CCL3,MYCN,FOS,DUSP1,JUN,MAP3K8,HBEGF
19505326-SuppTable3	1.0510116572682007E-10	JUN,RGS2,PKP2,ERRFI1,NFKBIZ,DUSP1,IL15,ATF3,CD74,CCR1,NT5DC2,EMP1,FOS,HS6ST2,CCNB1IP1,CABLES1,LGALS3,BAMBI,TIAM1,HOXA7,GSN,IER5,ID2,KLF6,PMAIP1,ITGB5,SORL1,PRNP,MXD4,FADS3,HBEGF,PDE4B,NIPBL,TSC22D1,COL4A1,ANXA1,DNASE1L1,BTG2,BTG1,CTSB,CTSH,TPM4
16166251-table1	2.72303988595265E-10	FOS,EGR1,ZFP36,RGS1,ATF3,DUSP1,JUN,ARL4C
15120971-Table3	3.6550207921062226E-10	IER3,CCL3,TSC22D1,EGR1,HIST1H1C,NR4A1,BTG2,RGS2,JUN
18310505-TableS8	4.3339362025216863E-10	LILRB3,IL1R2,KLF6,MITF,ZFP36,CXCL2,FADS3,DUSP3,DUSP1,SOCS2,NR4A1,FOS,GSN,AHNAK,DHRS3,BTG2
20038735-TableA2	7.07939244338196E-10	CD52,IGHM,HLX,DDIT4,BTG1,ARL4C,HOXA5,P2RX5,EMR1,CLEC7A
16501597-Table1b	9.987085290443068E-10	ZFP36,NFKBIZ,IER3,NR4A1,BTG2,HBEGF,ERRFI1
18006812-TableS2	1.1786844274174189E-9	PMAIP1,MAP3K8,JUN,KLF6,RGS1,RGS2,IER5,ZFP36,BTG1,PRNP,TIPARP,ID2
11823860-SuppTable3	1.5225126680467735E-9	IGHM,RGS2,USP18,MMP12,TGFBI,CCL3,ATF3,AHNAK,CD52,CD74,CD68,CCR1,IL10RA,PLEK,SLPI,IL1R2,CSF2RB,CDH1,LILRB3,CISH,ERBB2IP,CNN3,NBEA,ARL4C,IER3,KLF6,SEPP1,GZMB,ITGB5,ITGB2,SORL1,PRNP,TMEM51,PDCD1LG2,SORD,PDE4B,ANXA1,FAM102A,S100A11,CTSS,BTG2
15892885-tableS1b	2.1185571109388793E-9	IER3,SORL1,FOS,EGR1,ZFP36,BTG2,JUN,NR4A1,ATF3,DUSP1
15885264-Table1	3.5778033926480183E-9	SOCS3,DDIT4,ITGB2,KLF6,ATF3,FOS,ERRFI1,EGR1,CTSS,SLPI,CTSH
16140871-SuppTable7	3.9923164049015565E-9	TIAM1,TGFBI,ITGB7,LGALS3,NKG7,ZFP36,GZMB,CTSB,CTSH,ZFP36L1,IL10RA,DUSP1
16081686-SuppTable2	4.566162204961232E-9	CD33,C3AR1,ITGB2,CD68,FCER1G,CSF1R,NKG7,CSF2RB,GZMB,CTSS,CCR1,FPR2
20418243-SuppTable1a	5.289256343793619E-9	CRISP3,IL1R2,FCER1G,LGALS3,RGS2,CLEC7A,ZFP36,IL10RA,ITGB2,NKG7,CYTIP,GSN,CTSS,GRN,SLPI,PLBD1
15240595-Table2a	6.1030499156108035E-9	PLXNC1,CXCL2,TSC22D1,LGALS3,ANXA1,AHR,SLPI,CTSH
11694447-Figure2	6.198535129769372E-9	IER3,HLX,PDE4B,EGR1,CCR1,TPM4,RGS2,ID2,HBEGF
20194811-Figure1b	7.0763434242959715E-9	MPEG1,ITGB2,IL10RA,CSF2RB,CSF1R,SOCS3,RGS1,CLEC7A
17304354-Table2s	9.639723284177234E-9	CFP,TGFBI,CD74,FCER1G,LGALS3,MPEG1,SORL1,CSF2RB,GRN,CTSB,CXCL2
17952122-GeneList	1.1736343518170133E-8	IGHM,JUN,RGS2,DUSP1,PDE4B,C3AR1,P2RX5,ATF3,TNFSF11,CSF2RB,ANXA1,CD52,LGALS3,ERBB2IP,PMAIP1,CYTIP,SORL1,BTG1,CNN3,MGST1
18631401-TableS3	1.2099894944896168E-8	JUN,RGS2,MYCN,DUSP3,DUSP1,TGFBI,NR4A1,ATF3,IER3,IER5,ID2,KLF6,ZFP36,RAB4A,ZFP36L1,BAZ2B,NT5DC2,PMAIP1,EMP1,FOS,PRNP,TIPARP,PLBD1,CSGALNACT1,HBEGF,NCOA1,ANXA1,SOCS2,EGR1
18535662-TableS2c	3.311760025237328E-8	RGS2,MXD4,TSPAN6,TSC22D1,COL4A1,ANXA1,FCER1G,S100A11,PTPN12,PBX3,EMP1,SORL1,EGR1,WLS,SLPI,CTSB,PRNP,TIPARP,TPM4,TMEM51
20460173-ImmPortAnti-IgMvsControl	3.537998669599502E-8	MAP3K8,RGS1,RGS2,ARL4C,NR4A1,P2RX5,PLD3,CD33,CD74,KLF6,ZFP36L1,PLEK,EMR1,CYTIP,EVI2A,SLPI,TIPARP,NAGA,HLX,LSP1,HBEGF,NKG7,CSF2RB,DNASE1L1,LILRB3,FAM102A,GRN,TPM4
19797726-Table2b	4.043569975897288E-8	C3AR1,CCR1,CD74,FCER1G,CSF1R,PDCD1LG2,CD274
19408105-SuppTable4	4.909409901564927E-8	ERRFI1,LSP1,ATF3,DHRS3,TSC22D1,ANXA1,CD74,CD68,RAB4A,SOCS3,EMP1,CSF1R,CTSS,GRN,SLPI,H2-AA,PRNP,CNN3,TPM4
14990357-Table3	5.401164939735651E-8	FOS,EGR1,MMP12,IL1R2,CXCL2,LGALS3,NR4A1,HBEGF
19218430-TableS3	7.211572676948195E-8	JUN,RGS2,NFKBIZ,IL15,ATF3,AHNAK,WDFY2,CD33,CCR1,IL10RA,BAZ2B,PLEK,EMP1,CSF1R,CSGALNACT1,PTGS1,HLF,HLX,CCNB1IP1,LSP1,NKG7,CABLES1,NCOA1,CFP,FCER1G,MEG3,SOCS2,GSN,NBEA,MYCN,C3AR1,NR4A1,DHRS3,KLF6,PMAIP1,ITGB2,MXD4,DLK1,PDE4B,TSC22D1,DNASE1L1,S100A11,PTPN12,CTSS,BTG2,CTSB,CTSH,METRNL
16479545-Table2	7.473488061854065E-8	PTGS1,IL15,MMP12,H2-AA,CCL3,CXCL2,FCER1G,EMR1
11108479-SuppTable2	7.647552138767127E-8	CFP,PLD3,CD33,CCL3,ITGB2,FCER1G,GRN,CXCL2,ZFP36L1,PLEK
20460173-ImmPortCD40LandAnti-IgMvsControl	9.194838390930347E-8	JUN,RGS1,DUSP1,CD52,PLD3,CD74,ZFP36,ZFP36L1,IL10RA,PLEK,SLPI,TIPARP,IL1R2,LSP1,CSF2RB,CDH1,LILRB3,FCER1G,TIAM1,NR4A1,P2RX5,IER3,KLF6,ITGB7,SORL1,EVI2A,NAGA,HBEGF,TSC22D1,DNASE1L1,BTG2,BTG1,TPM4
19096012-TableS3	1.0197117578735068E-7	DNASE1L1,PLD3,CD33,CD68,FCER1G,PTPN12,MITF,CCR1,IL10RA,C3AR1,PLXNC1,CTSS,GRN,CTSB,PRNP
20460173-ImmPortAntimicrobials	1.6586057058977955E-7	JUN,NFKBIZ,MMP12,TFR2,IL15,CCL3,TNFSF11,AHNAK,CDH1,S100A11,CCR1,CXCL2,SOCS3,PDCD1,CTSS,GRN,SLPI
18440302-SuppTable2	1.7059995812842212E-7	PTPRF,JUN,ERRFI1,DUSP1,HBEGF,IER3,AHNAK,TSC22D1,KLF6,LGALS3,CXCL2,NT5DC2,SOCS2,EMP1,EGR1,TGM2,TMEM51
17683518-813GeneTable	2.0665499138207598E-7	RGS1,RGS2,DUSP1,DDIT4,AHNAK,LILRB3,OLFM1,LGALS3,ZFP36,GZMB,IL10RA,CD28,PLEK,EMP1,ITGB2,GSN,EGR1,CTSH,CNN3,TPM4
15831697-TableS2	2.3020498547575902E-7	IL1R2,SEPP1,PBX3,PMAIP1,C3AR1,PLXNC1,ITGB5,HOXA5,HOXA7,EMR1,SORL1,GSN,DHRS3,CSGALNACT1
15793299-TableC	2.445186275565221E-7	PKP2,ERRFI1,MMP13,TGFBI,NR4A1,ST8SIA4,IER3,IER5,AHNAK,ID2,RAB4A,CCR1,ITGB5,ITGB7,PRNP,PLBD1,PROCR,LSP1,HBEGF,MEG3,SOCS2,GSN,CTSB,CTSH
18338247-SuppTable1	2.7014091614900066E-7	PTGS1,SOCS2,JUN,MITF,FOS,CSF2RB,CTSS,ANXA1,CISH,DUSP1
20138012-Table1	2.7381984485722293E-7	CCL3,CXCL2,NR4A1,MMP12,SLPI
19014521-TableS6b	3.600841905957674E-7	IGHM,MAP3K8,ITGB2,FCER1G,RGS1,GZMB,CTSS,CCR1,CXCL2,CD28
17571080-SuppTable2b	3.812177089203396E-7	CD52,PTPN12,HLF,RAB4A,PLEK,DUSP1,PBX3,EMP1,ITGB2,EGR1,FLT3,ID2
19341462-SuppTable2	4.6831813628308944E-7	ATF3,ST8SIA4,IL10RA,FOS,TIPARP,PTPRF,HLF,HLX,CSF2RB,CABLES1,ZRANB1,FCER1G,GSN,GRN,HIST1H1C,ARL4C,NR4A1,ID2,PLXNC1,SORL1,PRNP,PDCD1LG2,DNASE1L1,OSBPL9,CD274,BTG2,BTG1,MGST1,PKP2,USP18,PLD3,PLD4,PLEK,CSF1R,PLBD1,IL1R2,CCNB1IP1,NKG7,CFP,TRPC6,CLEC7A,MITF,HOXA5,HOXA7,P2RX5,EVI2A,HBEGF,RANGRF,CD300LF,PTGS1,DDIT4,OLFM1,PTPN12,JUN,SLC22A3,DUSP3,DUSP1,IL15,CCL3,CD52,CD33,PTPLAD2,CD74,CD68,CCR1,CXCL2,CD28,LSP1,CDH1,FLT3,TIAM1,EGR1,CLEC10A,CYSLTR1,RAB4A,TMEM71,TMEM51,MFSD6,TSPAN6,TNFSF11,NOV,METRNL,ERRFI1,ZFP36L1,BAZ2B,EMP1,EMR1,SLPI,HS6ST2,PROCR,SOCS2,SOCS3,DHRS3,KLF6,SORD,DLK1,NIPBL,FAM102A,MYL10,NFKBIZ,MMP13,MMP12,TGFBI,AHNAK,NT5DC2,BCL2L11,LGALS3,CISH,ERBB2IP,MYCN,FPR2,IER3,IER5,ITGB5,ITGB2,ITGB7,CLNK,MXD4,TSC22D1,TPM4,ZFP36,MYADM,CRISP3,CRISP1,CNN3,INSL6,COL4A1,MAP3K8,RGS1,RGS2,WDFY2,AHRR,AHR,CYTIP,PDCD1,NCOA1,BAMBI,NBEA,TFR2,C3AR1,GZMB,VLDLR,PMAIP1,TGM2,NAGA,PDE4B,ANXA1,S100A11,PBX3,CALCRL,CTSS,CTSB,CTSH
15892885-tableS1a	4.759005133828356E-7	FOS,EGR1,ZFP36,BTG2,JUN,COL4A1,NR4A1,DUSP1
15489886-TableS1a	5.38158925897699E-7	PROCR,PTPN12,MMP12,CCR1,CXCL2,DUSP3,PDE4B,CCL3,ITGB5,IER3,CTSS,GRN,CTSB,TGM2
16440291-SuppTable1	5.904482565505792E-7	CFP,FCER1G,SEPP1,CXCL2,CLEC10A,TGFBI,SOCS2,TNFSF11,COL4A1,CSGALNACT1,ID2
20460173-ImmPortCD40LvsControl	7.26823206560061E-7	MAP3K8,BCL2L11,JUN,RGS1,ARL4C,HBEGF,IER3,TSC22D1,CD52,DNASE1L1,PLD3,CD74,ZFP36,ZFP36L1,CD28,PLEK,ITGB7
16273092-TableS1c	7.5818444250301E-7	KLF6,ZFP36,NFKBIZ,CXCL2,DUSP1,HBEGF,CD274,IER3,FOS,EGR1,PRNP,TSC22D1
18081427-TableS8	9.384725454916558E-7	PTGS1,BCL2L11,NBEA,SORD,LSP1,PDE4B,ATF3,IER5,PTPLAD2,4632428N05RIK,BAZ2B,BAMBI,VLDLR,ITGB5,ITGB2,INSL6,SLPI,CTSH,TIPARP,TGM2
18974375-TableS2	9.858890893988812E-7	CFP,MAP3K8,IL1R2,NKG7,GZMB,ARL4C,CLEC10A,CD28,ANXA1,ID2
18786252-TableS1	1.0019584698964037E-6	MAP3K8,JUN,CLEC10A,NR4A1,CD33,CD74,CD68,OLFM1,RAB4A,CXCL2,CD28,ITGB5,ITGB2,CSF1R,FOS,IL1R2,PROCR,TNFSF11,CDH1,ANXA1,DNASE1L1,CRISP3,SOCS2,SOCS3,EGR1
20035825-TableS7a	1.186050946432244E-6	KLF6,RGS2,PKP2,SEPP1,ERRFI1,ZFP36,DUSP1,DDIT4,EMP1,AHNAK,BTG1,SLPI,CDH1
17975224-TableS6	1.2931268498734907E-6	PROCR,PKP2,4632428N05RIK,MFSD6,VLDLR,ST8SIA4,CSF2RB,CTSB,PLBD1,TGM2,MGST1
18427120-DataS4	1.3648812419217653E-6	NOV,PROCR,ZFP36,HIST1H1C,DUSP1,VLDLR,TIAM1,DDIT4,ITGB5,ITGB7,ATF3,SORL1,FOS,EVI2A
14583454-Table3	1.3681436323725418E-6	SOCS2,SOCS3,CD74,ZFP36L1,JUN
15246160-table4	1.3681436323725418E-6	KLF6,NR4A1,ATF3,HOXA5,JUN
14583454-TableS1	1.4635501151061921E-6	KLF6,MYCN,MXD4,SOCS2,SOCS3,AHR,ITGB7,CSF1R,SORL1,GABBR1,BTG2
18614019-TableS4c	1.5021397358093658E-6	JUN,RGS2,H2-OA,CCL3,ATF3,ST8SIA4,CD52,PDCD1,FOS,SLPI,BCL2L11,IL1R2,PROCR,CSF2RB,NCOA1,LGALS3,BAMBI,GSN,EGR1,HIST1H1C,MYCN,IER5,ID2,SEPP1,PLXNC1,H2-EB1,MXD4,TSPAN6,COL4A1,CTSH,METRNL
19377508-SuppTable1	1.958112439188124E-6	PTGS1,PROCR,NFKBIZ,MYADM,LSP1,DLK1,CCL3,ATF3,TNFSF11,KLF6,SEPP1,SOCS2,PLXNC1,ITGB7,HOXA7,EMR1,CD274,EVI2A,CALCRL
16270046-SuppTable1	2.0470630015188596E-6	IL15,JUN,IL1R2,CSF1R,TNFSF11,CSF2RB,MYCN,IL10RA
18403781-SuppTable1	2.105061842857162E-6	MPEG1,CSF2RB2,ITGB2,CD68,TGFBI,FCER1G
16964388-SuppTable1	2.1093628593135523E-6	CD52,SOCS3,NR4A1,ATF3,FOS,ZFP36,HIST1H1C,CXCL2,PLEK
19799973-Table1	2.121005889069237E-6	IER3,NOV,TGFBI,MMP12,CD33,TGM2,CD274
15246160-table3	2.359550497643488E-6	NR4A1,PTPN12,LSP1,RGS1,DUSP1,RGS2
18510698-Table2	2.372757368469298E-6	CYTIP,CYSLTR1,ITGB2,EVI2A,JUN
12509443-Table1	2.485324307973515E-6	PMAIP1,PDE4B,JUN,CCL3,NR4A1,IER3,CXCL2,HBEGF
17430594-table4	2.6480751274407966E-6	MAP3K8,KLF6,NR4A1,ATF3,FOS,NCOA1,BTG2,DUSP1
18787218-tableS1	3.1195312056508647E-6	PROCR,USP18,NFKBIZ,HBEGF,P2RX5,WDFY2,CD68,CXCL2,VLDLR,PMAIP1,TIAM1,SOCS3,PLXNC1,CD274,SORL1,CTSB,CNN3,TIPARP,METRNL
16728581-SuppTable1	3.4161428885352604E-6	RGS1,NBEA,NFKBIZ,ARL4C,TGFBI,C3AR1,IER3,WDFY2,KLF6,MPEG1,EMP1,PLXNC1,ITGB2,CSF1R,EVI2A,HLX,MXD4,NKG7,ZRANB1,DNASE1L1,FAM102A,CLEC7A
20460173-ImmPortCytokineReceptors	3.6240724779211197E-6	IL1R2,CCR1,FPR2,IL10RA,C3AR1,PLXNC1,CYSLTR1,CSF1R,NR4A1,CSF2RB,CALCRL,FLT3
14517214-Table1	3.640988464290318E-6	BTG2,BTG1,C3AR1,ANXA1,ID2,RGS2
15870177-FigureS4	3.882491046564967E-6	IER3,CCL3,EGR1,DUSP1,EMR1
14673169-TableA1-1	4.036748066677039E-6	AHNAK,JUN,CTSB,CTSH,ARL4C,FADS3
16356477-Table1	4.466792106125557E-6	IER3,SORL1,FOS,TGFBI,DDIT4,DUSP1
14522937-Table1	4.567094758495084E-6	LILRB3,KLF6,LGALS3,S100A11,FOS,CCR1,CXCL2,IL10RA
20371479-TableS2	4.5981495274868574E-6	CD33,NAGA,FCER1G,S100A11,HLX,HBEGF,C3AR1,ITGB2,IER3,CALCRL,DHRS3
11731795-SuppTable2	4.644842147051084E-6	AHNAK,EGR1,AHR,PLXNC1,HOXA5,FLT3,ANXA1
17597811-SuppTable5	5.129881602658297E-6	HLF,NIPBL,NKG7,RANGRF,ID2,PLD3,CCR1,CXCL2,PBX3,PMAIP1,PLXNC1,ITGB2,HOXA5,ITGB7,HOXA7,EVI2A,GRN
17597811-SuppTable6	5.5495900127201025E-6	NAGA,NIPBL,NKG7,DHRS3,RANGRF,ID2,PLD3,CCR1,CXCL2,PBX3,PMAIP1,PLXNC1,ITGB2,HOXA5,ITGB7,HOXA7,SORL1,GRN
17885619-Table3b	6.059110634018163E-6	CNN3,ITGB2,CTSS,CTSB,CTSH
