Term	P-value	Genes
glutamate receptor activity (GO:0008066)	0.2571022374673199	GABBR1
metal ion binding (GO:0046872)	0.26663799374186814	MMP13,MMP12,SORD,ANXA1,GSN,PRNP,CSGALNACT1
protein kinase inhibitor activity (GO:0004860)	0.2760826397621016	SOCS3
ligand-dependent nuclear receptor activity (GO:0004879)	0.2853918412632686	AHR
extracellular ligand-gated ion channel activity (GO:0005230)	0.2853918412632686	P2RX5
androgen receptor binding (GO:0050681)	0.2853918412632686	NCOA1
kinase inhibitor activity (GO:0019210)	0.29458240567681776	SOCS3
protein complex binding (GO:0032403)	0.3023597740123534	TGFBI,ERBB2IP
specific RNA polymerase II transcription factor activity (GO:0003704)	0.338807458047372	FOS
phosphoinositide binding (GO:0035091)	0.338807458047372	PLEK
coenzyme binding (GO:0050662)	0.338807458047372	SORD
heparin binding (GO:0008201)	0.34731701457689296	HBEGF
zinc ion binding (GO:0008270)	0.35856664063222654	MMP13,MMP12,SORD
steroid hormone receptor binding (GO:0035258)	0.3721999429667844	NCOA1
transcription corepressor activity (GO:0003714)	0.3726812690952268	ATF3,MXD4
enzyme regulator activity (GO:0030234)	0.3771071062248111	JUN,RGS1,RGS2,ERRFI1,TIAM1,SOCS3
transcription factor binding (GO:0008134)	0.3817405998608699	JUN,MXD4,AHR,ATF3,NCOA1,BTG1
double-stranded DNA binding (GO:0003690)	0.38826394851335283	HLF
transcription activator activity (GO:0016563)	0.39378899973439474	KLF6,MITF,NCOA1,CDH1
structural constituent of muscle (GO:0008307)	0.4039205537662578	TPM4
microtubule binding (GO:0008017)	0.4039205537662578	PRNP
cofactor binding (GO:0048037)	0.4115992911982608	SORD
transcription repressor activity (GO:0016564)	0.41432962663208933	ATF3,MXD4,ID2
peptide binding (GO:0042277)	0.4313111823113219	C3AR1,FPR2
hematopoietin/interferon-class (D200-domain) cytokine receptor binding (GO:0005126)	0.43405226708013683	SOCS2
amine transmembrane transporter activity (GO:0005275)	0.43405226708013683	SLC22A3
transcription factor activity (GO:0003700)	0.43418856265018996	JUN,MYCN,ATF3,ZFP36L1,AHR,HOXA7,EGR1
protein kinase regulator activity (GO:0019887)	0.46267397765416995	SOCS3
DNA binding (GO:0003677)	0.47443389435580396	JUN,MYCN,ATF3,ZFP36L1,AHR,FOS,HLF,HLX,DNASE1L1,HOXA7,EGR1
GTPase activity (GO:0003924)	0.47861941707243955	RAB4A,ARL4C
protein N-terminus binding (GO:0047485)	0.4831945861527176	NCOA1
guanyl-nucleotide exchange factor activity (GO:0005085)	0.4898606972567793	TIAM1
calcium ion binding (GO:0005509)	0.4952298345413832	GSN,ANXA1
binding (GO:0005488)	0.49648050606727623	ATF3,ZFP36L1,IL10RA,FOS,TIPARP,CSGALNACT1,HLF,HLX,CSF2RB,CABLES1,ZRANB1,FCER1G,SOCS2,GSN,GRN,NR4A1,DHRS3,ID2,PLXNC1,SORL1,PRNP,SORD,NIPBL,DNASE1L1,BTG2,BTG1,MMP13,MMP12,TGFBI,PLEK,BCL2L11,CCNB1IP1,LGALS3,TRPC6,CLEC7A,ERBB2IP,HOXA7,MYCN,FPR2,P2RX5,IER3,ITGB2,ITGB7,CLNK,MXD4,HBEGF,TSC22D1,IGHM,ZFP36,OLFM1,INSL6,PTPN12,MAP3K8,JUN,RGS1,RGS2,SLC22A3,DUSP1,IL15,CCL3,GABBR1,CD74,CCR1,CXCL2,CD28,AHR,CYTIP,LSP1,NCOA1,CDH1,EGR1,NBEA,CLEC10A,C3AR1,SEPP1,GZMB,VLDLR,PMAIP1,TNFSF11,ANXA1,S100A11,CTSH
transcription cofactor activity (GO:0003712)	0.4994466780913444	MXD4,ATF3,NCOA1,BTG1
hormone activity (GO:0005179)	0.5029383616783609	INSL6
glycosaminoglycan binding (GO:0005539)	0.5029383616783609	HBEGF
protein homodimerization activity (GO:0042803)	0.5141365996110628	S100A11,PLEK,P2RX5
serine-type endopeptidase activity (GO:0004252)	0.5219344525636366	GZMB
ligand-gated ion channel activity (GO:0015276)	0.5281052117939168	P2RX5
tubulin binding (GO:0015631)	0.5341970351333363	PRNP
protein binding (GO:0005515)	0.5485130784557647	ATF3,ZFP36,ZFP36L1,IL10RA,FOS,TIPARP,CSF2RB,CABLES1,ZRANB1,FCER1G,SOCS2,GSN,GRN,NR4A1,ID2,OLFM1,PLXNC1,SORL1,INSL6,PRNP,NIPBL,PTPN12,BTG2,BTG1,MAP3K8,JUN,RGS1,RGS2,SLC22A3,DUSP1,IL15,TGFBI,CCL3,GABBR1,CD74,CCR1,CXCL2,CD28,PLEK,AHR,CYTIP,BCL2L11,CCNB1IP1,LSP1,NCOA1,CDH1,TRPC6,CLEC7A,ERBB2IP,NBEA,MYCN,C3AR1,P2RX5,IER3,GZMB,VLDLR,PMAIP1,ITGB2,ITGB7,CLNK,MXD4,HBEGF,TNFSF11,TSC22D1,ANXA1,S100A11,CTSH
nuclear hormone receptor binding (GO:0035257)	0.5520088330632296	NCOA1
electron carrier activity (GO:0009055)	0.5520088330632296	DHRS3
G-protein coupled receptor activity (GO:0004930)	0.5689173375197416	FPR2,C3AR1,CYSLTR1,EMR1
serine-type peptidase activity (GO:0008236)	0.5747120795649996	GZMB
serine hydrolase activity (GO:0017171)	0.5802074009815233	GZMB
structural constituent of cytoskeleton (GO:0005200)	0.5856323523412643	ERBB2IP
structure-specific DNA binding (GO:0043566)	0.5856323523412643	HLF
phospholipid binding (GO:0005543)	0.631433958208548	PLEK
ubiquitin-protein ligase activity (GO:0004842)	0.640909928030835	ZRANB1
growth factor activity (GO:0008083)	0.6635567090354701	GRN
small conjugating protein ligase activity (GO:0019787)	0.6888714174613058	ZRANB1
RNA polymerase II transcription factor activity (GO:0003702)	0.6935326996868596	JUN,FOS
actin binding (GO:0003779)	0.6968828196694761	LSP1
protein dimerization activity (GO:0046983)	0.7133987578229399	S100A11,PLEK,P2RX5
acid-amino acid ligase activity (GO:0016881)	0.7197108100811613	ZRANB1
enzyme binding (GO:0019899)	0.7222740399476265	PLEK,ITGB2,BTG1
protein kinase activity (GO:0004672)	0.7496628899463113	MAP3K8,CSF1R,FLT3
receptor signaling protein activity (GO:0005057)	0.7507962254117846	SOCS2
cytoskeletal protein binding (GO:0008092)	0.7510403486012295	LSP1,PRNP
nucleic acid binding (GO:0003676)	0.7678897176518078	JUN,MYCN,ATF3,ZFP36,ZFP36L1,AHR,FOS,HLF,HLX,DNASE1L1,HOXA7,EGR1
protein heterodimerization activity (GO:0046982)	0.7755449132257097	P2RX5
structural molecule activity (GO:0005198)	0.8013788351172882	ERBB2IP,TPM4,ANXA1
transferase activity, transferring glycosyl groups (GO:0016757)	0.803081196445785	CSGALNACT1
protein domain specific binding (GO:0019904)	0.8317376023769141	PTPN12
enzyme inhibitor activity (GO:0004857)	0.842420453524372	SOCS3
cation channel activity (GO:0005261)	0.8504805029888542	P2RX5
cation transmembrane transporter activity (GO:0008324)	0.8514594394830347	SLC22A3,P2RX5
ligase activity (GO:0016874)	0.8618107120163376	ZRANB1
RNA binding (GO:0003723)	0.8727297967319569	ZFP36,ZFP36L1
lipid binding (GO:0008289)	0.8739577896218871	PLEK
antigen binding (GO:0003823)	0.8772297352431779	IGHM
ion channel activity (GO:0005216)	0.8978926757684281	P2RX5
transcription coactivator activity (GO:0003713)	0.8992291590721881	NCOA1
kinase activity (GO:0016301)	0.8997556671102692	MAP3K8,FLT3,CSF1R
nucleotide binding (GO:0000166)	0.907162310651998	SORD,DHRS3
channel activity (GO:0015267)	0.9173158348756519	P2RX5
ion transmembrane transporter activity (GO:0015075)	0.9250921671874989	SLC22A3,P2RX5
oxidoreductase activity (GO:0016491)	0.9342414224028401	PTGS1,SORD
protein serine/threonine kinase activity (GO:0004674)	0.9381788402659432	MAP3K8
transferase activity (GO:0016740)	0.9860433883035464	MAP3K8,CSF1R,CSGALNACT1,FLT3,MGST1
transporter activity (GO:0005215)	0.9955306470241535	SLC22A3,P2RX5
molecular_function (GO:0003674)	1.0	ERRFI1,ATF3,ZFP36L1,IL10RA,EMR1,FOS,TIPARP,CSGALNACT1,PTPRF,PROCR,HLF,HLX,CSF2RB,CABLES1,ZRANB1,FCER1G,SOCS2,SOCS3,GSN,GRN,ARL4C,NR4A1,DHRS3,ID2,KLF6,PLXNC1,SORL1,PRNP,SORD,NIPBL,DNASE1L1,BTG2,BTG1,MGST1,USP18,MMP13,MMP12,TGFBI,PLD3,PLEK,CSF1R,BCL2L11,CCNB1IP1,TRPC6,LGALS3,CLEC7A,MITF,ERBB2IP,HOXA7,MYCN,FPR2,P2RX5,IER3,ITGB2,ITGB7,EVI2A,CLNK,MXD4,HBEGF,TSC22D1,TPM4,IGHM,ZFP36,PTGS1,OLFM1,INSL6,PTPN12,MAP3K8,JUN,RGS1,RGS2,SLC22A3,DUSP3,DUSP1,IL15,CCL3,GABBR1,CD33,CD74,CCR1,CXCL2,CD28,AHR,CYTIP,PDCD1,LSP1,NCOA1,CDH1,FLT3,LILRB3,TIAM1,EGR1,NBEA,TFR2,CLEC10A,C3AR1,CYSLTR1,SEPP1,RAB4A,GZMB,VLDLR,PMAIP1,NAGA,TSPAN6,PDE4B,TNFSF11,ANXA1,S100A11,CTSS,CTSH
