Term	P-value	Genes
Cdc20:Phospho-APC/C mediated degradation of Cyclin A	0.024167286603056254	PSMD7,CCNA2,ANAPC5,PSMA3,PSME3,ANAPC11,PSMF1,PSMB7,BUB3,CDC23,CDC27,PSMC6,PSMD13
APC/C:Cdh1-mediated degradation of Skp2	0.02899232781078959	PSMD7,ANAPC5,SKP2,PSMA3,PSME3,ANAPC11,PSMF1,PSMB7,CDC23,CDC27,PSMC6,PSMD13
Signalling by NGF	0.033247401555634444	FOXO1,PRKAR2B,PIK3CA,RAPGEF1,MAPK7,GRB2,MAPKAPK3,NFKBIA,SRC,KRAS,HDAC2,PLCG1,PDPK1,ARHGEF1,ADAM17,APH1B,PDE1B,CREB1,YWHAB,ITPR3,ITPR2,NCSTN,RPS6KA5,AP2A2,RPS6KA2,MAPK14
Metabolism of nitric oxide	0.04843399757099317	CAV1,HSP90AA1,LYPLA1,DNM2
Metabolism of carbohydrates	0.05383615162028126	SLC2A4,SLC2A3,PDHA1,BSG,PFKL,PFKP,FBP1,PKLR,PRPS2,PRPS1,PFKFB4,PHKA1,HK2,HK1,GYS1,PDHX
APC-Cdc20 mediated degradation of Nek2A	0.07312203369502533	ANAPC5,CDC23,ANAPC11,CDC27,BUB3
Signaling by Rho GTPases	0.10728093745899792	KALRN,MYO9B,GMIP,FGD3,RHOJ,ARHGAP18,ARHGAP4,ARHGAP6,ARHGAP1,ARHGAP9,ARHGEF4,ARHGAP25,FAM13B,ARAP3,ARAP2,ARAP1
Signaling by Wnt	0.11144442761774197	BTRC,PPP2R5C,CTNNB1,PSMD7,PSMA3,PSME3,PSMF1,PSMB7,PSMC6,PSMD13
Metablism of nucleotides	0.1245695686828024	NT5E,UMPS,RRM2,ADK,RRM1,ADSL,XDH,DCK,PPAT,ATIC,UPB1,GART
Signaling by Insulin receptor	0.13433641941679259	GRB2,PDPK1,KRAS,PIK3CA,YWHAB,EIF4G1,EIF4E
Signaling in Immune system	0.13595848888586087	MAP3K7,PIK3CA,F11R,BSG,NFKBIA,KRAS,PDPK1,ANGPT1,CARD11,SELP,CD19,TIRAP,SLC7A7,HCST,CAV1,GRB2,ITGB3,SRC,IRAK4,ITGAX,ITGB7,MALT1,ITGA4,LAT,PLCG1,MERTK,UBE2N,PROS1,CD2,CD4,PTPRC
Synthesis of Cx43	0.1826526381037416	GJA1
Regulation of activated PAK-2p34 by proteasome mediated degradation	0.18476933160237247	PSMF1,PSMB7,PSMD7,PSMC6,PSMD13,PSMA3,PSME3
Gene Expression	0.20367072699940444	MED27,LSM2,EIF2B3,YARS,TAF4B,AARS,PTBP1,PCF11,EIF2S1,EIF2S2,FUS,RPS24,RPS9,NOTCH3,NOTCH2,SUPT16H,NARS,CCNT1,RNGTT,DARS2,EIF4A1,FARSB,EEF1D,SF3B3,MARS2,TCEA1,SF3A3,PAPOLA,EEF1E1,EIF5B,CLP1,CARS,EIF3J,EIF4E,SMC1A,EIF4G1,VARS,NUDT21,KAT2B,SLBP,GSPT2
Apoptosis	0.21001045203959853	CTNNB1,FAS,PSMA3,ADD1,PSMB7,PTK2,BMF,PSMC6,GSN,PSMD7,KPNB1,PSME3,KPNA1,PSMF1,YWHAB,PSMD13
Mal Cascade	0.2610919931082266	TIRAP
Formation of PAPS	0.2610919931082266	PAPSS2
Membrane Trafficking	0.2760297151473981	AP1S2,GBF1,SNAP23,PREB,ARCN1,DNM2
Signaling by VEGF	0.32218963607749396	VEGFC,FLT4
Pyruvate metabolism and TCA cycle	0.36886266310742016	BSG,IDH3A,PDHA1,PDHX
Telomere Maintenance	0.38432035846575996	PRIM2,RFC3,RFC4,POLA1,RPA2,FEN1,TERF1
Gap junction trafficking and regulation	0.3915152201314588	GJA1,SRC,DAB2,DNM2
Metabolism of vitamins and cofactors	0.39926479772487067	SLC23A1,AASDHPPT,SLC2A4,SLC2A3,PANK2,RFK
Opioid Signalling	0.4155908391532853	PRKAR2B,PDE4B,PLCB2,GNAI2,PDE1B,PPP3CA,CREB1,ITPR3,ITPR2
Metabolism of non-coding RNA	0.4352011172366066	CLNS1A,WDR77,GEMIN6
Processing of Capped Intron-Containing Pre-mRNA	0.448731490402929	CLP1,LSM2,PTBP1,PCF11,FUS,EIF4E,SMC1A,SF3B3,NUDT21,SLBP,SF3A3,PAPOLA
Metabolism of proteins	0.44877744988537593	TUBB2A,CCT3,EIF2B3,EIF2S1,EIF2S2,RPS24,RPS9,EIF4A1,EEF1D,SKIV2L,EIF5B,XRN2,FBXW2,EIF3J,EIF4E,PIGA,PIGV,PIGQ,PIGN,EIF4G1,PROS1,AP3M1,GSPT2
Signaling by BMP	0.46134122531401167	FSTL1,CHRDL1,BMPR1A
Transcription	0.4882027216870075	CLP1,TAF4B,PCF11,SUPT16H,CCNT1,RNGTT,SNAPC3,NUDT21,POU2F1,TCEA1,POLR3F,KAT2B,PAPOLA,UBTF
DNA Repair	0.5721712902237895	FANCL,FANCF,LIG4,RFC3,RFC4,ERCC8,RPA2,TCEA1,FEN1,BRCA1
Diabetes pathways	0.6244894385295993	PDHA1,RAB27A,EIF2S1,GNAI2,PFKFB4,TRAM2,MARCKS,GNB1,MYO5A,EXOC4,EXOC5,PDHX,ITPR3,ITPR2,IQGAP1,PRKAR2B,PAPPA,CPE,SEC61A2,SEC11C,IDH3A,PLCB2,PRKCA,PFKL,PFKP,SRPRB,PKLR,IGFBP5
Elongation arrest and recovery	0.6263377120144179	CCNT1,TCEA1,SUPT16H
Pausing and recovery of elongation	0.6263377120144179	CCNT1,TCEA1,SUPT16H
Pausing and recovery of HIV-1 elongation	0.6263377120144179	CCNT1,TCEA1,SUPT16H
HIV-1 elongation arrest and recovery	0.6263377120144179	CCNT1,TCEA1,SUPT16H
Tat-mediated HIV-1 elongation arrest and recovery 	0.6263377120144179	CCNT1,TCEA1,SUPT16H
Pausing and recovery of Tat-mediated HIV-1 elongation	0.6263377120144179	CCNT1,TCEA1,SUPT16H
Metabolism of porphyrins	0.6356579842989413	CPOX
Signal attenuation	0.6707028338443053	GRB2
Muscle contraction	0.7279223522822665	MYL4,TPM2
Regulation of beta-cell development	0.7279223522822665	FOXO1,PKLR
Synaptic Transmission	0.773239999051546	SLC6A3,PRKCA,COMT,CAMK2D,AP2A2,ALDH2
mRNA Processing	0.8397881107429302	APOBEC1,RNGTT
3' -UTR-mediated translational regulation	0.8499020715417042	EIF2S1,EIF2S2,EIF3J,RPS24,RPS9,EIF4E,EIF4G1,EIF4A1
Metabolism of amino acids	0.857109108584997	SLC7A7,PSMA3,PSMB7,ODC1,PSMC6,TMLHE,PSMD7,SLC43A2,PSME3,AZIN1,ASNS,PSMF1,PSMD13
Signaling by FGFR	0.8804222346777972	FGF7
Transmembrane transport of small molecules	0.9340753716769208	SLC7A7,SLC43A2
Metabolism of lipids and lipoproteins	0.9824493974857067	STARD4,FABP4,LDLR,FAR1,AGPAT5,SDC1,DGAT1,PPAP2B
Biological oxidations	0.985991304735649	CYP1B1,MTR,ALDH2,SLC35D1,COMT,GSTA4
Influenza Infection	0.9878339767241827	PTBP1,EIF2AK2,FUS,RPS24,RPS9,SMC1A,KPNB1,KPNA1
Hormone biosynthesis	0.9915355582842662	STARD4
Integration of energy metabolism	0.9982160920820741	PDHA1,PFKFB4,GNB1,CAB39L,PDHX,PRKAR2B,IDH3A,PFKL,PFKP,PKLR
Signaling by GPCR	0.9999999999930008	GNAI2,GNB1,P2RY14,P2RY1,XCL1,GABBR1,KNG1,HRH2,LPAR1,S1PR4,C5AR1,CCR7,CXCL1,CXCL5,AGT,F2RL2,F2RL3,CXCR6
