Term	P-value	Genes
cellular response to stimulus (GO:0051716)	0.007611437605514401	RAD51C,CCNA2,EIF2B3,TNIK,LIG4,RFC4,RAD23A,CHEK1,PXN,CKLF,PARP3,PARP4,NUAK2,LATS2,PDPK1,AEN,GPX3,GHR,RBBP8,GNB1,RUVBL2,POLA1,PHIP,PHLDA3,FEN1,ATRX,CSNK1E,DGKZ,PDGFB,PRKAR2B,CLP1,PRKACB,SOCS2,NEIL1,RAD18,DERL1,GRB2,MAP4K2,ARNT,DOCK2,DYRK2,WRN,BRCA1,SMC1A,OS9,BRCC3,UBE2B,XRCC6BP1,UBE2N,SH2D3C,CRKL,ASNS,TPM1,IGF1R,ERCC8,EXO1,BRE
metabolic process (GO:0008152)	0.00765716452318805	SYNCRIP,MAP3K5,OGT,ACAA2,PTBP1,MARK2,ADSL,HSD17B11,CYP1B1,ARIH1,TAOK1,PARP3,PARP4,NUAK2,GHR,PIK3C2A,MRPL9,MMP13,ALOX15,ALDH18A1,MKNK1,SF3B3,MARS2,FEN1,SF3A3,ATRX,CSNK1E,HPGD,OTUB2,BICD1,HIF1A,ARRB2,FBXO10,ST8SIA1,UBE2V2,RABGGTB,PTK2,FBXW2,PREX1,PINK1,ATIC,CBL,SLBP,CCT3,SGPL1,C5AR1,ANAPC5,CD37,CD36,BAZ1B,FBXL2,FUS,PTPLAD1,PPAT,PPA1,SUPT16H,PDPK1,CHST13,ADK,COL3A1,AGT,PLEK,NAPSA,RAD18,LMAN1,FN1,BRCA1,PPIH,PPIG,ALDH2,PHPT1,CRYZL1,OS9,DGCR8,BRCC3,PFKL,XRCC6BP1,RPA2,ERCC8,MAP3K3,ETNK1,PPAP2B,CSGALNACT1,ATXN2,SULF2,BRE,TEP1,BMPR1A,LSM2,YARS,ADAMTS5,RPS9,DVL1,UBA3,TGFBR3,HLF,SLC23A1,SIK1,SRPK2,POLA1,HK1,DAPP1,CERK,SHMT2,TMPRSS3,RPS6KA5,CCNB1,TWF1,CCRN4L,TROVE2,ECE1,POLE3,SMG6,SMG5,FDPS,SMG1,IDH3A,NDST1,LEPR,ALG6,PURA,PPM1G,APH1B,DCK,NFYA,NR3C1,RARRES2,AQP9,SNCA,PITPNB,PTTG1,PRIM2,OLA1,PCF11,PDGFRA,MOV10,SERINC1,GUSB,COPS2,CCNT1,NT5E,PRPF31,ADAM10,SNAPC3,ASH1L,SLC27A4,USP7,NFS1,TPRKB,PAPOLA,PSMD13,TUSC3,APOBEC1,TARDBP,LOX,CPE,KALRN,DERL1,ANAPC11,RNF14,SSB,WRN,ACYP2,PIGA,HSP90AA1,PIGV,PIGQ,PIGN,LAP3,HIPK3,NUDT21,PTPRC,PTPRD,PPP2R5C,SGMS1,TAF4B,PIK3CD,LIG4,MYH9,MAPK6,RAD23A,SLC29A1,NOLC1,SLC20A1,LDLR,ST6GALNAC4,MTRR,MGEA5,EEF1D,SNRK,PPP3CA,ARAF,HBS1L,IDE,POU2AF1,HDLBP,PHKA1,ARNT,TTC1,DNAJA3,FABP5,PMM2,FKBP4,RAG1,EXO1,ADIPOQ,NCSTN,SLC35A1,PRKX,GTPBP4,CHKA,ETS1,ACVRL1,TOLLIP,AGPAT5,AGPAT9,GPX3,PRG3,RBBP8,FARSB,MTAP,CLP1,PRKACB,CARS,CLPX,SSH2,IRAK3,GLO1,PHEX,METAP1,METAP2,AOAH,UBE2F,UBE2B,CHST1,PRKCB,UBE2N,PRKD2,DGAT1,SMARCAD1,UBE3A,HCFC1,MTM1,GSPT1,RP9,INTS8,BRPF1,INTS7,TLK1,PITPNM1,ASPRV1,DNMT3B,RPS24,MGAT4A,SEPHS2,SEPHS1,LATS2,MTHFD2,CLN3,RUVBL2,CLN8,PTK2B,PITRM1,TRIP11,FBXW11,BUB3,FADS3,FADS2,RNASEL,BTRC,TSPAN7,RBM6,TSPAN8,SLC7A7,UQCR10,ST3GAL2,SLC2A4,SLC2A3,PSIP1,CPA3,STK39,NUDT5,NEIL1,FBP1,CECR2,RFK,AKR1B10,XRN2,HSPE1,DYRK2,TRNT1,HSPD1,MERTK,KDM5A,LOXL1,CPSF6,GALNT3,GALNT2,GALNT1,ASNS,IGF1R,TERF1,CREB1,RNASE6,PWP1,RAD51C,MRPL42,POLG,AARS,RFC3,RFC4,HUWE1,EIF2C4,GCNT2,CHEK1,GCNT1,PTPN18,CDC23,CDC27,RNGTT,BAG2,ABCE1,ABCD2,PPP1R8,MORF4L1,CPOX,STK3,MAP4K4,MAP4K5,CDKL1,PSMA3,PRPS2,PRPS1,MAP4K2,MAP4K1,B3GNT8,PSMB7,B3GNT5,SKIL,RNPS1,CTR9,PSMC6,CPNE3,SMC1A,TPP2,PSMD7,PLCB2,CCDC88C,RUNX1T1,MCM3,UMPS,PSME3,CTSH,PSMF1,DTX1,RETSAT
phosphate metabolic process (GO:0006796)	0.008530840993033844	MAP3K5,TLK1,PIK3CD,MARK2,MAPK6,TAOK1,TGFBR3,SLC20A1,NUAK2,LATS2,SIK1,GHR,SRPK2,MKNK1,DAPP1,SNRK,PTK2B,PPP3CA,RPS6KA5,CSNK1E,RNASEL,STK39,TWF1,PTK2,DYRK2,SMG1,MERTK,PINK1,PPM1G,IGF1R,CREB1,PRKX,C5AR1,BAZ1B,PDGFRA,PTPLAD1,PTPN18,PPA1,ACVRL1,TOLLIP,CCNT1,PDPK1,PRKACB,STK3,MAP4K4,MAP4K5,CDKL1,KALRN,SSH2,MAP4K2,MAP4K1,IRAK3,PHPT1,ACYP2,PRKCB,PRKD2,HIPK3,MTM1,MAP3K3,PTPRD,BMPR1A
actin cytoskeleton organization (GO:0030036)	0.008818923793476105	MYH9,RND3,ATP2C1,ADD2,ADD1,SSH2,DOCK2,ARFIP2,RHOJ,LIMA1,NUAK2,PREX1,PDPK1,ARHGAP6,GSN,ELMO1,CXCL1,PLEK2,TPM1,PLEK,ARAP1
protein modification process (GO:0006464)	0.009683457493618411	BRPF1,MAP3K5,TLK1,OGT,PIK3CD,MARK2,MAPK6,MGAT4A,TAOK1,UBA3,TGFBR3,PARP3,PARP4,SEPHS1,NUAK2,LDLR,LATS2,SIK1,GHR,SRPK2,RUVBL2,MKNK1,SNRK,DAPP1,PTK2B,PPP3CA,FBXW11,RPS6KA5,CSNK1E,ARAF,RNASEL,TSPAN7,TSPAN8,STK39,TWF1,FBXO10,UBE2V2,RABGGTB,PTK2,FBXW2,DYRK2,SMG1,MERTK,PINK1,ALG6,LOXL1,PMM2,PPM1G,GALNT3,GALNT2,GALNT1,IGF1R,CREB1,CBL,SLC35A1,PRKX,C5AR1,CD37,BAZ1B,HUWE1,PDGFRA,FBXL2,PTPLAD1,GCNT1,PTPN18,ACVRL1,CCNT1,PDPK1,USP7,COL3A1,NFS1,MORF4L1,TUSC3,LOX,PRKACB,STK3,MAP4K4,MAP4K5,CDKL1,CPE,KALRN,SSH2,MAP4K2,MAP4K1,ANAPC11,IRAK3,B3GNT5,RNF14,FN1,CTR9,PHEX,METAP1,METAP2,OS9,BRCC3,UBE2F,PRKCB,PRKD2,HIPK3,ERCC8,MTM1,MAP3K3,PTPRD,BMPR1A
nucleobase, nucleoside, nucleotide and nucleic acid metabolic process (GO:0006139)	0.010590494197733552	SYNCRIP,TAF4B,PTBP1,LIG4,ADSL,RAD23A,SLC29A1,NOLC1,PARP3,PARP4,SF3B3,MARS2,FEN1,SF3A3,ATRX,CSNK1E,POU2AF1,BICD1,HIF1A,UBE2V2,ARNT,PMM2,RAG1,ATIC,EXO1,SLBP,BAZ1B,FUS,PPAT,ETS1,SUPT16H,RBBP8,ADK,MTAP,CLP1,CARS,RAD18,BRCA1,PPIG,DGCR8,BRCC3,UBE2B,XRCC6BP1,UBE2N,SMARCAD1,HCFC1,RPA2,ERCC8,CSGALNACT1,ATXN2,GSPT1,BRE,TEP1,RP9,INTS8,INTS7,LSM2,YARS,DNMT3B,RPS24,HLF,SLC23A1,SRPK2,RUVBL2,POLA1,TRIP11,RBM6,PSIP1,NUDT5,NEIL1,CECR2,XRN2,CCRN4L,TROVE2,POLE3,SMG6,SMG5,SMG1,TRNT1,HSPD1,KDM5A,PURA,CPSF6,DCK,NR3C1,NFYA,TERF1,RNASE6,PWP1,RAD51C,PTTG1,PRIM2,POLG,AARS,OLA1,PCF11,RFC3,RFC4,EIF2C4,CHEK1,MOV10,COPS2,CCNT1,RNGTT,NT5E,ABCE1,PRPF31,SNAPC3,ASH1L,PAPOLA,PPP1R8,TARDBP,PRPS2,PRPS1,SKIL,SSB,RNPS1,WRN,SMC1A,MCM3,UMPS,NUDT21,DTX1
positive regulation of cytokine production (GO:0001819)	0.011595007268388689	ARNT,MAP3K7,AGT,MALT1,NFAM1,CARD11,HIF1A,IL12A,ADAM17,HSPD1
cytoskeleton organization (GO:0007010)	0.012555235811856247	CECR2,MYH9,RND3,SPAG5,ATP2C1,ZWINT,ADD2,ADD1,SSH2,DOCK2,ARFIP2,SMC1A,RHOJ,LIMA1,NUAK2,PREX1,ARHGAP4,KIF2C,ARHGAP6,PDPK1,GSN,KIF11,PALLD,ELMO1,CXCL1,PLEK2,TPM1,TUBGCP4,PLEK,MID1,ARAP3,ARAP1
regulation of actin cytoskeleton organization (GO:0032956)	0.013531184254403889	LIMA1,TPM1,ARHGAP6,GSN,PLEK,CORO1A,NCK1,ARAP1,ADD2,ADD1
actin filament-based process (GO:0030029)	0.014106513390542455	MYH9,RND3,ATP2C1,ADD2,ADD1,SSH2,MYO9B,DOCK2,ARFIP2,RHOJ,LIMA1,NUAK2,PREX1,PDPK1,ARHGAP6,GSN,ELMO1,CXCL1,MYO5A,PLEK2,TPM1,PLEK,ARAP1
regulation of cell motion (GO:0051270)	0.015677844732146097	RTN4,ACVRL1,PDGFB,JAG1,VCL,GTPBP4,ADAM10,SPAG9,CLIC4,PDGFRA,ADAM17,TPM1,IGF1R,AGT,LAMB1,ETS1,TGFBR3,ARAP1,IGFBP5
negative regulation of cellular protein metabolic process (GO:0032269)	0.01614197520802455	LIMA1,SNCA,GSN,IBTK,GTPBP4,PRG3,SERPING1,EIF2AK1,CLN8,ADD2,ADD1,EIF2C4,ITGB3,TIMP3,TIMP1,YWHAB,IGFBP5
signal transduction (GO:0007165)	0.016633433704484637	OSMR,MAP3K7,MAP3K5,OGT,BSG,GEM,MARK2,ANP32A,GHR,ELMO1,MKNK1,FEN1,CSNK1E,HPGD,GNA13,MPZL1,RGL2,ARRB2,PTK2,GABBR1,PINK1,SH2D3C,TNFSF13B,MAPRE2,CD2,CD4,CBL,PLD1,C5AR1,VEGFC,CD38,CD36,CD33,PTPLAD1,MYO9B,KRAS,IL1RL2,PDPK1,AEN,NFAM1,CXCL1,CXCL5,COL3A1,AGT,PLEK,CD19,PDGFB,BLK,BRCA1,CXCR5,CXCR6,BRCC3,NRIP1,CD83,CFL1,MAP3K3,IL2RB,BRE,BMPR1A,CTNNB1,CCNA2,TNIK,SPAG5,GNAI2,MAP2K3,DVL1,TGFBR3,SIK1,SRPK2,GNB1,XPR1,FFAR2,CREM,FHL2,DAPP1,RPS6KA5,RPS6KA2,DNM2,IQGAP1,DOCK1,TRAF4,EPAS1,LAT,XCL1,LEPR,NCOA4,INPP4A,NR3C1,FLT4,S100A6,S1PR4,RAPGEF6,RAPGEF1,AKAP12,PXN,PRKRIR,COPS2,ADAM10,CTNNBIP1,GTF2I,ADAM17,CLEC2D,ITPR3,ITPR2,MAPK14,BCAR3,FGF13,ITPKB,SOCS2,TNFRSF14,CPE,KALRN,DERL1,SRC,GMIP,RNF14,PTPN1,ARHGAP4,ARHGAP6,ARHGAP1,HSP90AA1,CRKL,GP1BA,PTPRC,PTPRD,PPP2R5C,PIK3CG,PIK3CD,LIFR,MYH9,MAPK6,ZWINT,MAPK7,ALCAM,FGF7,CLIC1,SERPINB9,PHLDA3,IDE,HBS1L,IL17RA,MAPKAPK3,P2RY1,MET,CXCL14,TXNRD1,HRH2,LPAR1,GTPBP1,RAB18,AGER,RNF4,ACVRL1,TOLLIP,SHOC2,CAP1,PHIP,LY6E,MLLT4,YWHAB,BIRC3,RAB38,APBB2,F2RL3,CLP1,MS4A2,PRKACB,GRAP,GRB2,IRAK4,CORO2A,IRAK3,NPM1,RANBP1,UBE2N,SH3BP5,IGFBP5,FSTL1,TLK1,FAS,ADAP1,LATS2,ANGPT1,TLE3,DGKA,PTK2B,P2RY14,DGKZ,GFRA2,BTRC,TNFSF14,PRKAR2B,EDARADD,DYRK2,HSPD1,MERTK,IGF2R,IGF1R,CHD8,CREB1,ANXA4,RFC4,CHEK1,ARFIP2,EPS8,CHRDL1,TLR1,TIRAP,STK3,MAP4K4,MAP4K5,MAP4K2,MAP4K1,PPP1R16B,SKIL,MALT1,SMC1A,RASGRP3,RASGRP1
regulation of actin polymerization or depolymerization (GO:0008064)	0.01784383208631371	LIMA1,PLEK,GSN,NCK1,ADD2,ADD1
RNA catabolic process (GO:0006401)	0.020795658125380104	FEN1,ABCE1,SMG6,SMG5,RNASE6,SMG1,GSPT1,PPP1R8,XRN2,EIF2C4
cellular response to DNA damage stimulus (GO:0034984)	0.02424569801925496	RAD51C,CCNA2,NEIL1,LIG4,RFC4,RAD18,RAD23A,CHEK1,DYRK2,WRN,BRCA1,PARP3,PARP4,SMC1A,AEN,BRCC3,UBE2B,XRCC6BP1,RBBP8,UBE2N,RUVBL2,POLA1,ERCC8,PHLDA3,FEN1,EXO1,ATRX,CSNK1E,BRE,DGKZ
integrin-mediated signaling pathway (GO:0007229)	0.02524552920801184	ADAM10,PLEK,COL3A1,MYH9,LAT,PTK2,DOCK1
positive regulation of catalytic activity (GO:0043085)	0.026499084477379063	LPAR1,MAP3K7,MAP3K5,S1PR4,C5AR1,ANAPC5,PTPLAD1,SERINC1,MAP2K3,CDC23,CDC27,PDPK1,CAP1,GHR,CARD10,ADAM17,AGT,PLEK,YWHAB,CCNB1,PSMD13,F2RL3,PDGFB,BTRC,MAP4K5,HIF1A,PSMA3,MYL4,MAP4K1,ANAPC11,PSMB7,P2RY1,HSPE1,DNAJA3,MALT1,WRN,PSMC6,HSPD1,ARHGAP6,PLCB2,PSMD7,UBE2N,LCK,PSME3,TPM1,PSMF1,CD4,TERF1,PTPRC,NCSTN,ARAP1
regulation of actin filament length (GO:0030832)	0.02712821111434645	LIMA1,PLEK,GSN,NCK1,ADD2,ADD1
negative regulation of protein complex disassembly (GO:0043242)	0.027742687818238285	LIMA1,IRAK3,GSN,ADD2,ADD1
protein complex assembly (GO:0006461)	0.02787702472495375	FAS,ADSL,PXN,NUBP1,GPX3,COX18,CARD10,NCK1,NFS1,SF3B3,PTK2B,ITPR3,TSPAN4,SLC7A7,CLP1,VAMP3,SRC,NPM1,MALT1,PPIH,HSPD1,PREX1,TRIM5,ARHGAP6,GSN,HSP90AA1,PFKL,CCDC88C,STOM,KPNA3,SMARCAD1,TUBGCP4,IGF1R,TERF1,IL2RB,TMEM48,PSMG2
positive regulation of ubiquitin-protein ligase activity (GO:0051443)	0.028209877096141478	BTRC,PSMD7,ANAPC5,UBE2N,PSMA3,PSME3,ANAPC11,PSMF1,PSMB7,CDC23,CDC27,CCNB1,PSMC6,PSMD13
regulation of catalytic activity (GO:0050790)	0.028557813009083843	MAP3K7,MAP3K5,ADAP1,DUSP16,MAP2K3,DVL1,LATS2,GHR,CDC6,CARD10,BUB3,CCNB1,BTRC,NEIL1,HIF1A,CCNG1,P2RY1,HSPE1,DNAJA3,HSPD1,GABBR1,LCK,CD4,TERF1,NCSTN,SNCA,LPAR1,S1PR4,RAPGEF6,GTPBP4,C5AR1,ANAPC5,CDK5R1,PTPLAD1,CHEK1,SERINC1,CDC23,CDC27,CCNT1,PDPK1,CAP1,ADAM17,AGT,PLEK,YWHAB,YWHAG,PSMD13,F2RL3,PDGFB,MAP4K5,PSMA3,MYL4,MAP4K1,ANAPC11,IRAK3,PSMB7,GMIP,MALT1,WRN,PSMC6,ARHGAP6,PSMD7,PLCB2,UBE2N,PSME3,TPM2,TPM1,PSMF1,PTPRC,ARAP1
regulation of ubiquitin-protein ligase activity (GO:0051438)	0.029079720737423154	BTRC,PSMD7,ANAPC5,UBE2N,PSMA3,PSME3,ANAPC11,PSMF1,PSMB7,BUB3,CDC23,CDC27,CCNB1,PSMC6,PSMD13
nucleocytoplasmic transport (GO:0006913)	0.031020354719699928	ANP32A,RANBP2,KPNB1,KPNA3,KPNA1,AGFG1,NPM1,DUSP16,SMG6,SMG5,SMG1,MALT1,PPIH,XPO7
response to cytokine stimulus (GO:0034097)	0.031115442469747047	OSMR,SNCA,COL3A1,IRAK3,ALDH1A2,DNAJA3,ADAM10,LIFR,ADIPOQ
anaphase-promoting complex-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031145)	0.03299798575628838	PSMD7,ANAPC5,PSMA3,PSME3,ANAPC11,PSMF1,PSMB7,BUB3,CDC23,CDC27,CCNB1,PSMC6,PSMD13
actin cytoskeleton reorganization (GO:0031532)	0.03373352359378518	PLEK,ATP2C1,MYH9,ARAP1
positive regulation of T cell mediated immunity (GO:0002711)	0.03373352359378518	MAP3K7,IL12A,MALT1,HSPD1
positive regulation of ligase activity (GO:0051351)	0.03402958423374272	BTRC,PSMD7,ANAPC5,UBE2N,PSMA3,PSME3,ANAPC11,PSMF1,PSMB7,CDC23,CDC27,CCNB1,PSMC6,PSMD13
DNA repair (GO:0006281)	0.03735001341462142	RAD51C,NEIL1,LIG4,RFC4,RAD18,RAD23A,WRN,BRCA1,PARP3,PARP4,SMC1A,BRCC3,UBE2B,XRCC6BP1,RBBP8,UBE2N,RUVBL2,POLA1,ERCC8,FEN1,EXO1,ATRX,CSNK1E,BRE
protein catabolic process (GO:0030163)	0.037457813067545885	PPP2R5C,ANAPC5,MYH9,ADAMTS5,FBXL2,ARIH1,CDC23,CDC27,UBA3,CLN3,ADAM10,MMP13,MGEA5,PITRM1,TPRKB,BUB3,TMPRSS3,CCNB1,PSMD13,BTRC,IDE,CPA3,NAPSA,CLPX,PSMA3,DERL1,ANAPC11,PSMB7,FBXW2,PSMC6,PHEX,TPP2,PSMD7,UBE2B,UBE2N,LAP3,PSME3,CTSH,UBE3A,PSMF1,NCSTN
enzyme linked receptor protein signaling pathway (GO:0007167)	0.038107044469100126	MPZL1,PDGFB,FSTL1,MAP3K7,RAPGEF1,SOCS2,LIFR,ARRB2,GRB2,EPS8,TGFBR3,FGF7,ACVRL1,SHOC2,GHR,CHRDL1,ADAM17,COL3A1,PHIP,IGF1R,CD4,PTPRD,FLT4,CBL,RPS6KA5,HPGD,GFRA2,BMPR1A
protein amino acid O-linked glycosylation (GO:0006493)	0.03914391675915182	GALNT3,GALNT2,GALNT1,LDLR,OGT,GCNT1
mitotic cell cycle checkpoint (GO:0007093)	0.04005679599650445	MAD1L1,CCNA2,BUB3,TERF1,BRCC3,BRCA1,ZWINT,BRE,DGKZ
receptor-mediated endocytosis (GO:0006898)	0.04005679599650445	MSR1,HIP1R,SORL1,SNCA,GHR,CLN3,M6PR,ARRB2,IGF2R
