Term	P-value	Genes
MP0002722_abnormal_immune_system_	3.5259336036219947E-15	IGHM,CTNNB1,MAP3K7,GIT2,IGLL1,FAS,PIK3CG,C4B,PIK3CD,LIG4,MYH9,BCL2L11,MARK2,UNC13D,NFKBIA,CACYBP,DNMT3B,TCF3,IL1RN,BACH2,FGF7,SLC20A1,ERRFI1,GHR,ARHGEF1,CARD11,ALOX15,FEN1,FADS2,H2-AB1,ARAF,RNASEL,SLC7A7,CPA3,POU2AF1,GABPA,RELB,HCST,SMARCA4,TTC7,DOCK2,ANGPTL4,EPAS1,LAT,MERTK,E2F4,PAWR,SSBP2,ARID5B,PURA,TNFSF13B,PKLR,LCK,ZFPM1,GALNT1,DCK,RAG1,DCN,ALDH1A2,CHD7,CHD4,TCIRG1,CBL,SLC14A1,PTTG1,RAPGEF6,SGPL1,CCR7,CD37,PDGFRA,ADD2,FUS,SIAE,TRP53BP1,KRAS,POLM,SLC31A1,IKZF3,IKZF1,NOTCH3,ETS1,STEAP3,ADAM10,ADAM17,TOP3B,LY6A,CYLD,PLA2G15,CD19,PBX1,FOXO1,SLC4A1,MLL1,SATB1,STK3,RRM2B,ITGB3,IRAK3,B3GNT5,ITGB7,HOXA7,GALC,HOXA9,SKIL,BMF,ITGA4,BRCA1,CORO1A,PLCG1,ITGA6,EPB4.2,CD79B,CXCR5,TPP2,ARHGAP1,PHC1,CTSL,H2-AA,MAP3K3,RASGRP1,PTPRC,IL2RB,DTX1,IRF4
MP0002873_normal_phenotype_	2.273376585914479E-14	IGHM,OGT,RAB27B,MYH9,MAPK7,RAD23A,NFKBIA,ESRRA,ATP11C,SRSF3,RGS2,RGS5,PARP4,KCNAB2,LDLR,SLC20A1,ANP32A,ERRFI1,PARVG,MYCN,MKNK1,FEN1,H2-AB1,MID1,DIAP2,GABPA,STAP2,HIF1A,MIB2,VAMP3,ST8SIA1,ARNT,DNAJA3,TRP53,MET,HDAC2,DNAJB1,E2F8,PAWR,SSBP3,KCNQ1OT1,PKLR,ZFPM2,ZFPM1,CD2,ALKBH8,GPR125,CD44,GTPBP1,MYO9B,VRK1,KRAS,ST6GAL1,IL1RL2,AGER,KLF4,KLF3,ACVRL1,SHOC2,GJA1,HELZ,PDPK1,MYO5A,LIMS1,RAB3D,LY6A,PLA2G15,YWHAG,CD19,APBB2,FOXO1,GATA2,GRB2,BLK,ITGB5,RABGAP1L,ITGB3,ITGAX,BMF,FN1,SETDB1,HTT,PODXL,LIN7C,BRCA1,CD79B,CD79A,CXCR6,UBE2N,CD83,SMARCAD1,TNC,TRIB2,MTM1,PPAP2B,KAT2B,TEP1,BMPR1A,CTNNB1,CTGF,FAP,WDR77,GIT2,BCL2L11,SPAG5,ADAMTS5,GNAI2,PROCR,TCF3,ODC1,DVL1,RTN4,SMN1,NCK1,POLA1,FHL2,DNM2,JAG1,ST3GAL2,CECR2,KCNA3,ECE1,EFEMP2,LEPR,KDM5A,PRDX6,IGF2R,ABLIM1,APH1B,NR3C1,ALDH1A2,PAFAH1B3,TERF1,TCIRG1,CREB1,FLT4,DACH2,SIN3B,GGTA1,PDGFRA,AKAP12,GCNT1,GUSB,SLAMF6,NOTCH3,NOTCH2,EPS8,HIP1R,TOP2B,FAM129A,ADAM10,ADAM17,ANKRD32,CYLD,NAT2,ITPR3,ITPR2,MAPK14,BAMBI,PBX2,APOBEC1,SLC6A3,CBX1,GP5,STK3,PPP1R16B,HOXA5,HOXA7,ARHGAP6,KPNB1,MTAP4,RUNX1T1,MPP5,CTSW,CTSB,CTSH,NANOS1,TPM1,RASGRP3,DTX1,SUN2,SLC6A9,8430408G22RIK,SETD8,ATP8A1
MP0002169_no_abnormal_phenotype_	3.199990160505896E-14	IGHM,OGT,RAB27B,MYH9,MAPK7,RAD23A,NFKBIA,ESRRA,ATP11C,SRSF3,RGS2,RGS5,PARP4,KCNAB2,LDLR,SLC20A1,ANP32A,ERRFI1,PARVG,MYCN,MKNK1,FEN1,H2-AB1,MID1,DIAP2,GABPA,STAP2,HIF1A,MIB2,VAMP3,ST8SIA1,ARNT,DNAJA3,TRP53,MET,HDAC2,DNAJB1,E2F8,PAWR,SSBP3,KCNQ1OT1,PKLR,ZFPM2,ZFPM1,CD2,ALKBH8,GPR125,CD44,GTPBP1,MYO9B,VRK1,KRAS,ST6GAL1,IL1RL2,AGER,KLF4,KLF3,ACVRL1,SHOC2,GJA1,HELZ,PDPK1,LIMS1,RAB3D,LY6A,PLA2G15,YWHAG,CD19,APBB2,FOXO1,GATA2,GRB2,BLK,ITGB5,RABGAP1L,ITGB3,ITGAX,BMF,FN1,SETDB1,HTT,PODXL,LIN7C,BRCA1,CD79B,CD79A,CXCR6,UBE2N,CD83,SMARCAD1,TNC,TRIB2,MTM1,PPAP2B,KAT2B,TEP1,BMPR1A,CTNNB1,CTGF,FAP,WDR77,GIT2,BCL2L11,SPAG5,ADAMTS5,GNAI2,PROCR,TCF3,ODC1,DVL1,RTN4,SMN1,NCK1,POLA1,FHL2,DNM2,JAG1,ST3GAL2,CECR2,KCNA3,ECE1,EFEMP2,LEPR,KDM5A,PRDX6,IGF2R,ABLIM1,APH1B,NR3C1,ALDH1A2,PAFAH1B3,TERF1,TCIRG1,CREB1,FLT4,DACH2,SIN3B,GGTA1,PDGFRA,AKAP12,GCNT1,GUSB,SLAMF6,NOTCH3,NOTCH2,EPS8,HIP1R,TOP2B,FAM129A,ADAM10,ADAM17,ANKRD32,CYLD,NAT2,ITPR3,ITPR2,MAPK14,BAMBI,PBX2,APOBEC1,SLC6A3,CBX1,GP5,STK3,PPP1R16B,HOXA5,HOXA7,ARHGAP6,KPNB1,MTAP4,RUNX1T1,MPP5,CTSW,CTSB,CTSH,NANOS1,TPM1,RASGRP3,DTX1,SUN2,SLC6A9,8430408G22RIK,SETD8,ATP8A1
MP0002081_perinatal_lethality_	2.0911281593701482E-13	PIK3CA,LIFR,LIG4,MECOM,MAPK6,TFPI,NFKBIA,GHR,MYCN,CARD10,AZIN1,FEN1,HPGD,LMO4,HIF1A,SMARCA4,BICC1,MET,ABCB7,HDAC2,CXCL14,EBF3,GABBR1,SLC35D1,KIF2A,SSBP2,SH2D3C,CLDN1,ZFPM2,ZFPM1,MAF,CBL,COL5A2,LPAR1,CREB3L2,FUS,CDK5R1,PLAGL1,KRAS,CELSR3,ETS1,KLF4,GJA1,PDPK1,QK,NEO1,PDGFB,CASK,GATA2,NPEPPS,GRB2,ITGB3,NPM1,HTT,PODXL,TET2,KITL,FOXP1,BRCA1,ITGA6,SLC5A3,PHC1,PROS1,SMARCAD1,MTM1,POU2F1,CRIM1,BMPR1A,SSR1,CTNNB1,CTGF,EIF2S1,DNMT3B,DVL1,SYNE1,MARCKS,SYNJ1,SLC23A1,HLX,SMN1,GNB1,TRIP11,WWTR1,DNM2,JAG1,SLC7A7,SLC2A3,PSIP1,CECR2,EPAS1,EFEMP2,NDST1,KDM5A,ARID5B,ZFX,PPM1G,IGF2R,KDM6B,NR3C1,IGF1R,CHD7,TERF1,COL4A1,CREB1,FLT4,FBN1,SLC12A5,SIN3B,DCLRE1B,HUWE1,PDGFRA,SRSF10,GYS1,GUSB,NOTCH2,TOP2B,ADAM10,CTNNBIP1,ADAM17,SLC27A4,CYLD,FAT1,CAPRIN1,PHF21A,PBX3,MORF4L1,PNN,LOX,MLL1,ZFAND5,SRC,HOXA3,B3GNT5,HOXA5,ARHGAP1,PIGA,RUNX1T1,CRKL,CALD1,PTPRD,SUN1,SLC6A9,NFIB
MP0001614_abnormal_blood_vessel_	2.118777762404034E-13	MAP3K7,PIK3CA,MECOM,MYH9,SERPINF1,MAPK7,RGS2,RGS5,SLC20A1,LDLR,ERRFI1,MMP13,MYCN,ALOX15,CLIC4,H2-AB1,CP,HPGD,MPZL3,GNA13,MB,RELB,PNPLA6,HIF1A,ARNT,PTK2,TRP53,SDC4,ZFPM2,ZFPM1,CBL,ADIPOQ,NCSTN,F11R,SGPL1,UBR1,BAZ1B,KRAS,KLF6,AGER,ETS1,ACVRL1,GJA1,SHOC2,PDPK1,QK,2610005L07RIK,LIMS1,COL3A1,PLA2G15,FBLN5,PDGFB,FOXO1,GATA2,CAV1,ITGB3,NPM1,FN1,HTT,PODXL,ITGA6,METAP2,PHC1,LEF1,TIPARP,MAP3K3,PPAP2B,BMPR1A,CTNNB1,CTGF,FAS,IL1RN,TGFBR3,P4HA1,ANGPT1,ARHGEF4,ARHGEF1,SMN1,PTK2B,TRIP11,SELP,NID1,JAG1,VCL,TIMP3,TIMP1,ECE1,EPAS1,EFEMP2,MERTK,LEPR,CDH2,ALDH1A2,CHD7,COL4A2,COL4A1,FLT4,FBN1,RAPGEF1,PDGFRA,CHEK1,PXN,GYS1,NOTCH3,NOTCH2,ADAM10,ADAM17,ADAM19,ABCC9,MAPK14,PBX1,MORF4L1,APOBEC1,LOX,STK3,ZFAND5,RRM2B,HOXA3,PLCG1,HPS1,CRKL,DNM1L
MP0001800_abnormal_humoral_immune_	1.0218571767927583E-12	IGHM,IGLL1,FAS,PIK3CG,C4B,PIK3CD,LIG4,BCL2L11,MARK2,GNAI2,NFKBIE,NFKBIA,BACH2,LDLR,SPIB,NFKBIZ,ARHGEF1,CARD11,DAPP1,SELP,H2-AB1,POU2AF1,RELB,H2-OA,TROVE2,TNFRSF13C,DOCK8,LAT,EBF1,SH2D3C,SDC1,TNFSF13B,LCK,SIGLECG,GALNT1,VPREB1,RAG1,DCN,TCIRG1,PTTG1,GGTA1,C5AR1,TIMD4,CD38,CD37,CCR7,FUS,FCER2A,CD72,SIAE,KRAS,FCER1A,IKZF3,IKZF1,BTLA,FCRLA,LY6A,CYLD,IL10RA,CD22,CD19,TLR1,TIRAP,ITPKB,HOXC4,MAP4K1,B3GNT5,BMF,MALT1,CD79B,CD79A,AOAH,PLCB2,PRKCB,CD84,PRKD2,CD83,CD86,RASGRP3,RASGRP1,PTPRC,IL2RB,CR2,BANK1,IRF4
MP0000266_abnormal_heart_morphology_	1.457817102158856E-12	MAP3K7,PIK3CA,PDHA1,PIK3CG,MECOM,MARK2,EIF2AK1,MAPK6,TFPI,MAPK7,LASP1,MAB21L2,GHR,MYCN,H2-AB1,ATRX,TFRC,GNA13,MPZL3,PNPLA6,HIF1A,TTC7,BICC1,PTK2,DNAJA3,TRP53,HDAC2,TXNRD2,ZFPM2,ZFPM1,ADIPOQ,NCSTN,SGPL1,UBR1,CD36,BAZ1B,PLAGL1,KRAS,SLC31A1,RNF4,STEAP3,ACVRL1,SHOC2,GJA1,PDPK1,QK,LIMS1,COL3A1,PHIP,LY6E,MLLT4,PLA2G15,FBLN5,YWHAQ,PDGFB,FOXO1,GATA2,CAV1,GRB2,ITGB3,FN1,CFLAR,ITGA4,BRCA1,FOXP1,DGCR8,MKL1,PHC1,PRKCA,SMARCAD1,MAP3K3,BMPR1A,CTNNB1,SSR1,FAS,GNAI2,DNMT3B,DVL1,TGFBR3,LATS2,ANGPT1,ARHGEF1,SMN1,FHL2,TCEA1,TRIP11,JAG1,VCL,SLC2A4,TIMP3,ECE1,EPAS1,EFEMP2,EAF2,LEPR,IGF2R,CDH2,IGF1R,ALDH1A2,CHD7,COL4A2,COL4A1,FLT4,FBN1,POLG,HUWE1,PDGFRA,SRSF10,PXN,GYS1,CSRP2,TAX1BP1,NOTCH2,ADAM10,ADAM17,ADAM19,MAPK14,MORF4L1,PNN,SLC4A1,STK3,TFB1M,RRM2B,HOXA3,WRN,CRKL,DNM1L
MP0001784_abnormal_fluid_regulation_	9.666108425531582E-12	SSR1,CTNNB1,MAP3K7,PIK3CA,MECOM,TFPI,MAPK7,GNAI2,RGS5,LDLR,LATS2,HLX,NFKBIZ,SMN1,MYCN,TCEA1,H2-AB1,TFRC,JAG1,IL17RA,RELB,HCST,HIF1A,SMARCA2,SMARCA4,TIMP3,ARNT,PTK2,ECE1,DNAJA3,ANGPTL4,FABP5,E2F4,E2F5,GABBR1,IGF2R,CLDN1,ZFPM2,ZFPM1,RAG1,CDH2,IGF1R,CHD7,TERF1,COL4A2,COL4A1,FLT4,FBN1,ADIPOQ,RAPGEF1,UBR1,VEGFC,PDGFRA,SRSF10,KRAS,SCD1,NOTCH2,ETS1,KLF4,SHOC2,GJA1,NT5E,QK,ADAM19,SLC27A4,LIMS1,PBX1,MORF4L1,PDGFB,FOXO1,PNN,SLC4A1,ZFAND5,CAV1,GRB2,CFLAR,PODXL,FOXP1,EPB4.2,MKL1,CRIM1,DNM1L,SLC6A9,BMPR1A
MP0002086_abnormal_extraembryonic_tissu_	3.012787292894071E-11	CTNNB1,MAP3K7,PIK3CA,LIFR,MYH9,MECOM,TFPI,PELO,MAPK7,PROCR,SLC20A1,ANGPT1,GHR,MYCN,NCK1,NSD1,LIN9,EXOC4,FEN1,ATRX,TFRC,GNA13,JAG1,DAB2,PNPLA6,HCST,HIF1A,ARNT,PTK2,EPAS1,MET,ABCB7,SDC4,IPMK,ZFX,KCNQ1OT1,IGF2R,TXNRD1,ZFPM1,FKBP4,CDH2,IGF1R,ALDH1A2,TERF1,COL4A2,COL4A1,FLT4,NCSTN,UBR1,PDGFRA,PXN,KRAS,LAMB1,SLC31A1,KLF6,NCKAP1,NOTCH2,COPS2,ACVRL1,PDPK1,ADAM10,QK,ADAM17,LIMS1,MLLT4,PPP1R8,MAPK14,PDGFB,FOXO1,GATA2,STK3,CELF1,GRB2,ITGB3,SRC,ITGB7,NPM1,FN1,HTT,SSB,ITGA4,BRCA1,PLCG1,PIGA,CRKL,MAP3K3,POU2F1,PPAP2B,IL2RB,DNM1L,BMPR1A
MP0002083_premature_death_	3.853511246857478E-11	IGHM,MAP3K7,PDHA1,MECP2,LIG4,MAPK7,NFKBIA,RGS5,LDLR,KCNAB2,ERRFI1,USP14,ALOX15,PPP3CA,PAPSS2,C1GALT1,H2-AB1,RELB,RELN,TTC7,BICC1,DNAJA3,TRP53,MET,EBF1,E2F4,E2F5,GABBR1,SSBP2,RAG1,CD4,EXO1,CBL,ID4,SGPL1,CDK5R1,KRAS,IKZF3,IKZF1,ACVRL1,GJA1,PDPK1,MBD2,QK,RBBP8,MYO5A,LIMS1,COL3A1,PHIP,CD22,CD19,FOXO1,CASK,GATA2,CAV1,HAX1,ITGB3,FN1,HTT,KITL,BRCA1,PDCD4,DGCR8,EYA4,MTM1,ERCC8,ZFP191,IL2RB,SULF2,BMPR1A,CTNNB1,FAS,CCNA2,BCL2L11,GNAI2,TCF3,IL1RN,DVL1,HLF,CLN3,SMN1,CLN8,WWTR1,SLC7A7,SLC2A4,ASPH,EDARADD,CECR2,XDH,TIMP3,TROVE2,LAT,EAF2,LEPR,PURA,INPP4A,DCN,CDH2,IGF1R,TCIRG1,FBN1,SNCA,POLG,PDGFRA,TRP53BP1,GUSB,TAX1BP1,ADAM17,ADAM19,TOP3B,CYLD,AFF2,ITPR2,ABCC9,MAPK14,SLC6A3,ITPKB,CNP,MLL1,TFB1M,RRM2B,SRC,B3GNT5,GALC,STRBP,GSN,TPP2,ARHGAP1,NPAS4,MCM3,CRKL,ACTB,PTPRC,PTPRD
MP0002925_abnormal_cardiovascular_devel_	1.0269508697191293E-10	SSR1,CTNNB1,MAP3K7,CTGF,PIK3CA,MECOM,MYH9,SERPINF1,MAPK7,IL1RN,DVL1,TGFBR3,SLC20A1,ANGPT1,ERRFI1,ARHGEF4,MMP13,MYCN,CLIC4,PTK2B,C1GALT1,H2-AB1,CP,HPGD,GNA13,JAG1,VCL,MB,RELB,PNPLA6,HIF1A,TIMP3,ARNT,PTK2,ECE1,TRP53,EPAS1,LEPR,SDC4,ZFPM2,ZFPM1,CDH2,ALDH1A2,CHD7,COL4A1,FLT4,NCSTN,F11R,UBR1,PDGFRA,CHEK1,PXN,KRAS,KLF6,AGER,NCKAP1,NOTCH3,ETS1,ACVRL1,GJA1,SHOC2,PDPK1,ADAM10,QK,ADAM17,ADAM19,MLLT4,MAPK14,FBLN5,PBX1,FOXO1,PNN,GATA2,STK3,TFB1M,GRB2,ITGB3,HOXA3,NPM1,FN1,CFLAR,FOXP1,BRCA1,PLCG1,ITGA6,METAP2,MKL1,PHC1,LEF1,MAP3K3,PPAP2B,DNM1L,BMPR1A
MP0000703_abnormal_thymus_morphology_	1.7827099878786535E-10	IGHM,OGT,PIK3CG,PIK3CD,LIG4,BCL2L11,GNAI2,NFKBIA,CACYBP,TCF3,DNMT3B,ERRFI1,FEN1,FADS2,ARAF,RNASEL,CPA3,RELB,GABPA,SMARCA4,TTC7,ECE1,LAT,E2F4,SSBP2,ARID5B,PURA,LCK,DCK,RAG1,DCN,ALDH1A2,CHD7,CD4,CHD4,TCIRG1,CBL,PTTG1,SGPL1,CCR7,PDGFRA,FUS,TRP53BP1,IKZF1,CD5L,NOTCH3,ETS1,ADAM10,CYLD,PBX1,ITPKB,SATB1,GRB2,RRM2B,HOXA3,HOXA7,KITL,BRCA1,CORO1A,PLCG1,TPP2,ARHGAP1,PHC1,CTSL,CRKL,H2-AA,APEX2,MAP3K3,RASGRP1,PTPRC,IL2RB
MP0009931_abnormal_skin_appearance_	4.88426989847707E-10	FAS,PIK3CG,TFPI,MAPK7,ASPRV1,NFKBIA,TCF3,IL1RN,LDLR,SLC20A1,P4HA1,HLX,ERRFI1,NFKBIZ,SMN1,HK1,FADS2,TFRC,GFRA2,GNA13,MPZL3,LMO4,EDARADD,RELB,NEIL1,PNPLA6,SMARCA4,TTC7,TRP53,E2F4,LOXL1,CLDN1,ZFPM2,ZFPM1,RAG1,DCN,IGF1R,FBN1,COL5A2,PLAGL1,KRAS,SLC31A1,SCD1,KLF6,IKZF1,KLF4,SLC27A4,COL3A1,LY6A,FBLN5,MAPK14,PBX1,MORF4L1,CASK,SLC4A1,NPM1,FN1,KITL,PLCB2,PIGA,RUNX1T1,LEF1,CTSL,CRKL,DGAT1,PROS1,POU2F1,PTPRD,BMPR1A
MP0002088_abnormal_embryonic_growth/wei_	4.88426989847707E-10	CTNNB1,CTGF,PIK3CA,PDHA1,MYH9,TFPI,PELO,MAPK7,PROCR,DNMT3B,SLC20A1,LATS2,P4HA1,BRD4,SMN1,MYCN,C330007P06RIK,HK2,FEN1,MID1,ATRX,TFRC,GNA13,JAG1,SLC7A7,VCL,MB,PNPLA6,HIF1A,ARNT,PTK2,PCYT1A,DNAJA3,ABCB7,E2F4,IPMK,SSBP3,ZFX,IGF2R,CDH2,COL4A2,COL4A1,FLT4,NCSTN,POLG,HUWE1,ATP2C1,PDGFRA,KRAS,NOTCH2,ACVRL1,SHOC2,QK,MAPK14,YWHAQ,PBX1,FOXO1,PNN,STK3,MAP4K4,FN1,CFLAR,BRCA1,PLCG1,ARHGAP6,PHC1,PPAP2B,ACTB,DNM1L
MP0005384_cellular_phenotype_	6.61797838836854E-10	GIT2,PIK3CA,FAS,RAB27A,LIG4,MYH9,NFKBIA,SYNE2,LATS2,P4HA1,NCK1,TRIP11,FEN1,NID1,ATRX,DNM2,BTRC,VCL,GABPA,DOCK2,PTK2,TRAF4,DNAJA3,TRP53,MYO1F,ABCB7,MAD1L1,NDST1,SDC4,ITPRIP,ARID5B,KCNQ1OT1,PURA,IGF2R,IGF1R,CBL,CD44,RAPGEF6,RAPGEF1,SLC12A6,SGPL1,CCR7,ATP2C1,PDGFRA,PLAGL1,TRP53BP1,KRAS,GUSB,AGER,TAX1BP1,EPS8,KLF3,STEAP3,FERMT2,GJA1,2610005L07RIK,PHIP,CYLD,MAPK14,MAP4K5,TNS1,ZFAND5,CAV1,ITGB3,IRAK4,SETDB1,HTT,ITGA4,WRN,KITL,BRCA1,CD79A,CTTN,ARHGAP1,MKL1,PALLD,ARCN1,UBE3A,DNM1L,SETD8
MP0001697_abnormal_embryo_size_	8.659433707379656E-10	CTNNB1,MAP3K7,CTGF,PIK3CA,PDHA1,MECOM,MARK2,MAPK7,PROCR,DNMT3B,LATS2,MTHFD2,P4HA1,MYCN,EXOC4,TCEA1,FEN1,ATRX,LMO4,SLC7A7,VCL,DAB2,PNPLA6,HIF1A,ARNT,PTK2,TRAF4,TRP53,MET,SUV39H1,PRMT3,IPMK,SSBP3,KIF11,ZFX,KCNQ1OT1,ZFR,IGF2R,TXNRD1,ZFPM1,ALDH1A2,NCSTN,RAD51C,POLG,UBR1,DCLRE1B,ATP2C1,PDGFRA,CDK5R1,PXN,KRAS,SLC31A1,FANCL,PDPK1,ANKRD11,TOP2B,ADAM10,QK,LIMS1,MLLT4,NASP,PPP1R8,YWHAQ,MORF4L1,STK3,TFB1M,NPM1,FN1,HTT,BRCA1,METAP2,ARHGAP1,CFL1,TPM1,POU2F1,DNM1L,SULF2,BMPR1A
MP0010768_mortality/aging_	1.845853726286774E-9	PIK3CA,OGT,BSG,TAF4B,MARK2,NFKBIA,SLC20A1,BRD4,ERRFI1,GHR,MYCN,CLIC4,LIN9,AIMP2,ATRX,ARAF,TIA1,RELB,RELN,SMARCA4,TTC7,BICC1,PTK2,TRP53,ABCB7,HDAC4,HDAC2,CXCL14,E2F4,GABBR1,RAG1,MAF,CBL,COL5A2,ID4,SZT2,LPAR1,SLC35A1,BAZ1B,FUS,PLAGL1,KRAS,SLC31A1,KLF7,IKZF1,ETS1,KLF3,GJA1,QK,ADK,MYO5A,LIMS1,COL3A1,PHIP,FOXO1,CASK,GATA2,ITGB3,LIN28A,HTT,TET2,KITL,BRCA1,ITGA8,MKL1,LEF1,EYA4,CFL1,SMARCAD1,UBE3A,TIPARP,POU2F1,SULF2,BMPR1A,BCL2L11,GNAI2,DNMT3B,TCF3,SYNE1,SYNJ1,SLC23A1,SMN1,NCK1,BUB3,WWTR1,DNM2,JAG1,PDE4B,PSIP1,EDARADD,XDH,DOCK1,ANGPTL4,EPAS1,LEPR,ARID5B,ZFX,IGF2R,INPP4A,BCLAF1,NR3C1,IGF1R,ALDH1A2,CHD7,TERF1,TCIRG1,COL4A2,COL4A1,CREB1,FLT4,FBN1,SLC12A5,POLG,PDGFRA,GUSB,NOTCH2,CSRNP1,PRPF31,ADAM10,HERC1,ADAM17,ADAM19,SLC27A4,TOP3B,FAT1,APOBEC1,CNP,HOXC4,TARDBP,SLC4A1,SATB1,CELF1,SRC,NDRG3,B3GNT5,HOXA5,GALC,STRBP,WDR1,TPP2,ARHGAP1,PLCB1,PIGA,EGR3,RUNX1T1,MCM3,CTSL,CRKL,CTSB,RGS10,ACTB,PTPRC,DNM1L,SLC6A9,NFIB
MP0002128_abnormal_blood_circulation_	2.92867284486162E-9	CTNNB1,MAP3K7,PIK3CA,MECOM,TFPI,MAPK7,DNMT3B,IL1RN,LATS2,SMN1,MYCN,C1GALT1,SELP,H2-AB1,GNA13,JAG1,MB,RELB,HIF1A,TIMP1,PTK2,TRP53,EPAS1,EFEMP2,MET,ABCB7,E2F4,LEPR,PRDX6,TXNRD2,ZFPM2,CDH2,CHD7,COL4A2,COL4A1,FLT4,FBN1,ADIPOQ,LPAR1,RAPGEF1,SGPL1,UBR1,VEGFC,PDGFRA,KRAS,GYS1,SLC31A1,TAX1BP1,NOTCH3,NOTCH2,ETS1,ACVRL1,GJA1,SHOC2,NT5E,ADAM19,MAPK14,PDGFB,LOX,TNS1,ZFAND5,GRB2,ITGB3,FN1,CFLAR,ITGA4,KITL,FOXP1,PROS1,TIPARP,PPAP2B,CRIM1,DNM1L,BMPR1A
MP0001672_abnormal_embryogenesis/_devel_	3.1308081974966323E-9	CTNNB1,CTGF,PIK3CA,PDHA1,CCNA2,MYH9,TFPI,PELO,MAPK7,PROCR,DNMT3B,DVL1,SLC20A1,LATS2,P4HA1,BRD4,SMN1,MYCN,C330007P06RIK,HK2,FEN1,MID1,ATRX,TFRC,GNA13,JAG1,SLC7A7,VCL,MB,PNPLA6,HIF1A,ARNT,PTK2,DOCK1,PCYT1A,DNAJA3,ABCB7,E2F4,IPMK,SSBP3,KIF11,TXNRD1,CDH2,COL4A2,COL4A1,FLT4,NCSTN,POLG,HUWE1,ATP2C1,PDGFRA,KRAS,NOTCH2,ACVRL1,SHOC2,ZEB2,PDPK1,QK,MAPK14,YWHAQ,FOXO1,PNN,STK3,MAP4K4,FN1,CFLAR,HTT,BRCA1,PLCG1,ARHGAP6,CTTN,PHC1,POU2F1,PPAP2B,ACTB,DNM1L
MP0005380_embryogenesis_phenotype_	3.1308081974966323E-9	CTNNB1,CTGF,PIK3CA,PDHA1,CCNA2,MYH9,TFPI,PELO,MAPK7,PROCR,DNMT3B,DVL1,SLC20A1,LATS2,P4HA1,BRD4,SMN1,MYCN,C330007P06RIK,HK2,FEN1,MID1,ATRX,TFRC,GNA13,JAG1,SLC7A7,VCL,MB,PNPLA6,HIF1A,ARNT,PTK2,DOCK1,PCYT1A,DNAJA3,ABCB7,E2F4,IPMK,SSBP3,KIF11,TXNRD1,CDH2,COL4A2,COL4A1,FLT4,NCSTN,POLG,HUWE1,ATP2C1,PDGFRA,KRAS,NOTCH2,ACVRL1,SHOC2,ZEB2,PDPK1,QK,MAPK14,YWHAQ,FOXO1,PNN,STK3,MAP4K4,FN1,CFLAR,HTT,BRCA1,PLCG1,ARHGAP6,CTTN,PHC1,POU2F1,PPAP2B,ACTB,DNM1L
MP0002082_postnatal_lethality_	5.062150170565557E-9	PIK3CA,OGT,BSG,MARK2,NFKBIA,SLC20A1,BRD4,ERRFI1,GHR,MYCN,LIN9,AIMP2,ATRX,ARAF,TIA1,RELB,RELN,SMARCA4,TTC7,BICC1,TRP53,ABCB7,HDAC4,HDAC2,CXCL14,E2F4,GABBR1,MAF,CBL,COL5A2,ID4,LPAR1,SZT2,SLC35A1,BAZ1B,FUS,PLAGL1,KRAS,SLC31A1,KLF7,IKZF1,ETS1,KLF3,GJA1,QK,ADK,MYO5A,LIMS1,COL3A1,PHIP,CASK,FOXO1,GATA2,ITGB3,LIN28A,HTT,TET2,KITL,BRCA1,ITGA8,MKL1,LEF1,EYA4,CFL1,SMARCAD1,UBE3A,TIPARP,POU2F1,SULF2,BMPR1A,BCL2L11,GNAI2,TCF3,DNMT3B,SYNE1,SYNJ1,SLC23A1,SMN1,NCK1,WWTR1,JAG1,PDE4B,PSIP1,EDARADD,XDH,DOCK1,ANGPTL4,EPAS1,ARID5B,ZFX,IGF2R,BCLAF1,NR3C1,ALDH1A2,IGF1R,CHD7,TERF1,TCIRG1,COL4A2,COL4A1,FLT4,CREB1,SLC12A5,FBN1,PDGFRA,GUSB,NOTCH2,CSRNP1,PRPF31,ADAM10,ADAM17,ADAM19,SLC27A4,FAT1,APOBEC1,CNP,HOXC4,TARDBP,SLC4A1,CELF1,SRC,NDRG3,HOXA5,GALC,STRBP,WDR1,ARHGAP1,PLCB1,PIGA,EGR3,RUNX1T1,MCM3,CTSL,CRKL,CTSB,RGS10,ACTB,DNM1L,SLC6A9,NFIB
