logFC	ID	logFC	AveExpr	t	P.Value	adj.P.Val	B	gene.symbols1
1.237358989	1420382_at	1.237358989	4.557461277	5.437303292	0.000211824	0.108925461	0.904249181	Apobr
1.238774564	1424356_a_at	1.238774564	5.761505584	3.406835245	0.005936859	0.533495397	-2.056988549	Metrnl
1.244396118	1438365_x_at	1.244396118	8.261861377	5.619894808	0.000161332	0.089090896	1.137310059	Laptm4b
1.264215911	1428114_at	1.264215911	3.623204739	3.065635996	0.010856412	0.646413654	-2.603047952	Slc14a1
1.266173907	1417756_a_at	1.266173907	6.909795367	3.565691299	0.00449457	0.448468482	-1.805177702	Lsp1
1.271440044	1452716_at	1.271440044	5.915162748	3.870584255	0.002651896	0.369668728	-1.328751606	5730469M10Rik
1.274003964	1419589_at	1.274003964	7.506209834	3.811790054	0.002933712	0.385919639	-1.419811724	Cd93
1.279626831	1436915_x_at	1.279626831	7.132128805	3.873733314	0.002637618	0.369668728	-1.32388628	Laptm4b
1.281808985	1453287_at	1.281808985	2.9417614	5.331381103	0.000248608	0.113953578	0.766358378	Ankrd33b
1.282673695	1450699_at	1.282673695	4.215704281	3.769096133	0.003157685	0.401850347	-1.48619363	Selenbp1
1.327176685	1416827_at	1.327176685	6.269535972	4.816984378	0.00055344	0.153275812	0.068736912	Tbxas1
1.342973335	1437171_x_at	1.342973335	5.56396867	2.668369744	0.02202129	0.857007461	-3.239890659	Gsn
1.34968004	1416013_at	1.34968004	5.17315452	3.196840445	0.008601232	0.593950331	-2.392494598	Pld3
1.351960495	1448123_s_at	1.351960495	7.267277541	2.502684104	0.029552962	0.922901211	-3.502648728	Tgfbi
1.353195249	1448213_at	1.353195249	9.810145372	5.172621634	0.000316986	0.119535514	0.555983973	Anxa1
1.35599643	1419532_at	1.35599643	4.951054861	3.11520861	0.009941245	0.617941219	-2.523445742	Il1r2
1.362708223	1454708_at	1.362708223	5.194623414	2.911218775	0.014289699	0.690852001	-2.851096387	Ablim1
1.36932101	1427363_at	1.36932101	5.12944289	4.592497678	0.000794	0.20414818	-0.249982768	NA
1.369506614	1436991_x_at	1.369506614	5.455003163	2.351919498	0.038565351	0.97911823	-3.738714947	Gsn
1.38555413	1418626_a_at	1.38555413	2.737503412	3.782863183	0.003083591	0.400973113	-1.464765023	Clu
1.388611603	1452519_a_at	1.388611603	6.293234288	4.110047812	0.00176475	0.307147989	-0.962469582	Zfp36
1.391932222	1450905_at	1.391932222	5.27652519	4.098648089	0.001799021	0.308368518	-0.9797295	Plxnc1
1.4004301	1427351_s_at	1.4004301	4.984964118	2.44099694	0.032960508	0.939708937	-3.599651278	Ighm
1.413164129	1420664_s_at	1.413164129	5.26602126	5.272434424	0.000271966	0.113953578	0.688764855	Procr
1.414765146	1448752_at	1.414765146	9.036446499	2.898238853	0.014623901	0.693329025	-2.871936443	Car2
1.428809663	1451161_a_at	1.428809663	6.059775996	3.291478916	0.007275295	0.557484301	-2.240995751	Emr1
1.45819591	1436212_at	1.45819591	5.055902013	4.814658006	0.000555494	0.153275812	0.065477687	Tmem71
1.459558193	1427742_a_at	1.459558193	3.997461218	2.914379066	0.014209496	0.690852001	-2.846021825	Klf6
1.460947558	1422760_at	1.460947558	3.426807471	5.898972078	0.000107377	0.064465502	1.482229292	Padi4
1.528770749	1433428_x_at	1.528770749	7.670311518	3.759918133	0.003208104	0.401850347	-1.500491379	Tgm2
1.546447171	1419599_s_at	1.546447171	6.417898157	2.86939958	0.015394769	0.705105336	-2.918225244	Ms4a6d
1.568744192	1433508_at	1.568744192	5.250111515	2.900773043	0.014558041	0.693329025	-2.86786793	Klf6
1.572862133	1421579_at	1.572862133	3.935268084	7.282010287	1.67E-05	0.028038167	2.99826374	Hoxa9
1.573386893	1416101_a_at	1.573386893	6.440412488	4.842432776	0.000531489	0.153275812	0.104329466	Hist1h1c
1.598284651	1437277_x_at	1.598284651	8.062219672	3.759363876	0.003211175	0.401850347	-1.501355122	Tgm2
1.601546454	1420805_at	1.601546454	6.676666076	3.061431833	0.010937843	0.647852436	-2.609800662	Myl10
1.616581291	1416041_at	1.616581291	5.156306174	4.006530274	0.002102735	0.339832084	-1.119866953	Sgk1
1.620083691	1455900_x_at	1.620083691	6.535897959	4.136072509	0.001689041	0.303642821	-0.923135859	Tgm2
1.642101598	1448233_at	1.642101598	7.002571199	3.524610541	0.004829003	0.459079906	-1.870094992	Prnp
1.643439098	1419561_at	1.643439098	5.791856353	2.380391362	0.036680124	0.962907566	-3.694407116	Ccl3
1.679227656	1417065_at	1.679227656	5.020735337	2.548688386	0.027238721	0.909681487	-3.429986061	Egr1
1.69233848	1417500_a_at	1.69233848	5.085792025	2.507154207	0.029319891	0.921089948	-3.495599719	Tgm2
1.740332341	1448830_at	1.740332341	6.66578541	3.857486906	0.002712146	0.369668728	-1.349000281	Dusp1
1.753777452	1449048_s_at	1.753777452	4.351849937	5.275674451	0.000270623	0.113953578	0.693045702	Rab4a
1.775766951	1449360_at	1.775766951	6.382071686	4.275847839	0.001336574	0.270176862	-0.713571768	Csf2rb2
1.783268923	1422631_at	1.783268923	5.126403654	4.72577731	0.00064031	0.172471982	-0.059733009	Ahr
1.799335795	1452366_at	1.799335795	5.191807403	6.364780527	5.57E-05	0.054760526	2.027987028	Csgalnact1
1.887216173	1449431_at	1.887216173	4.171230398	6.945834172	2.56E-05	0.034216486	2.658127018	Trpc6
1.928017604	1417184_s_at	1.928017604	8.328234579	4.130178109	0.001705886	0.303642821	-0.932036165	NA
1.958421491	1421193_a_at	1.958421491	3.493868799	6.174431382	7.26E-05	0.054760526	1.809436069	Pbx3
1.983383959	1448926_at	1.983383959	3.659272406	8.113089206	6.08E-06	0.017192005	3.767803425	Hoxa5
2.036160756	1418809_at	2.036160756	3.968187285	4.233332781	0.001434818	0.279863678	-0.777007304	NA
2.355949762	1437458_x_at	2.355949762	4.985208281	5.185019846	0.000310988	0.119535514	0.572572521	Clu
2.532932123	1454849_x_at	2.532932123	4.723287572	4.948551528	0.000449393	0.143794684	0.25154957	Clu
2.593791387	1450967_at	2.593791387	5.295309544	7.249537529	1.73E-05	0.028038167	2.966162211	Ptplad2
2.757396583	1434736_at	2.757396583	5.644914002	3.555073894	0.004578653	0.448468482	-1.821941175	Hlf
2.929119805	1437689_x_at	2.929119805	4.713049496	6.261297776	6.43E-05	0.054760526	1.909931118	Clu
3.107334776	1434735_at	3.107334776	6.019630095	5.603157471	0.000165377	0.089090896	1.116190571	Hlf
4.38446039	1427242_at	4.38446039	3.646246143	30.21196541	7.45E-12	8.43E-08	9.726610344	Ddx4
5.029458267	1416325_at	5.029458267	4.672370588	11.97095611	1.31E-07	0.000742053	6.300460756	Crisp1
