Term	P-value	Genes
binding (GO:0005488)	0.42266243330687814	TPSB2,IL12A,PRG2,SYNPO,MEF2C,PKD2L1,HOXA7,HOXA9,TSC22D1,VEGFA,HOMER2,HPGD,CCL3,SPINT1,NRGN,CD27,LAT2,LTF,VLDLR,MX1,CTSH
ion channel activity (GO:0005216)	0.4304008233830972	PKD2L1
RNA polymerase II transcription factor activity (GO:0003702)	0.4486253546767245	MEF2C
transcription factor activity (GO:0003700)	0.45814675759156426	MEF2C,HOXA7
channel activity (GO:0015267)	0.45928915158428035	PKD2L1
cytoskeletal protein binding (GO:0008092)	0.4867639493190167	PKD2L1
cation transmembrane transporter activity (GO:0008324)	0.5670798309820337	PKD2L1
purine nucleotide binding (GO:0017076)	0.5906038489296107	MX1
hydrolase activity, acting on ester bonds (GO:0016788)	0.6505691979035384	EYA1
ion transmembrane transporter activity (GO:0015075)	0.6505691979035384	PKD2L1
structural molecule activity (GO:0005198)	0.6551652293091115	CHI3L1
oxidoreductase activity (GO:0016491)	0.6641832801691685	HPGD
DNA binding (GO:0003677)	0.7401651609453539	MEF2C,HOXA7
transcription regulator activity (GO:0030528)	0.7930062940577209	MEF2C,HOXA7
transporter activity (GO:0005215)	0.8460646106484199	PKD2L1
nucleic acid binding (GO:0003676)	0.8783165963190104	MEF2C,HOXA7
molecular_function (GO:0003674)	1.0	EMR1,TPSB2,IL12A,PRG2,SYNPO,MEF2C,CHI3L1,PKD2L1,HOXA7,HOXA9,CMA1,TSC22D1,VEGFA,MOCOS,HOMER2,HPGD,CCL3,SPINT1,NRGN,CD27,LAT2,LTF,VLDLR,ELTD1,MX1,EYA1,CTSH
