Term	P-value	Genes
MP0000001_mammalian_phenotype_	0.018769296126094848	ELANE,VEGFA,FN1,XDH,B4GALT6,FCGR1,SCARF1,EPHB2,SORL1,PRKCB,MARCKS,H2AFY,HOMER2,CLDN15,ELK3,MEF2C,EGFL7,MMP14,HPGD,IL18,PKIB,CCL2,AHNAK,SPINT1,SLC7A11,CEBPE,CD52,NRP1,MFGE8,CSF1R,LILRB4,CLEC5A,ADAM17,HOXA2,HOXA5,HOXA7,ISG15,FPR2,DNAJC6,EGLN3,RAB3D,LTB4R1,EYA1,DGAT2,TGM2,MPO,DNMT3L,P2RY14,DDX58,TSC22D1,CSRP3,LYZ2,STAT1,CTSS,CTSC,CTSH
MP0002925_abnormal_cardiovascular_devel_	0.02064412773776747	MEF2C,EGFL7,MMP14,HPGD,CCL2,MEIS1,VEGFA,NRP1,ADAM17,BCL2,VLDLR,MFGE8,FN1
MP0008873_increased_physiological_sensi_	0.02300105561436659	CPA3,UACA,SLC7A11,IL12A,TGM2,MPO
MP0009278_abnormal_bone_marrow_	0.026428407882107142	FPR2,TSC22D1
MP0000689_abnormal_spleen_morphology_	0.026573830023202148	DLK1,CDKN2C,SLC40A1,DDX58,TREX1,ADAM17,BCL2,MFGE8,LAT2,HOXA9,CSF1R,LTF,CD24A,GIMAP1
MP0000477_abnormal_intestine_morphology_	0.02659065861021358	EPHB2,ADAM17,CLDN15,BCL2,LYZ2,STAT1,SLC40A1,HOXA5
MP0000678_abnormal_parathyroid_gland_	0.031107610292592118	EYA1,VEGFA
MP0004811_abnormal_neuron_physiology_	0.03133270717853985	VEGFA,NRP1,STAT1,CDKN2C,DNAJC6,CCL2,FN1,EGLN3
MP0000249_abnormal_blood_vessel_	0.03250004635204082	FCER1A,ACTA2,CCL2,ELK3,SORL1,PRKCB,MPO
MP0002277_abnormal_respiratory_mucosa_	0.03608708044214689	FPR2,HOXA5
MP0004782_abnormal_surfactant_physiolog_	0.03608708044214689	LYZ2,HOXA5
MP0001663_abnormal_digestive_system_	0.03658188442135219	IL18,EPHB2,CLDN15,CEBPE
MP0000343_altered_response_to_	0.04094887072136625	CCL2,TGM2,STAT1
MP0002168_other_aberrant_phenotype_	0.04094887072136625	MMP14,FN1,MARCKS
MP0002405_respiratory_system_inflammati_	0.041744365595580264	UACA,LTB4R1,PRG2,IL12A,CEBPE
MP0002135_abnormal_kidney_morphology_	0.04695787908238594	MEF2C,DAB2,CDKN2C,XDH,MEIS1,WHRN,TSC22D1,VEGFA,TREX1,BCL2,LYZ2,EYA1
MP0001175_abnormal_lung_morphology_	0.04961944418324909	HSD11B1,MMP14,CDKN2C,MEIS1,VEGFA,ADAM17,LYZ2,ELK3,HOXA5
MP0002063_abnormal_learning/memory/cond_	0.0502462764207144	HSD11B1,CCL3,CCL2,HDC,DLG3,KLF9,HOMER2,VLDLR,PRKCB
MP0003953_abnormal_hormone_level_	0.05649184466917295	HSD11B1,HPGD,CDKN2C,CCL2,WHRN,SDC3,HDC,SLC7A11,EGLN3,HMGN3,HOXA5,LTB4R1,TGM2
MP0010155_abnormal_intestine_physiology_	0.0568471302946404	DDX58,ADAM17,CLDN15,LYZ2,CEBPE
MP0002177_abnormal_outer_ear_	0.05710362771182384	HOXA2,HOXA5,EYA1,BCL2
MP0000759_abnormal_skeletal_muscle_	0.05784561170158353	MEF2C,MMP14,BCL2,XDH,CCL2,HOXA2,EYA1
MP0001881_abnormal_mammary_gland_	0.05981255644130822	MFGE8,XDH,HOXA9
MP0009672_abnormal_birth_weight_	0.05981255644130822	DNAJC6,MMP14,DGAT2
MP0005334_abnormal_fat_pad_	0.06107001819648904	HSD11B1,VLDLR,IL18,DLK1,CCL2,HDC
MP0001879_abnormal_lymphatic_vessel_	0.06494544057540831	ELK3,VEGFA
MP0003656_abnormal_erythrocyte_physiolo_	0.06494544057540831	CD24A,CD59A
MP0005508_abnormal_skeleton_morphology_	0.06703010364116922	HOXA2,HOXA5,CSF1R,MMP14
MP0002249_abnormal_larynx_morphology_	0.06815119366224281	HOXA5,EYA1
MP0002998_abnormal_bone_remodeling_	0.0715421991772084	CSF1R,MMP14,ADAM17,STAT1
MP0005381_digestive/alimentary_phenotyp_	0.07308014837693642	IL18,EPHB2,CLDN15,CEBPE
MP0000266_abnormal_heart_morphology_	0.07562131121658715	MEF2C,IL18,CCL2,MEIS1,SPINT1,VEGFA,NRP1,FN1,TGM2,DNMT3L,WHRN,TSC22D1,TREX1,CSRP3,ADAM17
MP0000490_abnormal_crypts_of_	0.07566169894192155	EPHB2,CLDN15,BCL2
MP0008874_decreased_physiological_sensi_	0.07939955551287396	CCL2,ELANE,STAT1,P2RY13
MP0005166_decreased_susceptibility_to_	0.08203782887707457	IL18,LYZ2,UACA
MP0005448_abnormal_energy_balance_	0.08598321365707713	IL18,CCL2,SDC3,HDC
MP0009931_abnormal_skin_appearance_	0.0867800214603941	MMP14,SLC40A1,MEIS1,SPINT1,GFI1B,LYZ2,FN1,DGAT2
MP0001544_abnormal_cardiovascular_syste_	0.09241872968852508	VEGFA,ADAM17,HPGD,ELK3,TGM2
MP0005385_cardiovascular_system_phenoty_	0.09241872968852508	VEGFA,ADAM17,HPGD,ELK3,TGM2
MP0008569_lethality_at_weaning_	0.09777463587300707	MMP14,HOXA2,STAT1
MP0004087_abnormal_muscle_fiber_	0.09854184145124067	VEGFA,TREX1,CSRP3,MMP14,ADAM17,MPO
MP0001545_abnormal_hematopoietic_system_	0.09912919223755544	FPR2,TSC22D1
MP0005397_hematopoietic_system_phenotyp_	0.09912919223755544	FPR2,TSC22D1
MP0003566_abnormal_cell_adhesion_	0.09912919223755544	TGM2,MFGE8
MP0003935_abnormal_craniofacial_develop_	0.09983491000356434	MEF2C,VEGFA,NRP1,MMP14,HOXA2,EYA1
MP0005464_abnormal_platelet_physiology_	0.10011660841990261	SLC7A11,SLPI,ADAM17
MP0004883_abnormal_blood_vessel_	0.1064679787261815	SORL1,PRKCB
MP0005595_abnormal_vascular_smooth_	0.10970694070663393	SORL1,ACTA2,CCL2
MP0002081_perinatal_lethality_	0.11324448783113664	MEF2C,MMP14,HPGD,SPINT1,VEGFA,NRP1,BCL11A,EYA1,DGAT2,MARCKS,DLK1,DLG3,ADAM17,LYZ2,HOXA2,HOXA5
MP0009115_abnormal_fat_cell_	0.11463120403265084	DLK1,CCL2,HDC
MP0002086_abnormal_extraembryonic_tissu_	0.11532411302434949	MEF2C,DNMT3L,DAB2,SPINT1,S100A8,VEGFA,NRP1,GFI1B,ADAM17,FN1
MP0000681_abnormal_thyroid_gland_	0.11773812688093163	HOXA5,EYA1
MP0000163_abnormal_cartilage_morphology_	0.11887511811785775	MMP14,ADAM17,HOXA2,HOXA5,CSF1R,EYA1
MP0002733_abnormal_thermal_nociception_	0.12217186662192932	SLC40A1,HDC,CTSC
MP0005376_homeostasis/metabolism_phenot_	0.1267966793042264	FPR2,CCL2,SORL1,PRKCB,MPO
MP0005023_abnormal_wound_healing_	0.12729809940237807	CCL2,FN1,SLPI
MP0009333_abnormal_splenocyte_physiolog_	0.12929225495782876	SLC40A1,BCL2
MP0005257_abnormal_intraocular_pressure_	0.13053769168620455	GPNMB
MP0005620_abnormal_muscle_contractility_	0.1318904993229248	MEF2C,VEGFA,CSRP3,ACTA2,IL18
MP0003075_altered_response_to_	0.13713669701761916	IL18,FN1
MP0009765_abnormal_xenobiotic_induced_	0.13777690552205435	CPA3,CCL2,IL12A
MP0010630_abnormal_cardiac_muscle_	0.13882503413864955	MEF2C,VEGFA,TREX1,CSRP3,ADAM17
MP0001851_eye_inflammation_	0.1450837779283255	ADAM17,CEBPE
MP0005395_other_phenotype_	0.14582390244778307	FN1,MARCKS,MMP14
MP0004085_abnormal_heartbeat_	0.14736922235223124	VEGFA,CSRP3,EGFL7,TGM2
MP0001324_abnormal_eye_pigmentation_	0.14854030209897928	CCL2,GPNMB,VLDLR
MP0002113_abnormal_skeleton_development_	0.1521572907878616	MEF2C,MMP14,ADAM17,STAT1,HOXA2,HOXA5,HOXA9,CSF1R
MP0002127_abnormal_cardiovascular_syste_	0.15312471605529332	MEF2C,NRP1
MP0002972_abnormal_cardiac_muscle_	0.15383518328177373	MEF2C,IL18,VEGFA,CSRP3
MP0010368_abnormal_lymphatic_system_	0.16043824099851983	ELK3
MP0002254_reproductive_system_inflammat_	0.16043824099851983	MFGE8
MP0003303_peritoneal_inflammation_	0.16043824099851983	CEBPE
MP0002106_abnormal_muscle_physiology_	0.1626212264890348	VEGFA,CCL2,ADAM17,P2RY14
MP0003948_abnormal_gas_homeostasis_	0.16355444415506096	VEGFA,EGFL7,MMP14,STAT1,IL18,WHRN
MP0002083_premature_death_	0.16478971320566188	USP18,MMP14,CDKN2C,CCL3,CEBPE,EPHB2,BCL2,FN1,CSF1R,TGM2,XDH,TREX1,ADAM17,LYZ2,ELK3
MP0003186_abnormal_redox_activity_	0.1653437397671753	SEPX1,STAT1
MP0005671_abnormal_response_to_	0.1653437397671753	LILRB4,FGL2
MP0002751_abnormal_autonomic_nervous_	0.16945474686049103	EGLN3,BCL2
MP0009840_abnormal_foam_cell_	0.17017665068764382	CCL2
MP0003191_abnormal_cellular_cholesterol_	0.17017665068764382	P2RY13
MP0000537_abnormal_urethra_morphology_	0.17017665068764382	EPHB2
MP0002229_neurodegeneration_	0.17360595860690797	VEGFA,BCL2,VLDLR,CCL2,WHRN,GPNMB
MP0002102_abnormal_ear_morphology_	0.17980300850915298	HOXA2
MP0000647_abnormal_sebaceous_gland_	0.1860632224750114	ADAM17,UACA
MP0003936_abnormal_reproductive_system_	0.1876807142552715	MFGE8,XDH,HOXA9,CSF1R
MP0010030_abnormal_orbit_morphology_	0.1893185932981748	MMP14
MP0010769_abnormal_survival_	0.19283387610948702	MEF2C,MMP14,DNAJC6,EGLN3,VEGFA,NRP1,BCL2,CSF1R,DGAT2,XDH,DDX58,CSRP3,ADAM17,LYZ2,STAT1,ELK3,HOXA2,HOXA5
MP0001340_abnormal_eyelid_morphology_	0.19709120019186685	ADAM17,DLK1,HOXA5,EYA1
MP0008770_decreased_survivor_rate_	0.20185086285485263	VEGFA,ADAM17,DDX58,EGLN3
MP0004381_abnormal_hair_follicle_	0.20802248693703468	BCL2
MP0005193_abnormal_anterior_eye_	0.21068784854625497	ADAM17,STAT1,MEIS1,EGLN3,GPNMB,CEBPE
MP0010768_mortality/aging_	0.21758711177866405	MEF2C,MMP14,DNAJC6,EGLN3,VEGFA,NRP1,BCL2,CSF1R,DGAT2,XDH,DDX58,CSRP3,ADAM17,LYZ2,STAT1,ELK3,HOXA2,HOXA5
MP0000049_abnormal_middle_ear_	0.2198859015835097	EYA1,HOXA2
MP0002932_abnormal_joint_morphology_	0.22098435604156483	HOXA5,MMP14,EYA1
MP0000778_abnormal_nervous_system_	0.22098435604156483	EPHB2,MARCKS,NRP1
MP0000432_abnormal_head_morphology_	0.23440281758893783	MARCKS,MMP14,CCL2,VEGFA,BCL2,CSF1R,EYA1
MP0004885_abnormal_endolymph_	0.235278676981315	EPHB2
MP0003315_abnormal_perineum_morphology_	0.235278676981315	EPHB2
MP0003755_abnormal_palate_morphology_	0.24358338204272947	VEGFA,MMP14,HOXA2,EYA1
MP0004264_abnormal_extraembryonic_tissu_	0.24415567987789033	SPINT1
MP0003795_abnormal_bone_structure_	0.2448214742843279	MEF2C,MMP14,CCL2,CEBPE,ADAM17,STAT1,CSF1R
MP0005388_respiratory_system_phenotype_	0.2455458092134331	LILRB4,HOXA5,LTB4R1
MP0002133_abnormal_respiratory_system_	0.2455458092134331	LILRB4,HOXA5,LTB4R1
MP0009703_decreased_birth_body_	0.2455458092134331	DNAJC6,MMP14,DGAT2
MP0000383_abnormal_hair_follicle_	0.25293046529040475	ADAM17
MP0003122_maternal_imprinting_	0.2616042006800734	DLK1
MP0002909_abnormal_adrenal_gland_	0.2616042006800734	EGLN3
MP0005187_abnormal_penis_morphology_	0.2616042006800734	UACA
MP0003045_fibrosis_	0.2616042006800734	MMP14
MP0000609_abnormal_liver_physiology_	0.2642964950906415	HSD11B1,P2RY13,DLK1,SLC40A1,CCL2,UACA,LTF
MP0003699_abnormal_female_reproductive_	0.26478486272377105	DNMT3L,HPGD,LCN2,VEGFA,ADAM17,HOXA9,CSF1R,EYA1
MP0004084_abnormal_cardiac_muscle_	0.2701780403135265	VEGFA
MP0002752_abnormal_somatic_nervous_	0.2714114877840978	CCL2,WHRN,GPNMB,VEGFA,EPHB2,NRP1,BCL2,VLDLR,HOXA2,EYA1
MP0005075_abnormal_melanosome_morpholog_	0.278653125385304	BCL2
MP0004233_abnormal_muscle_weight_	0.278653125385304	CCL2
MP0003329_amyloid_beta_deposits_	0.278653125385304	SORL1
MP0001664_abnormal_digestion_	0.27999457054814925	IL18,HOXA5
MP0002166_altered_tumor_susceptibility_	0.2870305841192701	STAT1
MP0000026_abnormal_inner_ear_	0.28707290646572875	EPHB2,HOXA2,WHRN,EYA1
MP0005330_cardiomyopathy_	0.28859265625769037	TREX1,CSRP3
MP0002085_abnormal_embryonic_tissue_	0.2885964794941381	MEF2C,DNMT3L,DAB2,SLC40A1,S100A8,VEGFA,NRP1,ADAM17,HOXA2,FN1,EYA1
MP0005452_abnormal_adipose_tissue_	0.2915323876694067	IL18,XDH,CCL2,WHRN,SDC3,HDC,DGAT2
MP0000313_abnormal_cell_death_	0.2950661075096654	CDKN2C,SPINT1,SLC7A11,VEGFA,LYZ2,STAT1,PMAIP1,UACA
MP0002161_abnormal_fertility/fecundity_	0.29562324914837046	MMP14,CDKN2C,DNAJC6,CCL2,VEGFA,NLGN2,MFGE8,CSF1R,EYA1,DNMT3L,DLK1,LCN2,ADAM17,HOXA9,CD24A
MP0003942_abnormal_urinary_system_	0.3014681818318374	EYA1,BCL2
MP0001873_stomach_inflammation_	0.3034970718758711	IL18
MP0000465_gastrointestinal_hemorrhage_	0.3034970718758711	IL18
MP0003861_abnormal_nervous_system_	0.30389549180029657	USP18,CDKN2C,EGLN3,VEGFA,EPHB2,NRP1,VLDLR,FN1,DNMT3L,SLC40A1,DLG3,HOXA2
MP0003115_abnormal_respiratory_system_	0.3057522578703332	MMP14,HOXA5
MP0002069_abnormal_eating/drinking_beha_	0.3087990909736323	MARCKS,IL18,CCL3,CCL2,SDC3,SPINT1,HOXA2,DGAT2
MP0002019_abnormal_tumor_incidence_	0.31003083686112104	IL12A,CDKN2C,CCL2,DDX58,SLC7A11,BCL2,MFGE8,FN1,UACA
MP0005408_hypopigmentation_	0.3115882940177499	BCL2
MP0003252_abnormal_bile_duct_	0.3115882940177499	P2RY13
MP0004272_abnormal_basement_membrane_	0.31958627643586296	SPINT1
MP0001784_abnormal_fluid_regulation_	0.32691635272512376	DNMT3L,EGFL7,CDKN2C,SLC40A1,VEGFA,GFI1B,DGAT2
MP0010678_abnormal_skin_adnexa_	0.3274920848569394	ADAM17
MP0002082_postnatal_lethality_	0.3277943680224551	MEF2C,MMP14,DNAJC6,VEGFA,NRP1,BCL2,CSF1R,DGAT2,XDH,DDX58,CSRP3,ADAM17,LYZ2,ELK3,HOXA5
MP0010770_preweaning_lethality_	0.32905058126710696	MEF2C,MMP14,DNAJC6,VEGFA,NRP1,BCL2,CSF1R,DGAT2,XDH,DDX58,CSRP3,ADAM17,LYZ2,ELK3,HOXA5
MP0002233_abnormal_nose_morphology_	0.3313425177297661	EYA1,BCL2
MP0000631_abnormal_neuroendocrine_gland_	0.3313425177297661	CDKN2C,EYA1
MP0002078_abnormal_glucose_homeostasis_	0.3328602161651929	HSD11B1,CCL2,WHRN,SDC3,HDC,HMGN3,CTSS,DGAT2,TGM2
MP0002697_abnormal_eye_size_	0.333886584271372	SLC40A1,MMP14,ADAM17
MP0005369_muscle_phenotype_	0.3342378551362987	VEGFA,ADAM17,P2RY14,CCL2
MP0003567_abnormal_fetal_cardiomyocyte_	0.3353067729702888	ADAM17
MP0006082_CNS_inflammation_	0.3353067729702888	CCL3
MP0010307_abnormal_tumor_latency_	0.3353067729702888	CDKN2C
MP0002735_abnormal_chemical_nociception_	0.34303138246122566	HDC
MP0004859_abnormal_synaptic_plasticity_	0.34303138246122566	VLDLR
MP0008875_abnormal_xenobiotic_pharmacok_	0.34303138246122566	ABCB1B
MP0002006_tumorigenesis_	0.34303138246122566	STAT1
MP0005085_abnormal_gallbladder_physiolo_	0.34303138246122566	P2RY13
MP0001853_heart_inflammation_	0.34303138246122566	TREX1
MP0001970_abnormal_pain_threshold_	0.3434211103431759	SLC40A1,HDC,CTSC
MP0000462_abnormal_digestive_system_	0.3506669432570389	CLDN15
MP0002114_abnormal_axial_skeleton_	0.3507611411566696	MEF2C,MMP14,DLK1,VEGFA,HOXA5,HOXA7,HOXA9,EYA1
MP0000750_abnormal_muscle_regeneration_	0.35821447359040104	CCL2
MP0001186_pigmentation_phenotype_	0.36065008982479396	ADAM17,BCL2,CCL2,SLC7A11
MP0002115_abnormal_skeleton_extremities_	0.36797983749851293	MEF2C,MMP14,ADAM17,STAT1,HOXA9,CSF1R
MP0002098_abnormal_vibrissa_morphology_	0.36921133277968576	SPINT1,ADAM17
MP0003632_abnormal_nervous_system_	0.37751936215304205	HOXA2,SORL1
MP0002557_abnormal_social/conspecific_i_	0.37913985908118386	VEGFA,NLGN2,CSF1R,WHRN
MP0000598_abnormal_liver_morphology_	0.38273725284454735	DLK1,MEIS1,WHRN,DDX58,TREX1,LYZ2,STAT1,UACA
MP0000371_diluted_coat_color_	0.3857827364638022	SLC7A11,BCL2
MP0008775_abnormal_heart_ventricle_	0.38754425334302045	VEGFA
MP0003724_increased_susceptibility_to_	0.3946665051054489	FPR2
MP0000604_amyloidosis_	0.3946665051054489	SORL1
MP0002882_abnormal_neuron_morphology_	0.4014561199007853	CDKN2C,DNAJC6,CCL2,EGLN3,GPNMB,VEGFA,EPHB2,NRP1,BCL2,VLDLR,EYA1,WHRN,HOXA2
MP0003221_abnormal_cardiomyocyte_apopto_	0.4017065977542476	STAT1
MP0002896_abnormal_bone_mineralization_	0.40623071235935954	CSF1R,MMP14
MP0000428_abnormal_craniofacial_morphol_	0.40623071235935954	HOXA2,MMP14
MP0003690_abnormal_glial_cell_	0.4086654713583582	CCL2
MP0000372_irregular_coat_pigmentation_	0.4086654713583582	BCL2
MP0005647_abnormal_sex_gland_	0.4086654713583582	CSF1R
MP0003448_altered_tumor_morphology_	0.41432014027337977	MFGE8,TGM2
MP0004036_abnormal_muscle_relaxation_	0.4155440553413171	VEGFA
MP0002282_abnormal_trachea_morphology_	0.4223432685485474	HOXA5
MP0004742_abnormal_vestibular_system_	0.4223432685485474	EPHB2
MP0000467_abnormal_esophagus_morphology_	0.4290640194003935	ADAM17
MP0005310_abnormal_salivary_gland_	0.4487644280689776	CTSS
MP0002796_impaired_skin_barrier_	0.4487644280689776	DGAT2
