Term	P-value	Genes
MP0000689_abnormal_spleen_morphology_	5.897350334257149E-8	IGHM,BRAF,PIK3CD,TGFBR3,SELL,RASSF5,BNIP3L,CBFB,TNFRSF13B,DOCK8,VAV1,CDKN1A,CDKN1B,IKBKG,E2F2,CDK6,PKLR,VPREB1,CEBPA,IL6ST,APOE,CD34,ADD2,SPNB1,NCKAP1L,ETS1,SASH3,SPNA1,BCL2,FCGR2B,KLHL6,SLC4A1,GABPB2,SATB1,FECH,MFGE8,TNS3,ASB1,ITGAL,HOXA9,CSF1R,MAFG,PTPN6,EPB4.1,EPB4.2,FOS,PRKCD,CTSG,CD24A,NFAT5,IRF8,IRF1
MP0001614_abnormal_blood_vessel_	8.39315721886908E-8	BRAF,MECOM,SERPINF1,JUN,LFNG,RGS2,PNPLA6,HDAC7,CEBPA,HIF3A,APOE,UBP1,ETS1,ETS2,NRP1,SPNA1,BCL2,ETV6,MFGE8,PODXL,ZFP148,PRKCD,ZMIZ1,TRA2B,TIPARP,MPO,ROCK1,TGFBR2,TGFBR3,FLNB,RASA3,CBFB,HHEX,MYH10,FES,CD1D1,VIM,FBN1,ANXA2,PDGFRB,PXN,NOTCH1,PON2,TMOD1,MOSPD3,CLEC1B,THBS1,FZD5,PROKR1,STK3,ZFAND5,STRAP,SOX4,SCARB2,PLCG1,RAMP2,SMO
MP0002081_perinatal_lethality_	3.0111396257837575E-7	MECOM,JUN,TFPI,LFNG,LMO4,FNDC3B,TACC3,VAMP2,NR4A2,CDKN1A,STXBP1,CEBPA,IL6ST,CREB3L2,KRT10,SPNB1,ETS1,NRP1,SPNA1,RAB3A,NEO1,MLLT3,CASK,PDGFC,TRF,PODXL,TET2,FOS,NFAT5,PTPRS,GRB10,H3F3A,MARCKS,SYNJ1,FLNB,GNAQ,GUCY1B3,CBFB,ANK1,ATG9A,MYH10,MAN1A2,LCP2,IGF1R,FBN1,DCLRE1B,PDGFRB,TRIO,ZFP238,MOSPD3,CLEC1B,MEG3,PHF21A,PBX3,THRA,ZFAND5,SOX6,GADD45GIP1,HOXA5,MAFG,NXN,PIGA,SMO,CALD1,SLC6A9
MP0001800_abnormal_humoral_immune_	4.5502535656666457E-7	IGHM,PIK3CG,PIK3CD,NFKBIZ,SWAP70,CBFB,TNFRSF13B,DOCK8,VAV1,CDKN1A,PDE7A,EBF1,IKBKG,HEXB,CD1D1,CSF2RB,LCK,LCP2,VPREB1,IL6ST,APOE,CD69,FCER1A,LGALS3,NOTCH1,SASH3,SPNA1,GADD45A,HCLS1,FCGR2B,HOXC4,GABPB2,ITGAL,PTPN6,PRKCD,RSAD2,NFAT5,IRF8,IRF1
MP0010769_abnormal_survival_	6.746403526432932E-7	BRAF,F5,JUN,LFNG,VAMP2,NR4A2,CDKN1A,CDKN1B,IKBKG,CEBPA,ID2,GDF3,IL6ST,APOE,CLCN3,SPNB1,KLF7,IKZF2,ETS1,KLF3,NRP1,ADK,SPNA1,BCL2,ETV6,MLLT3,CASK,PDGFC,TRF,CSF1R,ZFP148,TET2,EYA4,ZMIZ1,TIPARP,NFAT5,HS6ST1,ERCC4,ROCK1,PTPRS,RPTOR,MARCKSL1,SYNJ1,FLNB,GUCY1B3,CBFB,ANK1,PDE4B,MYH10,INPP4A,IGF1R,PAFAH1B1,FBN1,PDGFRB,HERC1,CLEC1B,MEG3,AFF1,THRA,CNP,HOXC4,SLC4A1,SATB1,TNS3,SOX6,ELK3,GADD45GIP1,HOXA5,MAFG,PTPN6,PIGA,SMO,CTSB,SLC6A9,NFIA
MP0010768_mortality/aging_	1.4489487582266282E-6	BRAF,F5,JUN,LFNG,VAMP2,NR4A2,CDKN1A,CDKN1B,IKBKG,CEBPA,ID2,GDF3,IL6ST,APOE,CLCN3,SPNB1,KLF7,IKZF2,ETS1,KLF3,NRP1,ADK,SPNA1,BCL2,ETV6,MLLT3,CASK,PDGFC,TRF,CSF1R,ZFP148,TET2,EYA4,ZMIZ1,TIPARP,NFAT5,HS6ST1,ERCC4,ROCK1,PTPRS,RPTOR,MARCKSL1,SYNJ1,FLNB,GUCY1B3,CBFB,ANK1,PDE4B,MYH10,INPP4A,IGF1R,PAFAH1B1,FBN1,PDGFRB,HERC1,CLEC1B,MEG3,AFF1,THRA,CNP,HOXC4,SLC4A1,SATB1,TNS3,SOX6,ELK3,GADD45GIP1,HOXA5,MAFG,PTPN6,PIGA,SMO,CTSB,SLC6A9,NFIA
MP0000703_abnormal_thymus_morphology_	1.5706828867644026E-6	IGHM,PIK3CG,BRAF,PIK3CD,CCND3,RASSF5,RNASEL,CBFB,ANK1,CPA3,TACC3,VAV1,CDKN1B,IKBKG,E2F2,FES,CDK6,LCK,LCP2,IL6ST,APOE,NCKAP1L,NOTCH1,ETS1,GADD45A,BCL2,AFF1,SATB1,PTPN6,PLCG1,FOS,APEX2,NFAT5,IRF1
MP0005384_cellular_phenotype_	3.778420396409984E-6	OPA1,RPTOR,GRB10,HTATIP2,FLNB,BNIP3L,JDP2,BTRC,FNDC3B,ATG9A,FN3K,TRAF4,CDKN1A,IKBKG,E2F2,VIM,IGF1R,CHDH,CEBPD,PDGFRB,UHMK1,RAD54B,KLF3,GADD45A,MEG3,MFGE8,TNS3,MAP4K5,DSP,ZFAND5,GADD45GIP1,ACVR1B,CTTN,ADIPOR1,DAPK1,XPC,ERCC4,TXNIP
MP0002113_abnormal_skeleton_development_	7.259819325560776E-6	CRTAP,TFPI,ACP5,LFNG,LASP1,TGFBR3,FLNB,CBFB,FNDC3B,TACC3,TRAF4,CDKN1A,EBF1,IGF1R,IL6ST,CREB3L2,GALNS,HOXA10,TYROBP,LGALS3,MLLT3,THRA,HOXC4,PDGFC,STK3,TNS3,HOXA5,HOXA9,CSF1R,GSN,PIGA,PRKCD,SMO,HS6ST1,PTPRE
MP0002082_postnatal_lethality_	9.495763839656256E-6	BRAF,F5,JUN,LFNG,VAMP2,NR4A2,CDKN1A,IKBKG,CEBPA,ID2,IL6ST,SPNB1,KLF7,IKZF2,ETS1,KLF3,NRP1,ADK,SPNA1,BCL2,ETV6,MLLT3,CASK,PDGFC,TRF,CSF1R,ZFP148,TET2,EYA4,ZMIZ1,TIPARP,NFAT5,HS6ST1,ROCK1,PTPRS,RPTOR,MARCKSL1,SYNJ1,FLNB,GUCY1B3,CBFB,ANK1,PDE4B,MYH10,IGF1R,PAFAH1B1,FBN1,PDGFRB,MEG3,AFF1,THRA,CNP,HOXC4,SLC4A1,TNS3,ELK3,SOX6,GADD45GIP1,HOXA5,MAFG,PTPN6,PIGA,SMO,CTSB,SLC6A9,NFIA
MP0010770_preweaning_lethality_	9.764474209254087E-6	BRAF,F5,JUN,LFNG,VAMP2,NR4A2,CDKN1A,IKBKG,CEBPA,ID2,IL6ST,SPNB1,KLF7,IKZF2,ETS1,KLF3,NRP1,ADK,SPNA1,BCL2,ETV6,MLLT3,CASK,PDGFC,TRF,CSF1R,ZFP148,TET2,EYA4,ZMIZ1,TIPARP,NFAT5,HS6ST1,ROCK1,PTPRS,RPTOR,MARCKSL1,SYNJ1,FLNB,GUCY1B3,CBFB,ANK1,PDE4B,MYH10,IGF1R,PAFAH1B1,FBN1,PDGFRB,MEG3,AFF1,THRA,CNP,HOXC4,SLC4A1,TNS3,ELK3,SOX6,GADD45GIP1,HOXA5,MAFG,PTPN6,PIGA,SMO,CTSB,SLC6A9,NFIA
MP0002723_abnormal_immune_serum_	1.1147207343027655E-5	IGHM,PIK3CG,PIK3CD,TFPI,NFKBIZ,SERPINB1A,CDKN1A,IKBKG,EBF1,SELPLG,H2-M3,IL6ST,APOE,STK17B,CD69,TYROBP,SASH3,SIGIRR,SPNA1,FCGR2B,GABPB2,ITGAL,CSF1R,FOS,PRKCD,NFAT5,IRF8,IRF1,GPR65,SWAP70,CBFB,PDE4B,ATG9A,TNFRSF13B,VAV1,HEXB,CD1D1,CSF2RB,LCK,LCP1,LCP2,VPREB1,FCER1A,NCKAP1L,ABCG1,NOTCH1,GADD45A,THBS1,HOXC4,LAPTM5,PTPN6,RAMP1,RSAD2
MP0001784_abnormal_fluid_regulation_	3.0265356481779214E-5	OPA1,BRAF,MECOM,TFPI,NFKBIZ,ALOX12,RASA3,CBFB,HHEX,NR4A2,CDKN1B,HDAC7,FES,IGF1R,FBN1,VEGFC,PDGFRB,NOTCH1,ETS1,HOPX,TMOD1,CLEC1B,ETV6,FCGR2B,LOR,PDGFC,SLC4A1,ZFAND5,SOX4,PODXL,EPB4.2,RAMP2,SMO,NFAT5,SLC6A9
MP0002083_premature_death_	5.085202534094017E-5	IGHM,BRAF,JUN,CDKN1A,CDKN1B,EBF1,E2F2,CEBPA,IL6ST,APOE,CLCN3,SPNB1,SPNA1,BCL2,ETV6,FCGR2B,F13A1,CASK,CSF1R,ZFP148,FOS,PRKCD,EYA4,IRF8,IRF1,PTPRS,RPTOR,HLF,FLNB,CCND3,GUCY1B3,CLN8,BNIP3L,IQGAP2,ANK1,SLC2A4,TNFRSF13B,HEXB,UGT8A,CDK6,INPP4A,IGF1R,FBN1,NOTCH1,GADD45A,SLC19A2,MEG3,THBS1,THRA,CNP,ELK3,SCARB2,PTPN6,GSN,CTSG,MTHFR,NFIA
MP0009763_increased_sensitivity_to_	7.205655170285659E-5	IL6ST,APOE,PIK3CG,CLCN3,LGALS3,MAP2K3,LASP1,RAD54B,SLC19A2,THRA,F13A1,CPA3,SLC4A1,PNPLA6,ABCA2,CCNG1,ZFP148,CDKN1A,IKBKG,VIM,TXNIP,IRF8,IRF1,MPO
MP0005025_abnormal_response_to_	9.356684997446168E-5	IGHM,PIK3CG,NCF4,MAP2K3,SERPINB1A,RNASEL,ANK1,VAV1,FES,CSF2RB,PKLR,LCP1,CEBPA,H2-M3,CYBA,IL6ST,APOE,KRT10,CLCN3,TYROBP,LGALS3,NOTCH1,MCPT8,SPNA1,FUT4,PTPN6,PSMB9,UCP2,FOS,PSME3,CTSG,CD24A,PLAC8,IRF8,IRF1,MPO
MP0009931_abnormal_skin_appearance_	1.0476660944550878E-4	PIK3CG,BRAF,F5,TFPI,NFKBIZ,LMO4,CBFB,PNPLA6,IKBKG,E2F2,FES,ALAS2,SGK3,IGF1R,CEBPA,FBN1,APOE,KRT10,PDGFRB,NOTCH1,SPNA1,LOR,CASK,PDGFC,SLC4A1,PTPN6,ZFP148,PIGA,ZMIZ1
MP0002086_abnormal_extraembryonic_tissu_	1.0759395967096293E-4	BRAF,MECOM,RPTOR,GRB10,TFPI,LFNG,TGFBR2,NSD1,CBFB,PNPLA6,DNAJB6,ALAS2,IGF1R,GDF3,KRT18,PDGFRB,PXN,TYROBP,UBP1,NOTCH1,ETS2,TMOD1,NRP1,MEG3,ETV6,FZD5,STK3,GADD45GIP1,ZFP148,PLCG1,ACVR1B,PIGA,RAMP2,SMO,ZMIZ1,TRA2B,HS6ST1
MP0000350_abnormal_cell_proliferation_	1.0836870735290402E-4	IL6ST,IGHM,BRAF,CD34,JUN,PDGFRB,ETS1,HTATIP2,GADD45A,NUPR1,JDP2,BTRC,FNDC3B,STK3,SESN2,GADD45GIP1,CDKN1A,CDKN1B,IKBKG,HIPK1,ZMIZ1,HIPK2,TXNRD2,PSME3,HS6ST1
MP0005621_abnormal_cell_physiology_	1.1595657350947763E-4	RPTOR,PDGFRB,UHMK1,RAD54B,KLF3,HTATIP2,FLNB,GADD45A,BNIP3L,JDP2,FNDC3B,ATG9A,MFGE8,TNS3,MAP4K5,DSP,ZFAND5,FN3K,GADD45GIP1,TRAF4,CDKN1A,E2F2,ACVR1B,XPC,VIM,TXNIP,CEBPD
MP0002128_abnormal_blood_circulation_	1.2069456520913947E-4	OPA1,BRAF,MECOM,F5,TFPI,RASA3,CBFB,CDKN1A,IKBKG,HDAC7,FES,MAN1A2,TXNRD2,FBN1,APOE,VEGFC,PDGFRB,NOTCH1,ETS1,HOPX,TMOD1,NRP1,CLEC1B,THBS1,FZD5,F13A1,ZFAND5,SOX4,ELK3,RAMP2,SMO,TIPARP
MP0002080_prenatal_lethality_	1.3107786606028746E-4	BRAF,TFPI,LFNG,NFKBIZ,TACC3,CDKN1A,CDKN1B,HDAC7,SPINT2,IL6ST,APOE,VEGFC,KRT18,UBP1,HOPX,NRP1,FECH,ZFP148,ZMIZ1,NFAT5,HS6ST1,OPA1,NCF4,RPTOR,TGFBR2,TGFBR3,FLNB,NSD1,CAPN2,HMGCR,TRAF4,VAV1,PDGFRB,PXN,TRIO,TMOD1,CLEC1B,MEG3,STRAP,GADD45GIP1,MAFG,GSN,PIGA,RAMP2,SMO,HIPK1,MECOM,BCL2L1,MAB21L2,LMO4,PNPLA6,IKBKG,DNAJB6,TXNRD2,GDF3,SPNB1,ETS1,ETS2,SPNA1,ETV6,DSP,TRA2B,ROCK1,CCDC86,MTHFD2,RASA3,AP1G1,CBFB,CRADD,HHEX,MYH10,FES,ALAS2,PAFAH1B1,FBN1,NOTCH1,THBS1,FZD5,THRA,STK3,SOX4,PLCG1,ACVR1B,CTTN,SLC6A9
MP0001731_abnormal_postnatal_growth_	1.3892413037159938E-4	BRAF,CRTAP,PTPRS,H3F3A,SYNJ1,GUCY1B3,BNIP3L,AP1G1,SLC2A4,IKBKG,FES,SGK3,UGT8A,INPP4A,IGF1R,CEBPA,ID2,APOE,CLCN3,NOTCH1,ETS1,KLF3,NRP1,ADK,BCL2,MEG3,ETV6,THRA,CASK,CNP,SLC4A1,SATB1,SOCS2,TNS3,TRF,HOXA5,CSF1R,ZFP148,PSME3,CTSB,APEX2,MTHFR,NFAT5,HS6ST1,ERCC4
MP0003638_abnormal_response/metabolism__	1.513129761939536E-4	THRA,CAMKK2,APOE,CPA3,RAMP2,STK3,PACS2,NR4A2,S100A10,CDKN1B,LASP1,IKBKG
MP0002925_abnormal_cardiovascular_devel_	1.595413751608003E-4	BRAF,MECOM,SERPINF1,JUN,TGFBR2,TGFBR3,FLNB,RASA3,PNPLA6,HHEX,HDAC7,MYH10,FES,VIM,CEBPA,ANXA2,IL6ST,PDGFRB,PXN,UBP1,NOTCH1,ETS1,ETS2,TMOD1,NRP1,BCL2,ETV6,FZD5,MFGE8,STK3,STRAP,SOX4,ZFP148,PLCG1,RAMP2,SMO,ZMIZ1,TRA2B
MP0005464_abnormal_platelet_physiology_	1.6588062752144426E-4	GSN,TUBB1,PIK3CG,PIK3CD,GNAQ,GUCY1B3,LCP2,CLEC1B,ALOX12,BCL2L1,RASGRP2,PLEK
MP0005076_abnormal_cell_differentiation_	2.0548954754476997E-4	JDP2,ACVR1B,FNDC3B,CEBPD,RPTOR,ID2,KLF3
MP0002405_respiratory_system_inflammati_	2.1014886161981297E-4	CBFB,APOE,MECOM,TRAF4,PTPN6,LGALS3,NCKAP1L,ABCG1,E2F2,CSF2RB,SPNA1,SERPINB1A,THBS1,FBN1,CYBA,FCGR2B
MP0005000_abnormal_immune_tolerance_	2.2634551965466663E-4	IGHM,PIK3CG,PIK3CD,ALOX5AP,SWAP70,SELL,TNFRSF13B,CDKN1A,E2F2,CD1D1,LCP2,FBN1,IL6ST,APOE,STK17B,CD69,TYROBP,FCGR3,GADD45A,THBS1,FCGR2B,DNTT,PTPN6,PLCG1,PRKCD,CTSB,MPG,IRF1,MPO
MP0000313_abnormal_cell_death_	2.746226003517486E-4	MAP3K5,BRAF,BCL2L1,GUCY1B3,SWAP70,RASSF5,BTRC,CBFB,CRADD,PNPLA6,SESN2,CCNG1,CDKN1A,IKBKG,E2F2,HEXB,APOE,DAB2IP,PDGFRB,NOTCH1,RAD54B,NUPR1,STK3,PACS2,GADD45GIP1,PTPN6,UCP2,DAPK1,XPC,HIPK1,HIPK2,CTSB,APEX2,NFAT5,MPG
MP0002019_abnormal_tumor_incidence_	2.754292975860502E-4	IGHM,BRAF,BCL2L1,TGFBR2,HTATIP2,CCND3,SELL,IQGAP2,CCNG1,PCYT1B,TNFRSF13B,CDKN1A,CDKN1B,IKBKG,CDK6,CEBPA,ID2,IL6ST,KRT10,CD34,ETS2,GADD45A,BCL2,THBS1,ETV6,MFGE8,STK3,PSMB9,CYTIP,FOS,PIGA,XPC,HIPK1,CTSB,CTSG,TXNIP,MPG,IRF8,IRF1
MP0000598_abnormal_liver_morphology_	3.4004604334309673E-4	BRAF,MECOM,GRB10,F5,JUN,TGFBR3,MTHFD2,IQGAP2,CBFB,ANK1,TACC3,HHEX,CCNG1,CDKN1A,CDKN1B,IKBKG,MYH10,HEXB,CD1D1,TXNRD2,IGF1R,CEBPA,IL6ST,KRT18,SPNB1,NCKAP1L,ADK,SPNA1,MEG3,THRA,FECH,STK3,RAMP2,CTSG,ERCC4,TXNIP,IRF8
