Term	P-value	Genes
Hs_Alpha6-Beta4_Integrin_Signaling_Pathway_WP244_21193	0.0662025685990711	PIK3CG,CLCA1,PIK3CD,PRKCD,DSP,VIM,CDKN1A
Hs_IL-6_Signaling_Pathway_WP364_28142	0.06968003016563164	FES,FOXO4,FOS,PRKCD,JUN,PPP2R3A,PXN,VAV1,PLCG1
Hs_EGFR1_Signaling_Pathway_WP437_21600	0.07103284147870922	PIK3CG,PIK3CD,GRB10,KRT18,JUN,PXN,PTPN6,MAP2K3,VAV1,PLCG1,FOS,PKN2,STXBP1,CEBPA
Hs_Oxidative_Stress_WP408_21540	0.0722173347864644	CYBA,FOS,TXNRD2,MGST1
Hs_MAPK_Cascade_WP422_21570	0.07936973638174795	RASA3,BRAF,MAP2K3,JUN
Hs_Heme_Biosynthesis_WP561_21860	0.0904199705399467	FECH,PPOX
Hs_Regulation_of_Actin_Cytoskeleton_WP51_20783	0.10331861532025885	PIK3CG,ROCK1,BRAF,PIK3CD,PDGFRB,PXN,VAV1,CYFIP2,MYH10,PIP5K1A,GSN
Hs_Wnt_Signaling_Pathway_WP428_28695	0.10901908026431521	PRKCD,CCND3,JUN,PAFAH1B1,FZD5,CSNK1E
Hs_Type_II_interferon_signaling_(IFNG)_WP619_28124	0.11128524557286378	PRKCD,PSMB9,IRF8,IRF1
Hs_Kit_Receptor_Signaling_Pathway_WP304_21319	0.12170737060336119	FES,PIK3CG,GRB10,PTPN6,VAV1,PLCG1
Hs_TGF_Beta_Signaling_Pathway_WP560_21858	0.1269358070280631	FOS,THBS1,TGFBR2,JUN,TGFBR3
Hs_Striated_Muscle_Contraction_WP383_21484	0.1290858424583589	VIM,TPM4,MYL9,TMOD1
Hs_IL-3_Signaling_Pathway_WP286_21281	0.12936600969763407	FES,PIK3CD,LCK,BCL2L1,PXN,BCL2,PTPN6,VAV1
Hs_G1_to_S_cell_cycle_control_WP45_20771	0.15642040789355507	E2F2,CDK6,CCND3,GADD45A,CDKN1A,CDKN1B
Hs_One_Carbon_Metabolism_WP241_21183	0.18544942582049692	MTHFR,SHMT1,TCN2
Hs_ErbB_signaling_pathway_WP673_29836	0.21026438053431185	CDKN1A,CDKN1B,PLCG1,JUN
Hs_Folic_Acid_Network_WP176_21049	0.2123479397144623	MTHFR,PNPO,TXNRD2
Hs_Folic_Acid_Network_WP176_30153	0.2123479397144623	MTHFR,PNPO,TXNRD2
Hs_Wnt_Signaling_Pathway_and_Pluripotency_WP399_29197	0.21544762398100026	PRKCD,CCND3,JUN,PPP2R3A,PAFAH1B1,FZD5,CSNK1E
Hs_Wnt_Signaling_Pathway_and_Pluripotency_WP399_29616	0.21544762398100026	PRKCD,CCND3,JUN,PPP2R3A,PAFAH1B1,FZD5,CSNK1E
Hs_selenium_WP15_29615	0.22610430557873257	MTHFR,PNPO,TXNRD2
Hs_selenium_WP15_28780	0.22610430557873257	MTHFR,PNPO,TXNRD2
Hs_Signaling_of_Hepatocyte_Growth_Factor_Receptor_WP313_21339	0.24002856348776108	PXN,FOS,JUN
Hs_Eicosanoid_Synthesis_WP167_21031	0.25603156847103686	ALOX5AP,ALOX12
Hs_estrogen_signalling_WP712_29675	0.27129826899837584	FOS,BRAF,JUN,BCL2,HDAC7
Hs_estrogen_signalling_WP712_29739	0.27129826899837584	FOS,BRAF,JUN,BCL2,HDAC7
Hs_estrogen_signalling_WP712_29593	0.27129826899837584	FOS,BRAF,JUN,BCL2,HDAC7
Hs_Synthesis_and_Degradation_of_Ketone_Bodies_WP311_21335	0.2720979215092391	OXCT1
Hs_Statin_Pathway_PharmGKB_WP430_21586	0.27555186317035696	HMGCR,APOE
Hs_Statin_Pathway_PharmGKB_WP430_29996	0.27555186317035696	HMGCR,APOE
Hs_Interferon_type_I_WP585_26377	0.27555186317035696	PTPN6,LCK
Hs_FAS_pathway_and_Stress_induction_of_HSP_regulation_WP314_21341	0.2968857047762995	MAPKAPK3,BCL2,JUN
Hs_G13_Signaling_Pathway_WP524_21780	0.3256737182134088	IQGAP2,ROCK1,PIK3CD
Hs_NLR_proteins_WP288_28883	0.34531198366666693	IKBKG
Hs_Integrin-mediated_cell_adhesion_WP185_21067	0.3832220126285246	ROCK1,BRAF,ITGB5,PXN,MAP2K3,CAPN2
Hs_Toll-like_receptor_signaling_pathway_WP245_26599	0.411512743464006	FOS,PIK3CG,PIK3CD,JUN,MAP2K3,IKBKG
Hs_Toll-like_receptor_signaling_pathway_(for_GenMAPP)_WP75_26601	0.411512743464006	FOS,PIK3CG,PIK3CD,JUN,MAP2K3,IKBKG
Hs_Adipogenesis_WP236_28133	0.4153250498780791	SLC2A4,KLF7,CDKN1A,EBF1,GADD45A,CEBPA,CEBPD
Hs_Endochondral_Ossification_WP474_28899	0.4212538285535996	THRA,SCIN,SOX6,IGF1R
Hs_Endochondral_Ossification_WP474_29737	0.4212538285535996	THRA,SCIN,SOX6,IGF1R
Hs_Osteoclast_WP12_20697	0.44163596869969857	ACP5
Hs_Inflammatory_Response_Pathway_WP453_21632	0.4452253283244169	THBS1,LCK
Hs_Selenium_metabolism-Selenoproteins_WP28_29723	0.4628280722430022	SEPN1,TXNRD2
Hs_Selenium_metabolism-Selenoproteins_WP28_30051	0.4628280722430022	SEPN1,TXNRD2
Hs_Selenium_metabolism-Selenoproteins_WP28_28969	0.4628280722430022	SEPN1,TXNRD2
Hs_Id_Signaling_Pathway_WP53_20789	0.4669004615308625	ELK3,IGF1R,ID2
Hs_Osteoblast_WP322_21357	0.4978886992090555	PDGFRB
Hs_Fatty_Acid_Omega_Oxidation_WP206_21113	0.5238657524914411	ALDH2
Hs_Wnt_Signaling_Pathway_NetPath_WP363_28127	0.5400741460886541	BTRC,ARRB1,JUN,HIPK2,FZD5,CSNK1E
Hs_Cholesterol_Biosynthesis_WP197_21093	0.5485070908347554	HMGCR
Hs_Biogenic_Amine_Synthesis_WP550_21838	0.5718809722437924	HDC
Hs_Delta-Notch_Signaling_Pathway_WP61_20805	0.598224943455587	JUN,LCK,LFNG,NOTCH1
Hs_Complement_and_Coagulation_Cascades_KEGG_WP558_22582	0.6053339874077817	F5,TFPI
Hs_Blood_Clotting_Cascade_WP272_30179	0.6150822385905577	F5
Hs_Blood_Clotting_Cascade_WP272_21251	0.6150822385905577	F5
Hs_Fatty_Acid_Biosynthesis_WP357_21427	0.6350294980392693	ACSL6
Hs_Ovarian_Infertility_Genes_WP34_20749	0.6350294980392693	CDKN1B
Hs_Proteasome_Degradation_WP183_29614	0.638878267638738	PSME3,PSMB8,PSMB9
Hs_Proteasome_Degradation_WP183_21063	0.638878267638738	PSME3,PSMB8,PSMB9
Hs_Nuclear_Receptors_WP170_21037	0.6718944545518895	THRA
Hs_G_Protein_Signaling_Pathways_WP35_20751	0.6910670281810675	PDE4B,PRKCD,GNAQ,PDE7A
Hs_EPO_Receptor_Signaling_WP581_22574	0.7050573496924414	PIK3CG
Hs_Hedgehog_Signaling_Pathway_WP47_20775	0.7050573496924414	SMO
Hs_Calcium_Regulation_in_the_Cardiac_Cell_WP536_21808	0.7126607470774018	ARRB1,RGS2,PRKCD,GNAQ,RGS19,ITPR3
Hs_Translation_Factors_WP107_20907	0.7385416295319908	EIF2AK1,EIF4H
Hs_Translation_Factors_WP107_29787	0.7385416295319908	EIF2AK1,EIF4H
Hs_Nuclear_receptors_in_lipid_metabolism_and_toxicity_WP299_21309	0.7486586906861152	ABCG1
Hs_Matrix_Metalloproteinases_WP129_20953	0.7858498535472912	TIMP2
Hs_Androgen_Receptor_Signaling_Pathway_WP138_20973	0.7876932796319573	JUN,NSD1,PXN,CDC25B
Hs_p38_MAPK_Signaling_Pathway_(BioCarta)_WP400_21524	0.8175680342835577	MAP3K5
Hs_TCA_Cycle_WP78_28870	0.8175680342835577	IDH2
Hs_Fatty_Acid_Beta_Oxidation_WP143_20983	0.8175680342835577	ACSL6
Hs_Glycogen_Metabolism_WP500_21730	0.8446141706810438	PPP2R3A
Hs_TNF-alpha-NF-kB_Signaling_Pathway_WP231_28972	0.8486865730888569	BTRC,IQGAP2,CRADD,TRAF4,IKBKG,USP11,NFKBIZ
Hs_Tryptophan_metabolism_WP465_21658	0.8676726415305137	ALDH2
Hs_IL-7_Signaling_Pathway_WP205_21111	0.8745762903183097	IRF1
Hs_Glycolysis_and_Gluconeogenesis_WP534_28564	0.8873281339123397	PKLR
Hs_Diurnally_regulated_genes_with_circadian_orthologs_WP410_28213	0.9138482797296194	ETV6
Hs_SIDS_Susceptibility_Pathways_WP706_29396	0.9138482797296194	CDCA7L
Hs_SIDS_Susceptibility_Pathways_WP706_29979	0.9439777385748294	CDCA7L
Hs_mRNA_processing_WP411_26223	0.9548988842784113	CLK3,TRA2B,SFPQ
Hs_GPCRs,_Other_WP117_20929	0.9673412786344813	SMO
Hs_Cytoplasmic_Ribosomal_Proteins_WP477_21684	0.990627610947843	RPL23
Hs_Electron_Transport_Chain_WP111_20917	0.9951331642625437	UCP2
Hs_GPCRs,_Class_A_Rhodopsin-like_WP455_21638	0.9995701863145066	GPR171
