Term	P-value	Genes
HSA00511_N_GLYCAN_DEGRADATION	0.19074619536370258	HEXB,NEU3
HSA00533_KERATAN_SULFATE_BIOSYNTHESIS	0.19074619536370258	CHST1,ST3GAL2
HSA04614_RENIN_ANGIOTENSIN_SYSTEM	0.20728441904340997	CPA3,CTSG
HSA00531_GLYCOSAMINOGLYCAN_DEGRADATION	0.20728441904340997	HEXB,GALNS
HSA00750_VITAMIN_B6_METABOLISM	0.2399153086951809	PNPO
HSA05030_AMYOTROPHIC_LATERAL_SCLEROSIS	0.24074652580726932	BCL2L1,BCL2
HSA00230_PURINE_METABOLISM	0.2490888995284906	GDA,PDE4B,PDE5A,ADSSL1,PDE7A,PDE10A,ADK,PKLR,GUCY1B3
HSA04920_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.2596304098526408	CAMKK2,SLC2A4,ADIPOR1,ACSL6,IKBKG
HSA00602_GLYCOSPHINGOLIPID_BIOSYNTHESIS_NEO_LACTOSERIES	0.27443769115122163	GCNT2,FUT4
HSA00480_GLUTATHIONE_METABOLISM	0.28874001723135323	IDH2,MGST3,MGST1
HSA04730_LONG_TERM_DEPRESSION	0.29446333658057966	BRAF,GNAQ,GUCY1B3,IGF1R,ITPR3
HSA04630_JAK_STAT_SIGNALING_PATHWAY	0.29758757544663644	IL6ST,PIK3CG,SOCS2,PIK3CD,SOCS5,BCL2L1,PTPN6,CSF2RB,CCND3
HSA04120_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.3011306167742658	BTRC,UBE2C,UBE2E2
HSA04110_CELL_CYCLE	0.3026028370901072	CDKN1A,CDKN1B,E2F2,CDK6,CCND3,GADD45A,CDC25B
HSA00940_PHENYLPROPANOID_BIOSYNTHESIS	0.30639590784565235	MPO
HSA00361_GAMMA_HEXACHLOROCYCLOHEXANE_DEGRADATION	0.3080641831488774	ACP5,PON2
HSA00860_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.3135484844237072	PPOX,ALAS2,FECH
HSA04530_TIGHT_JUNCTION	0.31379987075888116	CASK,PPP2R3A,MYL9,PARD6G,MYH10,CTTN,PRKCD,HCLS1
HSA01030_GLYCAN_STRUCTURES_BIOSYNTHESIS_1	0.31711311761235494	ST3GAL2,GCNT1,MAN1A2,CHST1,GALNT6,GALNT10,HS6ST1
HSA00790_FOLATE_BIOSYNTHESIS	0.3259797630429658	GCH1,ASCC3,RAD54B
HSA00620_PYRUVATE_METABOLISM	0.3259797630429658	HAGH,PKLR,ALDH2
HSA00460_CYANOAMINO_ACID_METABOLISM	0.33743360545638906	SHMT1
HSA04950_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.34138135684610094	HHEX,PKLR
HSA02010_ABC_TRANSPORTERS_GENERAL	0.3508300337384304	ABCA2,ABCB10,ABCG1
HSA04620_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.35191394374735346	PIK3CG,PIK3CD,JUN,MAP2K3,IKBKG,FOS
HSA00260_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.36322422463688514	ALAS2,SHMT1,CHDH
HSA00053_ASCORBATE_AND_ALDARATE_METABOLISM	0.36708929055624956	ALDH2
HSA00072_SYNTHESIS_AND_DEGRADATION_OF_KETONE_BODIES	0.36708929055624956	OXCT1
HSA00310_LYSINE_DEGRADATION	0.3878930716596816	SHMT1,ALDH2,NSD1
HSA00632_BENZOATE_DEGRADATION_VIA_COA_LIGATION	0.39034599102547435	FN3K,YOD1
HSA00521_STREPTOMYCIN_BIOSYNTHESIS	0.3954241935778063	IMPA2
HSA05120_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.40242071928824785	JUN,PLCG1,IKBKG,ATP6V0A1
HSA00903_LIMONENE_AND_PINENE_DEGRADATION	0.4063177348222174	YOD1,ALDH2
HSA04350_TGF_BETA_SIGNALING_PATHWAY	0.42006081302856463	ACVR1B,ROCK1,THBS1,TGFBR2,ID2
HSA00720_REDUCTIVE_CARBOXYLATE_CYCLE	0.44836319723665236	IDH2
HSA05213_ENDOMETRIAL_CANCER	0.448396228176149	PIK3CG,BRAF,PIK3CD
HSA04710_CIRCADIAN_RHYTHM	0.4730767308807837	CSNK1E
HSA04520_ADHERENS_JUNCTION	0.4730935624866334	ACVR1B,IGF1R,PTPN6,TGFBR2
HSA04912_GNRH_SIGNALING_PATHWAY	0.4820400660216374	PRKCD,GNAQ,JUN,MAP2K3,ITPR3
HSA00363_BISPHENOL_A_DEGRADATION	0.4966885699639217	PON2
HSA05060_PRION_DISEASE	0.4966885699639217	BCL2
HSA00630_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.4966885699639217	MTHFD2
HSA04340_HEDGEHOG_SIGNALING_PATHWAY	0.5063944978895799	BTRC,SMO,CSNK1E
HSA00641_3_CHLOROACRYLIC_ACID_DEGRADATION	0.5192475820427797	ALDH2
HSA00770_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.540800477899147	PANK1
HSA00440_AMINOPHOSPHONATE_METABOLISM	0.540800477899147	PCYT1B
HSA00740_RIBOFLAVIN_METABOLISM	0.540800477899147	ACP5
HSA04310_WNT_SIGNALING_PATHWAY	0.5514088308523569	BTRC,ROCK1,JUN,CCND3,NFAT5,FZD5,CSNK1E
HSA05110_CHOLERA_INFECTION	0.579264846101701	PLCG1,ATP6V0A1
HSA00340_HISTIDINE_METABOLISM	0.579264846101701	HDC,ALDH2
HSA00010_GLYCOLYSIS_AND_GLUCONEOGENESIS	0.5819514324630174	PKLR,BPGM,ALDH2
HSA04640_HEMATOPOIETIC_CELL_LINEAGE	0.5946224669812153	GYPA,DNTT,CD34,CSF1R
HSA04514_CELL_ADHESION_MOLECULES	0.6016122134711185	CD34,ITGAL,ICAM2,NEO1,SELPLG,SELL
HSA04910_INSULIN_SIGNALING_PATHWAY	0.6086539616240966	SLC2A4,PIK3CG,SOCS2,BRAF,PIK3CD,PKLR
HSA00280_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.6163725017859624	OXCT1,ALDH2
HSA00534_HEPARAN_SULFATE_BIOSYNTHESIS	0.6178148177967019	HS6ST1
HSA00650_BUTANOATE_METABOLISM	0.6281743892609389	OXCT1,ALDH2
HSA04720_LONG_TERM_POTENTIATION	0.6312626066416184	BRAF,GNAQ,ITPR3
HSA04610_COMPLEMENT_AND_COAGULATION_CASCADES	0.6312626066416184	F13A1,F5,TFPI
HSA00071_FATTY_ACID_METABOLISM	0.6509327590913487	ACSL6,ALDH2
HSA04330_NOTCH_SIGNALING_PATHWAY	0.6509327590913487	LFNG,NOTCH1
HSA04060_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION	0.6610764140415313	IL6ST,VEGFC,PPBP,PDGFRB,TGFBR2,CD27,PDGFC,CSF1R,TNFRSF13B,ACVR1B,CSF2RB
HSA00710_CARBON_FIXATION	0.667012184454689	PKLR
HSA00563_GLYCOSYLPHOSPHATIDYLINOSITOL_ANCHOR_BIOSYNTHESIS	0.667012184454689	PIGA
HSA00100_BIOSYNTHESIS_OF_STEROIDS	0.6819683511766956	HMGCR
HSA00410_BETA_ALANINE_METABOLISM	0.6962560858666361	ALDH2
HSA04360_AXON_GUIDANCE	0.7170672781694348	ROCK1,NRP1,FES,ARHGEF12,NFAT5
HSA05010_ALZHEIMERS_DISEASE	0.7353994330542165	APOE
HSA05217_BASAL_CELL_CARCINOMA	0.7398814734548591	SMO,FZD5
HSA00020_CITRATE_CYCLE	0.7472978276057465	IDH2
HSA05216_THYROID_CANCER	0.7472978276057465	BRAF
HSA00530_AMINOSUGARS_METABOLISM	0.7472978276057465	HEXB
HSA00220_UREA_CYCLE_AND_METABOLISM_OF_AMINO_GROUPS	0.7586638307008873	ALDH2
HSA00360_PHENYLALANINE_METABOLISM	0.7586638307008873	MPO
HSA04140_REGULATION_OF_AUTOPHAGY	0.7586638307008873	ULK2
HSA00565_ETHER_LIPID_METABOLISM	0.7695211455483328	PAFAH1B1
HSA04740_OLFACTORY_TRANSDUCTION	0.7695211455483328	CLCA1
HSA00252_ALANINE_AND_ASPARTATE_METABOLISM	0.789799319411866	ADSSL1
HSA00640_PROPANOATE_METABOLISM	0.7992625177631186	ALDH2
HSA00330_ARGININE_AND_PROLINE_METABOLISM	0.8083017930972937	PYCR2
HSA00564_GLYCEROPHOSPHOLIPID_METABOLISM	0.8279189453773546	PTDSS2,PCYT1B
HSA00120_BILE_ACID_BIOSYNTHESIS	0.8330608874902387	ALDH2
HSA00980_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.839685019678311	MGST3,MGST1
HSA00600_SPHINGOLIPID_METABOLISM	0.840585233297569	NEU3
HSA04916_MELANOGENESIS	0.8561012827341021	CREB3L2,GNAQ,FZD5
HSA00510_N_GLYCAN_BIOSYNTHESIS	0.8611930691331654	MAN1A2
HSA00051_FRUCTOSE_AND_MANNOSE_METABOLISM	0.8611930691331654	PGM2
HSA01430_CELL_COMMUNICATION	0.8865537538069711	KRT10,KRT18,VIM,THBS1
HSA00500_STARCH_AND_SUCROSE_METABOLISM	0.9036209724690891	ASCC3,RAD54B
HSA04512_ECM_RECEPTOR_INTERACTION	0.9138069702823768	ITGB5,THBS1
HSA04742_TASTE_TRANSDUCTION	0.9165145104747939	ITPR3
HSA00240_PYRIMIDINE_METABOLISM	0.9200297302380184	TXNRD2,CTPS2
HSA00590_ARACHIDONIC_ACID_METABOLISM	0.920290629407008	ALOX12
HSA00561_GLYCEROLIPID_METABOLISM	0.9337700151667923	ALDH2
HSA00380_TRYPTOPHAN_METABOLISM	0.939633178417603	ALDH2
HSA03320_PPAR_SIGNALING_PATHWAY	0.9620487569564488	ACSL6
HSA04020_CALCIUM_SIGNALING_PATHWAY	0.9623001331975946	PDGFRB,PLCG1,GNAQ,ITPR3
HSA04612_ANTIGEN_PROCESSING_AND_PRESENTATION	0.9792768832050629	CTSB
HSA00190_OXIDATIVE_PHOSPHORYLATION	0.9974855217277129	ATP6V0A1
HSA04080_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.9999208500429567	THRA,CTSG
