Term	P-value	Genes
protein metabolic process (GO:0019538)	0.014689605981776802	MAP3K5,BRAF,PIK3CD,PPP2R3A,PABPC4,ARIH1,TAOK1,USP25,STRADB,CSNK1E,WHSC1L1,DUSP8,MDFIC,UBE2V2,ST8SIA4,DNAJB2,DNAJB6,PKN2,STK17B,TRIOBP,FUT4,NAPSA,DSP,UBE2E2,UBE2H,UBE2C,PRKCD,HS6ST1,BRPF3,ADAM9,ROCK1,TGFBR2,TGFBR3,SIK2,EIF5A2,RNASEL,BTRC,CPA3,MAN1A2,SGK3,ATG4A,GALNT6,IGF1R,PDGFRB,UHMK1,GCNT1,PTPN18,ABCG1,CAMKK2,THBS1,LOR,STK3,MAP4K5,CDKL1,RNF11,PTPN6,PSMB8,PSMB9,ACVR1B,DAPK1,PSME3,CTSG,CTSF,PTPRE,GMFG
regulation of protein kinase activity (GO:0045859)	0.01728827791306279	MAP3K5,APOE,ADAM9,MAP2K3,TGFBR2,CAMKK2,CCND3,GADD45A,THBS1,STRADB,CDKN3,DUSP8,MDFIC,MAP4K5,CCNG1,CDKN1B
negative regulation of protein complex assembly (GO:0031333)	0.018245733109002973	TRIOBP,GSN,ADD2
actin filament-based process (GO:0030029)	0.019750627288924807	ROCK1,ADD2,NPHP1,MYH10,RHOJ,GSN,FLNB,SCIN,TRIOBP,PLEK2,PLEK
positive regulation of apoptosis (GO:0043065)	0.021403633657150412	MAP3K5,APOE,STK17B,ETS1,HTATIP2,BCL2,BNIP3L,CRADD,SOX4,CDKN1A,CDKN1B,IKBKG,ACVR1B,DAPK1,HIPK2,SCIN,LCK
defense response to virus (GO:0051607)	0.02212097454619492	BCL2,BNIP3L,RSAD2
mitochondrial membrane organization (GO:0007006)	0.02212097454619492	OPA1,BCL2,BCL2L1
peptide cross-linking (GO:0018149)	0.02212097454619492	LOR,DSP,THBS1
induction of apoptosis (GO:0006917)	0.02307331671292181	CRADD,MAP3K5,APOE,STK17B,CDKN1A,CDKN1B,ETS1,IKBKG,HTATIP2,ACVR1B,DAPK1,HIPK2,LCK,BNIP3L
protein amino acid autophosphorylation (GO:0046777)	0.023695825603024544	UHMK1,CAMKK2,IGF1R,ACVR1B,PDGFRB
positive regulation of programmed cell death (GO:0043068)	0.023822774492770614	MAP3K5,APOE,STK17B,ETS1,HTATIP2,BCL2,BNIP3L,CRADD,SOX4,CDKN1A,CDKN1B,IKBKG,ACVR1B,DAPK1,HIPK2,SCIN,LCK
keratinocyte differentiation (GO:0030216)	0.023886761117372354	LOR,TXNIP,DSP,ADAM9
negative regulation of phosphorylation (GO:0042326)	0.023886761117372354	IBTK,PRKCD,CDKN1A,CDKN1B
cell growth (GO:0016049)	0.023886761117372354	SOCS5,ATP6V0E2,NUPR1,TGFBR3
protein kinase cascade (GO:0007243)	0.025894575880114477	MAP3K5,SOCS2,STK3,MAP4K5,STK17B,IKBKG,TGFBR3,CAMKK2,SIK2,DAPK1,IGF1R,PLEK
response to cytokine stimulus (GO:0034097)	0.02610214878492508	IL6ST,BCL2L1,GCH1,BCL2,ADAM9
negative regulation of protein complex disassembly (GO:0043242)	0.026408519314713174	TRIOBP,GSN,ADD2
regulation of actin filament polymerization (GO:0030833)	0.026408519314713174	TRIOBP,GSN,ADD2
blood coagulation (GO:0007596)	0.028659267827833797	F13A1,PABPC4,F5,GNAQ,TFPI
negative regulation of cellular protein metabolic process (GO:0032269)	0.0306360482344394	GSN,IBTK,PRKCD,EIF2AK1,CLN8,ADD2,TRIOBP,THBS1
cell cycle arrest (GO:0007050)	0.03085084897679771	FOXO4,GADD45A,SESN1,UHMK1,THBS1,CDKN3,CDKN1B
receptor-mediated endocytosis (GO:0006898)	0.0313696414989898	PDLIM7,HIP1R,SORL1,APOE,RAMP2
regulation of angiogenesis (GO:0045765)	0.0313696414989898	HTATIP2,FOXO4,THBS1,HHEX,SERPINF1
cytoskeleton organization (GO:0007010)	0.03278033920259091	ANK1,APOE,ROCK1,ADD2,NPHP1,DNAJB6,RHOJ,GSN,UBE2C,FLNB,TRIOBP,PLEK2,PAFAH1B1,PLEK
heme biosynthetic process (GO:0006783)	0.03621296568757847	FECH,PPOX,ALAS2
ceramide metabolic process (GO:0006672)	0.03621296568757847	ST3GAL5,NEU3,CLN8
actin cytoskeleton organization (GO:0030036)	0.03834538687591808	ROCK1,ADD2,NPHP1,RHOJ,GSN,FLNB,TRIOBP,PLEK2,PLEK
negative regulation of cell differentiation (GO:0045596)	0.039644013602127944	FOXO4,CDK6,ABCG1,NOTCH1,HOPX,HDAC7
transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0007178)	0.039644013602127944	ACVR1B,FOS,CHRDL1,JUN,TGFBR2,TGFBR3
myeloid cell differentiation (GO:0030099)	0.04169012598696105	CEBPA,TGFBR2,ALAS2,TGFBR3
regulation of catalytic activity (GO:0050790)	0.04236663220465139	MAP3K5,ADAM9,MAP2K3,TGFBR2,GNAQ,CCND3,STRADB,DUSP8,BTRC,MDFIC,CCNG1,CDKN1B,DNAJB6,LCK,APOE,SERINC1,HOMER1,CAMKK2,GADD45A,GCH1,THBS1,PLEK,CDKN3,CST3,MAP4K5,GABARAPL2,PSMB8,PSMB9,UBE2C,PSME3
cell motion (GO:0006928)	0.04363744770363951	ROCK1,VEGFC,CD34,PDGFRB,ETS1,TGFBR3,NRP1,ALOX12,HMGCR,ITGAL,SPINT2,CALD1,VIM,TPM4,PAFAH1B1
positive regulation of catalytic activity (GO:0043085)	0.04527319661574615	MAP3K5,APOE,ADAM9,SERINC1,MAP2K3,TGFBR2,HOMER1,GNAQ,CCND3,GCH1,THBS1,PLEK,STRADB,BTRC,MDFIC,MAP4K5,GABARAPL2,PSMB8,PSMB9,UBE2C,LCK,PSME3
growth (GO:0040007)	0.04595008727268921	SOCS5,ATP6V0E2,NUPR1,TGFBR3
G1/S transition of mitotic cell cycle (GO:0000082)	0.04595008727268921	ACVR1B,CDKN3,CDKN1A,CDKN1B
response to hormone stimulus (GO:0009725)	0.04646492330052399	THRA,FOXO4,SOCS2,ABCA2,ABCG1,TGFBR3,ADIPOR1,IGF1R,THBS1
endocytosis (GO:0006897)	0.04722748206400953	PDLIM7,HIP1R,SORL1,SYNJ1,CD93,APOE,RAMP2
hemostasis (GO:0007599)	0.04728500916907899	F13A1,PABPC4,F5,GNAQ,TFPI
response to metal ion (GO:0010038)	0.04728500916907899	BCL2,NDRG1,THBS1,ADAM9,ITPR3
negative regulation of signal transduction (GO:0009968)	0.047368347333318565	IL6ST,SOCS5,PRKCD,SIGIRR,HHEX,GRB10,THBS1,PLEK
activation of JUN kinase activity (GO:0007257)	0.04762338141114696	MAP3K5,MAP4K5,MDFIC
positive regulation of transferase activity (GO:0051347)	0.048957854830812	MAP3K5,MDFIC,ADAM9,MAP4K5,SERINC1,MAP2K3,TGFBR2,CCND3,THBS1,STRADB
regulation of JNK cascade (GO:0046328)	0.050443487178759704	MAP3K5,MDFIC,MAP4K5,HIPK2
regulation of protein binding (GO:0043393)	0.05391189505836117	PRKCD,BCL2,ADD2
positive regulation of cell differentiation (GO:0045597)	0.0556734823283168	IL6ST,ACVR1B,SERPINF1,SCIN,CD27,TGFBR2,ETS1
glycerophospholipid metabolic process (GO:0006650)	0.0581682448113731	PIP5K1A,PIGA,SERINC1,PAFAH1B1,PCYT1B,PLEK
transforming growth factor beta receptor signaling pathway (GO:0007179)	0.06012548457341185	FOS,TGFBR2,JUN,TGFBR3
regulation of cell motion (GO:0051270)	0.06037954911571229	APOE,ADAM9,SCAI,PDGFRB,IGF1R,THBS1,ETS1,TGFBR3
regulation of myeloid cell differentiation (GO:0045637)	0.06291424365816234	ACVR1B,CDK6,ABCG1,ETS1,SCIN
regulation of cyclin-dependent protein kinase activity (GO:0000079)	0.06291424365816234	CCNG1,CDKN3,CDKN1B,CCND3,GADD45A
positive regulation of JUN kinase activity (GO:0043507)	0.06760541107734805	MAP3K5,MAP4K5,MDFIC
negative regulation of epithelial cell proliferation (GO:0050680)	0.07350199551724149	TGFBR3,CDK6
low-density lipoprotein particle remodeling (GO:0034374)	0.07350199551724149	MPO,ABCG1
superoxide anion generation (GO:0042554)	0.07350199551724149	CYBA,ALOX12
regulation of cell size (GO:0008361)	0.07350199551724149	PLEK,RPTOR
G1 phase of mitotic cell cycle (GO:0000080)	0.07350199551724149	CDK6,FOXO4
phospholipid efflux (GO:0033700)	0.07350199551724149	APOE,ABCG1
positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	0.07350199551724149	HIPK2,THBS1
positive regulation of protein kinase activity (GO:0045860)	0.07442080672919058	MAP3K5,MDFIC,ADAM9,MAP4K5,MAP2K3,TGFBR2,CCND3,THBS1,STRADB
positive regulation of kinase activity (GO:0033674)	0.07442080672919058	MAP3K5,MDFIC,ADAM9,MAP4K5,MAP2K3,TGFBR2,CCND3,THBS1,STRADB
cellular response to extracellular stimulus (GO:0031668)	0.07498703604446623	NR4A2,RPTOR,CDKN1A
amino acid transport (GO:0006865)	0.07498703604446623	SLC16A10,SLC1A5,SERINC1
cell motility (GO:0048870)	0.0754417442561564	HMGCR,ROCK1,VEGFC,CD34,PDGFRB,ETS1,TGFBR3,PAFAH1B1
positive regulation of cell motion (GO:0051272)	0.07632835142401287	IGF1R,THBS1,ADAM9,ETS1,PDGFRB
response to drug (GO:0042493)	0.07635248608229085	ABCA2,BCL2,TGFBR2,LCK
enzyme linked receptor protein signaling pathway (GO:0007167)	0.07727261309021333	IL6ST,FOXO4,SOCS2,JUN,TGFBR2,TRIO,TGFBR3,FOS,ACVR1B,CHRDL1,LCP2,IGF1R
regulation of cell growth (GO:0001558)	0.08204776852893853	SOCS2,CDKN1A,CDKN1B,ACVR1B,SERTAD3,SERTAD2,ALOX12,RASGRP2
regulation of tissue remodeling (GO:0034103)	0.08220322613651088	IL6ST,CST3,CDK6,HDAC7
regulation of actin cytoskeleton organization (GO:0032956)	0.08220322613651088	TRIOBP,GSN,PLEK,ADD2
regulation of blood coagulation (GO:0030193)	0.08270817830764961	PLEK,APOE,THBS1
carbohydrate metabolic process (GO:0005975)	0.08481930659608901	GCNT2,IDH2,GCNT1,FUT4,ST3GAL2,SLC2A4,ST3GAL5,NEU3,FN3K,BPGM,ST8SIA4,ALDH2,MAN1A2,CHST1,GALNT6,HS6ST1,MPG
nucleocytoplasmic transport (GO:0006913)	0.08536453235856732	HTATIP2,HHEX,AGFG1,STRADB,RPL23,XPO7
response to tumor necrosis factor (GO:0034612)	0.0858574282404617	GCH1,ADAM9
regulation of exit from mitosis (GO:0007096)	0.0858574282404617	MAD2L1BP,UBE2C
cell differentiation (GO:0030154)	0.08609318513940047	LOR,ADAM9,DSP,TGFBR2,HOPX,TGFBR3,ALAS2,LCK,TXNIP,CEBPA,PLEK
nuclear export (GO:0051168)	0.0882682074722441	AGFG1,STRADB,HHEX,XPO7
positive regulation of cell adhesion (GO:0045785)	0.09075514882583038	CDK6,ALOX12,ADAM9
cell-cell adhesion (GO:0016337)	0.09257920073750806	ADAM9,ROCK1,CD34,ITGAL,NPHP1,CYFIP2,CD93,PLEK
carboxylic acid transport (GO:0046942)	0.09454283269729978	SLC16A10,SLC1A5,SLC16A1,SERINC1
negative regulation of cell motion (GO:0051271)	0.09454283269729978	APOE,THBS1,SCAI,TGFBR3
small GTPase mediated signal transduction (GO:0007264)	0.09625486271381523	APOE,BRAF,ROCK1,RREB1,MAPKAPK3,RIT1,RASGRP2,RGS19
regulation of cell proliferation (GO:0042127)	0.09702442682986308	TGFBR2,TGFBR3,MXD4,ALOX12,TBC1D8,SESN1,CDKN1A,CDKN1B,CDK6,IGF1R,CDC25B,IL6ST,APOE,PDGFRB,ETS1,NRP1,PRTN3,THBS1,CDKN3,FOXO4,SOX4,BTG2,SCIN
regulation of nitric-oxide synthase activity (GO:0050999)	0.09878029606706751	APOE,GCH1
regulation of blood vessel endothelial cell migration (GO:0043535)	0.09878029606706751	APOE,THBS1
protein export from nucleus (GO:0006611)	0.09878029606706751	STRADB,XPO7
negative regulation of cell growth (GO:0030308)	0.10181991693399796	ACVR1B,SERTAD3,SERTAD2,CDKN1A,CDKN1B
regulation of protein amino acid phosphorylation (GO:0001932)	0.10683253293495718	IL6ST,MAP3K5,MDFIC,IBTK,PRKCD,MAP4K5,CCND3
response to oxidative stress (GO:0006979)	0.10842164169620641	FOS,APOE,ADAM9,TXNRD2,PXN,MPO
catabolic process (GO:0009056)	0.10858152554409622	ADAM9,PABPC4,ARIH1,USP25,SHMT1,BTRC,CPA3,NEU3,UBE2V2,WIPI1,DNA2,ATG4D,ATG4A,ABCG1,PON2,GCH1,FUT4,NAPSA,GABARAPL2,PSMB8,PSMB9,UBE2H,UBE2C,XPC,PSME3,CTSG,CTSF,ERCC4,MPG
release of cytochrome c from mitochondria (GO:0001836)	0.11220272322723471	BCL2,BCL2L1
G1 phase (GO:0051318)	0.11220272322723471	CDK6,FOXO4
nitric oxide mediated signal transduction (GO:0007263)	0.11220272322723471	APOE,GUCY1B3
cellular response to reactive oxygen species (GO:0034614)	0.11220272322723471	FOS,PXN
high-density lipoprotein particle remodeling (GO:0034375)	0.11220272322723471	APOE,ABCG1
negative regulation of endothelial cell migration (GO:0010596)	0.11220272322723471	APOE,THBS1
positive regulation of monooxygenase activity (GO:0032770)	0.11220272322723471	APOE,GCH1
regulation of cytokine-mediated signaling pathway (GO:0001959)	0.11220272322723471	IL6ST,SIGIRR
sphingolipid metabolic process (GO:0006665)	0.11457322903888321	ST3GAL5,SERINC1,NEU3,CLN8
phospholipid metabolic process (GO:0006644)	0.11569963000517582	PIP5K1A,PIGA,CLN8,SERINC1,PAFAH1B1,PCYT1B,PLEK
programmed cell death (GO:0012501)	0.11585499870410337	PTPN6,CDKN1B,CYFIP2,MAGEH1,BNIP2,GADD45A,GPR65,BCL2
regulation of protein complex assembly (GO:0043254)	0.11670639938731804	TRIOBP,GSN,ADD2
membrane organization (GO:0016044)	0.12006876107247463	PDLIM7,APOE,OPA1,BCL2L1,HIP1R,SORL1,SYNJ1,CD93,RAMP2,BCL2,THBS1
cell death (GO:0008219)	0.12237864409577213	PTPN6,CDKN1B,CYFIP2,MAGEH1,BNIP2,GADD45A,GPR65,BCL2,NDOR1
immune system process (GO:0002376)	0.12365702706194891	ADAM9,ROCK1,NCF4,TGFBR2,TGFBR3,IL18BP,GPR65,BNIP3L,IL16,IFITM2,IKBKG,LCK,LCP2,IGF1R,CYBA,CD34,NOTCH1,ETS1,BCL2,THBS1,CD27,FCGR2B,CST7,ITGAL,ADSSL1,CD96,CD93,CTSG,RSAD2,IRF8
negative regulation of growth (GO:0045926)	0.12488606050334852	ACVR1B,SERTAD3,SERTAD2,CDKN1A,CDKN1B
response to organic substance (GO:0010033)	0.12488606050334852	BCL2,THBS1,TGFBR2,ABCG1,TGFBR3
regulation of cell-matrix adhesion (GO:0001952)	0.12606145379455078	CDK6,THBS1
reverse cholesterol transport (GO:0043691)	0.12606145379455078	APOE,ABCG1
negative regulation of cytokine biosynthetic process (GO:0042036)	0.12606145379455078	SIGIRR,ASB1
phospholipid transport (GO:0015914)	0.12606145379455078	APOE,ABCG1
regulation of cell adhesion (GO:0030155)	0.1372490892517017	CYTIP,ADAM9,CDK6,ALOX12,THBS1
cellular alcohol metabolic process (GO:0006066)	0.1376963452506205	ST3GAL2,FN3K,PCYT1B,ABCG1,ALDH2,CHST1,CLN8,GCH1,FUT4,PAFAH1B1,MPG
negative regulation of protein amino acid phosphorylation (GO:0001933)	0.14029758728770877	IBTK,PRKCD
positive regulation of fibroblast proliferation (GO:0048146)	0.14029758728770877	CDK6,CDKN1A
negative regulation of endothelial cell proliferation (GO:0001937)	0.14029758728770877	APOE,THBS1
glycosphingolipid metabolic process (GO:0006687)	0.14029758728770877	ST3GAL5,NEU3
respiratory gaseous exchange (GO:0007585)	0.14029758728770877	BPGM,CSF2RB
negative regulation of peptidase activity (GO:0010466)	0.14029758728770877	CST3,DNAJB6
superoxide metabolic process (GO:0006801)	0.14029758728770877	CYBA,ALOX12
base-excision repair (GO:0006284)	0.14029758728770877	DNA2,MPG
positive regulation of anti-apoptosis (GO:0045768)	0.14029758728770877	OPA1,IL6ST
response to calcium ion (GO:0051592)	0.14505569115910516	THBS1,ADAM9,ITPR3
regulation of ossification (GO:0030278)	0.14505569115910516	IL6ST,CDK6,HDAC7
positive regulation of cell proliferation (GO:0008284)	0.14681584710217216	IL6ST,PDGFRB,TGFBR2,NRP1,ALOX12,TBC1D8,PRTN3,SOX4,CDKN1A,CDK6,IGF1R,CDC25B
cellular response to hormone stimulus (GO:0032870)	0.15012993931259783	THRA,FOXO4,SOCS2,ADIPOR1,IGF1R
negative regulation of cell proliferation (GO:0008285)	0.1504232335765332	APOE,ETS1,TGFBR3,MXD4,THBS1,CDKN3,FOXO4,SESN1,CDKN1B,CDK6,BTG2,SCIN
regulation of MAP kinase activity (GO:0043405)	0.15118540867211674	MAP3K5,APOE,MDFIC,MAP4K5,THBS1,DUSP8
positive regulation of cell migration (GO:0030335)	0.15162697951830623	IGF1R,THBS1,ADAM9,PDGFRB
membrane lipid metabolic process (GO:0006643)	0.15162697951830623	ST3GAL5,SERINC1,NEU3,CLN8
regulation of growth (GO:0040008)	0.15605856053054493	SOCS2,CDKN1A,CDKN1B,ACVR1B,SERTAD3,SERTAD2,ALOX12,RASGRP2
activation of MAPK activity (GO:0000187)	0.15953019813967198	MAP3K5,MDFIC,THBS1,MAP4K5
positive regulation of ubiquitin-protein ligase activity during mitotic cell cycle (GO:0051437)	0.1634992259503922	BTRC,UBE2C,PSME3,PSMB8,PSMB9
cell adhesion (GO:0007155)	0.1635839197795151	ADAM9,ROCK1,CD34,PXN,NPHP1,CHST10,PPFIA1,NEO1,PLEK,SELL,CASK,MFGE8,ITGAL,NINJ1,CYFIP2,CD96,CD93,SELPLG
cell migration (GO:0016477)	0.168916788877316	HMGCR,ROCK1,VEGFC,CD34,PAFAH1B1,TGFBR3
viral genome replication (GO:0019079)	0.16968674847982326	UBP1,NFIA
adaptive immune response (GO:0002250)	0.16968674847982326	IL18BP,CD27
apoptotic mitochondrial changes (GO:0008637)	0.16968674847982326	BCL2L1,BCL2
hemopoiesis (GO:0030097)	0.16968674847982326	TGFBR2,LCK
glucose transport (GO:0015758)	0.16968674847982326	SLC2A4,PPBP
response to toxin (GO:0009636)	0.16968674847982326	SLC7A8,BCL2
cofactor metabolic process (GO:0051186)	0.17501402788382955	PPOX,MTHFD2,ALAS2,FECH,ACSL6,SHMT1
positive regulation of T cell activation (GO:0050870)	0.17538562321153495	IL6ST,TGFBR2,LCK
regulation of G-protein coupled receptor protein signaling pathway (GO:0008277)	0.17538562321153495	RAMP1,PLEK,RGS2
positive regulation of ubiquitin-protein ligase activity (GO:0051443)	0.1773257473124273	BTRC,UBE2C,PSME3,PSMB8,PSMB9
signal transduction (GO:0007165)	0.18107365191245964	MAP3K5,BRAF,JUN,ARHGEF12,CSNK1E,ARRB1,PKN2,CEBPA,IL6ST,CD53,APOE,VEGFC,STK17B,TYROBP,NRP1,GPR171,CD27,PLEK,HCLS1,FCGR2B,FOXO4,CSF1R,FOS,NFAT5,NPHP1,MAP2K3,TGFBR2,TGFBR3,SIK2,FLNB,GUCY1B3,GPR65,IQGAP2,TRAF4,TNFRSF13B,PIP5K1A,CSF2RB,INPP4A,PDGFRB,PXN,TRIO,CAMKK2,CLEC1B,ITPR3,SOCS2,PTPN6,DAPK1,HIPK2,PIK3CG,RREB1,PIK3CD,MAPKAPK3,NR4A2,IKBKG,RIT1,CARHSP1,PPFIA1,ITGAL,ADIPOR1,UBE2C,IGFBP4,ADAM9,ROCK1,BTRC,NUDT4,LCP2,IGF1R,ANXA4,ANXA3,S100A10,HOMER1,NOTCH1,CHRDL1,THRA,STK3,MAP4K5,ELK3,ACVR1B,MPP1,RASGRP2,RGS19,MGST3
regulation of cell migration (GO:0030334)	0.18120032796474286	APOE,ADAM9,SCAI,PDGFRB,IGF1R,THBS1
regulation of MAPKKK cascade (GO:0043408)	0.18409998019670668	MAP3K5,MDFIC,MAP4K5,HIPK2
exocytosis (GO:0006887)	0.184741563045622	RPH3AL,ANK1
cellular response to oxidative stress (GO:0034599)	0.184741563045622	PXN,FOS
insulin receptor signaling pathway (GO:0008286)	0.184741563045622	FOXO4,IGF1R
induction of apoptosis by extracellular signals (GO:0008624)	0.18586381763424903	CRADD,MAP3K5,DAPK1
negative regulation of hydrolase activity (GO:0051346)	0.18586381763424903	PLEK,CST3,DNAJB6
apoptosis (GO:0006915)	0.18761976285964227	PTPN6,CYFIP2,MAGEH1,BNIP2,GADD45A,GPR65,BCL2
positive regulation of ligase activity (GO:0051351)	0.19157680878102465	BTRC,UBE2C,PSME3,PSMB8,PSMB9
protein amino acid dephosphorylation (GO:0006470)	0.19157680878102465	PPP2R3A,PTPN6,PTPRE,PTPN18,DUSP8
establishment of localization in cell (GO:0051649)	0.1948125329239531	OPA1,JUN,HTATIP2,STRADB,RPL23,AP1G1,ANK1,NUDT4,HHEX,XPO7,MYH10,ATG4D,ATG4A,PAFAH1B1,APOE,KRT18,ABCG1,BET1L,RPH3AL,PLEK,AGFG1,GABARAPL2
regulation of nucleocytoplasmic transport (GO:0046822)	0.19650091185878757	UHMK1,CD27,NUDT4
response to steroid hormone stimulus (GO:0048545)	0.19650091185878757	ABCA2,THBS1,SOCS2
intracellular signaling cascade (GO:0007242)	0.19851649429361762	MAP3K5,ROCK1,BRAF,RREB1,TGFBR3,SIK2,GUCY1B3,NUDT4,MAPKAPK3,IKBKG,IGF1R,APOE,STK17B,TYROBP,HOMER1,RIT1,CAMKK2,CARHSP1,PLEK,HCLS1,THRA,SOCS2,STK3,MAP4K5,ADIPOR1,UBE2C,DAPK1,HIPK2,RASGRP2,RGS19
regulation of cholesterol transport (GO:0032374)	0.19997691656006614	ABCA2,APOE
regulation of anti-apoptosis (GO:0045767)	0.19997691656006614	OPA1,IL6ST
vitamin transport (GO:0051180)	0.19997691656006614	TCN2,SLC19A2
glycolipid metabolic process (GO:0006664)	0.19997691656006614	ST3GAL5,NEU3
response to chemical stimulus (GO:0042221)	0.20231302131363504	ADAM9,BCL2L1,TGFBR2,TGFBR3,SLC7A8,ABCA2,NR4A2,DNAJB2,ALAS2,LCK,TXNRD2,IGF1R,IL6ST,APOE,PDGFRB,PXN,ABCG1,ETS1,GCH1,BCL2,THBS1,ITPR3,THRA,FOXO4,SOCS2,NDRG1,FOS,ADIPOR1,MPO
protein catabolic process (GO:0030163)	0.20295504322364988	ADAM9,ARIH1,ABCG1,USP25,BTRC,CPA3,NAPSA,PSMB8,PSMB9,UBE2H,UBE2C,ATG4A,PSME3,CTSG,CTSF
negative regulation of cell migration (GO:0030336)	0.2072821171290128	APOE,THBS1,SCAI
