Term	P-value	Genes
protein binding (GO:0005515)	0.08173371700614221	BTBD2,LASP1,ARHGEF12,MDFIC,LRRK1,IFITM2,UBE2V2,CDKN1B,E2F2,SH2D4A,FRYL,SELPLG,IL6ST,ACAP1,TYROBP,FCGR2B,MKRN1,SLC16A1,FOS,LAIR1,XPC,TIPARP,PTPRS,HMG20A,RPTOR,IL18BP,EIF5A2,CAPN2,BNIP3L,IQGAP2,VAV1,CSF2RB,ATG4D,ATG4A,NDOR1,TRAK2,PDGFRB,ADD2,PXN,HIP1R,GYPA,CAMKK2,MED6,GADD45A,ITPR3,SLC4A1,SOCS2,TNS3,STRAP,GADD45GIP1,SCARB2,PTPN6,PARD6G,GSN,PIGA,KHDRBS3,HIPK1,HIPK2,PTPRE,NFIA,PPP2R3A,PABPC4,ELF2,ARL4A,PTP4A3,SFPQ,ZXDC,VAMP2,CYBA,ID2,CATSPER2,XK,AFAP1L1,KLF7,ETS1,ETS2,RIT1,ICAM2,PRTN3,BCL2,ETV6,MS4A3,AGFG1,COMMD8,CYFIP2,SORL1,PRKCD,TRA2B,OXCT1,BRPF3,ROCK1,FNBP1,MARCKS,CREG1,HIST2H2BE,RASSF5,BTRC,ANK1,HHEX,MAD2L1BP,ALAS2,CPSF6,LCP2,VPREB1,IGF1R,HOMER1,ABCG1,NOTCH1,THBS1,CDKN3,SOX4,ELK3,NDRG1,PSMB8,BTG2,PSME3,MAP3K5,BRAF,JUN,ARIH1,FNIP2,RGS2,HTATIP2,USP11,USP15,ALOX12,CSNK1E,ARRB1,RNF138,LRBA,CEBPA,CNNM3,APOE,APOA1BP,KRT10,KRT18,UBP1,NRP1,SIGIRR,CD27,PLEK,ATP6V0A1,FOXO4,TOR1AIP2,FECH,CST3,RIOK3,CYTIP,CD93,NFAT5,ERCC4,TXNIP,TUBB2A,IBTK,NCF4,NPHP1,MAP2K3,TGFBR2,TGFBR3,FLNB,CCND3,NSD1,TBC1D5,SHMT1,SIX5,TNFRSF13B,WIPI1,XPO7,HEXB,NCOA7,CDK6,LCK,COTL1,PDLIM7,RAVER1,CDR2,LOR,HOXA9,RNF11,RNF10,GABARAPL2,DAPK1,SMO,CALD1,MTHFR,PIK3CG,PIK3CD,BCL2L1,BNIP2,RAB8B,IKBKG,EBF1,DNAJB2,DNAJB6,SLC1A5,CLCN3,SEPN1,SCAI,RAB3A,TRIOBP,CARHSP1,PPFIA1,CAST,SEPT4,DSP,ITGAL,EIF4H,CCDC50,MPG,ADAM9,GRB10,SERTAD3,MXD1,MXD4,ALOX5AP,SLC7A8,CBFB,CRADD,SLC2A4,NUDT6,TIMP2,MYH10,ARPC5L,VIM,PAFAH1B1,FBN1,CDC25B,GCC1,UHMK1,S100A10,BET1L,PON2,NARF,RPH3AL,GCH1,THRA,MAP4K5,PLCG1,KCTD12,ACVR1B,CTSG,RGS19
nucleoside binding (GO:0001882)	0.08634417318351396	MAP3K5,ABCB10,STK17B,UHMK1,TAOK1,ABCG1,SIK2,STK3,MAP4K5,ABCA2,MYH10,PPOX,ACVR1B,DAPK1,NDOR1
nucleotide binding (GO:0000166)	0.0887165280022863	MAP3K5,ABCB10,STK17B,UHMK1,TAOK1,ABCG1,RIT1,SIK2,ARL4A,GCH1,STK3,MAP4K5,ABCA2,ADSSL1,MYH10,PPOX,ACVR1B,DAPK1,NDOR1
R-SMAD binding (GO:0070412)	0.08900761484435468	FOS,JUN
lipase inhibitor activity (GO:0055102)	0.08900761484435468	ANXA4,ANXA2
beta-amyloid binding (GO:0001540)	0.08900761484435468	APOE,CST3
glucose transmembrane transporter activity (GO:0005355)	0.08900761484435468	SLC2A4,PPBP
transcription factor activity (GO:0003700)	0.08950567713437825	HMG20A,JUN,ELF2,MXD1,LMO4,CBFB,HHEX,VAV1,E2F2,CEBPA,KLF7,UBP1,ETS1,ETS2,KLF3,ETV6,HCLS1,AFF1,THRA,FOXO4,HOXC5,SOX4,SOX6,ELK3,MAFG,NFAT5,IRF8,NFIA
protein homodimerization activity (GO:0042803)	0.09032208585272979	IL6ST,MAP3K5,APOE,ADD2,CLCN3,ABCG1,GCH1,BCL2,SHMT1,PLEK,BNIP3L,SLC4A1,HEXB,OXCT1
phosphate binding (GO:0042301)	0.10234685032884264	MTHFD2,ADSSL1
endodeoxyribonuclease activity (GO:0004520)	0.10234685032884264	DNA2,ERCC4
MAP kinase kinase activity (GO:0004708)	0.10234685032884264	MAP2K3,MAPKAPK3
antioxidant activity (GO:0016209)	0.1039434930738004	MGST3,APOE,MPO
receptor signaling protein activity (GO:0005057)	0.10943110741814102	MAP3K5,SOCS2,TYROBP,CDKN1B,PLCG1,TGFBR3,ACVR1B,IL18BP
promoter binding (GO:0010843)	0.1129515016682438	THRA,FOS,JUN
transforming growth factor beta receptor activity (GO:0005024)	0.11618888787146961	ACVR1B,TGFBR3
insulin receptor binding (GO:0005158)	0.11618888787146961	IGF1R,GRB10
actin binding (GO:0003779)	0.12060777590815565	IQGAP2,FLNB,ADD2,CALD1,COTL1,MARCKS,MYH10
cytokine binding (GO:0019955)	0.12201014980143911	IL6ST,CSF2RB,IL18BP,THBS1,TGFBR2,TGFBR3
inositol or phosphatidylinositol kinase activity (GO:0004428)	0.12224414745952851	PIP5K1A,PIK3CG,PIK3CD
damaged DNA binding (GO:0003684)	0.12224414745952851	ERCC4,MPG,XPC
cysteine-type endopeptidase activity (GO:0004197)	0.12861197185522227	USP11,USP15,ATG4D,CTSF
protein dimerization activity (GO:0046983)	0.1314630058219754	IL6ST,MAP3K5,APOE,NCF4,ADD2,CLCN3,TGFBR2,ABCG1,GCH1,BCL2,SHMT1,PLEK,BNIP3L,SLC4A1,HEXB,OXCT1,CYBA
carbohydrate binding (GO:0030246)	0.1353842017658583	CD34,LGALS3,TGFBR2,TGFBR3,PAFAH1B1,THBS1,SELL,NDOR1
amine transmembrane transporter activity (GO:0005275)	0.13618321979550768	SLC7A8,SLC1A5,SERINC1,SLC6A9
actin filament binding (GO:0051015)	0.14161757259153018	MARCKS,ADD2,MYH10
protein binding, bridging (GO:0030674)	0.14417990468932132	LOR,CRADD,SOCS2,GRB10,DSP,LASP1
nucleotide kinase activity (GO:0019201)	0.14512158906252468	MPP1,CASK
fatty acid binding (GO:0005504)	0.14512158906252468	STX3,ALOX5AP
transforming growth factor beta receptor binding (GO:0005160)	0.14512158906252468	TGFBR2,TGFBR3
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	0.14512158906252468	PDE7A,PDE4B
glycoprotein binding (GO:0001948)	0.14512158906252468	LCK,THBS1
binding (GO:0005488)	0.154406213083286	GDA,BTBD2,LASP1,ARHGEF12,LRRK1,IFITM2,FRYL,SELPLG,IL6ST,ABCB10,ACAP1,TYROBP,SLC16A1,PLEKHA2,PPOX,FOS,XPC,TIPARP,OPA1,HMG20A,PTPRS,HLF,BNIP3L,VAV1,CSF2RB,ATG4D,ATG4A,ADD2,HIP1R,GYPA,CAMKK2,MED6,ITPR3,SLC4A1,SATB1,SOCS2,SCARB2,MAFG,PTPN6,PARD6G,GSN,PTPRE,NFIA,PABPC4,ELF2,ARL4A,PTP4A3,LMO4,ZXDC,VAMP2,ABCA2,CYBA,ID2,CATSPER2,XK,KLF7,HPCAL1,RIT1,KLF3,BCL2,AGFG1,COMMD8,CYFIP2,SORL1,PRKCD,IRF8,FNBP1,MARCKS,CREG1,HIST2H2BE,RNASEL,BTRC,HHEX,CPSF6,ABCG1,AFF1,SOX4,SOX6,ELK3,ADSSL1,PSMB8,BTG2,PSME3,RASGRP2,FNIP2,HTATIP2,USP11,USP15,CSNK1E,ARRB1,CEBPA,CNNM3,APOE,KRT10,KRT18,UBP1,SIGIRR,PLEK,ATP6V0A1,FOXO4,TOR1AIP2,FECH,NFAT5,ERCC4,ARAP2,TUBB2A,IBTK,TGFBR2,TGFBR3,CCND3,TBC1D5,SHMT1,HEXB,COTL1,PDLIM7,RAVER1,LGALS3,SEC14L1,HOXC5,RNF11,HOXA9,RNF10,SMO,CALD1,MTHFR,EBF1,SLC1A5,CLCN3,SCAI,PPFIA1,DSP,ITGAL,EIF4H,ADIPOR1,CCDC50,SCIN,MTHFD2,SERTAD3,MXD1,MXD4,CRADD,SLC2A4,NUDT6,VIM,PAFAH1B1,FBN1,GCC1,UHMK1,PON2,GCH1,STK3,PLCG1,ACVR1B,RGS19,IGHM,TAOK1,MDFIC,UBE2V2,CDKN1B,E2F2,SH2D4A,STK17B,FCGR2B,MKRN1,RC3H2,LAIR1,RPTOR,IL18BP,EIF5A2,SELL,CAPN2,IQGAP2,TRAF4,NDOR1,TRAK2,PDGFRB,PXN,GADD45A,TNS3,STRAP,GADD45GIP1,PIGA,KHDRBS3,HIPK1,HIPK2,CENPB,PPP2R3A,SFPQ,AFAP1L1,ETS1,ETS2,ICAM2,PRTN3,ETV6,MS4A3,TRA2B,OXCT1,BRPF3,ROCK1,RASSF5,ANK1,MAD2L1BP,ALAS2,LCP1,LCP2,VPREB1,IGF1R,H2AFY,HOMER1,NOTCH1,THBS1,CDKN3,NDRG1,MAP3K5,BRAF,JUN,ARIH1,ARIH2,RGS2,ALOX12,RNF138,LRBA,APOA1BP,CD34,NRP1,CD27,HCLS1,CST3,RIOK3,CYTIP,CD93,TXNIP,NCF4,NPHP1,MAP2K3,SIK2,FLNB,NSD1,SIX5,TNFRSF13B,WIPI1,XPO7,NCOA7,CDK6,LCK,CDR2,LOR,GABARAPL2,DAPK1,PIK3CG,PIK3CD,BCL2L1,BNIP2,RAB8B,IKBKG,DNAJB2,DNAJB6,SEPN1,TRIOBP,RAB3A,CARHSP1,CAST,SEPT4,MPG,MPO,ADAM9,GRB10,STX3,ALOX5AP,SLC7A8,CBFB,TIMP2,MYH10,TRIM2,ARPC5L,ANXA4,CDC25B,S100A10,BET1L,NARF,RPH3AL,STAU2,THRA,MAP4K5,KCTD12,CTSG
ADP binding (GO:0043531)	0.16009375398093506	ABCG1,MYH10
peroxidase activity (GO:0004601)	0.16009375398093506	MGST3,MPO
receptor serine/threonine kinase binding (GO:0033612)	0.16009375398093506	TGFBR2,TGFBR3
phosphatidylinositol binding (GO:0005545)	0.16009375398093506	WIPI1,SCIN
transcription corepressor activity (GO:0003714)	0.16135607663458854	ELK3,UBP1,CREG1,SCAI,MXD1,MXD4,HIPK2
endopeptidase inhibitor activity (GO:0004866)	0.16658620673788152	SPINT2,SERPINF1,CST7,TIMP2,CD27
transmembrane receptor protein tyrosine kinase activity (GO:0004714)	0.16815578007202722	NRP1,IGF1R,CSF1R,PDGFRB
protein kinase regulator activity (GO:0019887)	0.16815578007202722	IBTK,CDKN1A,CDKN1B,GMFG
ATP binding (GO:0005524)	0.1708160873312508	MAP3K5,ABCB10,STK17B,UHMK1,TAOK1,SIK2,STK3,MAP4K5,ABCA2,MYH10,ACVR1B,DAPK1
glutathione transferase activity (GO:0004364)	0.17533118881115284	MGST3,MGST1
carboxypeptidase activity (GO:0004180)	0.17533118881115284	CPA3,CPD
low-density lipoprotein binding (GO:0030169)	0.17533118881115284	SORL1,THBS1
protein complex binding (GO:0032403)	0.1805678988952128	ACVR1B,ADAM9,ICAM2,GRB10,IGF1R,THBS1
heparin binding (GO:0008201)	0.18305402357493925	PAFAH1B1,SELL,TGFBR3
magnesium ion binding (GO:0000287)	0.18808847718149913	MTHFD2,MAP3K5,SIK2,OPA1,STK3
GTPase activity (GO:0003924)	0.19012792519345453	SEPT4,OPA1,RHOBTB3,RAB8B,RHOJ,GNAQ,ARL4A,RAB3A
cysteine-type endopeptidase inhibitor activity (GO:0004869)	0.19078485759793898	CST7,CD27
transmembrane receptor protein tyrosine phosphatase activity (GO:0005001)	0.19078485759793898	PTPRE,PTPRS
guanyl-nucleotide exchange factor activity (GO:0005085)	0.20246918039476242	RCBTB2,HERC1,RASGRP2,TRIO
protein tyrosine kinase activity (GO:0004713)	0.2029502803547306	NRP1,CAMKK2,PDGFRB,IGF1R,CSF1R
RNA polymerase II transcription factor activity (GO:0003702)	0.2032214394261172	CBFB,JUN,ETS1,E2F2,HTATIP2,FOS,CREG1,MED6,NFAT5,CEBPA,IRF8
SH3 domain binding (GO:0017124)	0.2064093776122024	CYBA,ADAM9
RNA polymerase II transcription factor activity, enhancer binding (GO:0003705)	0.2064093776122024	CEBPA,IRF8
calcium ion binding (GO:0005509)	0.2120632545989889	HPCAL1,CAMKK2,GSN,BNIP2,SCIN,LCP1,RASGRP2,FBN1
sulfotransferase activity (GO:0008146)	0.21597204334535008	CHST10,HS6ST1,CHST1
enzyme activator activity (GO:0008047)	0.2201117118100909	MAP3K5,APOE,JUN,RGS2,DNAJB6,PRKCD,BNIP2,RASA3,GMFG
glycosaminoglycan binding (GO:0005539)	0.22034957353346604	PAFAH1B1,SELL,TGFBR2,TGFBR3
hormone binding (GO:0042562)	0.222162799432983	ADIPOR1,IGF1R
kinase binding (GO:0019900)	0.22707208980453725	IBTK,CCND3,LCK,RNF138,IGF1R,PLEK
hydrolase activity (GO:0016787)	0.2289854083551778	GDA,USP11,USP15,USP25,ARL4A,PTP4A3,DUSP8,ABCA2,RAB8B,PLD3,RAB3A,SEPT4,NAPSA,RHOBTB3,ERCC4,OPA1,PTPRS,ACP5,SYNJ1,MTHFD2,GNAQ,PDE4B,CPA3,NUDT4,DNA2,PDE7A,MYH10,RHOJ,HEXB,MAN1A2,HAGH,ATG4D,ATG4A,LCK,CDC25B,GALNS,PTPN18,ABCG1,PON2,RAD54B,GCH1,CDKN3,CNP,CPD,PTPN6,PLCG1,CTSG,CTSF,PTPRE
DNA binding (GO:0003677)	0.2408021522871509	JUN,ELF2,LMO4,E2F2,CEBPA,KLF7,UBP1,ETS1,ETS2,KLF3,ETV6,HCLS1,FOXO4,RC3H2,FOS,XPC,NFAT5,ERCC4,MPG,IRF8,HMG20A,HLF,MXD1,HIST2H2BE,CBFB,HHEX,TRAF4,VAV1,H2AFY,AFF1,THRA,HOXC5,SATB1,SOX4,ELK3,SOX6,RNF11,MAFG,CENPB,NFIA
protein kinase binding (GO:0019901)	0.24167939825154075	IBTK,CCND3,LCK,RNF138,PLEK
metal ion binding (GO:0046872)	0.245821066855118	GDA,MAP3K5,OPA1,ARIH2,MTHFD2,SIK2,BNIP2,TRIM2,LCP1,FBN1,APOE,KLF7,HPCAL1,CAMKK2,GCH1,FECH,STK3,RNF11,GSN,SCIN,RASGRP2
microtubule binding (GO:0008017)	0.26152195198184114	GABARAPL2,ATG4D,ATG4A
molecular adaptor activity (GO:0060090)	0.2666637833600171	ANK1,SOCS2,GRB10,LASP1
deoxyribonuclease activity (GO:0004536)	0.2698241928545129	DNA2,ERCC4
PDZ domain binding (GO:0030165)	0.2698241928545129	CLCN3,TGFBR3
cofactor binding (GO:0048037)	0.27310934943262866	PPOX,SHMT1,NDOR1
receptor signaling protein serine/threonine kinase activity (GO:0004702)	0.27310934943262866	ACVR1B,MAP3K5,TGFBR3
integrin binding (GO:0005178)	0.27310934943262866	THBS1,ADAM9,ICAM2
lipoprotein binding (GO:0008034)	0.2857353499236034	SORL1,THBS1
chloride channel activity (GO:0005254)	0.2857353499236034	CLCN3,CLCA1
caspase regulator activity (GO:0043028)	0.2857353499236034	MAP3K5,CD27
GTPase activator activity (GO:0005096)	0.2952554107600915	BNIP2,JUN,RASA3,RGS2
collagen binding (GO:0005518)	0.3016102687307599	THBS1,ADAM9
sequence-specific DNA binding (GO:0043565)	0.3139864423422675	THRA,JUN,ELK3,ELF2,FOS,CENPB
protein transporter activity (GO:0008565)	0.3174236107817106	ABCG1,RAMP1
androgen receptor binding (GO:0050681)	0.3174236107817106	WIPI1,NSD1
transferase activity, transferring glycosyl groups (GO:0016757)	0.3181112013423396	ST3GAL2,ST3GAL5,GCNT2,GCNT1,PIGA,GALNT6,FUT4
GTP binding (GO:0005525)	0.3242096993838672	ARL4A,GCH1,ADSSL1,RIT1
SH3/SH2 adaptor activity (GO:0005070)	0.34331379357379954	SOCS2,GRB10,LASP1
MAP kinase kinase kinase activity (GO:0004709)	0.35102583254697245	MAP3K5
activin binding (GO:0048185)	0.35102583254697245	ACVR1B
caspase inhibitor activity (GO:0043027)	0.35102583254697245	CD27
cytoskeletal adaptor activity (GO:0008093)	0.35102583254697245	ANK1
receptor antagonist activity (GO:0048019)	0.35102583254697245	IL18BP
estrogen receptor binding (GO:0030331)	0.35102583254697245	WIPI1
structural constituent of cytoskeleton (GO:0005200)	0.35334287771216427	LOR,ANK1,DSP,VIM
structure-specific DNA binding (GO:0043566)	0.35334287771216427	HLF,SATB1,XPC,ERCC4
sterol transporter activity (GO:0015248)	0.3785041908234852	ABCG1
protein kinase C binding (GO:0005080)	0.3785041908234852	PLEK
insulin-like growth factor binding (GO:0005520)	0.3785041908234852	IGF1R
GTPase inhibitor activity (GO:0005095)	0.3785041908234852	IQGAP2
SNARE binding (GO:0000149)	0.3785041908234852	GABARAPL2
transcription repressor activity (GO:0016564)	0.4003176666214412	ELK3,UBP1,ELF2,CREG1,SCAI,MXD1,MXD4,HIPK2,ID2
protein domain specific binding (GO:0019904)	0.40154589315999023	CRADD,ADAM9,CLCN3,TGFBR3,LCK,BCL2,CYBA
fucosyltransferase activity (GO:0008417)	0.40482206136197274	FUT4
nucleoside kinase activity (GO:0019206)	0.40482206136197274	ADK
oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen (GO:0016702)	0.40482206136197274	ALOX12
histone methyltransferase activity (GO:0042054)	0.40482206136197274	WHSC1L1
myosin binding (GO:0017022)	0.40482206136197274	TRIOBP
low-density lipoprotein receptor binding (GO:0050750)	0.40482206136197274	APOE
metallocarboxypeptidase activity (GO:0004181)	0.40482206136197274	CPA3
transforming growth factor beta receptor, cytoplasmic mediator activity (GO:0005072)	0.40482206136197274	CDKN1B
voltage-gated anion channel activity (GO:0008308)	0.40482206136197274	CLCN3
insulin-like growth factor receptor binding (GO:0005159)	0.40482206136197274	SOCS2
coenzyme binding (GO:0050662)	0.40985145788934013	PPOX,NDOR1
endonuclease activity (GO:0004519)	0.424692184371166	ERCC4,DNA2
acetylgalactosaminyltransferase activity (GO:0008376)	0.4300283289499723	GALNT6
transmembrane receptor protein serine/threonine kinase signaling protein activity (GO:0005071)	0.4300283289499723	CDKN1B
bacterial binding (GO:0008367)	0.4300283289499723	SELPLG
delayed rectifier potassium channel activity (GO:0005251)	0.4300283289499723	KCNA3
eukaryotic cell surface binding (GO:0043499)	0.4300283289499723	THBS1
organic cation transmembrane transporter activity (GO:0015101)	0.4300283289499723	SLC7A8
protein serine/threonine phosphatase activity (GO:0004722)	0.4393369213959643	CDKN3,LCK
Rho GTPase binding (GO:0017048)	0.45416982441806825	TRIOBP
p53 binding (GO:0002039)	0.45416982441806825	PSME3
NADP or NADPH binding (GO:0050661)	0.45416982441806825	NDOR1
monocarboxylic acid transmembrane transporter activity (GO:0008028)	0.45416982441806825	SLC16A1
microfilament motor activity (GO:0000146)	0.45416982441806825	MYH10
caspase activator activity (GO:0008656)	0.45416982441806825	MAP3K5
steroid hormone receptor binding (GO:0035258)	0.4679996763623958	WIPI1,NSD1
ubiquitin protein ligase binding (GO:0031625)	0.4772914107410228	ACVR1B
cholesterol binding (GO:0015485)	0.4772914107410228	ABCG1
carboxy-lyase activity (GO:0016831)	0.4772914107410228	HDC
heat shock protein binding (GO:0031072)	0.4772914107410228	DNAJB6
tubulin binding (GO:0015631)	0.48014854067079205	ATG4D,ATG4A,GABARAPL2
double-stranded DNA binding (GO:0003690)	0.4957736318282505	HLF,SATB1
lipid transporter activity (GO:0005319)	0.4957736318282505	APOE,ABCG1
serine-type endopeptidase inhibitor activity (GO:0004867)	0.4957736318282505	SPINT2,SERPINF1
chromatin binding (GO:0003682)	0.4957736318282505	CENPB,MPO
SH2 domain binding (GO:0042169)	0.49943606552732045	LCK
apoptotic protease activator activity (GO:0016505)	0.49943606552732045	MAP3K5
inositol or phosphatidylinositol phosphatase activity (GO:0004437)	0.49943606552732045	SYNJ1
lipoprotein receptor binding (GO:0070325)	0.49943606552732045	APOE
phosphoinositide phospholipase C activity (GO:0004435)	0.49943606552732045	PLCG1
ligase activity (GO:0016874)	0.5051695844668983	CTPS2,ARIH1,ADSSL1,UBE2E2,UBE2H,UBE2C,ACSL6
cytokine receptor activity (GO:0004896)	0.5093112369648876	IL6ST,CSF2RB
single-stranded DNA binding (GO:0003697)	0.5093112369648876	ERCC4,XPC
double-stranded RNA binding (GO:0003725)	0.5206449599944539	STAU2
single-stranded RNA binding (GO:0003727)	0.5206449599944539	PABPC4
protein phosphatase type 2A regulator activity (GO:0008601)	0.5206449599944539	PPP2R3A
chaperone binding (GO:0051087)	0.5206449599944539	DNAJB6
coreceptor activity (GO:0015026)	0.5206449599944539	TGFBR3
phospholipase C activity (GO:0004629)	0.5206449599944539	PLCG1
steroid binding (GO:0005496)	0.5226092150828572	SHMT1,ABCG1
structural constituent of muscle (GO:0008307)	0.5226092150828572	TPM4,MYL9
transcription factor binding (GO:0008134)	0.5282146806808795	JUN,KLF7,UBP1,ETS1,HTATIP2,CREG1,SCAI,MXD1,MXD4,MED6,FOXO4,MDFIC,HHEX,ELK3,HIPK2,CEBPA,NFIA
