Term	P-value	Genes
Peptidase_M1_N	0.22317441947461902	ANPEP
Olfac_like	0.23707508468372385	OLFM1
PPIase_FKBP	0.23707508468372385	FKBP1B
Cyt_B5	0.2507287791837975	SUOX
Emp24_gp25L_p24	0.2507287791837975	SEC14L2
START_lipid_bd	0.2507287791837975	STARD10
ADH_N	0.2507287791837975	SORD
Eph_rcpt_lig_bd	0.2507287791837975	EPHA3
Whey_acidic_protein_4-diS_core	0.264139859401612	SLPI
CS	0.264139859401612	PTPLAD1
Thyroglobulin_1	0.2773126054632997	IGFBP5
DAG_PE_bd	0.2842591509417617	PRKCB,PRKD3
Cysta_beta_synth_core	0.2902512225454738	CNNM2
ADH_Zn_bd	0.2902512225454738	SORD
Peptidase_S1_S6	0.29397630376598316	TPSAB1,GZMB,CMA1
A/G_cyclase	0.3029598421508684	ADCY9
bZIP_2	0.3029598421508684	HLF
RhoGAP	0.31078598934292323	ARHGAP5,GRLF1
Ig_V-set	0.31216637172407263	PVR,HAVCR2,SIGLEC5,CD7
MHC_I_alpha_A1A2	0.3154425234055332	HFE
RasGef_N	0.3154425234055332	RGL1
Znf_RanBP2	0.3154425234055332	FUS
Srcr_rcpt	0.3154425234055332	MSR1
AT_hook_DNA_bd	0.3154425234055332	HMGA2
Cdc15_Fes_CIP4	0.3154425234055332	PACSIN1
Prot_inh_Kazal	0.3277032543350099	SPINK4
GRAM	0.3277032543350099	GRAMD3
TNFR_c6	0.3397459530499687	CD27
Tub_FtsZ_C	0.3397459530499687	TUBA8
GST_N	0.3397459530499687	GSTM5
Tubulin_FtsZ	0.35157446900866357	TUBA8
Fz_domain	0.35157446900866357	COL18A1
GST_C	0.35157446900866357	GSTM5
Exo_endo_phos	0.36319258420900563	EEPD1
RasGRF_CDC25	0.36319258420900563	RGL1
Ricin_B_lectin	0.36319258420900563	GALNT7
PKD_cys_rich	0.3746040143341826	EMR1
Znf_FYVE	0.38581240992517757	FGD2
bZIP_1	0.38581240992517757	CREB3L2
hormone_rcpt	0.38581240992517757	CALCRL
Fibrinogen_a/b/g_C	0.39682135750081854	ANGPT1
VWF_C	0.39682135750081854	NOV
HECT	0.39682135750081854	UBE3A
Ig_I-set	0.40643171900814123	PTPRF,FGFR1,MYLK
Ets	0.40763438071216634	ETS1
Lectin_C	0.4139610802159203	CLEC10A,CD302
Glyco_trans_2	0.41825494137861663	GALNT7
RGS	0.41825494137861663	RGS3
Lipocln_cytFABP	0.42868644061269556	FABP4
SNF2_N	0.42868644061269556	ATRX
IPT_TIG_rcpt	0.42868644061269556	PLXNC1
CD80_C2-set	0.4781229348158891	PVR
Tyr_Pase_dual_specific	0.48748821894248984	DUSP3
SOCS_C	0.48748821894248984	TULP4
UBA/Transl_elong_EF1B_N	0.5145946222055592	SNRK
Ig_C1-set	0.5145946222055592	HFE
FN_III	0.5221516806869434	PTPRF,EPHA3,MYLK
SAM_2	0.5233099412502651	EPHA3
kinesin_motor	0.5318698928592693	KIF1C
SH2	0.5366719665340794	ITK,SLA2
Helicase_C	0.5366719665340794	DDX4,ATRX
Pkinase_C	0.5485346449284685	PRKCB
HLH_basic	0.5527287197792495	MYCN,ID2
Histone_core_D	0.5566448010119218	H2AFY2
TF_Fork_head	0.5566448010119218	FOXP1
WW_Rsp5_WWP	0.5724337111874112	FNBP4
HMG_1/2_box	0.5801175434330048	SOX4
Peptidase_C19	0.6234248812183536	USP9X
BACK	0.630198521257158	ENC1
SH3_2	0.630198521257158	SH3D19
EGF_extracell	0.6368511876642428	ITGB7
LRR_cys_N	0.6433850254885819	CHAD
DEAD/DEAH_N	0.6561046073680146	DDX4
LIM_Zn_bd	0.7026335704323308	LASP1
Calponin_act_bd	0.7079915241221666	EHBP1
EGF_Ca_bd_2	0.7132536251496971	EMR1
IQ_CaM_bd_region	0.7652765693356358	NRGN
Ion_trans	0.8565771537542041	TRPM7
BTB_POZ	0.8805495495967811	ENC1
PDZ	0.9092505013527626	RGS3
EF_hand_Ca_bd	0.9514209435733533	ITSN1
Znf_RING	0.9854064958048662	RNF128
Znf_C2H2	0.9988865024561923	KLF7,KLF2,ZEB2
