Term	P-value	Genes
MP0000249_abnormal_blood_vessel_	1.753748669559095E-5	NOV,ABCB1A,UHMK1,FCER1A,EPHA3,ETS1,MED1,KIT,FCGR2B,TLR4,GALC,RUNX2,PTGER4,PRKCB,TNFSF4,PECAM1
MP0000689_abnormal_spleen_morphology_	2.2581930455761876E-5	IGHM,HFE,TFRC,TGFBI,LAT,PAWR,CDK6,PURA,TSPAN33,RNF128,FLT3,PTPN22,SGPL1,AHSP,ETS1,KIT,CD28,FCGR2B,TLR4,NEDD9,B3GNT5,GALC,HOXA9,RUNX2,PTPN2,PRNP,PECAM1,IRF4
MP0002113_abnormal_skeleton_development_	4.8072254825798764E-5	MEF2C,LASP1,MYCN,PAPSS2,IL6,NIPBL,CASP3,PTGER4,ADRB2,POSTN,NOV,CREB3L2,GLCE,MDFI,MLLT3,FGFR1,HOXA5,GALC,HOXA9,RUNX2,CSGALNACT1
MP0001614_abnormal_blood_vessel_	4.925679321179012E-5	MEF2C,SERPINF1,MYCN,IL6,CASP3,PTGER4,TNFSF4,SGPL1,COL18A1,EPHA3,ETS1,KLF2,ANPEP,QK,KIT,FGFR1,PLXND1,METAP2,PECAM1,TGFBR1,ANGPT1,LPIN1,NOV,PDGFRB,MED1,TLR4,SOX4,HOXA3,RUNX2,CALCRL
MP0000703_abnormal_thymus_morphology_	8.772135536600424E-5	IGHM,SOAT1,RNASEL,LAT,CASP3,CDK6,PURA,CD7,FLT3,SGPL1,FUS,ETS1,PAG1,HOXA3,HOXA7,RUNX2,ITK,ARHGAP5,PRNP
MP0005025_abnormal_response_to_	1.829399510538312E-4	IGHM,TPSB2,MSR1,FFAR2,IL6,RNASEL,LBP,KIF1C,FLT3,PVR,CD36,IL1RL1,MCPT1,MCPT8,KIT,CD28,TLR4,ITGB7,ITK,SLPI,PRNP,IRF4
MP0002925_abnormal_cardiovascular_devel_	3.003872934587642E-4	MEF2C,SERPINF1,TGFBR1,ANGPT1,MYCN,IL6,PTGER4,NOV,PDGFRB,EPHA3,ETS1,ANPEP,QK,MED1,IFT57,FGFR1,SOX4,HOXA3,PLXND1,RUNX2,FOXP1,METAP2,USP9X
MP0005390_skeleton_phenotype_	3.422175049840578E-4	NOV,SGPL1,PDGFRB,FFAR2,PAPSS2,TLR4,HOXA3,HOXA5,RUNX2,TPSAB1,PTGER4,LPIN1,SLC39A4,PECAM1
MP0001784_abnormal_fluid_regulation_	3.4464386101088667E-4	ARF6,TGFBR1,PKP2,HLX,MYCN,TFRC,PTGER4,PDGFRB,EPHA3,ETS1,KLF2,QK,MED1,FCGR2B,IFT57,TLR4,SOX4,FOXP1,CALCRL,PECAM1
MP0008469_abnormal_protein_level_	8.758605003405323E-4	CLCA3,HLX,FFAR2,IL6,PAFAH2,ABCB4,LBP,PTGER4,RNF128,FLT3,CD36,FCER1A,MCPT1,KIT,CD28,TLR4,DARC,GALC,SLPI,IL6RA
MP0002419_abnormal_innate_immunity_	0.001173778558365034	MSR1,FFAR2,IL6,TPSAB1,CASP3,LBP,PTGER4,ADRB2,FLT3,NOV,CD36,FCER1A,ANPEP,KIT,TLR4,GALC,SLPI
MP0002114_abnormal_axial_skeleton_	0.0012137516780385516	MEF2C,LASP1,FGF3,MYCN,POSTN,NOV,SGPL1,GLCE,MDFI,MLLT3,FGFR1,HOXA3,HOXA5,HOXA7,HOXA9,PLXND1,RUNX2,MYLK,PRNP,PRKD3,CSGALNACT1
MP0002088_abnormal_embryonic_growth/wei_	0.001564489682144706	MEF2C,PROCR,TGFBR1,FGF3,MYCN,ATRX,TFRC,PEX11A,MDFI,KLF2,QK,MED1,IFT57,RBMS1,FGFR1,SLC39A4
MP0001800_abnormal_humoral_immune_	0.0015706195096448757	IGHM,LAT,RNF128,PVR,PTPN22,GGTA1,FUS,FCER1A,IL1RL1,KLF2,KIT,CD28,ADCY9,FCGR2B,B3GNT5,ITK,PRKCB,IRF4
MP0002882_abnormal_neuron_morphology_	0.0016283858649741973	SERPINF1,MYCN,IL6,ATRX,LTN1,CASP3,AVIL,ID2,ABCB1A,FUS,RBP1,KLF7,QK,KIT,FGFR1,PLXNC1,PLXND1,PRNP,UBE3A,PTPRF,MSR1,HLX,LPIN1,PURA,NDN,HYOU1,ABCD2,DFNA5,TLR4,HOXA3,GALC
MP0001845_abnormal_inflammatory_respons_	0.0016791084703771577	IGHM,CLCA3,FFAR2,IL6,NIPBL,ABCB4,LAT,CASP3,LBP,PTPN22,POSTN,SGPL1,IL1RL1,KIT,CD28,FCGR2B,TLR4,DARC,ITGB7,PTPN2,MYLK,SLPI,IL6RA,PECAM1
MP0000598_abnormal_liver_morphology_	0.0017607564390879787	ARF6,HLX,MYCN,SOAT1,IL6,PAFAH2,ABCB4,FABP4,PTGER4,LPIN1,PEX11A,NOV,KRT18,RBP1,EPHA3,KLF2,MED1,TLR4,GALC,RUNX2,PECAM1
MP0001672_abnormal_embryogenesis/_devel_	0.0018432419757822506	MEF2C,PROCR,TGFBR1,RLIM,FGF3,MYCN,ATRX,TFRC,MDFI,KLF2,ZEB2,QK,MED1,IFT57,RBMS1,FGFR1,SLC39A4,GRLF1
MP0005380_embryogenesis_phenotype_	0.0018432419757822506	MEF2C,PROCR,TGFBR1,RLIM,FGF3,MYCN,ATRX,TFRC,MDFI,KLF2,ZEB2,QK,MED1,IFT57,RBMS1,FGFR1,SLC39A4,GRLF1
MP0003828_pulmonary_edema_	0.002102822356846904	TLR4,PTGER4,EPHA3,PECAM1
MP0003763_abnormal_thymus_physiology_	0.00236543487799712	PTPN22,CASP3,CDK6,CD28,LAT,ETS1
MP0003936_abnormal_reproductive_system_	0.0024112291552944114	SGPL1,PTPRF,XDH,HOXA9,ARHGAP5,MYCN,MED1,UBE3A,IL6,ID2
MP0005376_homeostasis/metabolism_phenot_	0.0024873950111313687	PDGFRB,UHMK1,MED1,SORD,IL6,TLR4,DARC,LPIN1,PRKCB,PURA,ADRB2
MP0001881_abnormal_mammary_gland_	0.0025213580838913075	PTPRF,MED1,XDH,HOXA9,ID2,CSN2
MP0002998_abnormal_bone_remodeling_	0.0027564977106740033	NOV,FGFR1,GALC,RUNX2,CASP3,PTGER4,ADRB2,IL6
MP0002873_normal_phenotype_	0.003160797368260558	MEF2C,IGHM,RAB27B,AQR,FGF3,MYCN,MKNK1,DIAP2,PSG23,PAWR,PTGER4,KIF1C,IL1RL1,IL1RL2,KLF2,KIT,CD28,FCGR2B,FGFR1,PLXNC1,PRNP,HS6ST2,IL6RA,SMPX,HFE,PROCR,RLIM,SORD,NDN,ALDH3A1,GGTA1,PDGFRB,BAMBI,SOX4,HOXA5,HOXA7,MYLK,USP9X
MP0003984_embryonic_growth_retardation_	0.0031800160734200235	MEF2C,PROCR,MDFI,TGFBR1,KLF2,FGF3,QK,MYCN,MED1,ATRX,TFRC,IFT57,RBMS1,FGFR1,SLC39A4
MP0002693_abnormal_pancreas_physiology_	0.003313046912923956	IGHM,HOMER2,FKBP1B,CD28,IL6,FCGR2B,SOX4,LPIN1,ADRB2,IL6RA
MP0003567_abnormal_fetal_cardiomyocyte_	0.00398388241112667	FGFR1,CALCRL,FOXP1,MYCN
MP0006082_CNS_inflammation_	0.00398388241112667	TLR4,RNF128,GALC,IL6
MP0003948_abnormal_gas_homeostasis_	0.0040905535584333875	KLF7,EPHA3,IL6,TFRC,PBX3,TLR4,PLXND1,RUNX2,LBP,LPIN1,ADRB2,NDN,PECAM1
MP0003631_nervous_system_phenotype_	0.004239454116854211	ABCB1A,HOMER2,MSR1,MED1,ABCD2,IL6,TLR4,PRKACB,GALC,LPIN1,PRNP
MP0000627_abnormal_mammary_gland_	0.004568697822954872	PTPRF,XDH,HOXA9,ARHGAP5,MED1,UBE3A,IL6,ID2
MP0005166_decreased_susceptibility_to_	0.004789320398948225	POSTN,TLR4,LBP,OLFM1,IL6,MYLK
MP0002169_no_abnormal_phenotype_	0.0052451579146707075	MEF2C,IGHM,RAB27B,AQR,FGF3,MYCN,MKNK1,DIAP2,PSG23,PAWR,PTGER4,KIF1C,IL1RL1,IL1RL2,KLF2,CD28,FCGR2B,FGFR1,PLXNC1,PRNP,HS6ST2,IL6RA,SMPX,HFE,PROCR,RLIM,SORD,NDN,ALDH3A1,GGTA1,PDGFRB,BAMBI,SOX4,HOXA5,HOXA7,MYLK,USP9X
MP0001731_abnormal_postnatal_growth_	0.005406964428466504	ITSN1,HFE,MYCN,PAPSS2,TGFBI,NIPBL,LTN1,HMGA2,LPIN1,PURA,ID2,POSTN,SGPL1,FUS,RBP1,ETS1,CKB,MED1,KIT,HOXA5,RUNX2,PTPN2,UBE3A
MP0001664_abnormal_digestion_	0.005608441909721804	KIT,HOXA5,TFRC,LASP1,SYTL2,MYLK
MP0000609_abnormal_liver_physiology_	0.005651815301830504	HFE,TFRC,ABCB4,LAT,FABP4,LBP,PTGER4,LPIN1,PTPN22,ABCB1A,RBP1,KIT,FCGR2B,TLR4,IL6RA,PECAM1
MP0003633_abnormal_nervous_system_	0.005763543370551998	TLR4,PRKACB,ABCB1A,GALC,HOMER2,LPIN1,ABCD2,IL6
MP0009642_abnormal_blood_homeostasis_	0.006905430954574229	RAB27B,PAPSS2,AKR1C18,RNF128,SGPL1,CD36,CD28,RBMS1,IL6RA,HFE,PROCR,GNAZ,HLX,FFAR2,XDH,LAT,HDC,LBP,FLT3,PDGFRB,FCER1A,MED1,SEC14L2,DARC,HOXA5,GALC,RUNX2,TFRC,PAFAH2,ABCB4,FABP4,PTGER4,TNFSF4,KLF7,EPHA3,PLXND1,SOAT1,LPIN1,ADRB2,NDN,UHMK1,MCPT1,MCPT4,PBX3,TLR4,SOX4
MP0001270_distended_abdomen_	0.007047214495258285	CREB3L2,LPIN1,KIT,HOXA3,MYLK
MP0000767_abnormal_smooth_muscle_	0.0071947362933299595	CALCRL,SGPL1,PDGFRB,PLXND1,TGFBR1,KLF2
MP0002082_postnatal_lethality_	0.007214162186742396	MEF2C,FGF3,MYCN,ATRX,CASP3,PTGER4,AVIL,ID2,FUS,MDFI,KLF7,ETS1,QK,KIT,MLLT3,PLXND1,UBE3A,SLC39A4,HFE,XDH,NIPBL,DDC,LPIN1,NDN,POSTN,PDGFRB,HOXA5,GALC,RUNX2,MSI2,GRLF1
MP0010770_preweaning_lethality_	0.0073037383699685494	MEF2C,FGF3,MYCN,ATRX,CASP3,PTGER4,AVIL,ID2,FUS,MDFI,KLF7,ETS1,QK,KIT,MLLT3,PLXND1,UBE3A,SLC39A4,HFE,XDH,NIPBL,DDC,LPIN1,NDN,POSTN,PDGFRB,HOXA5,GALC,RUNX2,MSI2,GRLF1
MP0002081_perinatal_lethality_	0.0077605353123229494	MEF2C,ARF6,FGF3,MYCN,CASP3,PTGER4,PEX11A,CREB3L2,GLCE,FUS,EPHA3,ETS1,QK,MLLT3,FGFR1,PLXND1,FOXP1,HLX,SLC2A3,NDN,PDGFRB,PBX3,HOXA3,B3GNT5,HOXA5,RUNX2,ARHGAP5,GRLF1
MP0001790_abnormal_immune_system_	0.008100322715290792	IGHM,ITGB7,GALC,GZMB,IL6,ID2,IRF4
MP0005387_immune_system_phenotype_	0.008100322715290792	IGHM,ITGB7,GALC,GZMB,IL6,ID2,IRF4
MP0002148_abnormal_hypersensitivity_rea_	0.008760983818497652	IGHM,FCER1A,LBP,PTGER4,CD28,TNFSF4,FCGR2B
MP0005508_abnormal_skeleton_morphology_	0.008760983818497652	NOV,SGPL1,PDGFRB,HOXA3,HOXA5,RUNX2,SLC39A4
MP0001533_abnormal_skeleton_physiology_	0.008852522932067388	TLR4,NOV,TPSAB1,PTGER4,LPIN1,FFAR2,PAPSS2,PECAM1
MP0002111_abnormal_tail_morphology_	0.009005902462366459	NOV,GLCE,HFE,MDFI,LASP1,FGF3,MYCN,QK,PAPSS2,FGFR1,HOXA9,PLXND1,HMGA2
MP0002135_abnormal_kidney_morphology_	0.00902116833412487	MEF2C,PTPRF,MYCN,XDH,LAT,TSC22D1,ID2,PTPN22,NOV,SGPL1,GLCE,CD36,PDGFRB,KIT,FCGR2B,FGFR1,GALC,PECAM1,GRLF1
MP0003690_abnormal_glial_cell_	0.009193700885904698	TLR4,GALC,IL6,CD36
MP0010769_abnormal_survival_	0.009241726554990863	MEF2C,ITSN1,FGF3,MYCN,ATRX,CASP3,PTGER4,AVIL,ID2,FUS,MDFI,KLF7,ETS1,QK,MLLT3,PLXND1,UBE3A,SLC39A4,HFE,XDH,NIPBL,DDC,LPIN1,NDN,POSTN,NOV,PDGFRB,B3GNT5,HOXA5,GALC,RUNX2,MSI2,GRLF1
MP0004811_abnormal_neuron_physiology_	0.009828168267025802	ITSN1,PDGFRB,HYOU1,MED1,IL6,TLR4,FGFR1,PLXNC1,HOXA3,LTN1,CASP3,AVIL
MP0005666_abnormal_adipose_tissue_	0.009879058939637607	ARHGAP5,LPIN1,IL6RA,FABP4
MP0001544_abnormal_cardiovascular_syste_	0.010798038554893901	CD36,EPHA3,MYCN,MED1,IL6,FGFR1,FOXP1,CALCRL,PTGER4
MP0005385_cardiovascular_system_phenoty_	0.010798038554893901	CD36,EPHA3,MYCN,MED1,IL6,FGFR1,FOXP1,CALCRL,PTGER4
MP0002733_abnormal_thermal_nociception_	0.01083029275618324	TLR4,HDC,TPH1,NDN,GRIA3,BAMBI
MP0002229_neurodegeneration_	0.011781989011896418	ABCB1A,HYOU1,MSR1,QK,KIT,ABCD2,GALC,LTN1,CASP3,LPIN1,PRNP,AVIL
MP0010768_mortality/aging_	0.012342788453690145	MEF2C,ITSN1,FGF3,MYCN,ATRX,CASP3,PTGER4,AVIL,ID2,FUS,MDFI,KLF7,ETS1,QK,MLLT3,PLXND1,UBE3A,SLC39A4,HFE,XDH,NIPBL,DDC,LPIN1,NDN,POSTN,NOV,PDGFRB,B3GNT5,HOXA5,GALC,RUNX2,MSI2,GRLF1
MP0001175_abnormal_lung_morphology_	0.013030808792745758	CLCA3,HLX,MYCN,PTGER4,PURA,SGPL1,GLCE,EPHA3,KLF2,MED1,TLR4,HOXA5,RUNX2,PECAM1
MP0005000_abnormal_immune_tolerance_	0.013539567513898633	IGHM,FFAR2,LAT,TPSAB1,PTGER4,RNF128,TNFSF4,PTPN22,KIT,CD28,FCGR2B,TLR4,EMR1,PECAM1
MP0001970_abnormal_pain_threshold_	0.014283428511732985	TLR4,GNAZ,HDC,TPH1,NDN,IL6,GRIA3,BAMBI
MP0002734_abnormal_mechanical_nocicepti_	0.014839934394721673	TLR4,HDC,IL6,KLF7,BAMBI
MP0002106_abnormal_muscle_physiology_	0.015610100257325718	FGFR1,FOXP1,LTN1,CALCRL,MYCN,PRNP,KIT,IL6
MP0003956_abnormal_body_size_	0.015831086087346985	LASP1,PAPSS2,TGFBI,SGPL1,FUS,MDFI,GRIA3,FCGR2B,FGFR1,NRIP1,CSGALNACT1,HFE,GNAZ,FFAR2,XDH,HDC,CDK6,HMGA2,PURA,FLT3,PDGFRB,MED1,BAMBI,GALC,HOXA9,RUNX2,ARHGAP5,HIPK2,GRLF1,ITSN1,FABP4,LTN1,CASP3,ID2,GLCE,ETS1,MLLT3,PLXND1,PRNP,UBE3A,SLC39A4,NIPBL,LPIN1,ADRB2,PTPN22,POSTN,TPH1,TLR4,B3GNT5,MSI2
MP0002396_abnormal_hematopoietic_system_	0.015870343262502553	FLT3,CDK6,QK
MP0005388_respiratory_system_phenotype_	0.016069451128847372	TLR4,IGHM,HOXA5,EPHA3,PTGER4,KCNE3,PECAM1
MP0002133_abnormal_respiratory_system_	0.016069451128847372	TLR4,IGHM,HOXA5,EPHA3,PTGER4,KCNE3,PECAM1
MP0002752_abnormal_somatic_nervous_	0.01666927689253892	PTPRF,SERPINF1,FGF3,MYCN,ATRX,CASP3,LPIN1,NDN,AVIL,RBP1,KLF7,KIT,ABCD2,DFNA5,TLR4,FGFR1,HOXA3,GALC,HIPK2,GRLF1
MP0002086_abnormal_extraembryonic_tissu_	0.01864890520579501	MEF2C,PROCR,TGFBR1,RLIM,ANGPT1,MYCN,ATRX,TFRC,KRT18,PDGFRB,MDFI,KLF2,QK,MED1,FGFR1,ITGB7,USP9X
MP0005164_abnormal_response_to_	0.019466902395332622	TLR4,PRKCB,PDGFRB,UHMK1,IL6
MP0005076_abnormal_cell_differentiation_	0.02035059187118034	NIPBL,PTPRF,ID2
MP0002083_premature_death_	0.020603479331379487	IGHM,ITSN1,PAPSS2,TGFBI,CASP3,SGPL1,ABCB1A,QK,FKBP1B,FCGR2B,PRNP,PTPRF,HLF,XDH,NIPBL,LAT,CDK6,LPIN1,PURA,FLT3,PTPN22,B3GNT5,GALC,RUNX2,PTPN2,MYLK
MP0001697_abnormal_embryo_size_	0.021047636979546376	PROCR,TGFBR1,FGF3,MYCN,ATRX,KRT18,KLF2,QK,MED1,RBMS1,FGFR1,METAP2,USP9X,SLC39A4,GRLF1
MP0003795_abnormal_bone_structure_	0.021651908864646987	MEF2C,PAPSS2,CASP3,PTGER4,ADRB2,POSTN,NOV,SGPL1,TLR4,DARC,FGFR1,GALC,RUNX2,PRKD3
MP0002127_abnormal_cardiovascular_syste_	0.021908134743065515	MEF2C,MED1,HOXA3,TNFSF4
MP0003935_abnormal_craniofacial_develop_	0.02259220979713008	MEF2C,POSTN,PTPRF,ZEB2,MYCN,FGFR1,HOXA3,PLXND1,RUNX2,SLC39A4
MP0000350_abnormal_cell_proliferation_	0.022630605330044577	IGHM,PTPRF,PDGFRB,ETS1,MED1,ATRX,NUPR1,METAP2,CASP3,PURA,HIPK2
MP0002933_joint_inflammation_	0.02308791602133876	PTGER4,ITGB7,PAPSS2,PECAM1
MP0005670_abnormal_white_adipose_	0.02344798392641447	LPIN1,IL6RA
MP0002405_respiratory_system_inflammati_	0.02471907119595395	PTPN22,TLR4,CLCA3,LAT,FFAR2,RNF128,FCGR2B
MP0008770_decreased_survivor_rate_	0.024860976702636303	ITSN1,NOV,B3GNT5,PTGER4,LPIN1,NDN,AVIL,ID2
MP0005671_abnormal_response_to_	0.025561679482981315	MTAP7,GGTA1,KIT,CD28
MP0003878_abnormal_ear_physiology_	0.026753055190270877	FGFR1,ABCB1A
MP0005377_hearing/vestibular/ear_phenot_	0.026753055190270877	FGFR1,ABCB1A
MP0003943_abnormal_hepatobiliary_system_	0.026856119967520433	HLX,MYCN,MED1,ARF6
MP0001835_abnormal_antigen_presentation_	0.02956110508344603	TLR4,IGHM,TNFSF4,FLT3
MP0009763_increased_sensitivity_to_	0.029705315755840452	POSTN,CD36,FUS,LASP1,GZMB,FFAR2,KIT,IL6,SLPI,PRNP
MP0005381_digestive/alimentary_phenotyp_	0.03202557446938855	FGFR1,MYLK,KIT,PAPSS2,KCNE3,PECAM1
MP0004130_abnormal_muscle_cell_	0.03323127455523362	TLR4,CD36,FABP4
MP0005369_muscle_phenotype_	0.03379991068327651	MYCN,KIT,IL6,FGFR1,HOXA3,FOXP1,LTN1,CALCRL,PRNP
MP0004147_increased_porphyrin_level_	0.03388317313724093	HFE,KIT
MP0005266_abnormal_metabolism_	0.03489619744194003	LPIN1,PURA,ADRB2,MED1,IL6
MP0004085_abnormal_heartbeat_	0.03521942985503025	SOX4,FOXP1,EPHA3,KLF2,ADRB2,TPH1,FKBP1B
MP0002115_abnormal_skeleton_extremities_	0.035434064397084575	MEF2C,PAPSS2,NIPBL,POSTN,NOV,CREB3L2,GLCE,FGFR1,GALC,HOXA9,RUNX2,PRKD3,CSGALNACT1
MP0000778_abnormal_nervous_system_	0.03714465753990595	FGFR1,NIPBL,KLF7,ARHGAP5,PURA,GRLF1
MP0003755_abnormal_palate_morphology_	0.03741047483383337	SGPL1,PTPRF,GLCE,LASP1,PAPSS2,FGFR1,HOXA3,RUNX2
MP0002102_abnormal_ear_morphology_	0.03769447871541836	CASP3,FGF3
MP0001663_abnormal_digestive_system_	0.0400009121126014	FGFR1,MYLK,KIT,KCNE3,PECAM1
MP0000477_abnormal_intestine_morphology_	0.041998096570247764	IGHM,SGPL1,HLX,MYCN,FFAR2,KIT,FGFR1,HOXA5,MYLK,ID2
MP0003724_increased_susceptibility_to_	0.042100121710113625	FFAR2,TLR4,PECAM1
MP0001485_abnormal_pinna_reflex_	0.042100121710113625	FGFR1,CASP3,FGF3
MP0005195_abnormal_posterior_eye_	0.04526154259127147	PTPRF,SERPINF1,NPHP1,IL6,ATRX,CASP3,CD36,PDGFRB,RBP1,COL18A1,TLR4,PLXND1,GRLF1
MP0004858_abnormal_nervous_system_	0.045776596158690654	PTPRF,AVIL
MP0001501_abnormal_sleep_pattern_	0.046935725198169194	UBE3A,IL6,PRNP
MP0002109_abnormal_limb_morphology_	0.047492131768206394	MEF2C,MYCN,NIPBL,HMGA2,POSTN,NOV,CREB3L2,GLCE,MED1,IFT57,FGFR1,GALC,HOXA9,RUNX2,PRKD3,CSGALNACT1
MP0001943_abnormal_respiration_	0.048690158156049185	MEF2C,CLCA3,MYCN,IL6,NDN,GLCE,MDFI,KLF7,TPH1,PBX3,TLR4,RUNX2,ARHGAP5
MP0005167_abnormal_blood-brain_barrier_	0.05003474203637884	ABCB1A,GALC
MP0002132_abnormal_respiratory_system_	0.05003474203637884	TLR4,HOXA3
MP0001324_abnormal_eye_pigmentation_	0.05151043210288308	TLR4,RBP1,CASP3,KIT,GRLF1
MP0002272_abnormal_nervous_system_	0.05154505943772609	KIT,ABCD2,SLC2A3,FGFR1,LPIN1,PRNP,NDN,UBE3A
MP0002282_abnormal_trachea_morphology_	0.05203269501440575	SOX4,HOXA3,HOXA5
MP0003121_genomic_imprinting_	0.05203269501440575	NDN,UBE3A,ATRX
