Term	P-value	Genes
RNA polymerase II transcription factor activity, enhancer binding (GO:0003705)	0.30871487889321125	PURA
Rho GTPase activator activity (GO:0005100)	0.30871487889321125	ARHGAP5
cysteine-type peptidase activity (GO:0008234)	0.31409140424803517	CASP3,USP9X
transcription cofactor activity (GO:0003712)	0.3176680074326182	KLF7,ENY2,MED1,PAWR,NRIP1,HIPK2,GRLF1
sequence-specific DNA binding (GO:0043565)	0.3336604696757314	HLX,HMGA2,PURA
acetylglucosaminyltransferase activity (GO:0008375)	0.3350970551831185	B3GNT5
cell adhesion molecule binding (GO:0050839)	0.3350970551831185	PVR
transcription factor binding (GO:0008134)	0.34073038458442323	KLF7,ETS1,ENY2,MED1,PAWR,NRIP1,HIPK2,GRLF1,IRF4
nuclear hormone receptor binding (GO:0035257)	0.34237570077846924	NRIP1,MED1
transcription factor activity (GO:0003700)	0.3443009726255168	MEF2C,MYCN,PURA,TSC22D3,KLF7,TULP4,ETS1,SOX4,HOXA7,RUNX2,IRF4
thyroid hormone receptor binding (GO:0046966)	0.3479103694255126	MED1
copper ion binding (GO:0005507)	0.3479103694255126	PRNP
potassium channel regulator activity (GO:0015459)	0.3479103694255126	ADRB2
Ras guanyl-nucleotide exchange factor activity (GO:0005088)	0.36047821787047446	RGL1
endopeptidase inhibitor activity (GO:0004866)	0.36335099170582363	SERPINF1,CD27
lipoprotein binding (GO:0008034)	0.3728052749906539	MSR1
cell surface binding (GO:0043498)	0.3728052749906539	LBP
caspase regulator activity (GO:0043028)	0.3728052749906539	CD27
carbohydrate binding (GO:0030246)	0.3810608085299422	TLR4,SORD,CLEC10A
metal ion binding (GO:0046872)	0.38752886388942276	ITSN1,SRPK2,SORD,SNRK,KLF7,PRKACB,PRNP,CSGALNACT1,CSN2
transcription regulator activity (GO:0030528)	0.3890251577427056	MEF2C,MYCN,PAWR,ID2,KLF7,ETS1,NRIP1,IRF4,PURA,TSC22D3,TULP4,ENY2,MED1,SEC14L2,SOX4,HOXA7,RUNX2,HIPK2,GRLF1
ubiquitin binding (GO:0043130)	0.3967552722681192	TGFBR1
androgen receptor binding (GO:0050681)	0.3967552722681192	NRIP1
G-protein coupled receptor activity (GO:0004930)	0.39962402907394134	PDGFRB,FFAR2,ELTD1,P2RY6,EMR1,PTGER4,ADRB2
protein binding (GO:0005515)	0.4239967557124473	LASP1,ATRX,PAWR,SLA2,FUS,ALDOC,MDFI,IL1RL1,FCGR2B,NEDD9,LAIR1,PECAM1,TPSB2,GNAI1,SRPK2,CCL22,TSPAN17,PVR,PDGFRB,HYOU1,ENY2,MED1,PAG1,PTPN2,EIF4G1,HIPK2,GRLF1,FGF3,SNRK,IL6,ID2,OLFM1,KLF7,ETS1,PLXNC1,RRAGA,PRKCB,PRNP,PRKD3,UBE3A,IRF4,IGFBP5,MSR1,NIPBL,TPSAB1,ADRB2,HOMER2,ABCD2,ABCD3,TLR4,B9D1,SOX4,SH3D19,HACL1,MKNK1,PAPSS2,RGL1,TGFBI,LRBA,APLF,NRGN,KRT18,CD36,AHSP,PTPLAD1,KIT,CD27,CD28,ATP6V0A1,RBMS1,FGFR1,NRIP1,NPHP1,TGFBR1,LAT,RPRM,LBP,DDC,CDK6,HMGA2,IFT57,HOXA9,RUNX2,ARHGAP5,USP9X,RHAG,ITSN1,ARF6,MYCN,FABP4,CASP3,FANCI,GZMB,PMAIP1,ITGB7,CLNK,ANGPT1,STK25,NDN,TSC22D1,UHMK1,TULP4,HEATR1
cytokine binding (GO:0019955)	0.43123224910680186	CD36,TGFBR1
small GTPase regulator activity (GO:0005083)	0.43123224910680186	RGL1,ARHGAP5
Ras GTPase activator activity (GO:0005099)	0.44196182714555665	ARHGAP5
transcription coactivator activity (GO:0003713)	0.4525067459294892	KLF7,ENY2,NRIP1,MED1
DNA helicase activity (GO:0003678)	0.47364195424529415	ATRX
phosphatase regulator activity (GO:0019208)	0.47364195424529415	ZEB2
translation initiation factor activity (GO:0003743)	0.4837995263781118	EIF4G1
calmodulin binding (GO:0005516)	0.4837995263781118	NRGN
growth factor activity (GO:0008083)	0.4889393717155069	FGF3,IL6
general RNA polymerase II transcription factor activity (GO:0016251)	0.49376223751592346	MED1
receptor binding (GO:0005102)	0.49618437938403626	TGFBR1,ANGPT1,FGF3,CCL22,IL6,TGFBI,LBP,PDGFRB,MED1,PLXNC1,NRIP1
steroid hormone receptor binding (GO:0035258)	0.5035338036359813	NRIP1
DNA binding (GO:0003677)	0.5121317024239515	MEF2C,MYCN,KLF7,ETS1,RBMS1,IRF4,HLF,HLX,HMGA2,PURA,TSC22D3,TULP4,SOX4,HOXA7,RUNX2,GRLF1
lipid transporter activity (GO:0005319)	0.5225180137090536	PITPNC1
serine-type endopeptidase inhibitor activity (GO:0004867)	0.5225180137090536	SERPINF1
enzyme inhibitor activity (GO:0004857)	0.5262733611475507	SERPINF1,CD27,CSN2
auxiliary transport protein activity (GO:0015457)	0.5317377426498591	ADRB2
single-stranded DNA binding (GO:0003697)	0.5317377426498591	RBMS1
steroid binding (GO:0005496)	0.5407804991201826	SOAT1
microtubule binding (GO:0008017)	0.5407804991201826	PRNP
chemokine activity (GO:0008009)	0.5496496599280604	CCL22
receptor signaling protein serine/threonine kinase activity (GO:0004702)	0.5496496599280604	TGFBR1
integrin binding (GO:0005178)	0.5496496599280604	TGFBI
enzyme activator activity (GO:0008047)	0.5585404991887986	PTPLAD1,RGS3,ARHGAP5
hematopoietin/interferon-class (D200-domain) cytokine receptor binding (GO:0005126)	0.575248382698529	IL6
hydrolase activity (GO:0016787)	0.5789348842211319	RAB27B,ARF6,ATRX,DUSP3,GNA14,CASP3,ANPEP,GZMB,CMA1,METAP2,TPSB2,PTPRF,GNAI1,GNAZ,ABCD3,PGCP,PTPN2,ARHGAP5,USP9X
ATPase activity, coupled to transmembrane movement of substances (GO:0042626)	0.5915053001095976	ABCD3
binding (GO:0005488)	0.595712745449515	LASP1,ATRX,PAWR,SLA2,ABCB10,FUS,MDFI,CSGALNACT1,PECAM1,TPSB2,HLF,HLX,TSPAN17,HYOU1,ENY2,MED1,PAG1,PTPN2,GRLF1,SNRK,IL6,ID2,KLF7,PLA2G7,PLXNC1,RRAGA,PRKCB,PRNP,PRKD3,UBE3A,IRF4,IGFBP5,MSR1,SORD,SOAT1,RNASEL,NIPBL,TPSAB1,ADRB2,ABCD2,ABCD3,B9D1,SOX4,MEF2C,HACL1,MKNK1,TGFBI,APLF,KRT18,ATP6V0A1,RBMS1,TGFBR1,RPRM,DDC,SEC14L2,LANCL2,IFT57,HOXA7,HOXA9,ARHGAP5,USP9X,ARF6,MYCN,PAFAH2,ITGB7,CLNK,STK25,TSC22D1,TSC22D3,UHMK1,HEATR1,IGHM,ALDOC,IL1RL1,FCGR2B,NEDD9,LAIR1,GNAI1,SRPK2,CCL22,PVR,PDGFRB,EIF4G1,HIPK2,FGF3,OLFM1,ETS1,HOMER2,TLR4,SH3D19,PAPSS2,RGL1,LRBA,NRGN,CD36,AHSP,PTPLAD1,KIT,CD27,CD28,FGFR1,NRIP1,CSN2,NPHP1,LAT,LBP,CDK6,HMGA2,PURA,RUNX2,RHAG,ITSN1,CLEC10A,FABP4,CASP3,FANCI,GZMB,PMAIP1,PRKACB,ANGPT1,NDN,TULP4
ATPase activity, coupled to movement of substances (GO:0043492)	0.6294921216189816	ABCD3
protein N-terminus binding (GO:0047485)	0.6294921216189816	SLA2
translation factor activity, nucleic acid binding (GO:0008135)	0.6366571155323069	EIF4G1
oxidoreductase activity (GO:0016491)	0.6456205158568558	HSD17B11,GMPR,SORD,XDH,SUOX,ALDH3A1
protein heterodimerization activity (GO:0046982)	0.6575221817604956	RRAGA,TGFBR1
tubulin binding (GO:0015631)	0.6830993024136314	PRNP
unfolded protein binding (GO:0051082)	0.689233341101249	AHSP
G-protein-coupled receptor binding (GO:0001664)	0.6952493487337675	CCL22
identical protein binding (GO:0042802)	0.7112177273007592	HACL1,STK25,ADRB2,CD28,RRAGA,ITGB7,PRNP
helicase activity (GO:0004386)	0.7126115479111664	ATRX
calcium ion binding (GO:0005509)	0.7138304205247499	ITSN1,CSN2
nucleic acid binding (GO:0003676)	0.7374566298357003	MEF2C,MYCN,FUS,KLF7,ETS1,RBMS1,IRF4,HLF,HLX,RNASEL,HMGA2,PURA,TSC22D3,TULP4,SOX4,HOXA7,RUNX2,EIF4G1,GRLF1
translation regulator activity (GO:0045182)	0.7393903963916693	EIF4G1
protein domain specific binding (GO:0019904)	0.7481320910784743	PAG1,ARHGAP5
oxidoreductase activity, acting on NADH or NADPH (GO:0016651)	0.7493937801633085	GMPR
cytoskeletal protein binding (GO:0008092)	0.7709023221035002	ALDOC,PRNP,RHAG
cytokine activity (GO:0005125)	0.7857319311967048	CCL22
ubiquitin-protein ligase activity (GO:0004842)	0.7857319311967048	TSPAN17
acyltransferase activity (GO:0008415)	0.8057310765605603	ABHD5
protein complex binding (GO:0032403)	0.8095024063700939	TGFBI
small conjugating protein ligase activity (GO:0019787)	0.8272948819770518	TSPAN17
zinc ion binding (GO:0008270)	0.8306553269444784	KLF7,SORD
transferase activity, transferring acyl groups (GO:0016746)	0.8464779227907726	ABHD5
acid-amino acid ligase activity (GO:0016881)	0.8523892506756657	TSPAN17
ATPase activity, coupled (GO:0042623)	0.8943168775270443	ABCD3
RNA binding (GO:0003723)	0.9047536118902164	FUS,RNASEL,RBMS1
protein dimerization activity (GO:0046983)	0.9159791154502487	TGFBR1,RRAGA,ADRB2
protein homodimerization activity (GO:0042803)	0.9171238034510146	RRAGA,ADRB2
ligase activity (GO:0016874)	0.9490482008581441	TSPAN17
hydrolase activity, acting on ester bonds (GO:0016788)	0.9534126329673613	PTPRF,DUSP3,PTPN2
ATPase activity (GO:0016887)	0.9547469769758344	ABCD3
antigen binding (GO:0003823)	0.9573540470296167	IGHM
enzyme binding (GO:0019899)	0.9767901712218242	ATP6V0A1,PAWR
transporter activity (GO:0005215)	0.9877643307438466	SLC2A3,PITPNC1,SLC35A3,ABCD3,RHAG
cation transmembrane transporter activity (GO:0008324)	0.9939332039724184	RHAG
ion transmembrane transporter activity (GO:0015075)	0.9983568047119475	RHAG
structural molecule activity (GO:0005198)	0.9984842275152981	NPHP1
molecular_function (GO:0003674)	1.0	LASP1,ATRX,NET1,PAWR,SLA2,ABCB10,SGPL1,FUS,MDFI,EMR1,CSGALNACT1,PECAM1,TPSB2,PTPRF,PROCR,HLF,HLX,FFAR2,XDH,HDC,TSPAN17,HYOU1,ENY2,MED1,ADCY9,PAG1,PTPN2,GRLF1,SNRK,IL6,ID2,KLF7,PLA2G7,PLXNC1,RRAGA,PRKCB,PRNP,PRKD3,UBE3A,IRF4,IGFBP5,MSR1,SORD,SOAT1,RNASEL,NIPBL,TPSAB1,ADRB2,ABCD2,ABCD3,B9D1,SOX4,ITK,MEF2C,HACL1,MKNK1,TGFBI,APLF,CD7,KRT18,ATP6V0A1,RBMS1,TGFBR1,RPRM,DDC,CKB,SEC14L2,LANCL2,IFT57,HOXA7,HOXA9,MYLK,ARHGAP5,USP9X,ARF6,MYCN,PAFAH2,P2RY6,CMA1,ITGB7,CLNK,SLC2A3,PITPNC1,STK25,TSC22D1,TSC22D3,UHMK1,B3GNT5,HEATR1,IGHM,ABHD5,GNA14,ALDOC,IL1RL1,ANPEP,FCGR2B,NEDD9,LAIR1,GNAI1,GNAZ,SRPK2,CCL22,B4GALT4,ALDH3A1,PVR,PDGFRB,ECM1,GMPR,GSTM5,PIGN,EIF4G1,HIPK2,SERPINF1,FGF3,OLFM1,ETS1,HOMER2,TLR4,PGCP,SH3D19,RAB27B,HSD17B11,RGS3,PAPSS2,DUSP3,RGL1,LRBA,NRGN,CD36,AHSP,PTPLAD1,KIT,CD27,CD28,FGFR1,NRIP1,CSN2,NPHP1,LAT,LBP,CDK6,HMGA2,PURA,FLT3,RUNX2,RHAG,ITSN1,CLEC10A,TFRC,FABP4,CASP3,PTGER4,SLC35A3,GLCE,ZEB2,FANCI,GZMB,PMAIP1,ELTD1,PRKACB,METAP2,ANGPT1,GALNT7,NDN,TULP4,SUOX
