Term	P-value	Genes
16488994-SuppTable1a	7.645635370645376E-10	PTPRF,GNAI1,HFE,ARF6,PROCR,TGFBR1,GNA14,LRBA,SESN1,CCL6,CASP3,LBP,PTGER4,ADRB2,NRGN,NDN,TNFSF9,PVR,NOV,GLCE,KIT,ADCY9,NT5DC2,CAR8,FGFR1,IL6RA,IGFBP5
18362358-Table5	7.704743297847072E-10	ATRX,NET1,ENC1,PAWR,FUS,NEDD9,EML5,SLC37A3,CEP55,HS6ST2,GNAI1,SLMAP,SRPK2,CTNNAL1,B4GALT4,DOCK9,ENY2,MED1,SLC15A4,PAG1,MNS1,PTPN2,PIGN,HIPK2,GRLF1,SNRK,CD302,GRAMD3,KLF7,ETS1,PRKCB,PRNP,PRKD3,UBE3A,SLC39A8,FNBP4,TUG1,SORD,SOAT1,RNASEL,NIPBL,FAM105A,ABCD3,RBM25,SOX4,MSI2,SH3D19,MEF2C,AQR,HSD17B11,PKP2,LRBA,RNF128,CREB3L2,PTPLAD1,EHBP1,GPM6B,KIT,RBMS1,FOXP1,NRIP1,MYEF2,TGFBR1,SESN1,CDK6,HMGA2,PURA,IFT57,GALC,USP9X,ARF6,TFRC,CASP3,GLCE,FANCI,PMAIP1,PRKACB,METAP2,ZBTB8A,SLC2A3,LPIN1,GALNT7,UHMK1,TULP4,HEATR1
16488994-SuppTable1b	2.7539424984812683E-9	PTPRF,GNAI1,HFE,PROCR,TGFBR1,GNA14,LRBA,SESN1,CCL6,CASP3,LBP,PTGER4,ADRB2,NRGN,NDN,TNFSF9,PVR,NOV,GLCE,KIT,ADCY9,NT5DC2,CAR8,FGFR1,IL6RA,IGFBP5
19755675-TableS6	3.239637177010213E-9	GNAI1,LASP1,HLX,SORD,ITM2A,RGL1,LAT,NKG7,TSC22D3,CD7,FLT3,ECM1,ZEB2,CD27,DFNA5,ADCY9,PRKACB,RBMS1,FGFR1,HOXA5,HOXA9,NRIP1,PRKCB,PRNP
15831697-TableS3	7.562620127904469E-9	FAM105A,PMAIP1,SERPINF1,HOXA5,HOXA7,GALC,HOXA9,HOMER2,FKBP1B,ITM2A,MLLT3,CD7,CSGALNACT1,PBX3
18081427-TableS8	8.622604359414536E-9	MEF2C,HSD17B11,HACL1,HFE,AKR1C12,SORD,SOAT1,DIAP2,A930001N09RIK,PCMTD1,ALDH3A1,TSC22D3,RNF128,CNNM2,TSPAN17,PEX11A,ALDOC,STARD10,SEC14L2,RBM25,NUPR1,IFT57,BAMBI,PGCP,B9D1,SOX4,MNS1,FOXP1,SLPI,MSI2,IL6RA,SH3D19
15831697-TableS2	2.805437764539704E-8	FAM105A,SGPL1,SERPINF1,LAPTM4B,HOMER2,FKBP1B,ITM2A,MLLT3,PBX3,TLR4,PMAIP1,PITPNC1,PLXNC1,HOXA5,HOXA7,GALC,HOXA9,PLXND1,EMR1,CSGALNACT1
19341462-SuppTable2	3.167804364424853E-8	ATRX,NET1,SGPL1,MDFI,PTPRF,HFE,HLF,HLX,CTNNAL1,HDC,FCER1A,MED1,ADCY9,PTPN2,LAPTM4B,IL6,CD302,ABCB4,AVIL,ID2,EPHA3,PLA2G7,PLXNC1,PLXND1,PRNP,IRF4,PLEKHG2,RNASEL,TPSAB1,ADRB2,ABCD2,ABCD3,RBM25,B9D1,ITK,HACL1,PKP2,APLF,CD7,CNNM2,CAMK1,EHBP1,ATP6V0A1,RBMS1,FOXP1,TGFBR1,BMP2K,NKG7,DDC,TRPM7,CKB,SEC14L2,NUPR1,IFT57,HOXA3,HOXA5,HOXA7,GALC,HOXA9,ARHGAP5,USP9X,ARF6,P2RY6,PHTF2,SLC2A3,PITPNC1,POSTN,UHMK1,HEATR1,SLC41A3,OAF,ALDOC,NEDD9,LAIR1,SLC37A3,CEP55,GNAZ,SLMAP,SRPK2,B4GALT4,PVR,LEMD2,ECM1,GMPR,GSTM5,DARC,MNS1,EIF4G1,FGF3,FGD2,OLFM1,SLC39A8,PTPN22,HOMER2,ABHD15,RAB27B,HSD17B11,PAPSS2,DUSP3,LRBA,NRGN,RNF128,CD36,PTPLAD1,DDX4,SPINK4,GPM6B,KIT,CD27,CD28,FGFR1,NRIP3,NRIP1,NPHP1,SESN1,LAT,LBP,CDK6,PURA,FLT3,H2AFY2,STARD10,CLEC10A,FABP4,CASP3,PTGER4,SLC35A3,GLCE,ZEB2,ANGPT1,NDN,GALNT7,NOV,TULP4,HAVCR2,SUOX,LASP1,ENC1,PAWR,SLA2,ABCB10,EEPD1,CPEB2,EMR1,EML5,SLPI,HS6ST2,SMPX,PROCR,RLIM,FFAR2,XDH,TSPAN33,TSPAN17,HYOU1,ENY2,SLC15A4,PAG1,GRLF1,SNRK,GRAMD3,TNFSF4,TNFSF9,RSPH9,KLF7,KLF2,MLLT3,RRAGA,PRKCB,PRKD3,UBE3A,FNBP4,MSR1,SORD,KCNE3,SOAT1,TTC14,CHAD,NIPBL,FAM20C,FAM105A,DFNA5,MYL10,SOX4,MSI2,MEF2C,DMKN,MKNK1,TGFBI,GRIA3,NT5DC2,GCET2,BCL2L15,SYTL2,ITM2A,RPRM,LANCL2,ERV3,ARGLU1,MYLK,MYCN,PAFAH2,CMA1,ITGB7,ZBTB8A,CLNK,STK25,LPIN1,TSC22D1,TSC22D3,TPH1,ZFAND3,B3GNT5,ABHD6,ABHD5,GNA14,PACSIN1,RBP1,COL18A1,IL1RL1,IL1RL2,ANPEP,FCGR2B,GNAI1,DOCK9,ALDH3A1,CRISP3,CRISP1,PDGFRB,PIGN,HIPK2,SERPINF1,KIF1C,PEX11A,ETS1,TUBA8,RASSF8,ALDH1B1,SIGLEC5,TLR4,SH3D19,AQR,RGS3,RGL1,OTUB1,CREB3L2,AHSP,CSN2,MYEF2,HMGA2,BAMBI,RUNX2,RHAG,ITSN1,TFRC,FANCI,GZMB,PMAIP1,PRKACB,METAP2,PCMTD1,PBX3,CALCRL
16440291-SuppTable1	3.1947129209327265E-8	CD36,HSD17B11,KLF2,CLEC10A,CD302,RGL1,TGFBI,ELTD1,DARC,ITK,LAT,FABP4,PTGER4,CSGALNACT1,ID2,IGFBP5
19074828-TableS4	3.8802194738796855E-8	IGHM,SERPINF1,HFE,ATRX,DUSP3,CHAD,NET1,BMP2K,PAFAH2,P2RY6,LAT,PAWR,LBP,CDK6,CD7,FLT3,PVR,CRISP1,GLCE,RBP1,IL1RL1,ABCD3,CD28,PMAIP1,GSTM5,HOXA5,ITGB7,HOXA7,PTPN2,USP9X,IGFBP5
15474998-tableS1a	4.48142631363396E-8	PKP2,LASP1,MSR1,HLX,TFRC,TGFBI,SESN1,FAM20C,NOV,GGTA1,EEPD1,COL18A1,ANPEP,QK,CD28,FCGR2B,ATP6V0A1,NT5DC2,PRKACB,FGFR1,ITGB7,FOXP1,PRKCB,HIPK2,SLPI,PRNP
14684422-TableS1	7.365236927009592E-8	ARF6,LAPTM4B,SRPK2,ITM2A,CD27,DUSP3,PBX3,PMAIP1,SLC2A3,FGFR1,HOXA5,HOXA9,ITK,LAT,PTGER4,TSC22D3,FLT3,ID2
17910759-TableS5	1.0269230354245722E-7	MEF2C,PKP2,LASP1,RGS3,DMKN,PAPSS2,TGFBI,ENC1,CD36,FUS,ALDOC,EHBP1,GPM6B,KIT,FCGR2B,RBMS1,FOXP1,LAIR1,NRIP3,NRIP1,SLC37A3,PTPRF,SYTL2,ITM2A,CTNNAL1,TRPM7,ECM1,CKB,MED1,SEC14L2,NUPR1,PAG1,GALC,PTPN2,MYLK,ITSN1,SERPINF1,IL6,FABP4,CASP3,ID2,SLC35A3,ETS1,KLF2,FKBP1B,PRKD3,IGFBP5,FNBP4,MSR1,ANGPT1,TTC14,SLC2A3,PITPNC1,PCMTD1,NIPBL,TPSAB1,LPIN1,ALDH1B1,GALNT7,NDN,TSC22D1,POSTN,UHMK1,SOX4,HEATR1,ABHD15
15941854-table1	1.0701747850852181E-7	GMPR,LAT,ID2,SLC2A3,HDC,PRKACB,TPSB2
19204204-SupplementaryTable5	1.6377325471896224E-7	HACL1,PAPSS2,ENC1,LRBA,SLC41A3,KRT18,CD36,KIT,NT5DC2,FGFR1,FOXP1,NRIP1,SLPI,CEP55,PTPRF,SYTL2,ITM2A,CTNNAL1,HDC,LBP,CDK6,ENY2,BAMBI,HOXA5,HOXA7,EIF4G1,HIPK2,GRLF1,LAPTM4B,TFRC,FABP4,CASP3,TNFSF4,OLFM1,ZEB2,PRKACB,RRAGA,PLXND1,PRNP,SLC39A4,IRF4,IGFBP5,PITPNC1,GALNT7,TSC22D1,POSTN,ABCD3,PBX3,SOX4,B3GNT5
17597811-SuppTable2	4.456224825103595E-7	SERPINF1,HFE,SRPK2,SNRK,ATRX,NIPBL,B4GALT4,DOCK9,PURA,CD7,GPM6B,FKBP1B,RBM25,PBX3,PMAIP1,HOXA3,HOXA5,HOXA7,HOXA9,METAP2
20421987-TableS1	4.711895364426967E-7	HLF,MSR1,ANGPT1,SORD,ITM2A,PAPSS2,CD302,DOCK9,FABP4,ADRB2,CD36,FCER1A,IL1RL1,ETS1,KLF2,FANCI,GPM6B,ADCY9,IFT57,TLR4,ELTD1,ARGLU1,DARC,HOXA5,CALCRL,CEP55,SLC39A8,MSI2,SH3D19
19408105-SuppTable4	6.004440802968257E-7	SERPINF1,LAPTM4B,LASP1,TFRC,DOCK9,CASP3,LBP,NDN,TSC22D1,TSPAN33,SGPL1,RBP1,PTPLAD1,ANPEP,QK,KIT,ABCD2,CD27,NUPR1,SLPI,PRNP,PECAM1,GRLF1,IGFBP5
17676974-TableS4	6.051076357576152E-7	MEF2C,FUS,LASP1,PKP2,2610507B11RIK,MED1,ATRX,DIAP2,TLR4,RBMS1,PCMTD1,XDH,PLXNC1,LRBA,ARHGAP5,NRIP3,TRPM7,HMGA2,CSGALNACT1
12471243-TableS2	7.352656291070853E-7	PDGFRB,CAMK1,TGFBR1,EPHA3,SRPK2,MKNK1,KIT,SNRK,RNASEL,STK25,BMP2K,FGFR1,ITK,MYLK,TRPM7,CDK6,HIPK2,PRKD3,FLT3
17295094-GeneList	7.929328582042845E-7	CD36,SERPINF1,PDGFRB,COL18A1,TGFBR1,HYOU1,ETS1,MSR1,ANPEP,ANGPT1,MYCN,SORD,KIT,IL6,SLC2A3,ID2
19014521-TableS6b	1.660629922357485E-6	IGHM,PRKACB,ITK,LAIR1,PTGER4,GZMB,PRKCB,KIT,CD27,CD28,TFRC,IRF4
18537972-TableS2	1.7387354470978345E-6	IGHM,SERPINF1,ATRX,DUSP3,CD302,NET1,PAFAH2,P2RY6,PAWR,CD7,GLCE,PTPLAD1,IL1RL1,CD28,PMAIP1,ITGB7,UBE3A,IGFBP5,HFE,CHAD,BMP2K,NIPBL,LAT,LBP,CDK6,FLT3,PVR,CRISP1,ABCD3,GSTM5,HOXA5,PTPN2,USP9X
16288205-GeneTable2	1.781832982751058E-6	HSD17B11,PKP2,MYCN,RGL1,TGFBI,FUS,EHBP1,ETS1,KLF2,GPM6B,RBMS1,SLPI,PRNP,PRKD3,PTPRF,GNAI1,MYEF2,SOAT1,CDK6,HMGA2,ADRB2,STARD10,ABCD3,ZFAND3,HOXA3,B3GNT5,HOXA5,PTPN2,ARHGAP5,SH3D19
19505326-SuppTable3	1.912090333077248E-6	MEF2C,PKP2,ABHD6,SLC41A3,RNF128,CNNM2,FAM110C,CREB3L2,ABCB10,CD36,ALDOC,NT5DC2,FGFR1,NRIP1,CEP55,HS6ST2,MYEF2,CTNNAL1,SESN1,HMGA2,ENY2,NUPR1,BAMBI,HOXA7,HOXA9,PTPN2,ARHGAP5,SERPINF1,PAFAH2,PTGER4,ID2,EPHA3,KLF2,MLLT3,PMAIP1,ELTD1,PRNP,SLC39A8,PHTF2,SLC2A3,PCMTD1,NIPBL,LPIN1,TSC22D1,TSC22D3,POSTN,TULP4,DFNA5,ZFAND3,SOX4
18631401-TableS3	2.321462609109407E-6	RAB27B,HSD17B11,MYCN,DUSP3,TGFBI,NET1,ENC1,LRBA,P2RY6,PAWR,PTGER4,TNFSF9,PEX11A,ID2,GLCE,FKBP1B,NT5DC2,PMAIP1,RBMS1,NEDD9,PRNP,SLC39A8,CSGALNACT1,IGFBP5,SYTL2,FFAR2,B4GALT4,LPIN1,ALDH3A1,TSC22D3,PVR,SEC14L2,ABCD3,ADCY9,HEATR1,SUOX
17597811-SuppTable7	4.157459087951238E-6	SERPINF1,HFE,SRPK2,SNRK,ATRX,NIPBL,B4GALT4,DOCK9,PURA,CD7,GPM6B,FKBP1B,RBM25,PBX3,PMAIP1,FGFR1,HOXA3,HOXA5,HOXA7,HOXA9,METAP2
17683608-TableS1	4.6782156075610584E-6	GNAI1,AKR1C12,FGF3,SOAT1,HDC,PTGER4,GRAMD3,PVR,SLC35A3,GGTA1,ABCB1A,QK,STARD10,KIT,ABCD3,CD28,PAG1,CAR8,SUOX,SLC37A3,SLC39A8
19808870-ST1	5.0710758422297745E-6	MKNK1,SNRK,PAPSS2,PACSIN1,CD7,CAMK1,EPHA3,KIT,PRKACB,PRKCB,PRKD3,TGFBR1,SRPK2,RNASEL,STK25,BMP2K,TRPM7,CDK6,ADRB2,FLT3,PDGFRB,UHMK1,CKB,TLR4,PAG1,ITK,HIPK2
17571080-SuppTable2b	6.194378972815204E-6	PDGFRB,HLF,KIT,PBX3,PRKACB,FGFR1,SOX4,SESN1,ITK,CDK6,PRKCB,FLT3,ID2,IRF4
17917972-Table3	7.175920958161767E-6	ZEB2,SLC2A3,SGPL1,ITK,PTGER4,DUSP3,PRKD3
18787218-tableS1	7.392105095829325E-6	GNAI1,PROCR,SYTL2,RASSF8,TUG1,CD302,SLC2A3,XDH,PTGER4,OAF,GRAMD3,CNNM2,TNFSF9,FAM20C,FAM105A,IL1RL2,DFNA5,PMAIP1,PLXNC1,B3GNT5,HOXA9,PLXND1,RUNX2,FOXP1,NRIP3,MSI2
12917485-Table8	7.83431793070668E-6	ITM2A,SLC2A3,NET1,LRBA,NKG7,LBP,LPIN1,ADRB2,TSC22D1,TNFSF4,POSTN,CD36,PTPLAD1,STARD10,KIT,ABCD3,PBX3,PMAIP1,PRKACB,PRNP,IGFBP5
18535662-TableS1a	1.0274134486239182E-5	SERPINF1,HACL1,CD302,FABP4,CASP3,GRAMD3,ID2,CREB3L2,SGPL1,GLCE,CAMK1,COL18A1,MLLT3,GRIA3,ATP6V0A1,SLPI,PRNP,PTPRF,SYTL2,XDH,HMGA2,TSC22D1,FAM20C,POSTN,ECM1,TULP4,ABCD3,NUPR1,PBX3,GSTM5,MYLK
14993899-TableS1	1.0378218124063712E-5	CREB3L2,PDGFRB,FUS,LASP1,HLF,MYCN,KIT,MLLT3,TFRC,FCGR2B,FGFR1,HOXA9,ITK,CDK6,HMGA2,FLT3,IRF4
18668134-SuppTable6	1.2067415091282903E-5	HOXA3,HOXA5,HOXA7,HOXA9
18565887-TableA13	1.2067415091282903E-5	HOXA3,HOXA5,FAM110C,HOXA9
19377508-SuppTable1	1.2345345236399814E-5	SERPINF1,PROCR,LAPTM4B,MSR1,CCL22,SNRK,PAPSS2,IL6,CD302,FGD2,PTGER4,TNFSF4,KLF7,KLF2,TLR4,FGFR1,PLXNC1,ITGB7,HOXA7,EMR1,MYLK,CALCRL,LAIR1,HIPK2,IRF4
19549311-SuppTable2-MMLandPhenotype	1.2411079814687505E-5	MEF2C,IGHM,KCNE3,ATRX,DUSP3,CD302,TPSAB1,NKG7,PTGER4,NRGN,PTPN22,FAM105A,CD36,FUS,KLF7,ZEB2,GPM6B,KIT,PMAIP1,PLXNC1,SOX4,ARHGAP5,CEP55,MSI2
18668134-SuppTable4	1.439453101369436E-5	HOXA3,HOXA5,HOXA7,HOXA9,PBX3
17284527-TableS2	1.7971250089264918E-5	IGHM,PTPRF,SERPINF1,CCL22,PAPSS2,ATRX,GNA14,NIPBL,NDN,OAF,ID2,CREB3L2,UHMK1,OLFM1,HOMER2,HYOU1,MED1,RBM25,GSTM5,B9D1,EMR1,ARHGAP5,SUOX,GRLF1
12917207-TableS2	2.168110462751871E-5	GLCE,SERPINF1,ALDOC,ARF6,LAPTM4B,ANPEP,SORD,ENC1,PLXND1,METAP2,EIF4G1,NDN,PEX11A
18394172-S4GeneList	2.19950784653006E-5	FUS,ALDOC,ECM1,HOMER2,KLF2,ITM2A,PMAIP1,PITPNC1,HOXA5,HOXA7,FABP4,LBP,HMGA2,TSC22D3,RNF128,SLC39A4
17555561-Table2	2.3355326209899126E-5	ITSN1,RAB27B,RGL1,ENC1,CASP3,CREB3L2,KLF7,ZEB2,FCGR2B,ELTD1,RBMS1,FOXP1,PRNP,UBE3A,CSGALNACT1,PTPRF,TGFBR1,RLIM,ITM2A,SOAT1,CTNNAL1,RNASEL,PCMTD1,SESN1,GGTA1,FCER1A,RBM25,ADCY9,IFT57,TLR4,PAG1,GALC,CALCRL,PIGN,USP9X
19096012-TableS5	2.377871802462943E-5	ARF6,PROCR,LAPTM4B,PAPSS2,NET1,BMP2K,NDN,SGPL1,FUS,EHBP1,GPM6B,LANCL2,ABCD3,RBM25,IFT57,ATP6V0A1,ELTD1,SOX4,ITGB7,PLXND1,PRKD3,CSGALNACT1
16670265-TableS1	2.430471678864057E-5	CTNNAL1,ANGPT1,FGFR1,MSI2,HOXA9,FLT3,EMR1,PBX3
18974375-TableS2	2.7157041040471803E-5	SLC2A3,ITK,LAT,NKG7,PTGER4,GZMB,CLEC10A,ITM2A,CD7,CD28,ID2
16135788-Table13	2.9223407054420066E-5	POSTN,KLF7,TGFBR1,ITM2A,NUPR1,TGFBI,RBMS1,PLXND1,MYLK,PAWR,NRIP1,AVIL,HS6ST2,IGFBP5
17760805-SuppTableS2b	3.070376645982167E-5	PTPN22,PAWR,PLXNC1,KIT,ITM2A,HOXA9,FCER1A,CD302
18668134-SuppTable7	3.228029672520302E-5	HOXA3,HOXA5,HOXA7,HOXA9
18704457-Table2	3.570814491419305E-5	ARHGAP5,SLC2A3,TGFBI,PAG1,ENC1,XDH,RBP1,ALDH3A1
18842155-Table2	3.663485560521476E-5	MEF2C,FLT3,OTUB1,HOXA9,MYLK
17597811-SuppTable5	3.713564402923598E-5	HLF,ITM2A,CD302,NET1,NIPBL,TPSAB1,NKG7,ADRB2,ID2,PTPN22,FCER1A,CKB,FCGR2B,ADCY9,PBX3,PMAIP1,PLXNC1,HOXA5,ITGB7,HOXA7,HOXA9,PTPN2
19096012-TableS4	4.186876569594661E-5	NET1,SERPINF1,NDN,SOX4,GPM6B,PAPSS2,H2AFY2
18668134-SuppTable8	4.260675099934404E-5	HOXA3,HOXA7,HOXA9,PBX3
16479545-Table2	4.574134342866193E-5	MSR1,TLR4,CCL22,IL6,EMR1,TFRC,FCGR2B
18801183-SuppTable1	5.1372846611063645E-5	RAB27B,PAPSS2,ATRX,GNA14,ENC1,SGPL1,RBMS1,NEDD9,SLPI,PTPRF,SMPX,MYEF2,HLF,CTNNAL1,B4GALT4,NKG7,DDC,ALDH3A1,PVR,GMPR,MED1,SEC14L2,LANCL2,ADCY9,IFT57,HOXA5,MNS1,SERPINF1,MYCN,IL6,PAFAH2,FABP4,AVIL,TNFSF4,EPHA3,KLF2,MLLT3,PLXNC1,ITGB7,SLC39A8,IGFBP5,RASSF8,KCNE3,PITPNC1,NDN,TSC22D3,NOV,DFNA5,PBX3,SOX4
