Term	P-value	Genes
Signalling by NGF	0.09138428783628064	MEF2C,MEF2A,PPP2R5D,FOXO1,RPS6KB2,PRKAR2A,MYD88,RALB,MLST8,BRAF,PIK3CB,PRDM4,MAPK8,MAPKAPK3,NFKBIA,ADRBK1,ARHGDIA,HDAC2,PLCG1,PRKAR1B,TSC2,IKBKB,CLTA,PTEN,CASP3,RHOA,CHUK,PPP2R1A,ARHGEF1,PRKCE,KIDINS220,PRKCD,PSEN1,ADAM17,APH1A,PPP2CB,AATF,PIK3R1,CREB1,YWHAB,BAD,ITPR3,YWHAE,STAT3,ITPR2,NCSTN,RPS6KA5,NRAS,RPS6KA3,AP2A2,RPS6KA1,ADCY9,MAPK13,RPS6KA2,AP2A1,MAPK14,GSK3B,CALM2
Metabolism of amino acids	0.0922484888853616	SLC36A1,SLC7A5,HIBADH,GOT2,GATM,QDPR,PYCR1,PSMA1,GLUL,PSMA6,PSMA5,PSMA3,SLC38A1,HSD17B10,SLC38A2,SRM,KMO,PSMA7,ASL,ACAT1,PSMB5,PSMB7,PSMB3,PSMB2,PSMC4,SLC7A2,SLC7A1,PSMC1,SLC25A15,KYNU,SLC16A10,AFMID,AUH,MCCC2,PSMD1,GSTZ1,PSMD3,ACAD8,PSMD6,PSMD7,PSMD8,PSMD9,CKM,PSME2,PSME3,ALDH9A1,ECHS1,HAAO,BCKDHA,DLST,SHMT1,PAOX,PSMD14,PSMD12,PSMD11,PSMD10,HIBCH
Metabolism of vitamins and cofactors	0.0971338647371659	COASY,KYNU,ACP5,PPCS,KMO,SLC19A1,PPCDC,SLC19A2,AFMID,MTHFD1,AASDHPPT,SLC2A4,HAAO,GSTO1,SHMT1,PANK4,SLC25A32,PANK3,PANK1,SLC25A16
Signaling by Rho GTPases	0.09844875737563766	DLC1,ITSN1,TIAM2,TIAM1,DEPDC1B,KALRN,FGD2,MYO9B,FGD3,ARHGDIA,FGD4,VAV3,VAV1,ARHGAP18,RHOQ,RHOU,ARHGAP4,RHOA,ARHGAP11A,RHOF,RHOG,RHOH,ARHGEF3,RALBP1,ARHGEF6,ARHGEF18,ARHGEF12,ARHGAP24,ECT2,ARHGAP25,ARHGAP30,FAM13B,PLEKHG2,SOS2,GDI1,RACGAP1,ARAP3,ARAP2,ARAP1
Elongation arrest and recovery	0.1485466252194963	CCNT2,POLR2H,POLR2F,POLR2J,CCNT1,POLR2I,POLR2D,POLR2C,TCEA1,GTF2F1,GTF2F2,TCEB3,TCEB1
Pausing and recovery of elongation	0.1485466252194963	CCNT2,POLR2H,POLR2F,POLR2J,CCNT1,POLR2I,POLR2D,POLR2C,TCEA1,GTF2F1,GTF2F2,TCEB3,TCEB1
Pausing and recovery of HIV-1 elongation	0.1485466252194963	CCNT2,POLR2H,POLR2F,POLR2J,CCNT1,POLR2I,POLR2D,POLR2C,TCEA1,GTF2F1,GTF2F2,TCEB3,TCEB1
HIV-1 elongation arrest and recovery	0.1485466252194963	CCNT2,POLR2H,POLR2F,POLR2J,CCNT1,POLR2I,POLR2D,POLR2C,TCEA1,GTF2F1,GTF2F2,TCEB3,TCEB1
Membrane Trafficking	0.17212668937700895	COPA,CLTA,STX8,AP1G1,AP1S3,AP1S1,AP1S2,SNAP23,SAR1B,SEC24C,PREB,VAMP7,ARCN1,SEC13,VAMP2,COPE
Signaling by BMP	0.18836375629112978	BMP2,SMAD5,SMAD4,SKI,SMAD1,ACVR2A,CHRDL1,SMURF1,UBE2D1,BMPR1A
Signaling by EGFR	0.19229706224582332	CLTA,STAM2,PXN,STAM,CSK,PIK3R1,YWHAB,PTPN11,EPS15,NRAS,AP2A2,PLCG1,AP2A1,SH3KBP1,ADAM17,EPN1
Regulatory RNA pathways	0.20736923706731708	POLR2H,POLR2F,POLR2J,POLR2I,POLR2D,POLR2C,TARBP2
Tat-mediated HIV-1 elongation arrest and recovery 	0.2172637544389207	POLR2H,POLR2F,POLR2J,CCNT1,POLR2I,POLR2D,POLR2C,TCEA1,GTF2F1,GTF2F2,TCEB3,TCEB1
Pausing and recovery of Tat-mediated HIV-1 elongation	0.2172637544389207	POLR2H,POLR2F,POLR2J,CCNT1,POLR2I,POLR2D,POLR2C,TCEA1,GTF2F1,GTF2F2,TCEB3,TCEB1
Metabolism of carbohydrates	0.22572698161582214	LDHA,PGD,PGAM1,PDHB,GOT2,SLC2A4,BSG,PFKP,PGM1,MGAM,UGP2,PRPS2,PHKA2,ALDOA,PHKA1,HK2,GALK1,TPI1,HK3,GYS1,GALE,AGL,TKT,DLAT,SLC25A12,KHK,GBE1,SLC25A13,SLC16A7,PYGL,PGK1,CALM2
Metabolism of non-coding RNA	0.24658054231907933	NCBP2,CLNS1A,NCBP1,SNRPD1,SNRPF,GEMIN6,TGS1,GEMIN4,GEMIN5
Integration of energy metabolism	0.25196059731873777	PDP1,PPP2R5D,PGAM1,GNG2,SUCLG2,ALDOA,TPI1,TKT,DLAT,COX6A1,ATP5O,NDUFB10,SLC25A5,NDUFA12,NDUFA11,GNB1,GNG12,ACSL1,PPP2CB,ETFB,ETFA,PDK1,PDK3,PDK4,CS,STRADB,ADCY9,SDHD,PGK1,NDUFAB1,COX5B,PDHB,SLC25A20,PRKAR2A,PRKAB2,VAMP2,COX8A,IDH3A,NDUFV3,PRKAR1B,NDUFV1,NDUFV2,UQCRC2,UQCRC1,PRKAG1,UQCRQ,NDUFS6,NDUFS5,NDUFS4,NDUFS8,PPP2R1A,CYCS,PFKP,NDUFC2,NDUFC1,NDUFB5,NDUFB6,NDUFB7,NDUFB9,ATP5G1,NDUFB2,DLST,NDUFA5,NDUFA8,NDUFA6,NDUFA7
Telomere Maintenance	0.29275627386524467	PRIM1,DKC1,PRIM2,H2AFZ,LIG1,POLE,RFC5,RFC3,RFC4,HIST2H2BE,RFC2,POLA1,RPA3,POLE2,TERF2,TERF1,POLD3,DNA2,POLD2
Signaling by Notch	0.3266199544822005	APH1A,DLL1,JAG1,NCSTN,NOTCH3,PSEN1
Pyruvate metabolism and TCA cycle	0.3422908043598107	DLST,LDHA,BSG,SUCLG2,CS,DLAT,IDH3A,PDHB,SLC16A7,SDHD
Signaling in Immune system	0.3435512866503984	C1QC,PIK3C3,KLRD1,BSG,CRTAM,CD3G,CD3D,PIK3CB,CD3E,CD40,CD34,MAPK8,GRAP2,CD226,NFKBIA,PVRL2,FCER1G,GAS6,PTPN11,CD200,NFKB2,PTEN,ANGPT1,ICAM1,CARD11,RIPK1,CD177,C2,SELP,NRAS,CD19,FCGR2B,SLC16A7,FYN,CD14,TIRAP,TLR3,SLC7A5,SPN,PPIL2,ITGAM,ATF2,IRAK4,ITGAX,ITK,PTPN6,MALT1,ITGA4,LAT,PLCG1,IKBKG,IKBKB,MERTK,CD8A,CD96,LBP,CSK,CHUK,UBE2N,TREM1,CD247,VCAM1,MAP3K1,CD2,CD4,INPP5D,YES1,PIK3R4,PIK3R1,PTPRC,OLR1,IRF3
Signaling by VEGF	0.38837595684742815	NRP2,VEGFB,PDGFC,KDR
Activation of Cdc25A by c-myc	0.398841998574903	CDC25A
NADPH regeneration	0.398841998574903	IDH1
Propionyl-CoA catabolism	0.4050218442582645	MUT,MCEE
Hemostasis	0.4254045861711492	GNG2,RAPGEF4,SYK,BSG,F10,PIK3CB,VEGFB,ALDOA,CALU,FCER1G,GAS6,PTPN11,ANGPT1,CAP1,ARHGEF1,GNG12,APBB1IP,CD177,THBS2,SELP,IGF1,SOD1,ITPR3,ITPR2,NRAS,SLC16A7,FYN,CALM2,GNA13,F2RL2,F2RL3,PDGFA,F13A1,SLC7A5,SPN,ACTN1,PRCP,CLU,PPIL2,ITGAM,TIMP1,ITGAX,PTPN6,ITGA4,LAMP2,P2RX1,PLCG1,MERTK,TLN1,PLCB3,CSK,C1QBP,CFL1,TREM1,RASGRP3,RASGRP2,CD2,HSPA5,INPP5D,YES1,PIK3R1,OLR1,SPARC
Signaling by TGF beta	0.4783463574669299	TGFBR2,SMAD4,SKI,SMURF1,UBE2D1
Metabolism of porphyrins	0.5272602445817719	ALAS1,ALAD,FECH
Mal Cascade	0.5339451968477517	TIRAP
Formation of PAPS	0.5339451968477517	PAPSS2
Signaling by PDGF	0.5411072533026033	PDGFA,STAT5B,PDGFC,PIK3CB,PDGFRA,STAT6,COL6A3,THBS2,PIK3R1,COL4A1,YWHAB,STAT1,STAT3,PTPN11,NRAS,PLCG1
Signaling by Insulin receptor	0.557141597422195	RPS6KB1,EIF4EBP1,EEF2K,MLST8,INSR,PIK3R1,PIK3CB,YWHAB,NRAS,EIF4E,TSC2
Opioid Signalling	0.5959046440541633	GNA15,PPP2R5D,PRKAR2A,PLCB3,PDE4B,GNG2,PPP2R1A,GNAI2,PPP3R1,ADRBK1,GNG12,PPP2CB,PPP3CC,PPP3CA,CREB1,ITPR3,ITPR2,PLA2G4A,ADCY9,PRKAR1B,CALM2
Mitochondrial Uncoupling Proteins	0.6387110476280382	UCP2
Metabolism of nitric oxide	0.6400360277209217	ZDHHC21,LYPLA1,CALM2
Metabolism of proteins	0.7045694522071562	RPL17,TUBB2B,RPL14,CCT3,KIF13A,EIF1AX,EIF2B3,F10,EIF2S1,EIF2S2,FBXL3,FBXO6,RPS20,RPS9,GAS6,CCT7,CCT4,USP11,PGAP1,PFDN1,EIF4A2,EIF4A1,PFDN4,EIF5A2,RPL27A,GPAA1,RPL31,ETF1,EIF2B1,RPL23,RPL21,NOP56,EIF5,EIF5B,EIF5A,EIF4EBP1,EIF3A,EIF3B,EIF3K,FBXW2,RPL5,EIF3J,EIF4E,RPS3,PIGL,PIGM,PIGF,PIGA,PIGX,PIGV,PIGU,PIGT,PIGQ,DHPS,AP3M1,GSPT2
Botulinum neurotoxicity	0.7277952517347478	STX8,STX3,VAMP2,VAMP1
Metabolism of lipids and lipoproteins	0.7613938192987304	HMGCR,FDFT1,SLC25A20,STARD5,AGPS,APOE,HSD11B1,APOC2,ACAT1,HADHB,IDH1,SCARB1,GPD2,P4HB,BMP1,TM7SF2,LDLR,SC4MOL,FAR1,FAR2,AGPAT5,CYP39A1,AGPAT3,AGPAT2,ACADS,DECR1,SDC1,DGAT1,CYP27A1,SQLE,HSD3B7,ABHD5,ECHS1,GGPS1,PPAP2B,EBP,SCP2
Signal attenuation	0.7890439764030307	GRB10,INSR
Axon guidance	0.8043873001106012	COL6A3,COL4A1,CREB1,YWHAB,RPS6KA5,NRAS,FYN,ST8SIA4
Muscle contraction	0.8137191478189993	MYL4,TPM2,TPM3,TNNT1,DMD
Transmembrane transport of small molecules	0.8411165516085857	SLC36A1,SLC38A2,SLC16A10,PEX3,SLC7A5,PEX19,SLC7A2,SLC7A1,SLC38A1
Integrin cell surface interactions	0.8881803364278936	TLN1,RAPGEF4,CSK,ICAM1,BSG,APBB1IP,ITGAM,VCAM1,RASGRP3,ITGAX,RASGRP2,COL4A1,ITGA1,ITGA4,ITGA9,ITGA8
3' -UTR-mediated translational regulation	0.9665919195054579	RPL17,RPL14,EIF1AX,EIF2S1,EIF2S2,EIF3A,EIF3B,EIF3K,RPL5,RPS20,EIF3J,RPS9,EIF4E,RPS3,EIF4A2,EIF4A1,RPL27A,RPL31,RPL23,RPL21
Phase 1 functionalization	0.9717940064153514	PAOX
Signaling by FGFR	0.9729437149444097	FGFR3,FGF1
Synaptic Transmission	0.9787999285721349	AP2S1,NSF,GLUL,AKAP5,SLC38A1,VAMP2,RAB3A,CAMK2D,GRIA3,AP2A2,AP2A1,ALDH2
Influenza Infection	0.9850626590990568	NCBP2,NCBP1,RPL17,RPL14,SNRPD1,PTBP1,HNRNPR,SNRPF,EIF2AK2,HNRNPL,RPL5,RPS20,RPS9,RBMX,HNRNPA1,GTF2F1,GTF2F2,RPS3,KPNB1,POLR2H,POLR2F,POLR2J,POLR2I,RPL27A,POLR2D,POLR2C,RPL31,RPL23,RPL21
Regulation of beta-cell development	0.988745121791539	FOXO1,HES1
Hormone biosynthesis	0.9946783107759893	PTGES3,STARD5,DIO2,HSD11B1,LTA4H
Gap junction trafficking and regulation	0.9963411413022474	CLTA,GJC2
Biological oxidations	0.9992061767649683	GSTM4,AHCY,CYP1B1,MTR,ALDH2,NNMT,GSS,CYP39A1,SLC35D1,CYP27A1,UGP2,UGDH,ALDH1A1,GSTO1,GSTA3,PAOX,MGST2
Signaling by GPCR	1.0000000000504512	GNG2,GNAI2,GNB1,FPR2,GNG12,CCL25,CCL19,P2RY12,P2RY13,P2RY10,GNA15,CXCL12,CXCL10,CYSLTR1,P2RY1,GABBR1,PTGER2,PTGER3,LPAR1,S1PR2,S1PR3,S1PR1,S1PR5,C5AR1,CCR9,CCR7,CCR6,CCR3,CCR2,CCR1,CXCL9,F2RL2,F2RL3,PTGIR,CNR2,CXCR3,CXCR7,CXCR6,RAMP1,NTS
