Term	P-value	Genes
Hs_Eukaryotic_Transcription_Initiation_WP405_29565	0.08805849283674907	POLR2H,POLR2F,POLR2J,POLR2I,POLR2C,GTF2E2,TAF9,POLR1D,CCNH,TAF5,TAF7,GTF2H4,GTF2H3,POLR1B,CDK7,POLR3B,GTF2B,MNAT1,GTF2F2
Hs_Eukaryotic_Transcription_Initiation_WP405_26587	0.08805849283674907	POLR2H,POLR2F,POLR2J,POLR2I,POLR2C,GTF2E2,TAF9,POLR1D,CCNH,TAF5,TAF7,GTF2H4,GTF2H3,POLR1B,CDK7,POLR3B,GTF2B,MNAT1,GTF2F2
Hs_Androgen_Receptor_Signaling_Pathway_WP138_20973	0.09864759345640893	PTEN,COX5B,CTNNB1,CCNE1,CASP3,SIN3A,AES,BAG1,CASP7,PSMC3IP,PATZ1,RAN,CCNH,UBE2I,CDK7,NRIP1,UXT,NCOA1,PA2G4,NCOA2,PIAS2,NSD1,HMGB1,HMGB2,UBE3A,HSPA1A,NR2C2,PXN,ATF2,POU2F1,RUNX1,KAT2B,CREBBP,SMAD4,IGF1,KAT5,STAT3,GTF2F1,GTF2F2,PNRC1
Hs_Proteasome_Degradation_WP183_29614	0.10122615430234379	PSMD1,RPN1,H2AFZ,PSMD3,RPN2,PSMD6,PSMD7,PSMD8,PSMD9,PSMA1,PSME2,PSMA5,PSMA3,PSME3,UBA7,PSMA7,PSMB5,PSMB7,PSMB3,PSMB2,UBE2D1,PSMD12,PSMC4,PSMD11,PSMD10,PSMC1
Hs_Kit_Receptor_Signaling_Pathway_WP304_21319	0.10122615430234379	STAT5B,SPRED2,PIK3CG,SOCS6,SOCS4,PRKCB,GRB10,SH3KBP1,GRAP,KIT,INPP5D,YES1,PIK3R1,TEC,PTPN6,BAD,STAT1,VAV2,VAV1,CISH,STAT3,PTPN11,CBLB,RPS6KA1,PLCG1,FYN
Hs_Proteasome_Degradation_WP183_21063	0.10122615430234379	PSMD1,RPN1,H2AFZ,PSMD3,RPN2,PSMD6,PSMD7,PSMD8,PSMD9,PSMA1,PSME2,PSMA5,PSMA3,PSME3,UBA7,PSMA7,PSMB5,PSMB7,PSMB3,PSMB2,UBE2D1,PSMD12,PSMC4,PSMD11,PSMD10,PSMC1
Hs_One_Carbon_Metabolism_WP241_21183	0.11447268328037077	AHCY,MTHFD1L,MTHFD1,TYMS,DNMT3B,SHMT1,DNMT3A,SHMT2,GART,DHFR,MTR,AHCYL2,MTFMT
Hs_Apoptosis_WP254_29955	0.12281721951937828	CASP3,CASP7,MYC,CHUK,FADD,BCL2L11,RIPK1,TRAF1,TNFRSF21,MCL1,NFKBIE,NFKBIA,BCL2L1,IGF1R,BCL2,MAP3K1,HELLS,PIK3R1,CFLAR,IGF1,IGF2,BAD,BIRC3,BIRC2,IRF5,IKBKG,IRF1,IRF3,APAF1,IKBKB
Hs_Apoptosis_WP254_22525	0.12281721951937828	CASP3,CASP7,MYC,CHUK,FADD,BCL2L11,RIPK1,TRAF1,TNFRSF21,MCL1,NFKBIE,NFKBIA,BCL2L1,IGF1R,BCL2,MAP3K1,HELLS,PIK3R1,CFLAR,IGF1,IGF2,BAD,BIRC3,BIRC2,IRF5,IKBKG,IRF1,IRF3,APAF1,IKBKB
Hs_Translation_Factors_WP107_20907	0.12413613739575272	EIF5,EIF5B,EIF5A,EIF4EBP1,EIF3A,EIF4EBP2,EIF3B,EEF2K,EIF3J,EIF2B3,PAIP1,ETF1,EIF2B1,EIF4E,EIF2AK1,EIF4A2,EIF2S1,EIF4A1,GSPT2,EIF2S2,EIF2AK2
Hs_Translation_Factors_WP107_29787	0.12413613739575272	EIF5,EIF5B,EIF5A,EIF4EBP1,EIF3A,EIF4EBP2,EIF3B,EEF2K,EIF3J,EIF2B3,PAIP1,ETF1,EIF2B1,EIF4E,EIF2AK1,EIF4A2,EIF2S1,EIF4A1,GSPT2,EIF2S2,EIF2AK2
Hs_NLR_proteins_WP288_28883	0.1337530108739828	ERBB2IP,IKBKG,MAPK8,IKBKB,CHUK
Hs_estrogen_signalling_WP712_29675	0.13957216209508183	FOS,GTF2E2,SIN3A,BRAF,CCNH,GTF2H4,GTF2H3,CDK7,GTF2B,GNB1,POLR2H,POLR2F,POLR2J,POLR2I,POLR2C,BCL2,TAF9,TAF5,CREB1,CREBBP,TAF7,HDAC4,MNAT1,HDAC2,MAPK14,GTF2F2
Hs_estrogen_signalling_WP712_29739	0.13957216209508183	FOS,GTF2E2,SIN3A,BRAF,CCNH,GTF2H4,GTF2H3,CDK7,GTF2B,GNB1,POLR2H,POLR2F,POLR2J,POLR2I,POLR2C,BCL2,TAF9,TAF5,CREB1,CREBBP,TAF7,HDAC4,MNAT1,HDAC2,MAPK14,GTF2F2
Hs_estrogen_signalling_WP712_29593	0.13957216209508183	FOS,GTF2E2,SIN3A,BRAF,CCNH,GTF2H4,GTF2H3,CDK7,GTF2B,GNB1,POLR2H,POLR2F,POLR2J,POLR2I,POLR2C,BCL2,TAF9,TAF5,CREB1,CREBBP,TAF7,HDAC4,MNAT1,HDAC2,MAPK14,GTF2F2
Hs_Adipogenesis_WP236_28133	0.1411835446761084	MEF2C,STAT5B,FOXO1,CTNNB1,GATA2,CISD1,SLC2A4,RBL2,RBL1,LIFR,HIF1A,KLF5,KLF6,KLF7,BMP1,EPAS1,DVL1,CDKN1A,EBF1,E2F1,GTF3A,BSCL2,AGPAT2,EGR2,MBNL1,NRIP1,NCOA1,NCOA2,NDN,MIF,STAT6,CEBPB,CEBPD,CREB1,FZD1,IGF1,FRZB,STAT1,ADIPOQ,STAT3,STAT2,GDF10,ID3
Hs_IL-4_signaling_Pathway_WP395_28126	0.17629556163410423	RPS6KB1,PAWR,STAM,PIK3CD,PRKCD,LCK,ADRBK2,BCL2L1,ATF2,STAT6,INPP5D,PIK3R1,PTPN6,CREBBP,BAD,STAT1,PTPN11,PLCG1,ETS1,FYN,MAPK14,JAK1
Hs_Apoptosis_Modulation_by_HSP70_WP384_29910	0.17780189485179906	CASP3,RIPK1,CASP7,MAP3K1,FADD,HSPA1A,APAF1
Hs_Apoptosis_Modulation_by_HSP70_WP384_21486	0.17780189485179906	CASP3,RIPK1,CASP7,MAP3K1,FADD,HSPA1A,APAF1
Hs_Oxidative_phosphorylation_WP623_29613	0.1789162697347246	NDUFAB1,NDUFS6,NDUFS5,NDUFS4,NDUFS8,ATP5O,NDUFB10,NDUFC2,NDUFC1,NDUFA11,NDUFB5,NDUFB6,NDUFB7,NDUFB9,ATP5G1,NDUFB2,NDUFA5,NDUFA8,NDUFA6,NDUFA7,NDUFV3,NDUFV1,NDUFV2
Hs_Oxidative_phosphorylation_WP623_29958	0.1789162697347246	NDUFAB1,NDUFS6,NDUFS5,NDUFS4,NDUFS8,ATP5O,NDUFB10,NDUFC2,NDUFC1,NDUFA11,NDUFB5,NDUFB6,NDUFB7,NDUFB9,ATP5G1,NDUFB2,NDUFA5,NDUFA8,NDUFA6,NDUFA7,NDUFV3,NDUFV1,NDUFV2
Hs_Oxidative_phosphorylation_WP623_29743	0.1789162697347246	NDUFAB1,NDUFS6,NDUFS5,NDUFS4,NDUFS8,ATP5O,NDUFB10,NDUFC2,NDUFC1,NDUFA11,NDUFB5,NDUFB6,NDUFB7,NDUFB9,ATP5G1,NDUFB2,NDUFA5,NDUFA8,NDUFA6,NDUFA7,NDUFV3,NDUFV1,NDUFV2
Hs_Oxidative_phosphorylation_WP623_28181	0.1789162697347246	NDUFAB1,NDUFS6,NDUFS5,NDUFS4,NDUFS8,ATP5O,NDUFB10,NDUFC2,NDUFC1,NDUFA11,NDUFB5,NDUFB6,NDUFB7,NDUFB9,ATP5G1,NDUFB2,NDUFA5,NDUFA8,NDUFA6,NDUFA7,NDUFV3,NDUFV1,NDUFV2
Hs_mRNA_processing_WP411_26223	0.2138776807076616	NCBP2,NCBP1,PRPF4B,RNMT,RBM5,SNRPD1,CLK1,NONO,CLK4,LSM2,SNRPA1,PTBP1,HNRNPR,SNRPF,HNRNPL,CDC40,TMED10,PRPF40A,HNRNPAB,CSTF3,CSTF2,DDX1,RNPS1,NXF1,RBMX,HNRNPA1,CSTF1,PRMT2,SRPK2,SNRNP40,RBM39,CPSF2,SF3B5,SF3B3,SF3B1,NUDT21,SNRNP70,PRPF18,SF3A1,SF3A3,PAPOLA,SFPQ,TXNL4A
Hs_Hypertrophy_Model_WP516_21764	0.2273149653896653	IL18,ZEB1,EIF4EBP1,EIF4E,JUND,HBEGF,IFRD1,CYR61
Hs_Glycogen_Metabolism_WP500_21730	0.23562994207666627	PPP2R5D,PPP2R5C,PHKA1,PPP2CB,GYS1,AGL,PPP2R1A,GBE1,PYGL,GSK3B,PGM1,CALM2,UGP2,PPP2R2A
Hs_FAS_pathway_and_Stress_induction_of_HSP_regulation_WP314_21341	0.23562994207666627	LMNB1,LMNB2,MAPKAPK3,CASP3,PAK2,MAP3K1,BCL2,CASP7,CFLAR,FADD,HSPB1,MAPK8,APAF1,PARP1
Hs_Id_Signaling_Pathway_WP53_20789	0.24742299124719747	ELK3,CTNNB1,CCNE1,IGF1R,ELK4,CCNA2,RBL2,SMAD5,RBL1,SMAD4,IGF1,SMAD1,MSC,KDR,ID2,ID1,ID3,TCF12
Hs_Nucleotide_Metabolism_WP404_21532	0.2550811939756875	ADSS,DHFR,SRM,POLA1,ADSL,POLB,PRPS2
Hs_Fatty_Acid_Biosynthesis_WP357_21427	0.2645512540075555	ACAA2,ACACA,ECHDC3,PECR,ACSL1,FASN,ACSL4,MECR
Hs_Keap1-Nrf2_WP3_28165	0.2878416200159886	MAF,CEBPB,AIMP2,HMOX1,MAPK8,NFE2L2
Hs_Keap1-Nrf2_WP3_29720	0.2878416200159886	MAF,CEBPB,AIMP2,HMOX1,MAPK8,NFE2L2
Hs_Mitochondrial_LC-Fatty_Acid_Beta-Oxidation_WP368_21451	0.296904739374197	ACADS,EHHADH,SLC25A20,PECR,ACSL1,ACSL4,SCP2
Hs_Hedgehog_Signaling_Pathway_WP47_20775	0.3081646258479324	CREBBP,IGF2,SKI,GAS1,SHH,SUFU,CCNB1,SMO,SIN3A
Hs_TCA_Cycle_WP78_28870	0.3163610379041183	PDP1,PDHB,IDH2,PDK1,DLST,SUCLG2,PDK3,CS,PDK4,DLAT,IDH3A,SDHD
Hs_Small_Ligand_GPCRs_WP247_21199	0.32722966674306253	S1PR2,S1PR3,S1PR1,PTGER3,LPAR1
Hs_Urea_cycle_and_metabolism_of_amino_groups_WP497_21724	0.3433745211565856	PYCRL,ACY1,ALDH18A1,GATM,SRM,ASL,PYCR1,CKM
Hs_Delta-Notch_Signaling_Pathway_WP61_20805	0.3808390088033608	MEF2C,JAG1,SAP30,SIN3A,ITCH,YY1,SKP2,DLL1,PSEN1,LCK,MFNG,APH1A,NFKBIA,WDR12,LFNG,PIK3R1,KAT2B,DTX1,SMAD4,SNW1,SMAD1,STAT3,NOTCH3,NCSTN,HDAC2,GSK3B
Hs_Statin_Pathway_PharmGKB_WP430_21586	0.38387567719171545	HMGCR,APOC1,APOC2,DGAT1,APOE,SCARB1,PLTP
Hs_Statin_Pathway_PharmGKB_WP430_29996	0.38387567719171545	HMGCR,APOC1,APOC2,DGAT1,APOE,SCARB1,PLTP
Hs_Interferon_type_I_WP585_26377	0.38387567719171545	PTPN6,STAT1,STAT2,PTPN11,GAB2,LCK,JAK1
Hs_Electron_Transport_Chain_WP111_20917	0.3865596006694269	NDUFAB1,COX5B,COX8A,NDUFV3,UCP2,NDUFV1,NDUFV2,COX6A1,UQCRC2,UQCRC1,UQCRQ,NDUFS6,NDUFS5,NDUFS4,NDUFS8,ATP5O,NDUFB10,SLC25A5,NDUFC2,NDUFC1,NDUFA12,NDUFB5,NDUFB6,NDUFB7,NDUFB9,ATP5G1,NDUFB2,SCO1,NDUFA5,NDUFA8,NDUFA6,NDUFA7,SDHD
Hs_Senescence_and_Autophagy_WP615_28686	0.39592717211088996	E2F1,RNASEL,PTEN,MAP1LC3A,ATG5,ATG7,BRAF,IGF1R,SH3GLB1,CEBPB,MAP2K3,IGF1,SPARC,CDKN1A,IRF5,GSK3B,MAPK14,IRF1,IGFBP5
Hs_Senescence_and_Autophagy_WP615_29531	0.39592717211088996	E2F1,RNASEL,PTEN,MAP1LC3A,ATG5,ATG7,BRAF,IGF1R,SH3GLB1,CEBPB,MAP2K3,IGF1,SPARC,CDKN1A,IRF5,GSK3B,MAPK14,IRF1,IGFBP5
Hs_Senescence_and_Autophagy_WP615_29697	0.39592717211088996	E2F1,RNASEL,PTEN,MAP1LC3A,ATG5,ATG7,BRAF,IGF1R,SH3GLB1,CEBPB,MAP2K3,IGF1,SPARC,CDKN1A,IRF5,GSK3B,MAPK14,IRF1,IGFBP5
Hs_Epigenetic_Stress_Regulation_WP686_29069	0.4195883174369387	EGR1
Hs_Type_II_interferon_signaling_(IFNG)_WP619_28124	0.450450179965333	CXCL9,CXCL10,CIITA,ICAM1,STAT1,PRKCD,STAT2,PTPN11,IRF1,JAK1,EIF2AK2
Hs_Hypothetical_Network_for_Drug_Addiction_WP666_29740	0.4713912277182955	CREB1,ZHX2,GRIA3,PRKCE,PPA1,NISCH,KRIT1
Hs_IL-9_Signaling_Pathway_WP22_20723	0.4713912277182955	STAT5B,STAT1,KAT5,STAT3,PTPN11,JAK1,PIK3R1
Hs_Hypothetical_Network_for_Drug_Addiction_WP666_28640	0.4713912277182955	CREB1,ZHX2,GRIA3,PRKCE,PPA1,NISCH,KRIT1
Hs_Cholesterol_Biosynthesis_WP197_21093	0.48599819387082815	HMGCR,FDPS,SC4MOL,FDFT1,SQLE
Hs_Toll-like_receptor_signaling_pathway_WP245_26599	0.49529573151466527	TLR1,TIRAP,TLR3,NFKB2,CXCL10,FOS,MYD88,MAP3K8,LBP,CHUK,PIK3CG,PIK3CB,PIK3CD,FADD,CD86,RIPK1,MAPK8,CXCL9,NFKBIA,IRAK4,PIK3R1,MAP2K3,STAT1,IRF5,MAPK13,MAPK14,IKBKG,IRF3,IKBKB,CD14
Hs_Toll-like_receptor_signaling_pathway_(for_GenMAPP)_WP75_26601	0.49529573151466527	TLR1,TIRAP,TLR3,NFKB2,CXCL10,FOS,MYD88,MAP3K8,LBP,CHUK,PIK3CG,PIK3CB,PIK3CD,FADD,CD86,RIPK1,MAPK8,CXCL9,NFKBIA,IRAK4,PIK3R1,MAP2K3,STAT1,IRF5,MAPK13,MAPK14,IKBKG,IRF3,IKBKB,CD14
Hs_Oxidative_Stress_WP408_21540	0.4976566100735748	XDH,NFIX,SOD1,JUNB,GSR,FOS,MAPK14,HMOX1,GPX3
Hs_Signal_Transduction_of_S1P_WP26_20731	0.5053406434489732	GNAI2,RACGAP1,ASAH1,S1PR2,S1PR3,PLCB3,S1PR1,S1PR5
Hs_Complement_Activation,_Classical_Pathway_WP545_21826	0.5076208023049998	CD55,C4B,C1QC
Hs_Heme_Biosynthesis_WP561_21860	0.5076208023049998	ALAD,ALAS1,FECH
Hs_Peptide_GPCRs_WP24_20727	0.5181030825408679	CCR1,FPR1,FPR2,CXCR5,CXCR6,C5AR1,CCR6,DARC,CCR3,CCR2,ATP8A1
Hs_TGF_Beta_Signaling_Pathway_WP560_21858	0.5213657079903595	ZEB2,CTNNB1,FOS,SKIL,SMAD5,TGFBR2,CREBBP,SMAD4,SKI,SMAD1,STAT1,STAT3,INHBA,TGFBR3,JAK1
Hs_Ovarian_Infertility_Genes_WP34_20749	0.5241936569040357	EGR1,CEBPB,CDK4,ATM,NRIP1,CCND2
Hs_p38_MAPK_Signaling_Pathway_(BioCarta)_WP400_21524	0.525902449279137	ATF2,MAP3K1,MYC,CREB1,STAT1,RPS6KA5,PLA2G4A,MAPK14,RIPK1,HSPB1
Hs_Alanine_and_aspartate_metabolism_WP106_20905	0.5515371152459344	GOT2,DARS,ABAT,ASL
Hs_Diurnally_regulated_genes_with_circadian_orthologs_WP410_28213	0.556950028905089	CBX3,PIGF,PPP2CB,DNAJA1,ETV6,CEBPB,KLF9,ZFR,SF3A3,PURA,BTG1,STBD1,UGP2,CLOCK
Hs_EBV_LMP1_signaling_WP262_24885	0.5578701606152494	CHUK
Hs_EBV_LMP1_signaling_WP262_29609	0.5578701606152494	CHUK
Hs_ErbB_signaling_pathway_WP673_28873	0.5704294662384338	RPS6KB2,EIF4EBP1,MYC,BRAF,BAD,CDKN1A,PLCG1,GSK3B,MAPK8
Hs_ErbB_signaling_pathway_WP673_29738	0.5704294662384338	RPS6KB2,EIF4EBP1,MYC,BRAF,BAD,CDKN1A,PLCG1,GSK3B,MAPK8
Hs_Prostaglandin_Synthesis_and_Regulation_WP98_20887	0.581967464117054	ANXA6,PTGER3,ANXA1,S100A10,ANXA3,ANXA2,PLA2G4A,HSD11B1
Hs_G13_Signaling_Pathway_WP524_21780	0.5830463278707201	GNA13,IQGAP2,RPS6KB1,IQGAP1,RHOA,PIK3CB,PIK3CD,CFL1,TNK2,CIT,PIP4K2A
Hs_Signaling_of_Hepatocyte_Growth_Factor_Receptor_WP313_21339	0.6050470386928731	ITGB1,PTEN,PXN,FOS,ITGA1,HGF,STAT3,PTPN11,MAPK8
Hs_Striated_Muscle_Contraction_WP383_21484	0.6255011852218457	MYL4,TTN,TPM2,TPM1,MYL9,TPM3,DES,MYOM1,ACTA2,TNNT1
Hs_Mitochondrial_Gene_Expression_WP391_29742	0.6307763361873953	NRF1,TFB1M,PPARGC1B
Hs_Mitochondrial_Gene_Expression_WP391_21504	0.6307763361873953	NRF1,TFB1M,PPARGC1B
Hs_Triacylglyceride_Synthesis_WP325_21363	0.6330592680694881	MOGAT2,DGAT1,AGPAT5,AGPS,PPAP2B,AGPAT3,AGPAT2
Hs_MAPK_signaling_pathway_WP382_28779	0.6458710789756001	MEF2C,MAP3K6,MAP3K8,BRAF,STK3,MAP4K3,MAP4K4,HSPB1,MAPK8,STMN1,HSPA1A,ATF2,JUND,TAOK2,TAOK1,TGFBR2,IKBKG,IKBKB,FOS,CASP3,PAK2,CASP7,MYC,MINK1,ECSIT,PRKCD,PRKCB,MAP3K14,PPP3R1,PPM1A,PPM1B,RASGRP1,MAP3K1,SOS2,PPP3CC,PPP3CA,HSPA5,NLK,NRAS,RPS6KA3,MAPK13,MAPK14,MAPK8IP3,CD14
Hs_Folic_Acid_Network_WP176_21049	0.6525233426306253	XDH,KMO,GPX3,SEPW1,FADS2,SOD1,FMN1,MTR
Hs_Selenium_metabolism-Selenoproteins_WP28_29723	0.6525233426306253	SEPHS2,SELENBP1,SCLY,GPX3,SEPW1,SEPN1,DIO2,SP3
Hs_Selenium_metabolism-Selenoproteins_WP28_30051	0.6525233426306253	SEPHS2,SELENBP1,SCLY,GPX3,SEPW1,SEPN1,DIO2,SP3
Hs_MAPK_Cascade_WP422_21570	0.6525233426306253	SIPA1,PLCB3,MAP3K1,RASA3,BRAF,MAP2K3,NRAS,MAPK14
Hs_Folic_Acid_Network_WP176_30153	0.6525233426306253	XDH,KMO,GPX3,SEPW1,FADS2,SOD1,FMN1,MTR
Hs_Selenium_metabolism-Selenoproteins_WP28_28969	0.6525233426306253	SEPHS2,SELENBP1,SCLY,GPX3,SEPW1,SEPN1,DIO2,SP3
Hs_Arachidonate_Epoxygenase_-_Epoxide_Hydrolase_WP678_29111	0.6632347923896171	COX8A
Hs_Arachidonate_Epoxygenase_-_Epoxide_Hydrolase_WP678_29908	0.6632347923896171	COX8A
